lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1149_translation,version_1150_translation,version_1151_translation,version_1152_translation,version_1153_translation,english_translation
ἀρχιερεύς,71,unigram,masculine,accusative,singular,,,tneel,pale,pale,pal,pal,chief priest
ἀρχιερεύς,142,unigram,masculine,nominative,plural,,,pala,pale,pale,pal,pal,chief priest
ἀρχιερεύς,288,unigram,masculine,nominative,singular,pal,1.2584455279539692,tneel,pale,knejel,pal,pal,chief priest
παῖς,275,unigram,masculine,accusative,plural,k'wal,2.5969598863313488,hasta,k'wal,k'wal,,,child
παῖς,58,unigram,masculine,accusative,singular,,,balk'ajel,,xi'tmyo,tmayo,mayo,child
τέκνον,380,unigram,neuter,accusative,plural,tk'wal,1.1890806877701068,tcwal,tk'wal,tk'wal,tc'wa,tk'wa,child
τέκνον,209,unigram,neuter,accusative,singular,,,cybyet,k'walb'ajjo,,cyman,kyman,child
τέκνον,21,unigram,neuter,nominative,plural,,,cwal,k'walb'ajjo,kyitz'in,cyman,kyman,child
τέκνον,224,unigram,neuter,nominative,singular,nk'wal,1.6519259945306601,k'uklec,nk'wal,nk'wal,Nc'wa,Nk'wa,child
παιδίον,19,unigram,neuter,accusative,plural,k'wal,1.333376253629391,nee'wa,k'wal,k'wal,cyecye,kyekye,child
παιδίον,108,unigram,neuter,accusative,singular,,,nee,k'wal,k'wal,ne,ne,child
παιδίον,201,unigram,neuter,nominative,plural,,,,k'wal,k'wal,tal,tal,child
παιδίον,48,unigram,neuter,nominative,singular,k'wal,8.894135557526107,nee,k'wal,k'wal,c'wa,k'wa,child
πόλις,213,unigram,feminine,accusative,plural,tnam,2.0622765837972246,tnom,tnam,tnam,tnam,tnam,city
πόλις,75,unigram,feminine,accusative,singular,tnam,316.8502481263722,tnom,tnam,tnam,tnam,tnam,city
πύλη,308,unigram,feminine,nominative,plural,iglesi,1.4703443957325606,C'oquela,kjawile,,iglesi,iglesi,city gate
πύλη,239,unigram,feminine,nominative,singular,,,jbe,nqox,ttzija,be,atzunju,city gate
χιτών,138,unigram,masculine,accusative,plural,,,cyii'na,tx'ixpil,kyine,cabe,kab,"clothing, undergarments"
χιτών,35,unigram,masculine,accusative,singular,s-ok,1.3286078954472331,,s-ok,,,,"clothing, undergarments"
ἱμάτιον,156,unigram,neuter,accusative,plural,t-xb'alun,1.3646314832499773,cyk,w,t-xb'alun,t-xbalun,t-xb'alun,coat
ἱμάτιον,155,unigram,neuter,accusative,singular,,,xbalen,t-xb'alin,tpinpa't,t-xbalun,t-xb'alun,coat
ἐντολή,96,unigram,feminine,accusative,plural,nmandamyente,1.3004952738831694,tkanbila,nnuk,b'ile,nmandamyente,nmandamyente,commandment
ἐντολή,94,unigram,feminine,accusative,singular,mandamyent,1.5783043083574857,cyleya,kytzaqpinji,b'il,mandamyent,mandamyent,commandment
συνέδριον,363,unigram,neuter,accusative,plural,asyaline,1.4218756583062473,wi'jc,mu,tzyul,asyaline,asyaline,council
συνέδριον,62,unigram,neuter,accusative,singular,Sanjelal,1.0605220194465015,nejenel,kychmo,,Sanjelal,Sanjelal,council
χώρα,89,unigram,feminine,accusative,plural,,,,sjane,,Cyque'yinxe,Kyke'yinxe,"country, countryside"
χώρα,331,unigram,feminine,accusative,singular,Gadara,1.094449653917821,tnom,tjlajxi,tx'otx,Gadara,Gadara,"country, countryside"
ὄχλος,67,unigram,masculine,accusative,plural,xjal,2.9870195900000858,lk,xjal,xjal,xjal,xjal,crowd
ὄχλος,12,unigram,masculine,accusative,singular,xjal,45.79160144112733,xjal,xjal,xjal,xjal,xjal,crowd
ὄχλος,120,unigram,masculine,nominative,plural,xjal,21.86324303666096,xjal,xjal,xjal,xjal,xjal,crowd
ὄχλος,321,unigram,masculine,nominative,singular,xjal,21.40740664809822,xjal,xjal,xjal,xjal,xjal,crowd
θυγάτηρ,136,unigram,feminine,nominative,plural,,,,,,cyale,kyale,daughter
θυγάτηρ,357,unigram,feminine,nominative,singular,tokslab'la,1.1654454794018225,tmeela,tnimb'ila,tokslab'la,tocslabla,tokslab'la,daughter
ἡμέρα,87,unigram,feminine,accusative,plural,q'ij,21.96108833790725,k'ij,q'ij,q'ij,k'ij,q'ij,day
ἡμέρα,100,unigram,feminine,accusative,singular,q'ij,11.977376949959758,k'ij,q'ij,q'ij,k'ij,q'ij,day
ἡμέρα,2,unigram,feminine,nominative,plural,q'ij,4.063289531813981,k'ij,q'ij,q'ij,k'ij,q'ij,day
ἡμέρα,77,unigram,feminine,nominative,singular,q'ij,2.31813469246224,cyii,qsqix,q'ij,k'ij,q'ij,day
ὀφειλέτης,291,unigram,masculine,nominative,plural,¿Maspe,1.2013630877021924,,,,¿Maspe,¿Maspe,debtor
ὀφειλέτης,146,unigram,masculine,nominative,singular,,,Laaj,ninxtaq,,talent*fn*,talent,debtor
δαιμόνιον,36,unigram,neuter,accusative,plural,ẍ,1.3325220186047186,biman,taq'nil,il,ẍ,ẍ,demon
δαιμόνιον,374,unigram,neuter,accusative,singular,ẍ,4.372528521709279,biman,taq'nil,tajaw,ẍ,ẍ,demon
δαιμόνιον,226,unigram,neuter,nominative,plural,ẍ,2.820589379259248,biman,taq'nil,tajaw,ẍ,ẍ,demon
δαιμόνιον,199,unigram,neuter,nominative,singular,ẍ,1.773940750850109,biman,taq'nil,il,ẍ,ẍ,demon
δηνάριον,347,unigram,neuter,accusative,plural,denari,3.3289263494086954,o'nxin,pwaq,tk'as,denari,denari,denarius (about a day's wages)
δηνάριον,187,unigram,neuter,accusative,singular,pwaq,1.3665699409086693,denario,pwaq,,pwak,pwaq,denarius (about a day's wages)
μαθητής,206,unigram,masculine,accusative,plural,t-xnaq'tzb'en,34.10574847963839,t-xnak'atzxin,t-xnaq'tzb'in,t-xnaq'tzb'en,t-xnak'tzben,t-xnaq'tzb'en,disciple
μαθητής,381,unigram,masculine,accusative,singular,,,jt-xnak'atzxin,k,u'jlanxi,c'ujla'nxix,k'ujla'nxix,disciple
μαθητής,314,unigram,masculine,nominative,plural,t-xnaq'tzb'en,25.24338641323437,t-xnak'atzxin,t-xnaq'tzb'in,t-xnaq'tzb'en,t-xnak'tzben,t-xnaq'tzb'en,disciple
μαθητής,379,unigram,masculine,nominative,singular,xnaq'tzb'en,11.27710409846169,Pedro,in,xnaq'tzb'en,xnak'tzben,xnaq'tzb'en,disciple
νόσος,3,unigram,feminine,accusative,plural,,,,,,kyabil,qyab'il,disease
νόσος,85,unigram,feminine,accusative,singular,yab'il,1.5766547829614503,cyyabel,yab'il,yab'il,cyyabil,kyyab'il,disease
περιστερά,119,unigram,feminine,accusative,plural,paloma,1.0721274422235016,cucu,palom,k'ayin,paloma,paloma,dove
περιστερά,64,unigram,feminine,accusative,singular,paloma,1.93470411591543,cucu,palom,paloms,paloma,paloma,dove
οὖς,176,unigram,neuter,accusative,plural,t-ẍkyin,1.5326917920669898,cyẍquina,in,t-ẍkyin,t-ẍcyin,t-ẍkyin,ear
οὖς,320,unigram,neuter,accusative,singular,qlolj,1.4537688377454527,q'uelex,tb'ijte,qlolj,klolj,qlolj,ear
σεισμός,233,unigram,masculine,nominative,plural,kyaqnajnab,1.1288740284969936,,kyaqnajnab,we'yaj,cyaknajnab,kyaqnajnab,"earthquakes, storm"
σεισμός,73,unigram,masculine,nominative,singular,nimxix,1.3355815692940578,nintzaj,,nin,nimxix,nimxix,"earthquakes, storm"
τέλος,311,unigram,neuter,accusative,singular,,,xcyaj,ajxi,kkletelju,cucx,kukx,end
αἰών,276,unigram,masculine,accusative,plural,,,tcawbilxin—tz̈i,b'ajx,ttxa'nju,,,eternity
αἰών,343,unigram,masculine,accusative,singular,jumajx,10.424073521638833,junx,majx,tejumajx,jumajx,jumajx,eternity
ὀφθαλμός,28,unigram,masculine,accusative,plural,,,tbak,xoq,ka'yin,tque'yin,tke'yin,eye
ὀφθαλμός,13,unigram,masculine,accusative,singular,,,,tetzjo,,tbak,tb'aq,eye
ὀφθαλμός,74,unigram,masculine,nominative,plural,kywitz,1.6188141750644056,cywitzxin,,kywitz,cywitz,kywitz,eye
ὀφθαλμός,340,unigram,masculine,nominative,singular,,,tbak,kywutza,tb'aq,tbak,tb'aq,eye
πρόσωπον,145,unigram,neuter,accusative,plural,,,cyyut'en,muk,,,,face
πρόσωπον,221,unigram,neuter,accusative,singular,,,ktzki'na,twutz,twitz,tque'yina,tke'yina,face
λιμός,8,unigram,feminine,nominative,plural,,,q'uiyela,ja'chaqku,kq'ojil,,,famine
λιμός,352,unigram,masculine,nominative,plural,,,q'uiyela,xob'xa,,sec'publ,sek'pub,famine
λιμός,110,unigram,feminine,nominative,singular,tpwaq,1.2947219137626904,,tpwaq,we'yajtz,tpwak,tpwaq,famine
λιμός,160,unigram,masculine,nominative,singular,,,kak,tzajninqetaq,nik'jan,jbal,jb'al,famine
γεωργός,290,unigram,masculine,nominative,plural,majenal,2.584553641863645,,manil,qb'yoku,majenal,majenal,"farmer, tenant"
γεωργός,59,unigram,masculine,nominative,singular,uva,1.030208826851065,cyetz,uv,nxq'uqin,uva,uva,"farmer, tenant"
πατήρ,227,unigram,masculine,accusative,plural,,,kiy'jil,qyajil,,,,father
πατήρ,346,unigram,masculine,accusative,singular,Nmane,9.623935093125693,Nmana,nMa,Nmane,Nmane,Nmane,father
πατήρ,356,unigram,masculine,nominative,plural,,,cywaa,maná,ojtxi,,,father
πατήρ,215,unigram,masculine,nominative,singular,Nmane,19.01364218116758,Nmana,nMa,Nmane,Nmane,Nmane,father
σύνδουλος,169,unigram,masculine,accusative,plural,,,pjul,,,c'ixbisal,k'ixb'isal,"fellow-servant, colleague"
σύνδουλος,104,unigram,masculine,accusative,singular,,,q'uixbe,Ikytzintla,Ikxwittzulota,nc,nk,"fellow-servant, colleague"
σύνδουλος,360,unigram,masculine,nominative,plural,,,ka'xsen,chyo,tkyaqilu,cypatrón,kypatrón,"fellow-servant, colleague"
ἀγρός,373,unigram,masculine,accusative,plural,kojb'il,2.6449720663533656,ttx'otx,kojb'il,kojb'il,cojbil,kojb'il,field
ἀγρός,47,unigram,masculine,accusative,singular,,,,txokenj,k'wil,cojbil,kojb'il,field
δάκτυλος,268,unigram,masculine,accusative,plural,,,,taq'jo,,,El,finger
δάκτυλος,205,unigram,masculine,accusative,singular,,,Tomás,nq'ob,,tocxlen,tokxlen,finger
ἰχθύς,179,unigram,masculine,accusative,plural,kyiẍ,2.2727676157401553,quis̈,kyiẍ,kyiẍ,cyiẍ,kyiẍ,fish
ἰχθύς,220,unigram,masculine,accusative,singular,kyiẍ,1.8408566169203444,quis̈,kyiẍ,kyiẍ,cyiẍ,kyiẍ,fish
δίκτυον,128,unigram,neuter,accusative,plural,,,cyxiy'paxin,kypa,kyiẍ,cyxuyb,kyxuyb,fishing net
δίκτυον,230,unigram,neuter,accusative,singular,xyub,1.8693424151443119,quis̈,kyiẍ,pa,xyub,xyub,fishing net
δίκτυον,200,unigram,neuter,nominative,plural,kyb'ajeltaq,1.1616538535693444,,kyb'ajeltaq,,,,fishing net
δίκτυον,280,unigram,neuter,nominative,singular,153,1.201459869218647,,,,153,153,fishing net
τροφή,282,unigram,feminine,accusative,plural,,,Sicar,,,lak'ol,laq'ol,food
τροφή,368,unigram,feminine,accusative,singular,,,ba'nxit,sak,¿Alkyeju,cwentil,kwentil,food
πούς,271,unigram,masculine,accusative,plural,tqan,5.891083007989947,tkenxin,tqan,tqan,tkan,tqan,foot
πούς,132,unigram,masculine,accusative,singular,,,tkena,kjawil,tqana,,,foot
καρπός,211,unigram,masculine,accusative,plural,twitz,1.1079603328315262,,manb'il,b'entti,twitz,twitz,"fruit, crop, harvest"
καρπός,266,unigram,masculine,accusative,singular,twitz,3.8041195343207814,tken,twutz,twitz,twitz,twitz,"fruit, crop, harvest"
πλήρωμα,307,unigram,neuter,accusative,plural,,,pan,tb'uchil,wab,ttx'akan,ttx'aqan,fullness
πλήρωμα,367,unigram,neuter,accusative,singular,,,yut'paj,,xk'ojb'il,,,fullness
γενεά,309,unigram,feminine,accusative,plural,niman,1.9724037214753811,niman,Atx,,niman,niman,generation
γενεά,267,unigram,feminine,accusative,singular,ja'lo,1.275121956049452,,,,ja'lo,ja'lo,generation
γενεά,354,unigram,feminine,nominative,plural,,,,,,cyajlaj,kyajlaj,generation
γενεά,175,unigram,feminine,nominative,singular,ja'lo,1.5702961809289004,yec'bil,nkub'lin,ja'lo,ja'lo,ja'lo,generation
δῶρον,345,unigram,neuter,accusative,plural,,,ncu,,tkb'el,cyoyaj,kyoyaj,gift
δῶρον,189,unigram,neuter,accusative,singular,toyaja,2.198975173016646,altar,toyaja,toyaja,toyaja,toyaja,gift
ἡγεμών,197,unigram,masculine,accusative,plural,gobernador,1.7023043542823924,gobernador,npaja,kawil,gobernador,gobernador,"governor, ruler"
ἡγεμών,16,unigram,masculine,accusative,singular,tu'ntzunju,1.3122706340085983,nuketpe,ka'ylaj,ojexi,tu'ntzunju,tu'ntzunju,"governor, ruler"
σταφυλή,214,unigram,feminine,accusative,plural,uv,1.044083946467397,,uv,,,,grapes
σταφυλή,383,unigram,feminine,accusative,singular,saqtx,1.2559293733592671,,saqtx,,,,grapes
ἀσπασμός,359,unigram,masculine,accusative,plural,,,nimbil,kyaj,ninb'il,plas,q'olb,greeting
ἀσπασμός,198,unigram,masculine,accusative,singular,,,k'olbentxin,,,talbil,talb'il,greeting
ὁδηγός,4,unigram,masculine,nominative,singular,,,cykba'na,xkol,moẍqeye,ẍaklul,ẍaqlul,guide
θρίξ,44,unigram,feminine,accusative,singular,ttzmal,1.201449095271969,,,,ttzmal,ttzmal,hair
θρίξ,109,unigram,feminine,nominative,plural,t-xya'mal,1.9999485037386069,,,t-xya'mal,,,hair
θρίξ,248,unigram,feminine,nominative,singular,ttzmal,1.5766028985999991,,,t-xya'mal,ttzmal,ttzmal,hair
χείρ,349,unigram,feminine,accusative,plural,tq'ob,13.90806439400379,tk'abxin,tq'ob,tq'ob,tk'ab,tq'ab,hand
χείρ,253,unigram,feminine,accusative,singular,tq'ob,7.796541465599783,tk'abxin,tq'ob,tq'ob,tk'ab,tq'ab,hand
κεφαλή,166,unigram,feminine,accusative,plural,,,,,kwi,cyyucun,kyyukun,head
κεφαλή,237,unigram,feminine,accusative,singular,twi,1.859289708462626,Jxak,,twi,twi,twi,head
στάχυς,238,unigram,masculine,accusative,plural,triy,1.288846726807589,cywaa'nxin,triy,triy,k'ilte,q'ilte,head of grain
στάχυς,86,unigram,masculine,accusative,singular,,,njatz,,,tibajxi,tib'ajxi,head of grain
καρδία,39,unigram,feminine,accusative,plural,,,,,toklen,tc'met,tk'met,heart
καρδία,323,unigram,feminine,accusative,singular,,,tanem,b'isi,,cyuwix,kyuwix,heart
καρδία,222,unigram,feminine,nominative,singular,,,cyanema,kyanmi,kyanmiye,cytzi,kytzi,heart
οὐρανός,9,unigram,masculine,accusative,plural,,,Njatzcaxix,jaqpaj,tkb,cubil,kub'il,"heaven, sky"
οὐρανός,303,unigram,masculine,accusative,singular,kya,36.66624495432757,cya,kya,kya,cya,kya,"heaven, sky"
οὐρανός,387,unigram,masculine,nominative,plural,jaqpaj,1.2580728882653551,,jaqpaj,,,,"heaven, sky"
οὐρανός,228,unigram,masculine,nominative,singular,kya,2.9317625055653402,cya,kya,kya,cya,kya,"heaven, sky"
ὥρα,330,unigram,feminine,nominative,plural,,,—Il,,nka'yin,,,hour
ὥρα,31,unigram,feminine,nominative,singular,,,hora,or,kmuj,tk'ijlalil,tq'ijlalil,hour
οἰκία,181,unigram,feminine,accusative,plural,,,,kychmil,nimtoj,tc'ma,tk'ma,house
οἰκία,364,unigram,feminine,accusative,singular,tja,5.966970570391372,jaa,tja,tja,tja,tja,house
οἶκος,27,unigram,masculine,accusative,singular,tja,34.31485186253916,tjaxin,tja,tja,tja,tja,"house, home"
κριτής,344,unigram,masculine,nominative,plural,,,bixet,lipcheqek,¿alkyetzun,cyyole,kyyole,judge
κριτής,191,unigram,masculine,nominative,singular,jwes,3.1471354238513904,juez,kawil,ajkawil,jwes,jwes,judge
κλείς,98,unigram,feminine,accusative,plural,tmayo'na,1.2013630877021924,,,,tmayo'na,tmayo'na,key
κλείς,184,unigram,feminine,accusative,singular,,,,,,ojtzkibl,ojtzqib,key
βασιλεύς,126,unigram,masculine,accusative,plural,gobernador,1.2266425977159945,gobernador,npaja,kawil,i'ne,gobernador,king
βασιλεύς,68,unigram,masculine,accusative,singular,,,Pilato,nmaq,Pilat,Cyreye,Kyreye,king
βασιλεία,92,unigram,feminine,accusative,plural,twa,1.0690921972748406,tyeec'an,wutz,niminxi,twa,twa,kingdom
βασιλεία,186,unigram,feminine,accusative,singular,,,tcawbil,Tkawb'il,tkawb'il,tcawbil,tkawb'il,kingdom
κόπος,231,unigram,masculine,accusative,plural,,,Jtexuj,tb'anilx,,,,"labour, work, trouble, difficulty"
λύχνος,289,unigram,masculine,nominative,plural,ntxakan,1.1614510690398372,ntxakan,,,,,lamp
λύχνος,264,unigram,masculine,nominative,singular,spik'un,1.9485779878865772,cywitza,spiky'in,spik'un,spic'un,spik'un,lamp
κλῆρος,116,unigram,masculine,accusative,plural,najsanc,1.0961210847775034,najsanc,,,,,"lots (casting of lots), inheritance"
κλῆρος,1,unigram,masculine,accusative,singular,swert,1.3044038558680286,al,saqchan,,swert,swert,"lots (casting of lots), inheritance"
ἄνθρωπος,333,unigram,masculine,accusative,plural,ch'im,1.051840689622968,,ch'in,nimin,ch'im,ch'im,man
ἄνθρωπος,293,unigram,masculine,accusative,singular,xjal,1.371223206357125,xjal,ichin,ichan,xjal,xjal,man
ἄνθρωπος,139,unigram,masculine,nominative,plural,Cesarea,1.0878106252452868,,Cesarea,,,,man
ἄνθρωπος,204,unigram,masculine,nominative,singular,jun,1.755504744081159,junxin,ichin,ichan,jun,jun,man
ἀνήρ,286,unigram,masculine,accusative,singular,tchmila,2.142292002672461,tchmila,tchmila,tchmila,tchmil,tchmil,"man, husband"
ἀνήρ,173,unigram,masculine,nominative,plural,,,mil,ichin,ichan,xinak,xinaq,"man, husband"
ἀνήρ,273,unigram,masculine,nominative,singular,,,junxin,ichin,ichan,xinak,xinaq,"man, husband"
μνᾶ,336,unigram,feminine,accusative,plural,laj,1.7579193189165436,laaj,lajaj,kyintlju,laj,laj,mina (about 100 days' wages)
μνᾶ,17,unigram,feminine,accusative,singular,,,japana,,,Cyi'mele,Kyi'mele,mina (about 100 days' wages)
πρωτοκαθεδρία,124,unigram,feminine,accusative,plural,,,k'ukbil,na,q'uqb'il,k'ukbil,q'uqb'il,"most important seat, seat of honour"
πρωτοκαθεδρία,41,unigram,feminine,accusative,singular,Kyajb'ile,1.161346151680032,,,,,Kyajb'ile,"most important seat, seat of honour"
μήτηρ,114,unigram,feminine,accusative,plural,,,,tojtzi,,tc'ma,tk'ma,mother
μήτηρ,315,unigram,feminine,accusative,singular,ttxu,17.38490878594734,ttxu,tnana,ttxu,ttxu,ttxu,mother
ὄρος,247,unigram,neuter,accusative,plural,witz,3.4264009588916196,witz,oq,k'ul,witz,witz,mountain
ὄρος,301,unigram,neuter,accusative,singular,witz,15.033811655847343,witz,wutz,witz,witz,witz,mountain
μύρον,102,unigram,neuter,accusative,plural,ojlan,1.3488668711007852,,,,ojlan,ojlan,myrrh
ὄνομα,101,unigram,neuter,accusative,plural,Boanerges,1.3502927580285289,k'ajt-xin,Q'ankyaq,,Boanerges,Boanerges,name
ὄνομα,40,unigram,neuter,accusative,singular,,,taltxin,ankye,npaje,ocslal,okslal,name
ὄνομα,122,unigram,neuter,nominative,plural,Tnejel,1.25310690015656,tz'ibja,,,Tnejel,Tnejel,name
ὄνομα,287,unigram,neuter,nominative,singular,tb,5.035832807974685,tbi,tb,tb,tbi,tb,name
ἔθνος,262,unigram,neuter,accusative,plural,nasyon,6.054945364350383,tnom,tkyaqil,nimaqtnam,nasyon,nasyon,nation
ἔθνος,223,unigram,neuter,accusative,singular,nasyon,1.520627750978967,Roma,qtanim,kq'ojil,nasyon,nasyon,nation
ἔθνος,339,unigram,neuter,nominative,plural,nasyon,1.2504649309138478,Cymana,,,nasyon,nasyon,nation
ἔθνος,32,unigram,neuter,nominative,singular,nasyon,2.72488090806753,q'uiyela,ja'chaqku,kq'ojil,nasyon,nasyon,nation
νύξ,217,unigram,feminine,accusative,plural,qonik'an,6.742032867902294,koniyan,qniky'in,qonik'an,konic'an,qonik'an,night
νύξ,281,unigram,feminine,accusative,singular,qonik'an,1.7700143504758354,,qniky'in,qonik'an,konic'an,qonik'an,night
ὅρκος,69,unigram,masculine,accusative,plural,,,,tajjo,ttziya,tzkan,tzqan,oath
ὅρκος,300,unigram,masculine,accusative,singular,ttziyan,1.1470601003810597,kiy'jil,qxe'chil,,ttziyan,ttziyan,oath
βοῦς,178,unigram,masculine,accusative,plural,ch'expul,1.1965468498425418,cymes,tx'exb'il,ch'exb'en,ch'expul,ch'expul,ox
παραβολή,296,unigram,feminine,accusative,plural,techal,7.9668552391924035,cabtl,techil,techlal,techal,techal,parable
παραβολή,254,unigram,feminine,accusative,singular,techal,50.43663210916929,techel,techil,techlal,techal,techal,parable
μέρος,386,unigram,neuter,accusative,plural,,,choc,,xi'tzuntz,,,part
μέρος,61,unigram,neuter,accusative,singular,tcastiw,2.200232060930364,t-xoo,kawin,e'ysa,tcastiw,tcastiw,part
μαργαρίτης,256,unigram,masculine,accusative,plural,xlik,1.3507350513196663,,,xlik,,,pearls
μαργαρίτης,43,unigram,masculine,accusative,singular,perla,1.2013738207999172,,,xlik,perla,perla,pearls
τόπος,310,unigram,masculine,accusative,plural,,,q'uiyela,ja'chaqku,we'yaj,,,place
