lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2117_translation,version_2118_translation,version_2119_translation,version_2120_translation,version_2121_translation,version_2122_translation,english_translation
φραγμός,283,unigram,masculine,accusative,plural,rào,1.8251173700836696,rào,Vào,rào,rào,lộ,Đi,"barrier, wall"
φραγμός,139,unigram,masculine,accusative,singular,,,,,rào,,,máy,"barrier, wall"
ἀρχή,86,unigram,feminine,accusative,plural,bênh,1.3388871927666688,bạch,cầm,binh-vực,bênh,,bênh,beginning
ἀρχή,220,unigram,feminine,accusative,singular,,,thắc,biểu,tỏ-bày,Ca-na,Là,đầu,beginning
ζώνη,211,unigram,feminine,accusative,plural,thắt,1.0809731985793893,vàng,thắt,vàng,thắt,thắt,,belt
ζώνη,272,unigram,feminine,accusative,singular,nịt,1.0960524252565438,,,,,nịt,,belt
βλασφημία,39,unigram,feminine,accusative,plural,Ngoài,1.334330304336369,Ngoài,Ngoài,,thắc,Ngoại,ngang,blasphemy
βλασφημία,120,unigram,feminine,accusative,singular,Quý,1.2929678013388017,Quý,Quý,phạm-thượng,xé,,thượng,blasphemy
βλασφημία,251,unigram,feminine,nominative,plural,,,tư,,,,khống,bêu,blasphemy
βλασφημία,103,unigram,feminine,nominative,singular,ganh-đố,1.1062485993005018,,,ganh-đố,,,,blasphemy
πλοῖον,132,unigram,neuter,accusative,plural,thuyền,24.051565747180295,thuyền,thuyền,thuyền,thuyền,thuyền,thuyền,boat
πλοῖον,373,unigram,neuter,accusative,singular,thuyền,2625.3925033556366,thuyền,thuyền,thuyền,thuyền,thuyền,thuyền,boat
πλοῖον,290,unigram,neuter,nominative,plural,,,tách,,tan,thuyền,khơi,chiếc,boat
πλοῖον,274,unigram,neuter,nominative,singular,thuyền,14.514493643506905,thuyền,thuyền,thuyền,thuyền,thuyền,thuyền,boat
σῶμα,261,unigram,neuter,nominative,plural,thây,3.6151920342229427,xác,trùng,thây,ống,thây,,body
σῶμα,73,unigram,neuter,nominative,singular,thân,12.314718219600628,thân,thân,thân-thể,thân,thân,thân,body
κλῆμα,69,unigram,neuter,nominative,plural,nhánh,1.790012655457557,nhánh,,,cành,nhánh,nhánh,branch
κλῆμα,182,unigram,neuter,nominative,singular,nhánh,2.6375429767533447,nhánh,nho,nhánh,cành,nhánh,,branch
ἄρτος,378,unigram,masculine,accusative,plural,bánh,249.7905820307133,bánh,bánh,bánh,bánh,bánh,bánh,bread
ἄρτος,410,unigram,masculine,accusative,singular,bánh,306.3447378037024,bánh,bánh,bánh,bánh,bánh,bánh,bread
ἄρτος,192,unigram,masculine,nominative,plural,bánh,204.628241610616,bánh,bánh,bánh,bánh,bánh,bánh,bread
ἄρτος,48,unigram,masculine,nominative,singular,bánh,371.4258772855172,bánh,Bánh,bánh,bánh,bánh,bánh,bread
ἀδελφός,362,unigram,masculine,accusative,plural,em,2.6558248228351875,em,anh,anh,em,em,em,brother
ἀδελφός,149,unigram,masculine,accusative,singular,em,45.17093400629656,em,em,em,em,em,em,brother
ἀδελφός,138,unigram,masculine,nominative,plural,em,148.21002482774716,em,em,em,em,em,em,brother
ἀδελφός,281,unigram,masculine,nominative,singular,em,19.827185016223225,em,em,em,em,em,em,brother
στῆθος,188,unigram,neuter,accusative,plural,ngực,1.604183142733696,ngực,ngực,nông-nỗi,ngực,ngực,ngực,"chest, breast"
στῆθος,345,unigram,neuter,accusative,singular,ngực,6.666332144757855,ngực,ngực,ngực,ngực,ngực,nghiêng,"chest, breast"
ἀρχιερεύς,296,unigram,masculine,accusative,plural,,,thượng,trưởng,tế-lễ,tế,tế,trưởng,chief priest
ἀρχιερεύς,74,unigram,masculine,accusative,singular,,,trưởng,dinh,thượng-phẩm,phẩm,Cai-a-pha,tế,chief priest
ἀρχιερεύς,148,unigram,masculine,nominative,plural,,,thượng,trưởng,tế-lễ,tế,tế,trưởng,chief priest
ἀρχιερεύς,302,unigram,masculine,nominative,singular,thượng,1.148657835171142,trưởng,thượng,thượng-phẩm,phẩm,thượng,tế,chief priest
παῖς,286,unigram,masculine,accusative,plural,đánh,1.0743394317587378,đánh,,trai,đánh,trẻ,giận,child
παῖς,60,unigram,masculine,accusative,singular,nhào,1.1580190413689828,,nhào,nhào,quật,,,child
τέκνον,401,unigram,neuter,accusative,plural,con,7.226849027342143,con,con,con-cái,con,con,con,child
τέκνον,217,unigram,neuter,accusative,singular,em,1.3600597808305066,em,nghịch,em,nghịch,em,em,child
τέκνον,21,unigram,neuter,nominative,plural,nghịch,1.3950000588237743,chống,nghịch,con,nghịch,cha,nghịch,child
τέκνον,233,unigram,neuter,nominative,singular,ơi,5.198213116413555,ơi,ơi,con,ơi,con,ơi,child
παιδίον,19,unigram,neuter,accusative,plural,trẻ,2.3209696134983293,trẻ,cản,trẻ,trẻ,trẻ,,child
παιδίον,113,unigram,neuter,accusative,singular,trẻ,10.023099581379311,trẻ,Trẻ,trẻ,trẻ,Nhi,em,child
παιδίον,209,unigram,neuter,nominative,plural,,,con,con,trẻ,trẻ,rầy,thơ,child
παιδίον,50,unigram,neuter,nominative,singular,trẻ,36.65965924078223,trẻ,bé,trẻ,trẻ,trẻ,bé,child
πόλις,221,unigram,feminine,accusative,plural,thành,2.741422981238176,thành,phố,thành,thành,thành,thị,city
πόλις,78,unigram,feminine,accusative,singular,thành,6802.061071134556,thành,thành,thành,thành,thành,thành,city
πύλη,323,unigram,feminine,nominative,plural,thắng,1.9591338004163354,,Giờ,,thắng,thắng,thắng,city gate
πύλη,250,unigram,feminine,nominative,singular,hẹp,4.093549096526009,hẹp,hẹp,hẹp,hẹp,hẹp,hẹp,city gate
χιτών,144,unigram,masculine,accusative,plural,áo,19.590883949216742,áo,áo,áo,áo,áo,áo,"clothing, undergarments"
χιτών,36,unigram,masculine,accusative,singular,áo,2.89673634470925,áo,dài,áo,áo,áo,áo,"clothing, undergarments"
ἱμάτιον,161,unigram,neuter,accusative,plural,áo,140.3285298109085,áo,áo,áo,áo,áo,áo,coat
ἱμάτιον,160,unigram,neuter,accusative,singular,áo,669.2659092285754,áo,áo,áo,áo,áo,áo,coat
ἐντολή,99,unigram,feminine,accusative,plural,răn,9.712204403134942,răn,răn,điều-răn,răn,răn,mệnh,commandment
ἐντολή,97,unigram,feminine,accusative,singular,răn,8.67315191791908,răn,lệ,điều-răn,răn,răn,mệnh,commandment
συνέδριον,383,unigram,neuter,accusative,plural,,,coi,tòa,tòa-án,đánh,đập,đòn,council
συνέδριον,64,unigram,neuter,accusative,singular,,,họp,triệu,công-luận,Công,Hội,trưởng,council
χώρα,92,unigram,feminine,accusative,plural,,,,,,tháng,,gặt.,"country, countryside"
χώρα,350,unigram,feminine,accusative,singular,miền,1.9763188713791557,Giê-ra-sê,Ga-đa-ren,miền,xứ,miền,qua,"country, countryside"
ὄχλος,70,unigram,masculine,accusative,plural,,,đông,dân,dân-chúng,dân,đông,chúng,crowd
ὄχλος,13,unigram,masculine,accusative,singular,dân,2.5442705686694844,đông,dân,đoàn,dân,đông,dân,crowd
ὄχλος,125,unigram,masculine,nominative,plural,,,đông,Dân,đoàn,Dân,đông,chúng,crowd
ὄχλος,340,unigram,masculine,nominative,singular,đông,9.06986619718664,đông,dân,dân,đông,đông,đông,crowd
θυγάτηρ,142,unigram,feminine,nominative,plural,,,bản,bản,gái,quay,quay,nữ,daughter
θυγάτηρ,377,unigram,feminine,nominative,singular,gái,3916.3183592291293,gái,gái,gái,gái,gái,gái,daughter
ἡμέρα,90,unigram,feminine,accusative,plural,ngày,5309.65949034384,ngày,ngày,ngày,ngày,ngày,ngày,day
ἡμέρα,104,unigram,feminine,accusative,singular,ngày,1550.1897869686134,ngày,ngày,ngày,ngày,ngày,ngày,day
ἡμέρα,2,unigram,feminine,nominative,plural,ngày,1018.049952813827,ngày,ngày,ngày,ngày,ngày,ngày,day
ἡμέρα,80,unigram,feminine,nominative,singular,ngày,12.674059136848664,ngày,ngày,ngày,Đến,ngày,ngày,day
ὀφειλέτης,305,unigram,masculine,nominative,plural,đè,1.3167216672078015,,đè,đè,đè,,,debtor
ὀφειλέτης,151,unigram,masculine,nominative,singular,soát,1.4080999615602197,soát,,,soát,sổ,lượng,debtor
δαιμόνιον,37,unigram,neuter,accusative,plural,quỷ,2.6622505547052104,quỷ,quỷ,quỉ,quỷ,quỷ,đuổi,demon
δαιμόνιον,394,unigram,neuter,accusative,singular,quỷ,4.327083927591964,quỷ,quỷ,quỉ,quỷ,quỷ,quỉ,demon
δαιμόνιον,235,unigram,neuter,nominative,plural,quỷ,52.59724629305745,quỷ,quỷ,quỉ,quỷ,quỷ,quỉ,demon
δαιμόνιον,207,unigram,neuter,nominative,singular,quỷ,1.6844883071122458,quỷ,Quỷ,quở,quỷ,quỷ,quỉ,demon
δηνάριον,367,unigram,neuter,accusative,plural,,,đê-na-ri,nợ,đơ-ni-ê,đơ-ni-ê,đơ-na-ri,nợ,denarius (about a day's wages)
δηνάριον,194,unigram,neuter,accusative,singular,đơ-ni-ê,11.027118902787642,đồng,bạc,đơ-ni-ê,đơ-ni-ê,đơ-na-ri,tiền,denarius (about a day's wages)
μαθητής,214,unigram,masculine,accusative,plural,môn,1.1567523179815524,môn,môn,môn-đồ,môn,môn,đệ,disciple
μαθητής,402,unigram,masculine,accusative,singular,yêu,1.5382274158304843,quý,môn,yêu,yêu,môn,yêu,disciple
μαθητής,332,unigram,masculine,nominative,plural,,,môn,đệ,môn-đồ,đồ,môn,đệ,disciple
μαθητής,400,unigram,masculine,nominative,singular,đệ,3.05700807202478,đệ,đệ,môn-đồ,đồ,đồ,đệ,disciple
νόσος,3,unigram,feminine,accusative,plural,bệnh,2.217246009932631,bệnh,bệnh,,bệnh,tật,bệnh,disease
νόσος,88,unigram,feminine,accusative,singular,tật,3.0473442007461298,tật,chữa,tật-bịnh,tật,đau,tật,disease
περιστερά,124,unigram,feminine,accusative,plural,bồ,2.720671862009372,bồ,bồ,bồ-câu,bồ,bồ,bồ,dove
περιστερά,66,unigram,feminine,accusative,singular,bồ,3.189276648515507,bồ,bồ,bồ-câu,bồ,bồ,bồ,dove
οὖς,181,unigram,neuter,accusative,plural,tai,14.647002700616842,tai,tai,tai,tai,tai,tai,ear
οὖς,339,unigram,neuter,accusative,singular,tai,1.5855080344289023,tai,,tai,mái,thượng,nóc,ear
σεισμός,242,unigram,masculine,nominative,plural,,,đói,đói,đói-kém,kém,,kém,"earthquakes, storm"
σεισμός,76,unigram,masculine,nominative,singular,,,động,trận,Thình-lình,Thình,dội,cơn,"earthquakes, storm"
τέλος,40,unigram,neuter,accusative,plural,,,cống,nhà.Nhưng,Thâu,,,,end
τέλος,329,unigram,neuter,accusative,singular,,,kiên,cuối,bền,bền,cuối,vững,end
αἰών,287,unigram,masculine,accusative,plural,trường,1.376665027323936,chấm,tồn,,trường,trường,cốp,eternity
αἰών,363,unigram,masculine,accusative,singular,,,đời,bao,đời,đời,bao,bao,eternity
ὀφθαλμός,28,unigram,masculine,accusative,plural,mắt,4114.443375815185,mắt,mắt,mắt,mắt,mắt,mắt,eye
ὀφθαλμός,14,unigram,masculine,accusative,singular,Mắt,3.775584383114026,Mắt,móc,Mắt,Mắt,Mắt,Mắt,eye
ὀφθαλμός,77,unigram,masculine,nominative,plural,mắt,1847.3269598599172,mắt,mắt,mắt,mắt,mắt,mắt,eye
ὀφθαλμός,360,unigram,masculine,nominative,singular,mắt,19.801558314827552,mắt,mắt,mắt,mắt,mắt,mắt,eye
πρόσωπον,150,unigram,neuter,accusative,plural,,,mặt,,,,,nhịn,face
πρόσωπον,230,unigram,neuter,accusative,singular,mặt,4.845448498547552,mặt,sấp,mặt,mặt,mặt,lối,face
λιμός,9,unigram,feminine,nominative,plural,,,kém,nọ,đói-kém,nọ,đói,kém,famine
λιμός,372,unigram,masculine,nominative,plural,,,trận,dịch,,,,hạch,famine
λιμός,115,unigram,feminine,nominative,singular,quẫn,1.2013738207999172,,quẫn,xài,lâm,túng,quẫn,famine
λιμός,165,unigram,masculine,nominative,singular,,,rưỡi,,đói-kém,tháng,hán,,famine
γεωργός,304,unigram,masculine,nominative,plural,tá,1.1086055411452385,tá,tớ,trồng,kế,tá,,"farmer, tenant"
γεωργός,61,unigram,masculine,nominative,singular,trồng,1.7441928190954268,trồng,trồng,gốc,trồng,trồng,gốc,"farmer, tenant"
πατήρ,236,unigram,masculine,accusative,plural,Với,1.5271774538804719,Cùng,muôn,tổ-phụ,Với,Với,,father
πατήρ,366,unigram,masculine,accusative,singular,Cha,9.781119101341865,Cha,Cha,Cha,Cha,Cha,Cha,father
πατήρ,376,unigram,masculine,nominative,plural,phụ,1.6856885277875877,phụ,ma-na,tổ-phụ,phụ,tiên,Tổ,father
πατήρ,223,unigram,masculine,nominative,singular,Cha,218703.38558879922,Cha,Cha,Cha,Cha,Cha,Cha,father
σύνδουλος,174,unigram,masculine,accusative,plural,say,1.195992488157319,hiếp,sưa,say,say,,,"fellow-servant, colleague"
σύνδουλος,109,unigram,masculine,accusative,singular,xót,1.2283416508858471,xót,xót,bạn,xót,xót,Ngươi,"fellow-servant, colleague"
σύνδουλος,380,unigram,masculine,nominative,plural,buồn,1.4290819177147946,buồn,Bạn,buồn,thuật,buồn,kiến,"fellow-servant, colleague"
σύνδουλος,140,unigram,masculine,nominative,singular,,,hoãn,sòng,giãn,nỉ,nỉ,hoãn,"fellow-servant, colleague"
ἀγρός,393,unigram,masculine,accusative,plural,,,thôn,,chị,quê,thôn,quê,field
ἀγρός,49,unigram,masculine,accusative,singular,ruộng,4.233353871853471,ruộng,mua,ruộng,ruộng,đồng,ruộng,field
δάκτυλος,279,unigram,masculine,accusative,plural,ngón,2.0015660700100857,ngón,ngón,ngón,ngón,ngón,ngón,finger
δάκτυλος,213,unigram,masculine,accusative,singular,ngón,1.6337093029908658,ngón,Thô-ma,ngón,ngón,ngón,ngón,finger
ἰχθύς,185,unigram,masculine,accusative,plural,cá,3.33245463617015,cá,ổ,cá,cá,cá,ổ,fish
ἰχθύς,229,unigram,masculine,accusative,singular,cá,10.173407280942042,cá,cá,cá,cá,cá,cá,fish
δίκτυον,133,unigram,neuter,accusative,plural,lưới,966.54739742685,lưới,lưới,lưới,lưới,lưới,lưới,fishing net
δίκτυον,239,unigram,neuter,accusative,singular,lưới,2.2606504429321466,lưới,lưới,lưới,lưới,lưới,lưới,fishing net
δίκτυον,208,unigram,neuter,nominative,plural,,,rách,rách,thả,đứt,đứt,mẻ,fishing net
δίκτυον,291,unigram,neuter,nominative,singular,rách,1.1586133771150746,đếm,,đứt,rách,rách,mẻ,fishing net
τροφή,293,unigram,feminine,accusative,plural,mua,1.344283749856308,mua,mua,môn,phố,mua,Chuyện,food
τροφή,388,unigram,feminine,accusative,singular,cấp,1.3354513359584732,phó,,đúng,cấp,cấp,giấc,food
πούς,282,unigram,masculine,accusative,plural,chân,10123.632299037685,chân,chân,chân,chân,chân,chân,foot
πούς,137,unigram,masculine,accusative,singular,nâng,1.1457583095089356,,vấp,Kẻo,nâng,nâng,đá.,foot
καρπός,219,unigram,masculine,accusative,plural,hoa,1.980832779837951,hoa,hoa,trái,hoa,hoa,hoa,"fruit, crop, harvest"
καρπός,277,unigram,masculine,accusative,singular,quả,6.108158218370664,quả,quả,trái,quả,kết,trái,"fruit, crop, harvest"
πλήρωμα,322,unigram,neuter,accusative,plural,giỏ,1.8854797073739693,giỏ,giỏ,giỏ,giỏ,giỏ,giỏ,fullness
πλήρωμα,387,unigram,neuter,accusative,singular,chằng,1.2238218710170874,,toạc,,chằng,chằng,rách,fullness
γενεά,324,unigram,feminine,accusative,plural,,,hệ,sang,kính-sợ,hệ,sang,Ngàicho,generation
γενεά,278,unigram,feminine,accusative,singular,hệ,4.822094525320515,hệ,hệ,dòng-dõi,hệ,hệ,,generation
γενεά,374,unigram,feminine,nominative,plural,đời,1.1955406935868653,Ba-by-lôn,hệ,đời,,đời,,generation
γενεά,180,unigram,feminine,nominative,singular,hệ,27.090370187332503,hệ,hệ,dòng-dõi,hệ,hệ,Mang,generation
δῶρον,365,unigram,neuter,accusative,plural,dâng,27.13580864295123,dâng,dâng,dâng,dâng,dâng,dâng,gift
δῶρον,196,unigram,neuter,accusative,singular,vật,2.3279207218349955,vật,vật,bàn-thờ,vật,lễ,lễ,gift
ἡγεμών,205,unigram,masculine,accusative,plural,tổng,1.6981351712443191,đốc,tổng,tổng-đốc,,điệu,tổng,"governor, ruler"
ἡγεμών,16,unigram,masculine,accusative,singular,tổng,1.145518251799969,đốc,tổng,tổng-đốc,đỗi,tổng,ngạc,"governor, ruler"
σταφυλή,222,unigram,feminine,accusative,plural,,,chôm,,tật-lê,lê,lùm,Trái,grapes
σταφυλή,404,unigram,feminine,accusative,singular,lùm,1.5014246752944074,hái,Bụi,,lê,lùm,lùm,grapes
ἀσπασμός,379,unigram,masculine,accusative,plural,,,chào,chào,chợ,chợ,cẩn,cẩn,greeting
ἀσπασμός,206,unigram,masculine,accusative,singular,bào,1.1825875540442061,bào,bụng,nhảy-nhót,nhót,nhi,bào,greeting
ὁδηγός,7,unigram,masculine,nominative,plural,,,đui,tiếc,dẫn-đưa,,hố,Mù,guide
ὁδηγός,4,unigram,masculine,nominative,singular,,,lòa,quáng,dẫn,quáng,mù,dẫn,guide
θρίξ,46,unigram,feminine,accusative,singular,sợi,1.096091603901298,sợi,,,,,,hair
θρίξ,114,unigram,feminine,nominative,plural,đếm,3.5557363947883505,,tóc,đếm,,đếm,,hair
θρίξ,259,unigram,feminine,nominative,singular,,,sợi,,,,,hại,hair
χείρ,369,unigram,feminine,accusative,plural,tay,14327.991751988804,tay,tay,tay,tay,tay,tay,hand
χείρ,264,unigram,feminine,accusative,singular,tay,581.9364200258451,tay,tay,tay,tay,tay,tay,hand
κεφαλή,171,unigram,feminine,accusative,plural,lắc,1.2375938610585466,,,lắc,lắc,,lắc,head
κεφαλή,247,unigram,feminine,accusative,singular,đầu,897.8395378140268,đầu,đầu,đầu,đầu,đầu,đầu,head
στάχυς,248,unigram,masculine,accusative,plural,,,bông,mì,bứt,ngắt,ngắt,bông,head of grain
στάχυς,89,unigram,masculine,accusative,singular,trổ,1.1613200159490846,trổ,trổ,bông,,,non,head of grain
καρδία,41,unigram,feminine,accusative,plural,lòng,1.2992350193601945,lòng,,công-bình,lòng,lòng,,heart
καρδία,342,unigram,feminine,accusative,singular,lòng,6.7303668141295745,lòng,chai,lòng,Lòng,lòng,,heart
καρδία,395,unigram,feminine,nominative,plural,chụp,1.0963047455737722,,,,,chụp,,heart
καρδία,231,unigram,feminine,nominative,singular,lòng,87.12116134967218,lòng,lòng,lòng,lòng,lòng,lòng,heart
οὐρανός,10,unigram,masculine,accusative,plural,tầng,1.876178268553389,tầng,tầng,bồ-câu,tầng,bồ,dạng,"heaven, sky"
οὐρανός,318,unigram,masculine,accusative,singular,trời,117.40428319027713,trời,trời,trời,trời,trời,trời,"heaven, sky"
οὐρανός,408,unigram,masculine,nominative,plural,tầng,1.3514865025185099,bầu,tầng,bỗng,tầng,đậu,dạng,"heaven, sky"
οὐρανός,237,unigram,masculine,nominative,singular,trời,1.8192860097360328,đất,tan,trời,trời,trời,hủy,"heaven, sky"
ὥρα,349,unigram,feminine,nominative,plural,vấp,1.9578983833768095,vấp,vấp,vấp,giới,Ban,vấp,hour
ὥρα,31,unigram,feminine,nominative,singular,giờ,364.68500863745726,giờ,giờ,giờ,giờ,giờ,giờ,hour
οἰκία,187,unigram,feminine,accusative,plural,,,nhà,cửa,hơn,hơn,nhận,cửa,house
οἰκία,384,unigram,feminine,accusative,singular,nhà,2042.0052363511195,nhà,nhà,nhà,nhà,nhà,nhà,house
οἶκος,337,unigram,masculine,accusative,plural,,,đón,Được,chức,rước,Thôi,mất,"house, home"
οἶκος,27,unigram,masculine,accusative,singular,nhà,483.4245165217432,nhà,nhà,nhà,nhà,nhà,nhà,"house, home"
κριτής,364,unigram,masculine,nominative,plural,Bê-ên-xê-bun,1.82010854927766,Bê-ên-xê-bun,,Bê-ên-xê-bun,Bê-ên-xê-bun,đệ,Bê-ên-xê-bun,judge
κριτής,198,unigram,masculine,nominative,singular,tòa,2.5640620185363368,tòa,tống,án,tòa,tòa,tòa,judge
κλείς,101,unigram,feminine,accusative,plural,chìa,1.3951087350041174,chìa,chìa,,,chìa,chìa,key
κλείς,191,unigram,feminine,accusative,singular,chìa,1.1613026128296644,,,,,chìa,chìa,key
βασιλεύς,131,unigram,masculine,accusative,plural,tổng,1.3008298473698043,chúa,tổng,tổng-đốc,,điệu,tổng,king
βασιλεύς,71,unigram,masculine,accusative,singular,Vua,2.3571631983122456,Sê-sa,Vua,Vua,vua,Vua,vua,king
βασιλεία,95,unigram,feminine,accusative,plural,quốc,1.0514091515175255,quốc,giới,Ma-quỉ,,quốc,cao,kingdom
βασιλεία,193,unigram,feminine,accusative,singular,Nước,8.862143074236451,Nước,Nước,nước,vương,vương,Nước,kingdom
κόπος,240,unigram,masculine,accusative,plural,phiền,1.6916441140011278,phiền,can,tốt,phiền,Nàng,rầy,"labour, work, trouble, difficulty"
κόπος,106,unigram,masculine,accusative,singular,công,1.4809378346010404,,nhức,,bực,công,công,"labour, work, trouble, difficulty"
λύχνος,303,unigram,masculine,nominative,plural,thắp,1.6116105193425292,thắp,thắp,,,,thắp,lamp
λύχνος,275,unigram,masculine,nominative,singular,đèn,18.854998788160707,đèn,đèn,đèn,đèn,đèn,đèn,lamp
κλῆρος,121,unigram,masculine,accusative,plural,gì.,1.6652110076031041,xống,,áo-xống,gì.,,gì.,"lots (casting of lots), inheritance"
κλῆρος,1,unigram,masculine,accusative,singular,thăm,1.3594689926213916,thăm,sắc,áo-xống,y,thăm,thăm,"lots (casting of lots), inheritance"
ἄνθρωπος,353,unigram,masculine,accusative,plural,người,2.767285454894619,người,cỏ,người,người,người,tuân,man
ἄνθρωπος,307,unigram,masculine,accusative,singular,người,2.406979705192524,người,dơ,người,người,người,,man
ἄνθρωπος,145,unigram,masculine,nominative,plural,ta,2.258903414779453,ta,ta,người,Sê-sa-rê,ta,Xê-xa-rê,man
ἄνθρωπος,212,unigram,masculine,nominative,singular,người,3.166673688453752,người,Người,người,người,người,Người,man
ἀνήρ,294,unigram,masculine,accusative,plural,,,Chị,mê,đồng-bạn,chợt,thiếp,đang,"man, husband"
ἀνήρ,298,unigram,masculine,accusative,singular,chồng,434.5056857245079,chồng,chồng,chồng,chồng,chồng,chồng,"man, husband"
ἀνήρ,178,unigram,masculine,nominative,plural,ngàn,6.73550770009322,ngàn,5.000,ngàn,nghìn,ngàn,ngàn,"man, husband"
ἀνήρ,284,unigram,masculine,nominative,singular,,,xin,một,sấp,xin,một,người,"man, husband"
μνᾶ,356,unigram,feminine,accusative,plural,nén,21.834828490662982,nén,nén,nén,nén,nén,ngài,mina (about 100 days' wages)
μνᾶ,17,unigram,feminine,accusative,singular,nén,8.103131094201832,hầu,nén,nén,nén,nén,thằng,mina (about 100 days' wages)
πρωτοκαθεδρία,129,unigram,feminine,accusative,plural,tiệc,1.2045472948802352,tiệc,ưa,ngôi,ghế,thích,tiệc,"most important seat, seat of honour"
πρωτοκαθεδρία,43,unigram,feminine,accusative,singular,ưa,1.467142647895117,ưa,ưa,thích,chợ,ghế,chiếm,"most important seat, seat of honour"
μήτηρ,119,unigram,feminine,accusative,plural,gấp,1.574893297977263,gấp,gấp,,gấp,gấp,,mother
μήτηρ,333,unigram,feminine,accusative,singular,mẹ,43.25986727144074,mẹ,mẹ,mẹ,mẹ,mẹ,mẹ,mother
ὄρος,258,unigram,neuter,accusative,plural,núi,5.85756426171109,núi,đồi,núi,núi,núi,núi,mountain
ὄρος,316,unigram,neuter,accusative,singular,núi,62.05060644491412,núi,núi,núi,núi,núi,núi,mountain
μύρον,107,unigram,neuter,accusative,plural,ngơi,1.224329162576176,ngơi,ướp,luật-lệ,ngơi,,thơm.Đến,myrrh
μύρον,33,unigram,neuter,accusative,singular,dầu,1.3731121729920517,tẩm,tẩm,thơm,dầu,dầu,dầu,myrrh
ὄνομα,105,unigram,neuter,accusative,plural,Bô-a-nẹt,1.0964408317486285,Bô-a-nẹt,,,,,,name
ὄνομα,42,unigram,neuter,accusative,singular,danh,42.11328180700397,danh,ghét,danh,danh,danh,ghét,name
ὄνομα,127,unigram,neuter,nominative,plural,tên,5.225931489167596,Tên,tên,Sứ-đồ,tên,tên,tên,name
ὄνομα,299,unigram,neuter,nominative,singular,tên,145.62717190525197,tên,tên,tên,tên,tên,tên,name
ἔθνος,273,unigram,neuter,accusative,plural,dân,1.544903809537223,dân,tộc,nhân,rao,dân,mọi,nation
ἔθνος,232,unigram,neuter,accusative,singular,,,chống,tộc,dân,nổi,nước,nọ,nation
