lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1964_translation,version_1965_translation,version_1966_translation,version_1967_translation,english_translation
πατήρ,264,unigram,masculine,nominative,plural,Ñawpa,6.125530858576241,Ñawpa,Ñawpa,,,father
πατήρ,153,unigram,masculine,nominative,singular,Tata,18.360853363175835,Tata,Tata,Tatay,Dios,father
ἀγρός,279,unigram,masculine,accusative,plural,ima,1.7077466889380306,ima,ima,nokaraycu,jallp'asninta,field
ἀγρός,33,unigram,masculine,accusative,singular,jallp'ata,1.8850528433033384,jallp'ata,jallp'ata,chajrapi,jallp'ata,field
ἰχθύς,128,unigram,masculine,accusative,plural,jaywarqa,1.2381996768797636,jaywarqa,jaywarqa,challwitastawan,graciasta,fish
ἰχθύς,157,unigram,masculine,accusative,singular,challwata,1.9787905690390828,,,challwata,,fish
δίκτυον,92,unigram,neuter,accusative,plural,challwa,2.442230936806132,challwa,challwa,ch'ipasnincuta,challwa,fishing net
δίκτυον,164,unigram,neuter,accusative,singular,ch'ipata,1.2926906261584112,ch'ipata,ch'ipata,challwa,challwaswan,fishing net
τροφή,204,unigram,feminine,accusative,plural,rantej,1.3400261661375654,rantej,rantej,,rantej,food
πούς,197,unigram,masculine,accusative,plural,chakiyta,1.1428690799303598,chakiyta,chakiyta,chaquisninta,chakisniyta,foot
πούς,95,unigram,masculine,accusative,singular,takakunaykipaj,1.9999483071823532,,,,takakunaykipaj,foot
καρπός,151,unigram,masculine,accusative,plural,Uva,1.0766735019611966,,,Uva,,"fruit, crop, harvest"
καρπός,193,unigram,masculine,accusative,singular,yura,1.1862858023743064,yura,yura,ujchaska,poqoyta,"fruit, crop, harvest"
πλήρωμα,227,unigram,neuter,accusative,plural,puchoj,2.1011332853277365,puchoj,puchoj,,puchojta,fullness
πλήρωμα,274,unigram,neuter,accusative,singular,p'achamanqa,1.122614852308986,p'achamanqa,p'achamanqa,,,fullness
γενεά,194,unigram,feminine,accusative,singular,,,,,Niyquichej,tiempo,generation
γενεά,124,unigram,feminine,nominative,singular,ruwanayta,1.051559402905113,ruwanayta,ruwanayta,—¡Ay,tiempo,generation
δῶρον,255,unigram,neuter,accusative,plural,apamusqankuta,3.0772752789193842,apamusqankuta,apamusqankuta,korkancu,,gift
δῶρον,136,unigram,neuter,accusative,singular,jaywanaykita,7.7694867125562945,jaywanaykita,jaywanaykita,,,gift
ἡγεμών,143,unigram,masculine,accusative,plural,pusasonqachej,1.3121925615166579,pusasonqachej,pusasonqachej,pusasonkachej,reyesman,"governor, ruler"
ἡγεμών,8,unigram,masculine,accusative,singular,simitapis,1.1613810574337249,,,simitapis,,"governor, ruler"
ἀσπασμός,267,unigram,masculine,accusative,plural,napaykuchikuyta,3.4475939635111867,napaykuchikuyta,napaykuchikuyta,napaycuchicuyta,napaykuchikuyta,greeting
ὁδηγός,3,unigram,masculine,nominative,singular,ñawsa,1.8934375193256618,ñawsa,ñawsa,pusaycachayta,,guide
χείρ,259,unigram,feminine,accusative,plural,,,,,maquisninta,makisninta,hand
χείρ,183,unigram,feminine,accusative,singular,makin,1.8239764629335231,makin,makin,wañuska,makinta,hand
κεφαλή,119,unigram,feminine,accusative,plural,qhiwirispa,1.957670088329648,,,qhiwirispa,,head
κεφαλή,170,unigram,feminine,accusative,singular,umanta,8.265675243025589,umanta,umanta,umanta,umanta,head
στάχυς,171,unigram,masculine,accusative,plural,,,chajraj,chajraj,umasta,umasta,head of grain
καρδία,27,unigram,feminine,accusative,plural,ñaupaqempi,1.2475024867269575,,,,ñaupaqempi,heart
οὐρανός,224,unigram,masculine,accusative,singular,janaj,1.8655946894865754,janaj,janaj,pachaman,janaj,"heaven, sky"
οὐρανός,162,unigram,masculine,nominative,singular,,,,,niskasniyrí,tukukonqankuchu,"heaven, sky"
ὥρα,21,unigram,feminine,nominative,singular,,,p'unchay,p'unchay,hora,hora,hour
οἰκία,271,unigram,feminine,accusative,singular,wasiman,4.811020984197112,wasiman,wasiman,wasiman,wasiman,house
οἶκος,17,unigram,masculine,accusative,singular,wasinman,160.61651962678314,wasinman,wasinman,wasinman,wasinman,"house, home"
κριτής,138,unigram,masculine,nominative,singular,Piwanchus,1.9372713415555012,,,,Piwanchus,judge
βασιλεύς,90,unigram,masculine,accusative,plural,pusasonqachej,1.312801685725925,pusasonqachej,pusasonqachej,pusasonkachej,reyesman,king
βασιλεύς,50,unigram,masculine,accusative,singular,kuraj,2.4489490953536284,kuraj,kuraj,camachejninta,judiospa,king
βασιλεία,67,unigram,feminine,accusative,plural,,,,,camachiska,rikucherqa,kingdom
βασιλεία,134,unigram,feminine,accusative,singular,kamachiyninman,1.5606085163401415,kamachiyninman,kamachiyninman,yaycuyta,Diospa,kingdom
κόπος,165,unigram,masculine,accusative,plural,rimashankichejri,2.4360935028581316,rimashankichejri,rimashankichejri,ruwapuwarka,ruwapuwan,"labour, work, trouble, difficulty"
λύχνος,212,unigram,masculine,nominative,plural,Waquichiskaspuni,1.2125775833869603,,,Waquichiskaspuni,,lamp
λύχνος,191,unigram,masculine,nominative,singular,k'anchay,1.7511400054337278,k'anchay,k'anchay,causayniyqui,,lamp
κλῆρος,1,unigram,masculine,accusative,singular,suerteta,1.6704401000559397,suerteta,suerteta,pipajchus,suerteta,"lots (casting of lots), inheritance"
ἄνθρωπος,246,unigram,masculine,accusative,plural,Runakunata,2.5056711607351256,Runakunata,Runakunata,runasta,,man
ἄνθρωπος,215,unigram,masculine,accusative,singular,runata,1.8450270260299975,runata,runata,runataka,runata,man
ἄνθρωπος,100,unigram,masculine,nominative,plural,runakuna,1.1590123476618939,runakuna,runakuna,,runas,man
ἄνθρωπος,147,unigram,masculine,nominative,singular,runa,13.386415738892275,runa,runa,runa,runa,man
ἀνήρ,208,unigram,masculine,accusative,singular,—Mana,1.3049743164168417,,,—Mana,,"man, husband"
ἀνήρ,122,unigram,masculine,nominative,plural,qharikuna,1.1558236324863678,qharikuna,qharikuna,warankajina,qharis,"man, husband"
ἀνήρ,198,unigram,masculine,nominative,singular,runa,2.2663865200322637,runa,runa,runa,runa,"man, husband"
μνᾶ,248,unigram,feminine,accusative,plural,,,,,nispa,Wiraqochi,mina (about 100 days' wages)
μνᾶ,9,unigram,feminine,accusative,singular,Koychejtaj,1.0960670999999007,,,Koychejtaj,,mina (about 100 days' wages)
πρωτοκαθεδρία,88,unigram,feminine,accusative,plural,ñaupajpipuni,1.1028990555609388,,,,ñaupajpipuni,"most important seat, seat of honour"
πρωτοκαθεδρία,29,unigram,feminine,accusative,singular,callepipis,1.1613200159490844,,,,callepipis,"most important seat, seat of honour"
μήτηρ,233,unigram,feminine,accusative,singular,tatanta,1.260153764538098,tatanta,tatanta,tatanta,mamanta,mother
ὄρος,180,unigram,neuter,accusative,plural,,,,,orkosman,ayqechunku,mountain
ὄρος,222,unigram,neuter,accusative,singular,orqoman,6.901554186992509,orqoman,orqoman,orkoman,orqoman,mountain
ὄνομα,28,unigram,neuter,accusative,singular,sutiwan,3.2799632389253417,sutiwan,sutiwan,yachacojcunay,,name
ὄνομα,209,unigram,neuter,nominative,singular,sutiyoj,4.878608872028051,sutiyoj,sutiyoj,sutiyoj,sutiyoj,name
ἔθνος,189,unigram,neuter,accusative,plural,tukuy,1.2846406573699622,tukuy,tukuy,canan,willakunan,nation
ἔθνος,250,unigram,neuter,nominative,plural,yachanña,3.288035610664479,yachanña,yachanña,pisichicuskayquichejtaka,pisichikusqaykichejta,nation
νύξ,155,unigram,feminine,accusative,plural,tutatawan,3.0004275391598414,tutatawan,tutatawan,tutatawan,tutatawan,night
νύξ,203,unigram,feminine,accusative,singular,tuta,8.993653886112286,tuta,tuta,tuta,tuta,night
ὅρκος,51,unigram,masculine,accusative,plural,tilusqanrayku,3.4221726122893386,tilusqanrayku,tilusqanrayku,phuticorka,,oath
ὅρκος,221,unigram,masculine,accusative,singular,juraspa,1.161328723715616,,,juraspa,,oath
βοῦς,127,unigram,masculine,accusative,plural,ovejakunata,1.5027210366214498,ovejakunata,ovejakunata,,ovejasta,ox
παραβολή,218,unigram,feminine,accusative,plural,rijch'anachinawan,2.0590998478802516,rijch'anachinawan,rijch'anachinawan,quiquinchanata,rijch'anachinamanta,parable
παραβολή,184,unigram,feminine,accusative,singular,rijch'anachinata,11.996534285942682,rijch'anachinata,rijch'anachinata,quiquinchanawan,rijch'anachinata,parable
μέρος,289,unigram,neuter,accusative,plural,llajta,1.4864127175098858,llajta,llajta,chaynejman,riporqa,part
τόπος,228,unigram,masculine,accusative,plural,ikhakuykuna,1.3659298092955716,ikhakuykuna,ikhakuykuna,qharcatitenka,kuyuykuna,place
τόπος,245,unigram,masculine,accusative,singular,T'ojlu,1.7191930528259909,T'ojlu,T'ojlu,,ch'innejman,place
πρωτοκλισία,231,unigram,feminine,accusative,plural,tiyanasta,1.643112767952605,,,,tiyanasta,place of honor
πρωτοκλισία,30,unigram,feminine,accusative,singular,aswan,1.0225481487294268,,,aswan,,place of honor
ὄφις,87,unigram,masculine,accusative,singular,,,,,catarita,katarita,poison
σκεῦος,115,unigram,neuter,accusative,plural,atipaspa,1.1420962508140535,,,atipaspa,,"possession, object, thing, jar, vessel"
σκεῦος,214,unigram,neuter,accusative,singular,chayninta,1.0960670999999007,,,chayninta,,"possession, object, thing, jar, vessel"
δύναμις,89,unigram,feminine,accusative,plural,t'ukuna,1.0181193930121109,t'ukuna,t'ukuna,t'ucuna,,"power, ability, miracle"
δύναμις,39,unigram,feminine,accusative,singular,atiynintapis,1.0825307145264371,,,atiynintapis,,"power, ability, miracle"
δύναμις,70,unigram,feminine,nominative,plural,t'ukuna,1.9794585698198424,t'ukuna,t'ukuna,t'ucuna,milagros,"power, ability, miracle"
δύναμις,97,unigram,feminine,nominative,singular,atiynintaj,7.502502414901089,atiynintaj,atiynintaj,atiyninwan,atiynintaj,"power, ability, miracle"
ἱερεύς,15,unigram,masculine,nominative,plural,junt'ashaspapis,1.470431715102775,junt'ashaspapis,junt'ashaspapis,,,priest
ἱερεύς,201,unigram,masculine,nominative,singular,sacerdote,4.048328113901681,sacerdote,sacerdote,ruwanayoj,sacerdote,priest
φυλακή,20,unigram,feminine,accusative,singular,carcelman,2.5030991176907933,carcelman,carcelman,carcelman,Piwanchus,prison
προφήτης,54,unigram,masculine,accusative,plural,sut'inchajkunata,1.7357732179110785,sut'inchajkunata,sut'inchajkunata,Kancunarí,profetasta,prophet
προφήτης,163,unigram,masculine,accusative,singular,Diosmanta,5.431670459964657,Diosmanta,Diosmanta,Diospa,profeta,prophet
προφήτης,185,unigram,masculine,nominative,plural,Diosmanta,2.0254974633920004,Diosmanta,Diosmanta,unay,profetaspis,prophet
προφήτης,223,unigram,masculine,nominative,singular,Diosmanta,2.4283058978536314,Diosmanta,Diosmanta,willajnin,profeta,prophet
βαλλάντιον,14,unigram,neuter,accusative,singular,kolke,1.5538840862828218,,,kolke,,purse
ποταμός,141,unigram,masculine,nominative,singular,ruwakojman,1.0595448471241755,,,,ruwakojman,river
λῃστής,288,unigram,masculine,accusative,singular,k'aspiyoj,2.008865014434616,k'aspiyoj,k'aspiyoj,c'aspiswan,k'aspiswan,robber
λῃστής,268,unigram,masculine,nominative,plural,,,,,suwas,khuska,robber
λῃστής,131,unigram,masculine,nominative,singular,suwa,1.6525967802465564,,,,suwa,robber
ἄρχων,168,unigram,masculine,accusative,plural,tantacherqa,1.317004618994208,tantacherqa,tantacherqa,,tantacherqa,ruler
ἄρχων,58,unigram,masculine,nominative,plural,kurajninchejkuna,2.710155100599196,kurajninchejkuna,kurajninchejkuna,Cristo,llajtapi,ruler
ἄρχων,263,unigram,masculine,nominative,singular,kamachej,7.16651535939228,kamachej,kamachej,supay,kamachej,ruler
ἀκοή,5,unigram,feminine,accusative,plural,guerrasmanta,1.4327358690188887,,,,guerrasmanta,rumor
ἀκοή,66,unigram,feminine,accusative,singular,Antipas,1.3487451384510556,Antipas,Antipas,ruwaskasninmanta,milagrosninmanta,rumor
ἀκοή,278,unigram,feminine,nominative,singular,uyarerkancu,1.4066964438220209,,,uyarerkancu,,rumor
βιβλίον,45,unigram,neuter,accusative,singular,,,,,papelta,t'aqanaku,"scroll, book"
διάκονος,77,unigram,masculine,nominative,singular,kurajpaj,1.415261891227465,kurajpaj,kurajpaj,canan,kanan,"servant, minister, deacon"
δοῦλος,174,unigram,masculine,accusative,plural,kamachinkunata,1.1788455984170676,kamachinkunata,kamachinkunata,camachisninta,kamachisninta,"servant, slave"
δοῦλος,22,unigram,masculine,accusative,singular,kachasqa,1.073423960602887,kachasqa,kachasqa,camachinta,,"servant, slave"
δοῦλος,86,unigram,masculine,nominative,plural,kamachinkuna,8.005752503709536,kamachinkuna,kamachinkuna,,kamachis,"servant, slave"
δοῦλος,169,unigram,masculine,nominative,singular,wata,1.0494550370278624,wata,wata,camacheka,patronnin,"servant, slave"
πρόβατον,272,unigram,neuter,accusative,plural,ovejakunata,2.9252733213181976,ovejakunata,ovejakunata,chincaska,ovejasta,sheep
ποιμήν,207,unigram,masculine,nominative,plural,michejkuna,3.077135656487692,michejkuna,michejkuna,michejcuna,,"shepherd, pastor"
ποιμήν,239,unigram,masculine,nominative,singular,michejqa,2.9175994256711566,michejqa,michejqa,michejka,michejqa,"shepherd, pastor"
σημεῖον,117,unigram,neuter,accusative,plural,jayk'aj,1.340283342629468,jayk'aj,jayk'aj,ricuchinasta,milagrosta,sign
σημεῖον,107,unigram,neuter,accusative,singular,rikusqan,1.1813127823930047,rikusqan,rikusqan,ricuchinata,señalta,sign
σημεῖον,36,unigram,neuter,nominative,plural,rikusqan,1.4227405819146135,rikusqan,rikusqan,,señales,sign
σημεῖον,76,unigram,neuter,nominative,singular,,,,,ricuchinata,señalta,sign
ἀργύριον,179,unigram,neuter,accusative,plural,qolqeta,22.41163531387203,qolqeta,qolqeta,kolketa,qolqeta,"silver, money"
ἀργύριον,281,unigram,neuter,accusative,singular,qolqeta,3.237485991810109,qolqeta,qolqeta,kolketa,kusikorqanku,"silver, money"
ἁμαρτία,235,unigram,feminine,accusative,plural,,,juchata,juchata,juchasta,juchasta,sin
ἁμαρτία,181,unigram,feminine,accusative,singular,juchayojchu,2.5698477432365214,juchayojchu,juchayojchu,Cunanrí,kankuman,sin
ἁμαρτία,242,unigram,feminine,nominative,plural,pampachasqaña,1.7794910206415249,pampachasqaña,pampachasqaña,khechuskaña,pampachasqasña,sin
ἀδελφή,261,unigram,feminine,accusative,plural,pachaj,1.1583454565859137,pachaj,pachaj,nokaraycu,wauqesninta,sister
ἀδελφή,112,unigram,feminine,accusative,singular,ñañanta,7.999385954187482,ñañanta,ñañanta,ñañan,ñañanta,sister
ἀδελφή,16,unigram,feminine,nominative,plural,panankunapis,1.3677403179443093,panankunapis,panankunapis,Panasninpis,panasnimpis,sister
ἀδελφή,260,unigram,feminine,nominative,singular,ñañan,1.467346029073873,,,,ñañan,sister
πλοιάριον,195,unigram,neuter,nominative,plural,botekuna,1.2013630877021924,botekuna,botekuna,,Chaykamaqa,small boat
ὀψάριον,217,unigram,neuter,accusative,singular,t'antata,1.4015738479728777,t'antata,t'antata,nina,,small fish
υἱός,41,unigram,masculine,accusative,plural,churinkuna,1.0759062809025122,churinkuna,churinkuna,khari,Zebedeoj,son
υἱός,106,unigram,masculine,accusative,singular,Runaj,1.848570276277299,Runaj,Runaj,cachaska,Runaj,son
υἱός,108,unigram,masculine,nominative,plural,,,wawankuna,wawankuna,wawasnin,wawasnin,son
υἱός,176,unigram,masculine,nominative,singular,Runaj,1.3669250434149318,Runaj,Runaj,cachaska,Runaj,son
