lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2283_translation,version_2284_translation,version_2285_translation,version_2286_translation,version_2287_translation,english_translation
βλασφημία,78,unigram,feminine,accusative,singular,,,സാക്ഷികളെക്കൊണ്ട്,,കേട്ടല്ലോ,സാക്ഷികളെക്കൊണ്ടു,,blasphemy
πλοῖον,88,unigram,neuter,accusative,plural,,,കരയുടെ,,രണ്ടു,കരയ്ക്ക്,രണ്ട്,boat
πλοῖον,262,unigram,neuter,accusative,singular,പടകിൽ,1.2856631323145145,പടകിൽ,,വഞ്ചിയിൽ,പടകിൽ,വള്ളത്തിൽ,boat
πλοῖον,195,unigram,neuter,nominative,singular,,,നടുവിലും,,വഞ്ചി,,വള്ളം,boat
σῶμα,183,unigram,neuter,nominative,plural,ശരീരങ്ങൾ,3.999794625196719,ശരീരങ്ങൾ,,,ശരീരങ്ങൾ,,body
σῶμα,51,unigram,neuter,nominative,singular,ശരീരം,25.84042132069858,ശരീരം,,ശരീരം,ശരീരം,ശരീരം,body
κλῆμα,127,unigram,neuter,nominative,singular,എന്നിൽ,5.195288803247718,എന്നിൽ,,എന്നിൽ,എന്നിൽ,എന്നിൽ,branch
ἄρτος,266,unigram,masculine,accusative,plural,അപ്പം,37.27506406714264,അപ്പം,,അപ്പം,അപ്പം,അപ്പം,bread
ἄρτος,291,unigram,masculine,accusative,singular,അപ്പം,159.53312700477156,അപ്പം,,അപ്പം,അപ്പം,അപ്പം,bread
ἄρτος,132,unigram,masculine,nominative,plural,അപ്പം,3.0053716687263705,അപ്പം,,ജനസഞ്ചയത്തിനു,അപ്പം,ജനക്കൂട്ടത്തിനു,bread
ἄρτος,31,unigram,masculine,nominative,singular,അപ്പം,6.146133167936174,അപ്പം,,അപ്പം,അപ്പം,അപ്പം,bread
ἀδελφός,254,unigram,masculine,accusative,plural,സഹോദരന്മാരെയും,2.1641895513599643,സഹോദരന്മാരെയും,,സഹോദരന്മാരെ,സഹോദരന്മാരെയും,,brother
ἀδελφός,102,unigram,masculine,accusative,singular,സഹോദരനായ,5.207545559343783,സഹോദരനായ,,സഹോദരൻ,സഹോദരനായ,സഹോദരനായ,brother
ἀδελφός,93,unigram,masculine,nominative,plural,സഹോദരന്മാരും,1.3722341130285665,സഹോദരന്മാരും,,അമ്മയും,സഹോദരന്മാരും,സഹോദരന്മാരും,brother
ἀδελφός,200,unigram,masculine,nominative,singular,സഹോദരൻ,226.4688754029034,സഹോദരൻ,,സഹോദരൻ,സഹോദരൻ,സഹോദരൻ,brother
στῆθος,239,unigram,neuter,accusative,singular,,,നെഞ്ചോട്,,കർത്താവേ,നെഞ്ചോടു,,"chest, breast"
ἀρχιερεύς,101,unigram,masculine,nominative,plural,മഹാപുരോഹിതന്മാരും,7.048042910494008,മഹാപുരോഹിതന്മാരും,,മുഖ്യപുരോഹിതന്മാരും,മഹാപുരോഹിതന്മാരും,പുരോഹിതമുഖ്യന്മാരും,chief priest
ἀρχιερεύς,212,unigram,masculine,nominative,singular,മഹാപുരോഹിതൻ,41.64437439906912,മഹാപുരോഹിതൻ,,മഹാപുരോഹിതൻ,മഹാപുരോഹിതൻ,മഹാപുരോഹിതൻ,chief priest
τέκνον,285,unigram,neuter,accusative,plural,മക്കളെയും,2.2781685885143266,മക്കളെയും,,മക്കളെയും,മക്കളെയും,മക്കൾ,child
τέκνον,151,unigram,neuter,accusative,singular,സഹോദരൻ,1.74226768449331,സഹോദരൻ,,സഹോദരൻ,സഹോദരൻ,സഹോദരൻ,child
τέκνον,12,unigram,neuter,nominative,plural,സഹോദരനെയും,1.2474171706201298,,,സഹോദരനെയും,,,child
τέκνον,161,unigram,neuter,nominative,singular,മകനേ,101.16219670184039,മകനേ,,മകനേ,മകനേ,മകനേ,child
παιδίον,10,unigram,neuter,accusative,plural,ശിശുക്കളെ,2.351969192903669,ശിശുക്കളെ,,ശിശുക്കളെ,ശിശുക്കളെ,ശിശുക്കളെ,child
παιδίον,74,unigram,neuter,accusative,singular,ശിശുവിനെ,10.631956752610357,ശിശുവിനെ,,ശിശുവിനെ,ശിശുവിനെ,ശിശുവിനെ,child
παιδίον,33,unigram,neuter,nominative,singular,,,പൈതൽ,,ശിശു,,,child
πόλις,153,unigram,feminine,accusative,plural,പട്ടണങ്ങളിലും,1.6017505313256768,സഞ്ചരിച്ചു,,പട്ടണങ്ങളിലും,,പട്ടണങ്ങളിലും,city
πόλις,55,unigram,feminine,accusative,singular,പട്ടണത്തിൽ,5.781005133597444,പട്ടണത്തിൽ,,പട്ടണത്തിലേക്കു,പട്ടണത്തിൽ,പട്ടണത്തിൽ,city
πύλη,175,unigram,feminine,nominative,singular,പോകുന്ന,1.0875558997799921,പോകുന്ന,,നയിക്കുന്നു,പോകുന്ന,നയിക്കുന്ന,city gate
χιτών,97,unigram,masculine,accusative,plural,,,രണ്ടു,,വടിയോ,വടിയും,,"clothing, undergarments"
χιτών,23,unigram,masculine,accusative,singular,വസ്ത്രം,1.4673515448207328,വസ്ത്രം,,,വസ്ത്രം,പുറങ്കുപ്പായം,"clothing, undergarments"
ἱμάτιον,112,unigram,neuter,accusative,plural,വസ്ത്രം,6.970646715230528,വസ്ത്രം,,,വസ്ത്രം,പുറങ്കുപ്പായങ്ങൾ,coat
ἱμάτιον,111,unigram,neuter,accusative,singular,വസ്ത്രം,3.1139434258166205,വസ്ത്രം,,വസ്ത്രം,വസ്ത്രം,പുറങ്കുപ്പായം,coat
ἐντολή,69,unigram,feminine,accusative,plural,കല്പനകളെ,3.9160062754155383,കല്പനകളെ,,കല്പനകൾ,കല്പനകളെ,കൽപ്പനകൾ,commandment
ἐντολή,67,unigram,feminine,accusative,singular,കല്പന,4.543369562454315,കല്പന,,പാലിക്കുന്നതിനുവേണ്ടി,കല്പന,ദൈവകൽപ്പനകൾ,commandment
συνέδριον,271,unigram,neuter,accusative,plural,,,പള്ളികളിൽവെച്ച്,,ജാഗ്രതയുള്ളവരായിരിക്കുക,ഏല്പിക്കയും,,council
συνέδριον,44,unigram,neuter,accusative,singular,പുരോഹിതമുഖ്യന്മാരും,1.8641278260566592,,,പുരോഹിതമുഖ്യന്മാരും,മഹാപുരോഹിതന്മാരും,പുരോഹിതമുഖ്യന്മാരും,council
χώρα,243,unigram,feminine,accusative,singular,,,ചെലവഴിച്ചു,,,,തടാകത്തിനക്കരെ,"country, countryside"
ὄχλος,48,unigram,masculine,accusative,plural,,,പുരുഷാരത്തെ,,ജനക്കൂട്ടത്തെ,പുരുഷാരത്തെ,ജനക്കൂട്ടത്തെ,crowd
ὄχλος,7,unigram,masculine,accusative,singular,,,പുരുഷാരത്തെ,,ജനങ്ങളെ,പുരുഷാരം,ജനക്കൂട്ടത്തെ,crowd
ὄχλος,81,unigram,masculine,nominative,plural,പുരുഷാരം,45.889301503648014,പുരുഷാരം,,ജനങ്ങൾ,പുരുഷാരം,ജനക്കൂട്ടം,crowd
ὄχλος,235,unigram,masculine,nominative,singular,പുരുഷാരം,21.646475387242248,പുരുഷാരം,,വലിയ,പുരുഷാരം,ജനക്കൂട്ടം,crowd
θυγάτηρ,265,unigram,feminine,nominative,singular,മകൾ,15.956368041431613,മകൾ,,മകൾ,മകൾ,മകൾ,daughter
ἡμέρα,63,unigram,feminine,accusative,plural,ദിവസം,3.568004945609206,കഴിഞ്ഞിട്ട്,,ദിവസം,ദിവസം,ദിവസത്തിനുശേഷം,day
ἡμέρα,71,unigram,feminine,accusative,singular,,,,,പിടിച്ചില്ല,ദിവസേന,ദിവസവും,day
ἡμέρα,2,unigram,feminine,nominative,plural,കാലം,3.881310942991126,കാലം,,കാലം,കാലം,കാലം,day
ἡμέρα,57,unigram,feminine,nominative,singular,,,രാത്രി,,ശബത്തിന്റെ,നേരം,പകൽ,day
δαιμόνιον,24,unigram,neuter,accusative,plural,ഭൂതങ്ങളെ,89.31454733383893,ഭൂതങ്ങളെ,,ഭൂതങ്ങളെ,ഭൂതങ്ങളെ,ഭൂതങ്ങളെ,demon
δαιμόνιον,280,unigram,neuter,accusative,singular,ഭൂതം,7.843314062886327,ഭൂതം,,,ഭൂതം,ഭൂതം,demon
δαιμόνιον,163,unigram,neuter,nominative,plural,ഭൂതങ്ങൾ,67.43235981658391,ഭൂതങ്ങൾ,,ഭൂതങ്ങൾ,ഭൂതങ്ങൾ,ഭൂതങ്ങൾ,demon
δαιμόνιον,144,unigram,neuter,nominative,singular,ഭൂതം,2.758055852876885,ഭൂതം,,,ഭൂതം,പുറത്തുപോയി,demon
δηνάριον,259,unigram,neuter,accusative,plural,,,വെള്ളിക്കാശ്,,,കടം,,denarius (about a day's wages)
δηνάριον,134,unigram,neuter,accusative,singular,,,വെള്ളിക്കാശ്,,നാണയം,വെള്ളിക്കാശു,കൂലിയായി,denarius (about a day's wages)
μαθητής,149,unigram,masculine,accusative,plural,ശിഷ്യന്മാരെ,9.160751244443448,ശിഷ്യന്മാരെ,,ശിഷ്യന്മാരെ,ശിഷ്യന്മാരെ,ശിഷ്യന്മാരെ,disciple
μαθητής,286,unigram,masculine,accusative,singular,സ്നേഹിച്ച,16.27565377466076,സ്നേഹിച്ച,,,സ്നേഹിച്ച,സ്നേഹിച്ച,disciple
μαθητής,230,unigram,masculine,nominative,plural,ശിഷ്യന്മാർ,4711.8032154925595,ശിഷ്യന്മാർ,,ശിഷ്യന്മാർ,ശിഷ്യന്മാർ,ശിഷ്യന്മാർ,disciple
μαθητής,284,unigram,masculine,nominative,singular,ശിഷ്യൻ,44.42152772451743,ശിഷ്യൻ,,ശിഷ്യൻ,ശിഷ്യൻ,ശിഷ്യൻ,disciple
νόσος,3,unigram,feminine,accusative,plural,വ്യാധികളെ,1.9999489569121105,,,,വ്യാധികളെ,,disease
νόσος,62,unigram,feminine,accusative,singular,,,സൌഖ്യമാക്കുകയും,,രോഗങ്ങളും,,,disease
περιστερά,80,unigram,feminine,accusative,plural,,,ദൈവാലയത്തിൽ,,പ്രാക്കളെ,വില്ക്കുന്നവരെയും,,dove
περιστερά,46,unigram,feminine,accusative,singular,,,,,വെള്ളത്തിൽനിന്നു,,പ്രാവിനെപ്പോലെ,dove
οὖς,126,unigram,neuter,accusative,plural,കേൾക്കട്ടെ,1.7969070654156325,കേൾക്കട്ടെ,,കേൾക്കട്ടെ,കേൾക്കട്ടെ,ഗ്രഹിക്കട്ടെ,ear
σεισμός,169,unigram,masculine,nominative,plural,ജനതയോടും,1.064738751859238,,,ജനതയോടും,,,"earthquakes, storm"
σεισμός,53,unigram,masculine,nominative,singular,പെട്ടെന്ന്,1.652703197947765,,,പെട്ടെന്ന്,,,"earthquakes, storm"
τέλος,228,unigram,neuter,accusative,singular,അവസാനത്തോളം,1.7724346818120813,അവസാനത്തോളം,,രക്ഷപെടും,അവസാനത്തോളം,,end
αἰών,255,unigram,masculine,accusative,singular,എന്നേക്കും,1.440134162184186,ഒരുനാളും,,ഒരിക്കലും,എന്നേക്കും,എന്നേക്കും,eternity
ὀφθαλμός,16,unigram,masculine,accusative,plural,കണ്ണ്,4.939652053791586,കണ്ണ്,,കാഴ്ച,കണ്ണ്,കണ്ണുകൾ,eye
ὀφθαλμός,54,unigram,masculine,nominative,plural,കണ്ണ്,7.160324622262897,കണ്ണ്,,കണ്ണുകൾ,കണ്ണ്,,eye
ὀφθαλμός,252,unigram,masculine,nominative,singular,കണ്ണ്,4.532229410286207,കണ്ണ്,,കണ്ണിനു,കണ്ണ്,കണ്ണ്,eye
πρόσωπον,103,unigram,neuter,accusative,plural,മുഖം,6.439788025628921,മുഖം,,മുഖം,മുഖം,,face
πρόσωπον,158,unigram,neuter,accusative,singular,മുഖം,3.2902330746129165,മുഖം,,മുഖം,മുഖം,ദൈവികമാർഗം,face
λιμός,5,unigram,feminine,nominative,plural,ജനതയോടും,1.0595416318177244,,,ജനതയോടും,,,famine
γεωργός,214,unigram,masculine,nominative,plural,അവകാശി,1.049969525702324,അവകാശി,,,,,"farmer, tenant"
γεωργός,41,unigram,masculine,nominative,singular,തോട്ടക്കാരനും,1.201459869218647,തോട്ടക്കാരനും,,കൃഷിക്കാരനുമാകുന്നു,തോട്ടക്കാരനും,,"farmer, tenant"
πατήρ,164,unigram,masculine,accusative,plural,,,സഹായിച്ചിരിക്കുന്നു,,,തുണച്ചിരിക്കുന്നു,,father
πατήρ,258,unigram,masculine,accusative,singular,അപ്പനെയും,1.4485515700259473,അപ്പനെയും,,പിതാവിനെയും,അപ്പനെയും,പിതാവിന്റെ,father
πατήρ,264,unigram,masculine,nominative,plural,പിതാക്കന്മാർ,22.676089209193133,പിതാക്കന്മാർ,,പൂർവികന്മാർ,പിതാക്കന്മാർ,പിതാക്കന്മാർ,father
πατήρ,154,unigram,masculine,nominative,singular,പിതാവ്,172.58845935022387,പിതാവ്,,പിതാവ്,പിതാവ്,പിതാവ്,father
σύνδουλος,120,unigram,masculine,accusative,plural,സഹഭൃത്യരെ,1.0960670999999007,,,,,സഹഭൃത്യരെ,"fellow-servant, colleague"
σύνδουλος,268,unigram,masculine,nominative,plural,മറ്റുള്ള,1.0960670999999007,,,,,മറ്റുള്ള,"fellow-servant, colleague"
σύνδουλος,94,unigram,masculine,nominative,singular,കൂട്ടുദാസൻ,1.2013630877021924,കൂട്ടുദാസൻ,,തന്നുതീർത്തുകൊള്ളാം,കൂട്ടുദാസൻ,,"fellow-servant, colleague"
ἀγρός,32,unigram,masculine,accusative,singular,നിലം,1.9004690936063264,,,നിലം,,,field
δάκτυλος,148,unigram,masculine,accusative,singular,വിരൽ,1.6962020295558162,വിരൽ,,,വിരൽ,പാർശ്വത്തിൽ,finger
ἰχθύς,129,unigram,masculine,accusative,plural,,,അപ്പവും,,അഞ്ചപ്പവും,മീനും,നുറുക്കി,fish
ἰχθύς,157,unigram,masculine,accusative,singular,പാമ്പിനെ,1.1973482077377116,,,പാമ്പിനെ,,,fish
δίκτυον,89,unigram,neuter,accusative,plural,വല,79.44041529885048,വല,,വല,വല,വല,fishing net
δίκτυον,166,unigram,neuter,accusative,singular,വല,9.486650490142058,വല,,വല,വല,വല,fishing net
τροφή,207,unigram,feminine,accusative,plural,,,വാങ്ങുവാൻ,,പോയിരിക്കുകയായിരുന്നു,,,food
πούς,201,unigram,masculine,accusative,plural,,,കാൽ,,പാദങ്ങൾ,കാൽ,പാദങ്ങൾ,foot
πούς,92,unigram,masculine,accusative,singular,,,കാൽ,,കല്ലിൽ,തട്ടാതവണ്ണം,,foot
καρπός,152,unigram,masculine,accusative,plural,,,വിളവ്,,,ഫലം,,"fruit, crop, harvest"
καρπός,198,unigram,masculine,accusative,singular,ഫലം,61.19854504483561,ഫലം,,ഫലം,ഫലം,ഫലം,"fruit, crop, harvest"
πλήρωμα,226,unigram,neuter,accusative,plural,നിറച്ചെടുത്തു,6.169119974936597,നിറച്ചെടുത്തു,,നിറച്ചെടുത്തു,നിറച്ചെടുത്തു,കുട്ട,fullness
πλήρωμα,275,unigram,neuter,accusative,singular,ചീന്തൽ,1.0595352057902494,,,,ചീന്തൽ,,fullness
γενεά,199,unigram,feminine,accusative,singular,ഈ,1.6594668362135097,ഈ,,ഈ,ഈ,ഈ,generation
γενεά,125,unigram,feminine,nominative,singular,തലമുറ,22.37950156230085,തലമുറ,,തലമുറ,തലമുറ,തലമുറ,generation
δῶρον,257,unigram,neuter,accusative,plural,വഴിപാട്,3.3807121918990553,വഴിപാട്,,,വഴിപാട്,,gift
δῶρον,135,unigram,neuter,accusative,singular,വഴിപാട്,3.8618326289342852,വഴിപാട്,,വഴിപാട്,വഴിപാടു,,gift
ἡγεμών,142,unigram,masculine,accusative,plural,,,,,,മുമ്പിൽ,രാജാക്കന്മാരുടെയും,"governor, ruler"
ἀσπασμός,267,unigram,masculine,accusative,plural,,,വന്ദനവും,,സുനഗോഗുകളിൽ,അങ്ങാടിയിൽ,ചന്തസ്ഥലങ്ങളിൽ,greeting
ἀσπασμός,143,unigram,masculine,accusative,singular,തുള്ളി,1.0960768946513286,തുള്ളി,,,,,greeting
ὁδηγός,4,unigram,masculine,nominative,singular,വഴികാട്ടികളേ,1.0595319950666118,,,വഴികാട്ടികളേ,,,guide
θρίξ,75,unigram,feminine,nominative,plural,തലയിലെ,5.12673942932886,തലയിലെ,,തലയിലെ,തലയിലെ,,hair
θρίξ,182,unigram,feminine,nominative,singular,തലമുടിപോലും,1.096091603901298,,,,,തലമുടിപോലും,hair
χείρ,260,unigram,feminine,accusative,plural,കൈ,4.679971135945293,കൈ,,കൈ,കൈ,കൈയിൽ,hand
χείρ,186,unigram,feminine,accusative,singular,കൈ,9.64045660356476,കൈ,,കൈ,കൈ,കൈ,hand
κεφαλή,118,unigram,feminine,accusative,plural,,,,,കടന്നുപോയവർ,തല,,head
κεφαλή,173,unigram,feminine,accusative,singular,തല,4.6006208152717285,തല,,സ്നാപകയോഹന്നാന്റെ,തല,തല,head
στάχυς,174,unigram,masculine,accusative,plural,,,,,ശബത്തുദിവസം,കതിർ,,head of grain
καρδία,27,unigram,feminine,accusative,plural,ഹൃദയം,1.8872874763928356,,,,,ഹൃദയം,heart
καρδία,237,unigram,feminine,accusative,singular,ഹൃദയത്തിൽ,2.0257062250898037,ഹൃദയത്തിൽ,,,ഹൃദയത്തിൽ,,heart
καρδία,159,unigram,feminine,nominative,singular,ഹൃദയം,33.25609628618552,ഹൃദയം,,ഹൃദയം,ഹൃദയം,ഹൃദയം,heart
οὐρανός,223,unigram,masculine,accusative,singular,സ്വർഗത്തിലേക്കു,4.731216626433633,സ്വർഗ്ഗത്തേക്ക്,,സ്വർഗത്തിലേക്കു,സ്വർഗത്തേക്കു,സ്വർഗത്തിലേക്കു,"heaven, sky"
ὥρα,19,unigram,feminine,nominative,singular,,,നാഴിക,,സമയം,നാഴിക,സമയം,hour
οἰκία,130,unigram,feminine,accusative,plural,നൂറുമടങ്ങ്,1.0687217446979753,നൂറുമടങ്ങ്,,,,,house
οἰκία,272,unigram,feminine,accusative,singular,വീട്ടിൽ,11.48473367205064,വീട്ടിൽ,,വീട്ടിൽ,വീട്ടിൽ,ഭവനത്തിൽ,house
οἶκος,15,unigram,masculine,accusative,singular,വീട്ടിൽ,2.6680159065005045,വീട്ടിലേക്ക്,,വീട്ടിലേക്കു,വീട്ടിൽ,വീട്ടിൽ,"house, home"
κριτής,256,unigram,masculine,nominative,plural,,,ആരെക്കൊണ്ട്,,,ആരെക്കൊണ്ടു,,judge
κριτής,137,unigram,masculine,nominative,singular,ന്യായാധിപൻ,18.72807248169582,ന്യായാധിപൻ,,ന്യായാധിപൻ,ന്യായാധിപൻ,ന്യായാധിപൻ,judge
βασιλεύς,87,unigram,masculine,accusative,plural,,,,,,മുമ്പിൽ,രാജാക്കന്മാരുടെയും,king
βασιλεύς,49,unigram,masculine,accusative,singular,പീലാത്തോസ്,2.412829081766789,പീലാത്തോസ്,,രാജാവിനെ,പീലാത്തൊസ്,പീലാത്തോസ്,king
βασιλεία,66,unigram,feminine,accusative,plural,രാജ്യങ്ങളെയും,1.2688531785444892,രാജ്യങ്ങളെയും,,കൂട്ടിക്കൊണ്ടുപോയി,രാജ്യങ്ങളെയും,,kingdom
βασιλεία,133,unigram,feminine,accusative,singular,ദൈവരാജ്യത്തിൽ,2.248466161301524,ദൈവരാജ്യത്തിൽ,,ദൈവരാജ്യത്തിൽ,ദൈവരാജ്യത്തിൽ,ദൈവരാജ്യത്തിൽ,kingdom
κόπος,167,unigram,masculine,accusative,plural,,,അസഹ്യപ്പെടുത്തുന്നത്,,എനിക്കുവേണ്ടി,പ്രവൃത്തിയല്ലോ,,"labour, work, trouble, difficulty"
λύχνος,213,unigram,masculine,nominative,plural,വിളക്ക്,1.1613461516800319,വിളക്ക്,,,,,lamp
λύχνος,196,unigram,masculine,nominative,singular,,,വിളക്കു,,മുഴുവൻ,വിളക്ക്,,lamp
κλῆρος,1,unigram,masculine,accusative,singular,വസ്ത്രങ്ങൾ,2.4005420448465187,ചീട്ടിട്ടു,,വസ്ത്രങ്ങൾ,വസ്ത്രം,വസ്ത്രങ്ങൾ,"lots (casting of lots), inheritance"
ἄνθρωπος,245,unigram,masculine,accusative,plural,മനുഷ്യരെ,64.9727802189462,മനുഷ്യരെ,,മനുഷ്യരെ,മനുഷ്യരെ,മനുഷ്യരെ,man
ἄνθρωπος,215,unigram,masculine,accusative,singular,മനുഷ്യനെ,76.3102193344959,മനുഷ്യനെ,,മനുഷ്യനെ,മനുഷ്യനെ,മനുഷ്യനെ,man
ἄνθρωπος,98,unigram,masculine,nominative,plural,മനുഷ്യർ,13.157937525593614,മനുഷ്യർ,,മറ്റുള്ളവർ,മനുഷ്യർ,മനുഷ്യർ,man
ἄνθρωπος,147,unigram,masculine,nominative,singular,മനുഷ്യൻ,240.55475821024913,മനുഷ്യൻ,,മനുഷ്യൻ,മനുഷ്യൻ,മനുഷ്യൻ,man
ἀνήρ,210,unigram,masculine,accusative,singular,ഭർത്താവിനെ,13.486554888565209,ഭർത്താവിനെ,,ഭർത്താവിനെ,ഭർത്താവിനെ,ഭർത്താവിനെ,"man, husband"
ἀνήρ,123,unigram,masculine,nominative,plural,പുരുഷന്മാർ,21.86353515627769,പുരുഷന്മാർ,,പേരുണ്ടായിരുന്നു,പുരുഷന്മാർ,പുരുഷന്മാർ,"man, husband"
ἀνήρ,202,unigram,masculine,nominative,singular,മനുഷ്യൻ,3.168114410707589,മനുഷ്യൻ,,സാഷ്ടാംഗം,പുരുഷൻ,മനുഷ്യൻ,"man, husband"
μνᾶ,248,unigram,feminine,accusative,plural,റാത്തൽ,1.6020369179408855,റാത്തൽ,,പത്തു,റാത്തൽ,മിന്നാ,mina (about 100 days' wages)
πρωτοκαθεδρία,85,unigram,feminine,accusative,plural,പ്രധാനസ്ഥലവും,1.5998830109326734,പ്രധാനസ്ഥലവും,,,പ്രധാനസ്ഥലവും,,"most important seat, seat of honour"
πρωτοκαθεδρία,29,unigram,feminine,accusative,singular,മുഖ്യാസനവും,1.0960622061228922,,,,മുഖ്യാസനവും,,"most important seat, seat of honour"
μήτηρ,231,unigram,feminine,accusative,singular,അമ്മയെയും,2.047334434735924,അമ്മയെയും,,മാതാവിനെയും,അമ്മയെയും,മാതാപിതാക്കളെ,mother
ὄρος,221,unigram,neuter,accusative,singular,മലയിൽ,3.9166754816580562,മലയിൽ,,മലയിലേക്കു,മലയിൽ,കയറിപ്പോയി,mountain
ὄνομα,28,unigram,neuter,accusative,singular,,,,,നാമം,പേർ,നാമത്തിൽ,name
ὄνομα,83,unigram,neuter,nominative,plural,പേരുകൾ,3.7741563193907353,,,പേരുകൾ,,പേരുകൾ,name
ὄνομα,211,unigram,neuter,nominative,singular,പേർ,4.12172031801336,പേർ,,എന്ന,പേർ,പേര്,name
ἔθνος,194,unigram,neuter,accusative,plural,,,യെരൂശലേമിൽ,,ജനതകളോടും,സകല,സകലജനതകളോടും,nation
ἔθνος,160,unigram,neuter,accusative,singular,എതിർക്കും,1.4871427713747496,,,എതിർക്കും,,,nation
ἔθνος,251,unigram,neuter,nominative,plural,,,വക,,നിങ്ങൾക്ക്,വകയൊക്കെയും,,nation
ἔθνος,20,unigram,neuter,nominative,singular,ജാതി,1.3503994125359478,ജാതി,,,,,nation
νύξ,206,unigram,feminine,accusative,singular,രാവും,1.0595770845675438,രാവും,,,,,night
ὅρκος,50,unigram,masculine,accusative,plural,,,വിരുന്നുകാരെയും,,,വിചാരിച്ച്,,oath
ὅρκος,220,unigram,masculine,accusative,singular,രക്ഷിക്കപ്പെട്ട്,1.0960670999999007,,,,രക്ഷിക്കപ്പെട്ട്,,oath
βοῦς,128,unigram,masculine,accusative,plural,ആടുമാടുകളെയും,1.2633405329676508,,,ആടുമാടുകളെയും,,,ox
παραβολή,217,unigram,feminine,accusative,plural,ഉപമകളെ,3.7546190734257077,ഉപമകളെ,,സദൃശോക്തികൾ,ഉപമകളെ,സാദൃശ്യകഥകൾ,parable
