lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_548_translation,version_549_translation,version_550_translation,version_551_translation,version_552_translation,english_translation
βλασφημία,34,unigram,feminine,accusative,plural,,,ofensivas,ofensivas,blasfema,blasfema,blasfemias,blasphemy
βλασφημία,216,unigram,feminine,nominative,plural,blasfemias,3.9997960867405626,,,blasfemias,blasfemias,,blasphemy
πλοῖον,112,unigram,neuter,accusative,plural,barcas,156.47746850922883,barcas,barcas,barcas,barcas,barcas,boat
πλοῖον,318,unigram,neuter,accusative,singular,barca,1051.179389237861,barca,barca,barca,barca,barca,boat
πλοῖον,249,unigram,neuter,nominative,plural,Otras,1.201741803934157,,,Otras,Otras,Dejaron,boat
πλοῖον,234,unigram,neuter,nominative,singular,barca,37.46123695007089,barca,barca,barca,barca,barca,boat
σῶμα,65,unigram,neuter,nominative,singular,cuerpo,648.3401360189724,cuerpo,cuerpo,cuerpo,cuerpo,cuerpo,body
κλῆμα,61,unigram,neuter,nominative,plural,sarmientos,1.2013523596909814,sarmientos,sarmientos,,,separados,branch
κλῆμα,156,unigram,neuter,nominative,singular,,,unido,unido,sarmiento,sarmiento,,branch
ἄρτος,323,unigram,masculine,accusative,plural,panes,84.91325509820287,panes,panes,panes,panes,panes,bread
ἄρτος,349,unigram,masculine,accusative,singular,pan,3395.0240766831357,pan,pan,pan,pan,pan,bread
ἄρτος,165,unigram,masculine,nominative,plural,pan,3.044463793933947,panes,panes,pan,pan,pan,bread
ἄρτος,42,unigram,masculine,nominative,singular,pan,84.3948388779254,pan,pan,pan,pan,pan,bread
ἀδελφός,308,unigram,masculine,accusative,plural,hermanos,1587.1000669799785,hermanos,hermanos,hermanos,hermanos,hermanos,brother
ἀδελφός,126,unigram,masculine,accusative,singular,hermano,12.808998229345981,hermano,hermano,hermano,hermano,hermano,brother
ἀδελφός,117,unigram,masculine,nominative,plural,hermanos,78.26568771042824,hermanos,hermanos,hermanos,hermanos,hermanos,brother
ἀδελφός,241,unigram,masculine,nominative,singular,hermano,7932.699778261064,hermano,hermano,hermano,hermano,hermano,brother
στῆθος,162,unigram,neuter,accusative,plural,ocurrido,1.2013523596909814,ocurrido,ocurrido,,,espectáculo,"chest, breast"
στῆθος,292,unigram,neuter,accusative,singular,¿quién,4.13445338524559,¿quién,¿quién,pecho,pecho,¿quién,"chest, breast"
ἀρχιερεύς,253,unigram,masculine,accusative,plural,jefes,1.8491173430087646,jefes,jefes,jefes,jefes,,chief priest
ἀρχιερεύς,66,unigram,masculine,accusative,singular,sumo,2.0910153117824426,sumo,sumo,sumo,sumo,sumo,chief priest
ἀρχιερεύς,125,unigram,masculine,nominative,plural,sacerdotes,1.067997458789258,sacerdotes,sacerdotes,sacerdotes,sacerdotes,,chief priest
ἀρχιερεύς,257,unigram,masculine,nominative,singular,sumo,1.4331650125772066,sumo,sumo,sumo,sumo,sumo,chief priest
παῖς,245,unigram,masculine,accusative,plural,niños,4.213443172813243,niños,niños,niños,niños,niños,child
παῖς,53,unigram,masculine,accusative,singular,convulsión,1.0961210847775034,,,,,convulsión,child
τέκνον,342,unigram,neuter,accusative,plural,hijos,2447.734191601322,hijos,hijos,hijos,hijos,hijos,child
τέκνον,187,unigram,neuter,accusative,singular,hijos,2.6643991425280555,hijos,hijos,hijos,hijos,hijos,child
τέκνον,17,unigram,neuter,nominative,plural,hijos,2.1892083934386695,hijos,hijos,hijos,hijos,rebelarán,child
τέκνον,201,unigram,neuter,nominative,singular,mío,1.201326106982746,mío,mío,quedan,—Hijo,paralítico,child
παιδίον,15,unigram,neuter,accusative,plural,niños,2.253000139254709,niños,niños,niños,niños,niños,child
παιδίον,97,unigram,neuter,accusative,singular,niño,1561.2211605684913,niño,niño,niño,niño,niño,child
παιδίον,179,unigram,neuter,nominative,plural,niños,7.810937410226355,niños,niños,niños,niños,niños,child
παιδίον,44,unigram,neuter,nominative,singular,niño,181.3166295229146,niño,niño,niño,niño,niño,child
πόλις,191,unigram,feminine,accusative,plural,pueblos,5.553414320133883,pueblos,pueblos,pueblos,pueblos,ciudades,city
πόλις,70,unigram,feminine,accusative,singular,pueblo,7.378273964404772,pueblo,pueblo,ciudad,ciudad,pueblo,city
πύλη,215,unigram,feminine,nominative,singular,,,conducen,conducen,estrecha,estrecha,conduce,city gate
χιτών,122,unigram,masculine,accusative,plural,,,repuesto,repuesto,trajes,trajes,mudas,"clothing, undergarments"
χιτών,31,unigram,masculine,accusative,singular,túnica,3.876839298327575,túnica,túnica,túnica,túnica,camisa,"clothing, undergarments"
ἱμάτιον,137,unigram,neuter,accusative,plural,mantos,1.1759478371600227,ropa,ropa,mantos,mantos,mantos,coat
ἱμάτιον,136,unigram,neuter,accusative,singular,capa,8.20380908816001,capa,capa,manto,manto,capa,coat
ἐντολή,88,unigram,feminine,accusative,plural,mandamientos,264.7514320479768,mandamientos,mandamientos,mandamientos,mandamientos,mandamientos,commandment
ἐντολή,86,unigram,feminine,accusative,singular,,,mandato,mandato,tradiciones,tradiciones,mandamiento,commandment
συνέδριον,328,unigram,neuter,accusative,plural,,,golpearán,golpearán,entregarán,entregarán,tribunales,council
συνέδριον,57,unigram,neuter,accusative,singular,Supremo,1.0901736989888264,,,Supremo,Supremo,jefes,council
χώρα,83,unigram,feminine,accusative,plural,maduros,1.201492221831087,,,maduros,maduros,,"country, countryside"
χώρα,297,unigram,feminine,accusative,singular,región,5.657442250767099,tierra,tierra,región,región,región,"country, countryside"
ὄχλος,62,unigram,masculine,accusative,plural,gente,19.13842902544999,gente,gente,gente,gente,multitud,crowd
ὄχλος,10,unigram,masculine,accusative,singular,gente,75.2590585439629,gente,gente,gente,gente,multitud,crowd
ὄχλος,106,unigram,masculine,nominative,plural,gente,97.7632446423259,gente,gente,gente,gente,multitudes,crowd
ὄχλος,287,unigram,masculine,nominative,singular,gente,52.063597922161385,gente,gente,gente,gente,multitud,crowd
θυγάτηρ,322,unigram,feminine,nominative,singular,hija,1011.5715925103821,hija,hija,hija,hija,hija,daughter
ἡμέρα,81,unigram,feminine,accusative,plural,días,3179.628721125855,días,días,días,días,días,day
ἡμέρα,91,unigram,feminine,accusative,singular,día,2.77963241754623,día,día,días,días,día,day
ἡμέρα,2,unigram,feminine,nominative,plural,días,484.8789204710557,días,días,días,días,días,day
ἡμέρα,72,unigram,feminine,nominative,singular,día,159.40058180657957,día,día,día,día,día,day
ὀφειλέτης,259,unigram,masculine,nominative,plural,derrumbarse,1.2013309189107515,,,derrumbarse,derrumbarse,aplastados,debtor
ὀφειλέτης,127,unigram,masculine,nominative,singular,,,millones,millones,empezar,empezar,miles,debtor
δαιμόνιον,32,unigram,neuter,accusative,plural,demonios,316.1052581934867,demonios,demonios,demonios,demonios,demonios,demon
δαιμόνιον,338,unigram,neuter,accusative,singular,demonio,423.35087320785055,demonio,demonio,demonio,demonio,demonio,demon
δαιμόνιον,203,unigram,neuter,nominative,plural,demonios,416.84780702907887,demonios,demonios,demonios,demonios,demonios,demon
δαιμόνιον,178,unigram,neuter,nominative,singular,demonio,69.28499434792198,demonio,demonio,demonio,demonio,demonio,demon
δηνάριον,313,unigram,neuter,accusative,plural,denarios,1.7855830274498958,denarios,denarios,denarios,denarios,plata,denarius (about a day's wages)
δηνάριον,167,unigram,neuter,accusative,singular,denario,9.245077434947113,denario,denario,denario,denario,moneda,denarius (about a day's wages)
μαθητής,184,unigram,masculine,accusative,plural,discípulos,41.85991106842577,discípulos,discípulos,discípulos,discípulos,discípulos,disciple
μαθητής,343,unigram,masculine,accusative,singular,discípulo,1.8340795018288738,discípulo,discípulo,discípulo,discípulo,amaba,disciple
μαθητής,280,unigram,masculine,nominative,plural,discípulos,33257.24553822604,discípulos,discípulos,discípulos,discípulos,discípulos,disciple
μαθητής,341,unigram,masculine,nominative,singular,discípulo,4793.443148982574,discípulo,discípulo,discípulo,discípulo,discípulo,disciple
νόσος,3,unigram,feminine,accusative,plural,enfermedades,9.393337051249897,enfermedades,enfermedades,enfermedades,enfermedades,,disease
νόσος,79,unigram,feminine,accusative,singular,dolencias,1.4487654404847328,dolencias,dolencias,dolencias,dolencias,dolencia,disease
περιστερά,105,unigram,feminine,accusative,plural,palomas,2.4485514997888957,palomas,palomas,,,palomas,dove
περιστερά,59,unigram,feminine,accusative,singular,paloma,10.608512404269439,paloma,paloma,paloma,paloma,paloma,dove
οὖς,155,unigram,neuter,accusative,plural,oídos,2.778782068029308,oídos,oídos,entienda,entienda,oídos,ear
οὖς,286,unigram,neuter,accusative,singular,azoteas,1.9220775002863846,azoteas,azoteas,terrazas,terrazas,azoteas,ear
σεισμός,210,unigram,masculine,nominative,plural,terremotos,1.0810922260060456,,,,,terremotos,"earthquakes, storm"
σεισμός,68,unigram,masculine,nominative,singular,pronto,2.1937029379684465,,,pronto,pronto,,"earthquakes, storm"
τέλος,277,unigram,neuter,accusative,singular,fin,3.0717918864163574,fin,fin,fin,fin,fin,end
αἰών,246,unigram,masculine,accusative,plural,reinará,1.096185247111637,,,,,reinará,eternity
αἰών,309,unigram,masculine,accusative,singular,siempre,4.822791939228044,siempre,siempre,siempre,siempre,siempre,eternity
ὀφθαλμός,23,unigram,masculine,accusative,plural,ojos,17.686294869258525,ojos,ojos,ojos,ojos,ojos,eye
ὀφθαλμός,69,unigram,masculine,nominative,plural,ojos,95.41055372647574,ojos,ojos,ojos,ojos,ojos,eye
ὀφθαλμός,306,unigram,masculine,nominative,singular,ojos,4.546620139453436,ojos,ojos,ojos,ojos,ojo,eye
πρόσωπον,198,unigram,neuter,accusative,singular,rostro,2.838758889830035,,,rostro,rostro,rostro,face
λιμός,7,unigram,feminine,nominative,plural,terremotos,1.106276804395426,,,,,terremotos,famine
λιμός,99,unigram,feminine,nominative,singular,época,1.3487046393834696,época,época,,,,famine
λιμός,141,unigram,masculine,nominative,singular,,,Verdaderamente,Verdaderamente,gota,gota,cabe,famine
γεωργός,258,unigram,masculine,nominative,plural,labradores,12.779798485118814,labradores,labradores,labradores,labradores,labradores,"farmer, tenant"
γεωργός,54,unigram,masculine,nominative,singular,viñador,1.348866871100785,viñador,viñador,viñador,viñador,labrador,"farmer, tenant"
πατήρ,204,unigram,masculine,accusative,plural,,,futuros,futuros,eternoque,eternoque,,father
πατήρ,312,unigram,masculine,accusative,singular,Padre,5.659751830717494,Padre,Padre,Padre,Padre,Padre,father
πατήρ,321,unigram,masculine,nominative,plural,antepasados,102.93624463383374,antepasados,antepasados,antepasados,antepasados,antepasados,father
πατήρ,192,unigram,masculine,nominative,singular,Padre,6815.409257427331,Padre,Padre,Padre,Padre,Padre,father
σύνδουλος,149,unigram,masculine,accusative,plural,borrachos,1.3167745555846684,borrachos,borrachos,,,borrachos,"fellow-servant, colleague"
σύνδουλος,93,unigram,masculine,accusative,singular,debiste,1.2013630877021924,debiste,debiste,,,,"fellow-servant, colleague"
σύνδουλος,325,unigram,masculine,nominative,plural,disgustó,1.4643609043947226,disgustó,disgustó,,,,"fellow-servant, colleague"
σύνδουλος,119,unigram,masculine,nominative,singular,Ten,1.2013630877021924,Ten,Ten,,,compañero,"fellow-servant, colleague"
ἀγρός,337,unigram,masculine,accusative,plural,campos,8.690571189978252,campos,campos,tierras,tierras,campos,field
ἀγρός,43,unigram,masculine,accusative,singular,campo,321.0402999135915,campo,campo,campo,campo,campo,field
δάκτυλος,239,unigram,masculine,accusative,plural,dedos,1.0960768946513286,,,,,dedos,finger
δάκτυλος,183,unigram,masculine,accusative,singular,dedo,1.1382573032624574,dedo,dedo,herida,herida,dedo,finger
ἰχθύς,159,unigram,masculine,accusative,plural,peces,1.8055337147385593,peces,peces,peces,peces,pescados,fish
ἰχθύς,197,unigram,masculine,accusative,singular,serpiente,1.290932006749374,culebra,culebra,serpiente,serpiente,serpiente,fish
δίκτυον,113,unigram,neuter,accusative,plural,redes,488.6510986237455,redes,redes,redes,redes,redes,fishing net
δίκτυον,207,unigram,neuter,accusative,singular,red,2.936216747975205,red,red,red,red,red,fishing net
τροφή,251,unigram,feminine,accusative,plural,,,–Dame,–Dame,comprar,comprar,,food
πούς,242,unigram,masculine,accusative,plural,pies,19560.005101898354,pies,pies,pies,pies,pies,foot
πούς,116,unigram,masculine,accusative,singular,tropieces,1.2105519994600993,,,,,tropieces,foot
καρπός,189,unigram,masculine,accusative,plural,cosecha,2.3503059114016227,cosecha,cosecha,fruto,fruto,cosecha,"fruit, crop, harvest"
καρπός,237,unigram,masculine,accusative,singular,fruto,360.5768610967249,fruto,fruto,fruto,fruto,fruto,"fruit, crop, harvest"
πλήρωμα,273,unigram,neuter,accusative,plural,llenas,1.0810874961044612,,,,,llenas,fullness
πλήρωμα,332,unigram,neuter,accusative,singular,remienda,1.122614852308986,,,remienda,remienda,,fullness
γενεά,274,unigram,feminine,accusative,plural,misericordiade,1.2015787219043061,misericordiade,misericordiade,,,,generation
γενεά,238,unigram,feminine,accusative,singular,generación,1.9576793561013976,,,,,generación,generation
γενεά,319,unigram,feminine,nominative,plural,desde,1.5589786080225922,desde,desde,,,generaciones,generation
γενεά,154,unigram,feminine,nominative,singular,gente,2.4789762453987505,gente,gente,¡Gente,milagrosa,generación,generation
δῶρον,311,unigram,neuter,accusative,plural,ofrendas,4.763425830193112,ofrendas,ofrendas,,,ofrendas,gift
δῶρον,168,unigram,neuter,accusative,singular,ofrenda,6.128444931034092,ofrenda,ofrenda,ofrenda,ofrenda,ofrenda,gift
ἡγεμών,176,unigram,masculine,accusative,plural,gobernadores,1.3903437634911184,,,gobernadores,gobernadores,gobernadores,"governor, ruler"
ἡγεμών,12,unigram,masculine,accusative,singular,extrañado,1.8940838842195271,extrañado,extrañado,extrañado,extrañado,gobernador,"governor, ruler"
ἀσπασμός,324,unigram,masculine,accusative,plural,saludados,2.624721935979558,,,saludados,saludados,plazas,greeting
ἀσπασμός,177,unigram,masculine,accusative,singular,,,movió,movió,saludo,saludo,saltó,greeting
ὁδηγός,5,unigram,masculine,nominative,plural,guían,1.2013416367619456,,,guían,guían,,guide
ὁδηγός,4,unigram,masculine,nominative,singular,ciegos,7.03701662881292,ciegos,ciegos,ciegos,ciegos,ciegos,guide
θρίξ,40,unigram,feminine,accusative,singular,negro,1.20141680414292,,,negro,negro,,hair
θρίξ,98,unigram,feminine,nominative,plural,cabello,1.4688452847580498,,,cabello,,,hair
θρίξ,223,unigram,feminine,nominative,singular,cabello,4.475969646081386,cabello,cabello,cabello,cabello,cabello,hair
χείρ,315,unigram,feminine,accusative,plural,manos,938.0557750482064,manos,manos,manos,manos,manos,hand
χείρ,226,unigram,feminine,accusative,singular,mano,665.4060084459595,mano,mano,mano,mano,mano,hand
κεφαλή,146,unigram,feminine,accusative,plural,,,meneando,meneando,pasaban,pasaban,cabeza,head
κεφαλή,213,unigram,feminine,accusative,singular,cabeza,765.2269232531434,cabeza,cabeza,cabeza,cabeza,cabeza,head
στάχυς,214,unigram,masculine,accusative,plural,sembrados,1.1964835619954195,sembrados,sembrados,,,,head of grain
στάχυς,80,unigram,masculine,accusative,singular,espiga,1.1226216593030982,,,espiga,espiga,tallo,head of grain
καρδία,35,unigram,feminine,accusative,plural,,,delante,delante,bien,bien,,heart
καρδία,289,unigram,feminine,accusative,singular,corazón,10.904255083283957,corazón,corazón,corazón,corazón,corazón,heart
καρδία,199,unigram,feminine,nominative,singular,corazón,141.63864207660438,corazón,corazón,corazón,corazón,corazón,heart
οὐρανός,270,unigram,masculine,accusative,singular,cielo,1276.33957438811,cielo,cielo,cielo,cielo,cielo,"heaven, sky"
οὐρανός,348,unigram,masculine,nominative,plural,paloma,1.202848464565591,paloma,paloma,,,posarse,"heaven, sky"
οὐρανός,205,unigram,masculine,nominative,singular,cielo,31.079867324198794,cielo,cielo,cielo,cielo,cielo,"heaven, sky"
ὥρα,296,unigram,feminine,nominative,plural,,,tropieza,tropieza,tropezará,tropezará,,hour
ὥρα,26,unigram,feminine,nominative,singular,hora,11.33905490944266,hora,hora,hora,hora,hora,hour
οἰκία,161,unigram,feminine,accusative,plural,recibirán,3.5931285235178088,recibirán,recibirán,recibirán,recibirán,,house
οἰκία,329,unigram,feminine,accusative,singular,casa,15815.887317616718,casa,casa,casa,casa,casa,house
οἶκος,284,unigram,masculine,accusative,plural,falte,1.3496668602306194,,,falte,falte,,"house, home"
οἶκος,22,unigram,masculine,accusative,singular,casa,11177.727691091437,casa,casa,casa,casa,casa,"house, home"
κριτής,310,unigram,masculine,nominative,plural,,,demuestran,demuestran,¡Ellos,¡Ellos,,judge
κριτής,170,unigram,masculine,nominative,singular,juez,33.08322447582696,juez,juez,juez,juez,juez,judge
βασιλεύς,63,unigram,masculine,accusative,singular,rey,33.29444072211797,Rey,Rey,rey,rey,rey,king
βασιλεία,85,unigram,feminine,accusative,plural,mostrándole,1.64852095583597,mostrándole,mostrándole,mostrándole,mostrándole,reinos,kingdom
βασιλεία,166,unigram,feminine,accusative,singular,reino,928.6431954182202,reino,reino,reino,reino,reino,kingdom
κόπος,208,unigram,masculine,accusative,plural,molestáis,5.391960184454874,molestáis,molestáis,molestáis,molestáis,molestáis,"labour, work, trouble, difficulty"
λύχνος,235,unigram,masculine,nominative,singular,lámpara,13.02838563214992,lámpara,lámpara,lámpara,lámpara,lámpara,lamp
κλῆρος,1,unigram,masculine,accusative,singular,suertes,2.820621971291543,suertes,suertes,suertes,suertes,suertes,"lots (casting of lots), inheritance"
ἄνθρωπος,299,unigram,masculine,accusative,plural,,,hierba,hierba,hombres,hombres,eran,man
ἄνθρωπος,260,unigram,masculine,accusative,singular,hombre,20.015597670212152,hombre,hombre,hombre,hombre,hombre,man
ἄνθρωπος,123,unigram,masculine,nominative,plural,Cesarea,1.020898146687815,Cesarea,Cesarea,,—¿Quién,,man
ἄνθρωπος,182,unigram,masculine,nominative,singular,hombre,1225.8499620791604,hombre,hombre,hombre,hombre,hombre,man
ἀνήρ,255,unigram,masculine,accusative,singular,marido,73.57141374140753,marido,marido,marido,marido,esposo,"man, husband"
ἀνήρ,152,unigram,masculine,nominative,plural,hombres,5.029119936657529,hombres,hombres,hombres,hombres,hombres,"man, husband"
ἀνήρ,243,unigram,masculine,nominative,singular,hombre,1.8475501717832477,hombre,hombre,hombre,hombre,hombre,"man, husband"
μνᾶ,302,unigram,feminine,accusative,plural,diez,1.7249226852124073,diez,diez,diez,diez,diez,mina (about 100 days' wages)
μνᾶ,13,unigram,feminine,accusative,singular,dádselo,1.4432732684933456,dádselo,dádselo,dádselo,,dádselo,mina (about 100 days' wages)
πρωτοκαθεδρία,110,unigram,feminine,accusative,plural,banquetes,1.192446021154463,banquetes,banquetes,,,banquetes,"most important seat, seat of honour"
πρωτοκαθεδρία,37,unigram,feminine,accusative,singular,deseáis,1.2013523596909814,deseáis,deseáis,,,,"most important seat, seat of honour"
μήτηρ,102,unigram,feminine,accusative,plural,madres,1.3497705329565814,,,madres,madres,,mother
μήτηρ,281,unigram,feminine,accusative,singular,madre,53.66076375271276,madre,madre,madre,madre,madre,mother
ὄρος,268,unigram,neuter,accusative,singular,monte,42.28066875070123,monte,monte,monte,monte,montaña,mountain
μύρον,28,unigram,neuter,accusative,singular,prepararme,1.0960965115985384,,,,,prepararme,myrrh
ὄνομα,92,unigram,neuter,accusative,plural,Boanerges,1.2021824975256243,,,Boanerges,Boanerges,,name
ὄνομα,36,unigram,neuter,accusative,singular,nombre,52.975433898956815,nombre,nombre,nombre,nombre,nombre,name
ὄνομα,108,unigram,neuter,nominative,plural,nombres,31.99579351277799,nombres,nombres,nombres,nombres,nombres,name
ὄνομα,256,unigram,neuter,nominative,singular,llamado,6.361729299762405,llamado,llamado,llamado,llamado,nombre,name
ἔθνος,233,unigram,neuter,accusative,plural,naciones,7.45277082346386,naciones,naciones,naciones,naciones,naciones,nation
ἔθνος,200,unigram,neuter,accusative,singular,nación,8.553346207259752,nación,nación,reinos,reinos,nación,nation
ἔθνος,305,unigram,neuter,nominative,plural,naciones,1.0686223960077954,,,,,naciones,nation
ἔθνος,27,unigram,neuter,nominative,singular,nación,3.6645211232981487,nación,nación,reinos,reinos,nación,nation
νύξ,194,unigram,feminine,accusative,plural,noches,67.51999471430373,noches,noches,noches,noches,noches,night
νύξ,250,unigram,feminine,accusative,singular,noche,8.985432157206883,noche,noche,noche,noche,noche,night
ὅρκος,64,unigram,masculine,accusative,plural,juramento,6.865967115547965,juramento,juramento,juramento,juramento,juramentos,oath
ὅρκος,267,unigram,masculine,accusative,singular,juramentoque,1.7592291376140186,,,juramentoque,juramentoque,juró,oath
βοῦς,157,unigram,masculine,accusative,plural,bueyes,3.126525834948999,bueyes,bueyes,bueyes,bueyes,bueyes,ox
παραβολή,263,unigram,feminine,accusative,plural,parábolas,15.904426227691452,parábolas,parábolas,parábolas,parábolas,parábolas,parable
παραβολή,227,unigram,feminine,accusative,singular,parábola,15.753153447765524,parábola,parábola,parábola,parábola,parábola,parable
μέρος,347,unigram,neuter,accusative,plural,región,11.77779926159639,región,región,dirigió,dirigió,región,part
μέρος,56,unigram,neuter,accusative,singular,castigará,1.158951815204917,castigará,castigará,,,,part
μαργαρίτης,229,unigram,masculine,accusative,plural,perlas,31.995928710913933,perlas,perlas,perlas,perlas,perlas,pearls
μαργαρίτης,39,unigram,masculine,accusative,singular,,,perla,perla,compra,compra,compró,pearls
τόπος,275,unigram,masculine,accusative,plural,terremotos,1.0813026380505173,,,,,terremotos,place
τόπος,298,unigram,masculine,accusative,singular,lugar,267.3604001798761,lugar,lugar,lugar,lugar,lugar,place
πρωτοκλισία,279,unigram,feminine,accusative,plural,,,asientos,asientos,puestos,puestos,honor,place of honor
πρωτοκλισία,38,unigram,feminine,accusative,singular,honor,1.65609291418933,,,,,honor,place of honor
ὄφις,109,unigram,masculine,accusative,singular,serpiente,5.605283000568541,culebra,culebra,serpiente,serpiente,serpiente,poison
σκεῦος,132,unigram,neuter,nominative,plural,,,sacarlas,sacarlas,recogerlas,recogerlas,buscarlas,"possession, object, thing, jar, vessel"
δύναμις,111,unigram,feminine,accusative,plural,milagros,5.686820275865064,milagros,milagros,milagros,milagros,milagros,"power, ability, miracle"
δύναμις,50,unigram,feminine,accusative,singular,poder,24.28254516502701,poder,poder,poder,poder,poder,"power, ability, miracle"
δύναμις,87,unigram,feminine,nominative,plural,milagros,36.11529590540062,milagros,milagros,milagros,milagros,milagros,"power, ability, miracle"
δύναμις,120,unigram,feminine,nominative,singular,poder,11.75630130111813,poder,poder,poder,poder,poder,"power, ability, miracle"
ἱερεύς,20,unigram,masculine,nominative,plural,cometen,1.20141680414292,cometen,cometen,,,,priest
ἱερεύς,247,unigram,masculine,nominative,singular,sacerdote,3.334107891554053,sacerdote,sacerdote,sacerdote,sacerdote,sacerdote,priest
φυλακή,25,unigram,feminine,accusative,singular,cárcel,85.16783295650606,cárcel,cárcel,cárcel,cárcel,cárcel,prison
προφήτης,67,unigram,masculine,accusative,plural,profetas,236.6723161330261,profetas,profetas,profetas,profetas,profetas,prophet
προφήτης,206,unigram,masculine,accusative,singular,profeta,720.954456607302,profeta,profeta,profeta,profeta,profeta,prophet
προφήτης,228,unigram,masculine,nominative,plural,profetas,334.63076518090054,profetas,profetas,profetas,profetas,profetas,prophet
προφήτης,269,unigram,masculine,nominative,singular,profeta,7722.940547930532,profeta,profeta,profeta,profeta,profeta,prophet
βαλλάντιον,19,unigram,neuter,accusative,singular,,,bolsa,bolsa,zurrón,zurrón,monedero,purse
ποταμός,128,unigram,masculine,nominative,plural,ríos,8.447636431041841,ríos,ríos,ríos,ríos,ríos,river
ποταμός,173,unigram,masculine,nominative,singular,cimientos,1.2238616260625692,cimientos,cimientos,,,,river
λῃστής,46,unigram,masculine,accusative,plural,,,bandidos,bandidos,ladrones,ladrones,,robber
λῃστής,346,unigram,masculine,accusative,singular,bandido,1.090189301746293,bandido,bandido,,,,robber
λῃστής,326,unigram,masculine,nominative,plural,bandidos,3.400967355868258,bandidos,bandidos,ladrones,ladrones,bandidos,robber
λῃστής,163,unigram,masculine,nominative,singular,ladrón,2.731076118081285,ladrón,ladrón,,,bandido,robber
ἄρχων,211,unigram,masculine,accusative,plural,autoridades,1.31063300679632,,,autoridades,autoridades,gobernantes,ruler
ἄρχων,71,unigram,masculine,nominative,plural,autoridades,6.883877210020804,autoridades,autoridades,autoridades,autoridades,gobernantes,ruler
ἄρχων,320,unigram,masculine,nominative,singular,,,manda,manda,tiraniza,tiraniza,,ruler
ἀκοή,8,unigram,feminine,accusative,plural,guerras,1.0986057097518516,guerras,guerras,,,,rumor
ἀκοή,82,unigram,feminine,accusative,singular,gobernaba,2.7033810109577945,gobernaba,gobernaba,gobernaba,gobernaba,tetrarca,rumor
ἀκοή,336,unigram,feminine,nominative,singular,fama,1.4298047614324387,extendió,extendió,fama,fama,fama,rumor
