lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2248_translation,version_2249_translation,version_2250_translation,english_translation
ὀφθαλμός,20,unigram,masculine,accusative,plural,डोळे,3.1660772944885047,डोळे,दृष्टी,डोळे,eye
ὀφθαλμός,59,unigram,masculine,nominative,plural,डोळे,23.772403556818283,डोळे,डोळे,डोळे,eye
ὀφθαλμός,276,unigram,masculine,nominative,singular,डोळा,3.493219292834852,डोळा,डोळा,डोळा,eye
πρόσωπον,112,unigram,neuter,accusative,plural,करता,1.238652717526773,करता,करता,तोंडे,face
πρόσωπον,174,unigram,neuter,accusative,singular,,,पक्षपात,शिकवता,तोंड,face
λιμός,6,unigram,feminine,nominative,plural,दुष्काळ,1.1062768043954259,दुष्काळ,,,famine
γεωργός,232,unigram,masculine,nominative,plural,,,शेतकऱ्यांनी,,वारस,"farmer, tenant"
γεωργός,45,unigram,masculine,nominative,singular,द्राक्षवेल,1.3169336773433742,द्राक्षवेल,द्राक्षवेल,द्राक्षवेल,"farmer, tenant"
πατήρ,180,unigram,masculine,accusative,plural,ह्यालासाहाय्य,1.1633227631441674,,,ह्यालासाहाय्य,father
πατήρ,282,unigram,masculine,accusative,singular,पिता,1.885502680023861,पिता,पिता,बाप,father
πατήρ,291,unigram,masculine,nominative,plural,पूर्वजांनी,19.054032588173737,पूर्वजांनी,पूर्वजांनी,पूर्वजांनी,father
πατήρ,169,unigram,masculine,nominative,singular,पिता,7.494693603954567,पिता,पिता,पिता,father
σύνδουλος,80,unigram,masculine,accusative,singular,नव्हतीस,1.0960670999999007,,नव्हतीस,,"fellow-servant, colleague"
σύνδουλος,103,unigram,masculine,nominative,singular,सोबतीचा,1.2013630877021924,,सोबतीचा,सोबतीचा,"fellow-servant, colleague"
ἀγρός,306,unigram,masculine,accusative,plural,शेतामळ्यांत,2.889507367735855,,शेतामळ्यांत,शेतामळ्यांत,field
ἀγρός,37,unigram,masculine,accusative,singular,शेत,2.6050790752651896,शेत,शेत,शेत,field
δάκτυλος,162,unigram,masculine,accusative,singular,बोट,1.189482429373846,बोट,बोट,बोट,finger
ἰχθύς,141,unigram,masculine,accusative,plural,मासे,1.9737374562787486,मासे,मासे,मासे,fish
ἰχθύς,173,unigram,masculine,accusative,singular,मासा,3.906791426153335,मासा,मासा,मासा,fish
δίκτυον,98,unigram,neuter,accusative,plural,जाळी,16.13760246318733,जाळे,जाळी,जाळी,fishing net
δίκτυον,183,unigram,neuter,accusative,singular,जाळे,22.120699904999892,जाळे,जाळे,जाळे,fishing net
τροφή,224,unigram,feminine,accusative,plural,,,,शिधासामग्री,घ्यायला,food
πούς,216,unigram,masculine,accusative,plural,पाय,26.309174621591904,पाय,पाय,पाय,foot
καρπός,166,unigram,masculine,accusative,plural,फळ,2.2823790449121537,फळे,फळ,फळ,"fruit, crop, harvest"
καρπός,213,unigram,masculine,accusative,singular,फळ,22.359799685464235,फळ,फळ,फळ,"fruit, crop, harvest"
πλήρωμα,246,unigram,neuter,accusative,plural,तुकड्यांच्या,1.3132462971227732,तुकड्यांच्या,तुकड्यांच्या,तुकडे,fullness
πλήρωμα,301,unigram,neuter,accusative,singular,छिद्र,1.0595352057902494,छिद्र,,,fullness
γενεά,214,unigram,feminine,accusative,singular,ह्या,1.655747667726658,या,ह्या,ह्या,generation
γενεά,289,unigram,feminine,nominative,plural,पिढ्या,7.999383623732978,पिढ्या,पिढ्या,पिढ्या,generation
γενεά,136,unigram,feminine,nominative,singular,पिढी,13.469058223697711,पिढी,पिढी,पिढी,generation
δῶρον,281,unigram,neuter,accusative,plural,,,दान,,दाने,gift
δῶρον,150,unigram,neuter,accusative,singular,अर्पण,8.319400067101958,अर्पण,अर्पण,अर्पण,gift
ἡγεμών,157,unigram,masculine,accusative,plural,ह्यांच्यापुढे,1.3121925615166579,राज्यपाल,ह्यांच्यापुढे,ह्यांच्यापुढे,"governor, ruler"
ἡγεμών,11,unigram,masculine,accusative,singular,पिलाताला,1.1100407769737977,पिलाताला,,,"governor, ruler"
ἀσπασμός,294,unigram,masculine,accusative,plural,नमस्कार,1.53774068716596,नमस्कार,,नमस्कार,greeting
ὁδηγός,4,unigram,masculine,nominative,singular,वाटाड्यांनो,1.2136322170788794,,वाटाड्यांनो,वाटाड्यांनो,guide
θρίξ,84,unigram,feminine,nominative,plural,मोजलेले,6.406716935317286,मोजलेले,मोजलेले,मोजलेले,hair
χείρ,285,unigram,feminine,accusative,plural,हात,121.95286980391192,हात,हात,हात,hand
χείρ,202,unigram,feminine,accusative,singular,हात,115.97063871767595,हात,हात,हात,hand
κεφαλή,129,unigram,feminine,accusative,plural,डोकी,1.5323503876536098,,,डोकी,head
κεφαλή,189,unigram,feminine,accusative,singular,शीर,2.515371418707808,शीर,शिर,शीर,head
στάχυς,190,unigram,masculine,accusative,plural,कणसे,3.445830881436793,कणसे,कणसे,कणसे,head of grain
καρδία,31,unigram,feminine,accusative,plural,नीतिमान,1.909664596744136,अंतःकरणे,नीतिमान,नीतिमान,heart
καρδία,260,unigram,feminine,accusative,singular,अंतःकरण,7.225491359178489,अंतःकरण,अंतःकरण,अंतःकरण,heart
καρδία,175,unigram,feminine,nominative,singular,अंतःकरण,5.602814528071643,अंतःकरण,अंतःकरण,अंतःकरण,heart
οὐρανός,242,unigram,masculine,accusative,singular,स्वर्गाकडे,1.4727229822734118,स्वर्गाकडे,स्वर्गाकडे,वर,"heaven, sky"
οὐρανός,181,unigram,masculine,nominative,singular,आकाश,1.2626446101794635,,,आकाश,"heaven, sky"
ὥρα,23,unigram,feminine,nominative,singular,वेळ,12.658149711395675,वेळ,वेळ,वेळ,hour
οἰκία,143,unigram,feminine,accusative,plural,घरे,5.986823280072016,घरे,घरे,घरे,house
οἰκία,298,unigram,feminine,accusative,singular,घरात,4.3773795064456955,घरात,घरात,घरात,house
οἶκος,255,unigram,masculine,accusative,plural,कारभारावरून,1.0963047455737722,,कारभारावरून,,"house, home"
οἶκος,19,unigram,masculine,accusative,singular,घरी,144.91680928624268,घरी,घरी,घरी,"house, home"
κριτής,280,unigram,masculine,nominative,plural,,,काढतात,कोणाच्या,,judge
κριτής,152,unigram,masculine,nominative,singular,न्यायाधीश,7.3280195281449245,न्यायाधीश,न्यायाधीश,न्यायाधीश,judge
βασιλεύς,53,unigram,masculine,accusative,singular,राजा,5.348477918727007,राजा,राजा,राजा,king
βασιλεία,72,unigram,feminine,accusative,plural,राज्ये,1.5792906296835185,राज्ये,राज्ये,राज्ये,kingdom
βασιλεία,147,unigram,feminine,accusative,singular,देवाच्या,1.1755005838211123,प्रवेश,देवाच्या,देवाच्या,kingdom
κόπος,184,unigram,masculine,accusative,plural,त्रास,4.59307828765695,त्रास,त्रास,त्रास,"labour, work, trouble, difficulty"
λύχνος,231,unigram,masculine,nominative,plural,कंबरा,1.0960768946513286,,,कंबरा,lamp
λύχνος,211,unigram,masculine,nominative,singular,दिवा,3.506319432546804,दिवा,,दिवा,lamp
κλῆρος,88,unigram,masculine,accusative,plural,चिठ्ठ्या,1.2554940411477717,चिठ्ठ्या,,चिठ्ठ्या,"lots (casting of lots), inheritance"
κλῆρος,1,unigram,masculine,accusative,singular,वाटून,1.203495926176604,वाटून,वाटून,चिठ्ठ्या,"lots (casting of lots), inheritance"
ἄνθρωπος,269,unigram,masculine,accusative,plural,माणसे,1.1901331988494088,माणसे,माणसे,लोकांना,man
ἄνθρωπος,233,unigram,masculine,accusative,singular,माणसाला,1.665844373624237,मनुष्यास,माणसाला,माणसाला,man
ἄνθρωπος,107,unigram,masculine,nominative,plural,तुमची,2.120652980820157,कैसरीया,तुमची,तुमची,man
ἄνθρωπος,161,unigram,masculine,nominative,singular,मनुष्य,17.510662182616148,मनुष्य,मनुष्य,मनुष्य,man
ἀνήρ,228,unigram,masculine,accusative,singular,पतीला,1.2185489797795348,पतीला,पतीला,नवर्‍याला,"man, husband"
ἀνήρ,134,unigram,masculine,nominative,plural,पुरुष,2.5750671239071274,पुरूष,पुरुष,पुरुष,"man, husband"
ἀνήρ,218,unigram,masculine,nominative,singular,मनुष्य,1.6391553438436448,मनुष्य,मनुष्य,मनुष्य,"man, husband"
μνᾶ,272,unigram,feminine,accusative,plural,,,नाणी,दहा,मोहरा,mina (about 100 days' wages)
μνᾶ,12,unigram,feminine,accusative,singular,राहणाऱ्यांना,1.0960670999999007,राहणाऱ्यांना,,,mina (about 100 days' wages)
πρωτοκαθεδρία,95,unigram,feminine,accusative,plural,,,मेजवानीच्या,मेजवानीत,आसने,"most important seat, seat of honour"
πρωτοκαθεδρία,33,unigram,feminine,accusative,singular,परूश्यांची,1.0960622061228922,,,परूश्यांची,"most important seat, seat of honour"
μήτηρ,252,unigram,feminine,accusative,singular,आई,6.777542286242052,आई,आई,आई,mother
ὄρος,198,unigram,neuter,accusative,plural,,,पळून,डोंगरात,असतील,mountain
ὄρος,240,unigram,neuter,accusative,singular,डोंगरावर,19.584202755325876,डोंगरावर,डोंगरावर,डोंगरावर,mountain
μύρον,79,unigram,neuter,accusative,plural,लेप,1.0960965115985384,लेप,,,myrrh
ὄνομα,32,unigram,neuter,accusative,singular,नाव,8.922289267141439,नाव,नाव,नाव,name
ὄνομα,93,unigram,neuter,nominative,plural,नावे,6.820206052379404,नावे,नावे,नावे,name
ὄνομα,229,unigram,neuter,nominative,singular,नाव,45.15766801375309,नाव,नाव,नाव,name
ἔθνος,209,unigram,neuter,accusative,plural,,,नावाने,राष्ट्रांत,सर्व,nation
ἔθνος,176,unigram,neuter,accusative,singular,राष्ट्रावर,2.5375045039182664,राष्ट्रावर,राष्ट्रावर,राष्ट्रावर,nation
ἔθνος,275,unigram,neuter,nominative,plural,परराष्ट्रीय,1.6765957659530912,परराष्ट्रीय,परराष्ट्रीय,,nation
ἔθνος,24,unigram,neuter,nominative,singular,राष्ट्रावर,1.0500335380263697,,राष्ट्रावर,,nation
νύξ,171,unigram,feminine,accusative,plural,रात्री,22.8266054968156,रात्री,रात्री,रात्री,night
ὅρκος,54,unigram,masculine,accusative,plural,,,राजाला,शपथेमुळे,शपथांमुळे,oath
βοῦς,139,unigram,masculine,accusative,plural,गुरे,1.7143801809915329,गुरे,बैल,गुरे,ox
παραβολή,236,unigram,feminine,accusative,plural,दाखले,9.108682665990393,दाखले,दाखले,दाखले,parable
παραβολή,203,unigram,feminine,accusative,singular,दाखला,6.854103687582015,दाखला,दाखला,दाखला,parable
μέρος,317,unigram,neuter,accusative,plural,भागात,4.506446975632101,गेला,भागात,भागात,part
μέρος,47,unigram,neuter,accusative,singular,वाटा,6.895303216364774,वाटा,वाटा,वाटा,part
τόπος,247,unigram,masculine,accusative,plural,जागोजागी,1.0813026380505173,,जागोजागी,,place
τόπος,268,unigram,masculine,accusative,singular,जागा,1.9543902814038197,जागा,ठिकाणी,जागा,place
πρωτοκλισία,250,unigram,feminine,accusative,plural,आसने,2.0199144690310913,मानाच्या,आसने,आसने,place of honor
πρωτοκλισία,34,unigram,feminine,accusative,singular,मानाच्या,1.999949063699646,,मानाच्या,,place of honor
ὄφις,94,unigram,masculine,accusative,singular,साप,1.2651664314737732,साप,साप,साप,poison
σκεῦος,125,unigram,neuter,accusative,plural,,,बलवान,,शिरून,"possession, object, thing, jar, vessel"
σκεῦος,116,unigram,neuter,nominative,plural,सामान,1.0595416318177246,सामान,,,"possession, object, thing, jar, vessel"
δύναμις,96,unigram,feminine,accusative,plural,नाहीत,1.2034726290046962,नाहीत,नाहीत,नाहीत,"power, ability, miracle"
δύναμις,42,unigram,feminine,accusative,singular,सामर्थ्य,4.93561292265478,सामर्थ्य,सामर्थ्य,सामर्थ्य,"power, ability, miracle"
δύναμις,74,unigram,feminine,nominative,plural,,,चमत्कार,डळमळतील,कृत्ये,"power, ability, miracle"
δύναμις,104,unigram,feminine,nominative,singular,सामर्थ्य,16.41155896358454,सामर्थ्य,सामर्थ्य,सामर्थ्य,"power, ability, miracle"
ἱερεύς,17,unigram,masculine,nominative,plural,वाचले,1.238434237426381,,वाचले,वाचले,priest
ἱερεύς,221,unigram,masculine,nominative,singular,याजक,1.5065880329690948,याजक,याजक,याजक,priest
φυλακή,22,unigram,feminine,accusative,singular,तुरुंगात,16.619314962536645,तुरुंगात,तुरुंगात,तुरुंगात,prison
προφήτης,57,unigram,masculine,accusative,plural,संदेष्टे,2.435793060219876,संदेष्ट्यांना,संदेष्टे,संदेष्टे,prophet
προφήτης,182,unigram,masculine,accusative,singular,संदेष्टा,9.913379957745404,संदेष्टा,संदेष्टा,संदेष्टा,prophet
προφήτης,204,unigram,masculine,nominative,plural,नियमशास्त्र,1.4033262806106028,संदेष्ट्यांनी,नियमशास्त्र,नियमशास्त्र,prophet
προφήτης,241,unigram,masculine,nominative,singular,संदेष्टा,30.834201745405203,संदेष्टा,संदेष्टा,संदेष्टा,prophet
βαλλάντιον,16,unigram,neuter,accusative,singular,,,,थैली,पिशवी,purse
λῃστής,295,unigram,masculine,nominative,plural,,,चोर,दरोडेखोर,लुटारू,robber
λῃστής,144,unigram,masculine,nominative,singular,लुटारू,7.999386984598605,लुटारू,लुटारू,लुटारू,robber
ἄρχων,187,unigram,masculine,accusative,plural,,,पुढारी,पिलातने,अधिकारी,ruler
ἄρχων,61,unigram,masculine,nominative,plural,,,ख्रिस्त,अधिकाऱ्यांनी,अधिकार्‍यांनी,ruler
ἄρχων,290,unigram,masculine,nominative,singular,अधिकारी,3.798854272310803,अधिकारी,अधिकारी,अधिकारी,ruler
ἀκοή,7,unigram,feminine,accusative,plural,लढायांच्या,1.0647463382385278,लढायांच्या,,,rumor
ἀκοή,70,unigram,feminine,accusative,singular,कीर्ती,1.2125895793310684,,कीर्ती,,rumor
ἀκοή,149,unigram,feminine,nominative,plural,,,जीभेचा,,जिभेचा,rumor
ἀκοή,305,unigram,feminine,nominative,singular,कीर्ती,1.3821210144127853,येशूविषयीची,कीर्ती,कीर्ती,rumor
βιβλίον,49,unigram,neuter,accusative,singular,ग्रंथपट,1.4090553165366624,ग्रंथपट,ग्रंथपट,ग्रंथपट,"scroll, book"
διάκονος,82,unigram,masculine,nominative,singular,सेवक,3.4474771435470997,सेवक,सेवक,सेवक,"servant, minister, deacon"
δοῦλος,192,unigram,masculine,accusative,plural,दासांना,3.0784908735125445,चाकरांना,दासांना,दासांना,"servant, slave"
δοῦλος,25,unigram,masculine,accusative,singular,दासाला,3.1226369478793594,नोकराला,दासाला,दासाला,"servant, slave"
δοῦλος,92,unigram,masculine,nominative,plural,दास,1.6195887112088334,,दास,दास,"servant, slave"
δοῦλος,188,unigram,masculine,nominative,singular,दास,21.303939044082963,दास,दास,दास,"servant, slave"
πρόβατον,299,unigram,neuter,accusative,plural,मेंढरे,31.596960641019194,मेंढरे,मेंढरे,मेंढरे,sheep
πρόβατον,131,unigram,neuter,accusative,singular,मेंढरू,7.999382843190262,मेंढरू,मेंढरू,मेंढरू,sheep
ποιμήν,227,unigram,masculine,nominative,plural,मेंढपाळ,14.044290911803492,मेंढपाळ,मेंढपाळ,मेंढपाळ,"shepherd, pastor"
ποιμήν,261,unigram,masculine,nominative,singular,मेंढपाळ,18.42622199486295,मेंढपाळ,मेंढपाळ,मेंढपाळ,"shepherd, pastor"
σημεῖον,128,unigram,neuter,accusative,plural,चिन्हे,123.19829450678145,चिन्हे,चिन्हे,चिन्हे,sign
σημεῖον,115,unigram,neuter,accusative,singular,चिन्ह,124.29093201418034,चिन्ह,चिन्ह,चिन्ह,sign
σημεῖον,39,unigram,neuter,nominative,plural,चिन्हे,3.8218042217184824,चिन्हे,येतील,चिन्हे,sign
σημεῖον,81,unigram,neuter,nominative,singular,चिन्ह,18.188589489219563,चिन्ह,चिन्ह,चिन्ह,sign
δραχμή,156,unigram,feminine,accusative,singular,नाणे,2.476579688457384,नाणे,,नाणे,"silver coin, drachma"
ἀργύριον,197,unigram,neuter,accusative,plural,नाणी,1.8184762681072841,नाणी,नाणी,रुपये,"silver, money"
ἀργύριον,308,unigram,neuter,accusative,singular,पैसा,2.720742709512857,पैसा,पैसे,पैसा,"silver, money"
ἁμαρτία,256,unigram,feminine,accusative,plural,पापांची,2.368457290128535,पापांची,पापांची,पापांची,sin
ἁμαρτία,200,unigram,feminine,accusative,singular,पाप,11.27148782469542,पाप,पाप,पाप,sin
ἁμαρτία,265,unigram,feminine,nominative,plural,,,क्षमा,मिळाली,पापांची,sin
ἁμαρτία,262,unigram,feminine,nominative,singular,,,,ह्यांबद्दल,पाप,sin
ἀδελφή,287,unigram,feminine,accusative,plural,बहिणी,2.0254816484467195,भाऊ,बहिणी,बहिणी,sister
ἀδελφή,122,unigram,feminine,accusative,singular,बहीण,6.102578005404327,बहीण,बहीण,बहीण,sister
ἀδελφή,18,unigram,feminine,nominative,plural,बहिणी,1.884367093447139,याच्या,बहिणी,बहिणी,sister
ἀδελφή,286,unigram,feminine,nominative,singular,बहीण,9.998007695298462,बहीण,बहीण,बहीण,sister
