lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1064_translation,version_1065_translation,version_1066_translation,version_1067_translation,english_translation
σημεῖον,29,unigram,neuter,nominative,plural,ženklų,5.153556023481835,ženklų,ženklų,ženklų,ženklų,sign
σημεῖον,65,unigram,neuter,nominative,singular,ženklas,31.375025003188124,ženklas,ženklas,ženklas,ženklas,sign
δραχμή,131,unigram,feminine,accusative,singular,pametusi,15.998372144331183,pametusi,pametusi,pametusi,pametusi,"silver coin, drachma"
ἀργύριον,167,unigram,neuter,accusative,plural,,,,,sidabrinių,trisdešimt,"silver, money"
ἀργύριον,267,unigram,neuter,accusative,singular,pinigų,36.17188938247809,pinigų,pinigų,pinigų,pinigų,"silver, money"
ἁμαρτία,219,unigram,feminine,accusative,plural,nuodėmes,25.670775318826447,nuodėmes,nuodėmes,nuodėmes,nuodėmes,sin
ἁμαρτία,169,unigram,feminine,accusative,singular,nuodėmės,6.8814240390521215,nuodėmės,nuodėmės,nuodėmės,nuodėmės,sin
ἁμαρτία,228,unigram,feminine,nominative,plural,nuodėmės,8.95980480857354,nuodėmės,nuodėmės,nuodėmės,nuodėmės,sin
ἁμαρτία,225,unigram,feminine,nominative,singular,nuodėmė,3.999793494100134,,,nuodėmė,nuodėmė,sin
ἀδελφή,103,unigram,feminine,accusative,singular,seserį,15.998362565447657,seserį,seserį,seserį,seserį,sister
ἀδελφή,11,unigram,feminine,nominative,plural,seserys,30.711095415311355,seserys,seserys,seserys,seserys,sister
ἀδελφή,248,unigram,feminine,nominative,singular,sesuo,62.29591081050086,sesuo,sesuo,sesuo,sesuo,sister
πλοιάριον,107,unigram,neuter,nominative,singular,,,valtį,valtį,minia,minia,small boat
ὀψάριον,201,unigram,neuter,accusative,singular,duonos,1.6280679418708257,duonos,duonos,duonos,duonos,small fish
υἱός,33,unigram,masculine,accusative,plural,sūnus,6.219347073752341,sūnus,sūnus,sūnus,sūnus,son
υἱός,95,unigram,masculine,accusative,singular,Sūnų,2.472743286453343,Sūnų,Sūnų,Sūnų,Sūnų,son
υἱός,98,unigram,masculine,nominative,plural,vaikai,182.81414002874746,vaikai,vaikai,vaikai,vaikai,son
υἱός,164,unigram,masculine,nominative,singular,Sūnus,13.045209174490033,Sūnus,Sūnus,Sūnus,Sūnus,son
ψυχή,222,unigram,feminine,accusative,singular,gyvybę,34.3116577062988,gyvybę,gyvybę,gyvybę,gyvybę,"soul, life"
ἀστήρ,232,unigram,masculine,nominative,plural,žvaigždės,1.2602641066247269,žvaigždės,žvaigždės,žvaigždės,žvaigždės,star
λίθος,236,unigram,masculine,accusative,plural,akmenų,1.1228343059795667,akmenų,akmenų,,,stone
λίθος,25,unigram,masculine,accusative,singular,akmenį,22.280051327662388,akmenį,akmenį,akmenį,akmenį,stone
λίθος,106,unigram,masculine,nominative,plural,akmenys,18.5420777932257,akmenys,akmenys,akmenys,akmenys,stone
συναγωγή,191,unigram,feminine,accusative,plural,sinagogose,4.989705797676118,sinagogose,sinagogose,sinagogose,sinagogose,synagogue
συναγωγή,268,unigram,feminine,accusative,singular,sinagogą,202.54239416242294,sinagogą,sinagogą,sinagogą,sinagogą,synagogue
τάλαντον,52,unigram,neuter,accusative,plural,talentus,13.88945217867451,talentus,talentus,talentus,talentus,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,177,unigram,neuter,accusative,singular,talentą,80.98250175563696,talentą,talentą,talentą,talentą,talent (weight and monetary unit: around 20 years' wages)
τελώνης,144,unigram,masculine,nominative,plural,muitininkai,77.19794394699909,muitininkai,muitininkai,muitininkai,muitininkai,tax collector
τελώνης,53,unigram,masculine,nominative,singular,muitininkas,49.02146836651887,muitininkas,muitininkas,muitininkas,muitininkas,tax collector
γραμματεύς,272,unigram,masculine,nominative,plural,Rašto,1.5826608194005456,Rašto,Rašto,Rašto,Rašto,"teacher, expert in the law, scholar, scribe"
γραμματεύς,165,unigram,masculine,nominative,singular,,,aiškintojas,aiškintojas,žinovas,žinovas,"teacher, expert in the law, scholar, scribe"
καθηγητής,261,unigram,masculine,nominative,plural,mokytojais,1.3167040545981281,mokytojais,mokytojais,mokytojais,,"teacher, guide"
καθηγητής,176,unigram,masculine,nominative,singular,mokytojais,1.3167040545981281,mokytojais,mokytojais,mokytojais,,"teacher, guide"
κλέπτης,62,unigram,masculine,nominative,plural,vagys,5.513052992025398,vagys,vagys,vagys,vagys,thief
κλέπτης,175,unigram,masculine,nominative,singular,vagis,41.202884880666,vagis,vagis,vagis,vagis,thief
διαλογισμός,233,unigram,masculine,accusative,plural,mintis,9.962318774273662,mintis,mintis,mintis,mintis,"thought, argument"
διαλογισμός,227,unigram,masculine,nominative,singular,ginčas,1.4979022322052522,ginčas,ginčas,ginčas,ginčas,"thought, argument"
θρόνος,186,unigram,masculine,accusative,singular,sostą,1.2013845589884997,,,sostą,sostą,throne
χρόνος,180,unigram,masculine,accusative,singular,laiką,5.280611326894981,laiką,laiką,laiką,laiką,time
καιρός,109,unigram,masculine,nominative,singular,metas,15.064533154693535,metas,metas,metas,metas,"time, right time"
τάφος,100,unigram,masculine,accusative,plural,puošiate,1.3486844045269415,,,puošiate,puošiate,"tomb, grave"
τάφος,134,unigram,masculine,accusative,singular,kapo,1.6828605535574659,,,kapo,kapo,"tomb, grave"
