lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1280_translation,version_1281_translation,english_translation
καρπός,188,unigram,masculine,accusative,plural,,,anoŋa,anooŋa,"fruit, crop, harvest"
καρπός,240,unigram,masculine,accusative,singular,,,anoŋadi,anoŋazi,"fruit, crop, harvest"
πλήρωμα,279,unigram,neuter,accusative,plural,nakaral,2.116705361681318,nakaral,nakaral,fullness
γενεά,280,unigram,feminine,accusative,plural,20:6,1.3514075137766954,20:6,20:6,generation
γενεά,241,unigram,feminine,accusative,singular,,,sa,saa,generation
γενεά,154,unigram,feminine,nominative,singular,aazne,1.1186260191355377,aazne,aazne,generation
δῶρον,319,unigram,neuter,accusative,plural,,,mbaliiŋ,kuaz,gift
δῶρον,167,unigram,neuter,accusative,singular,artaal,1.4692156918118062,artaal,artaal,gift
ἡγεμών,175,unigram,masculine,accusative,plural,16:19+,1.575825214422497,16:19+,16:19+,"governor, ruler"
ἡγεμών,13,unigram,masculine,accusative,singular,tiŋgali,1.6700739746600775,tiŋgali,tiŋgali,"governor, ruler"
σταφυλή,350,unigram,feminine,accusative,singular,,,taidi,tawidi,grapes
ἀσπασμός,331,unigram,masculine,accusative,plural,,,maran,pakuruuŋ,greeting
ὁδηγός,4,unigram,masculine,nominative,singular,,,apatooŋ,atotoi,guide
θρίξ,224,unigram,feminine,nominative,singular,dabamim,1.2026353682934847,dabamim,dabamim,hair
χείρ,323,unigram,feminine,accusative,plural,,,nima,niima,hand
χείρ,229,unigram,feminine,accusative,singular,,,nima,niima,hand
κεφαλή,213,unigram,feminine,accusative,singular,,,oon,raoŋ,head
στάχυς,214,unigram,masculine,accusative,plural,tiŋgoor,1.7427505030331203,tiŋgoor,tiŋgoor,head of grain
καρδία,297,unigram,feminine,accusative,singular,iyaryaaŋ,1.280365623824362,iyaryaaŋ,iyaryaaŋ,heart
καρδία,198,unigram,feminine,nominative,singular,iyaryaaŋ,2.268482903183641,iyaryaaŋ,iyaryaaŋ,heart
οὐρανός,8,unigram,masculine,accusative,plural,,,mbaluuz,ikaak,"heaven, sky"
οὐρανός,275,unigram,masculine,accusative,singular,sambam,11.635725372735896,sambam,sambam,"heaven, sky"
οὐρανός,354,unigram,masculine,nominative,plural,,,mbaluuz,ikaak,"heaven, sky"
οὐρανός,203,unigram,masculine,nominative,singular,Sambam,1.7744751023965168,Sambam,Sambam,"heaven, sky"
ὥρα,304,unigram,feminine,nominative,plural,,,Ghagharaar,ipasulai,hour
ὥρα,27,unigram,feminine,nominative,singular,,,sawa,saawe,hour
οἰκία,335,unigram,feminine,accusative,singular,ruum,36.44252035982546,ruum,ruum,house
οἶκος,292,unigram,masculine,accusative,plural,,,Ghara,Ŋgarig,"house, home"
οἶκος,23,unigram,masculine,accusative,singular,ruum,5.288155819029503,ruum,ruum,"house, home"
κριτής,318,unigram,masculine,nominative,plural,ziŋeramim,1.2914243959621825,,ziŋeramim,judge
κριτής,169,unigram,masculine,nominative,singular,gharatooŋ,1.3894473140268637,gharatooŋ,gharatooŋ,judge
βασιλεύς,109,unigram,masculine,accusative,plural,16:19+,1.5548299638015168,16:19+,16:19+,king
βασιλεύς,61,unigram,masculine,accusative,singular,kinik,8.378092597142725,kinik,kinik,king
βασιλεία,82,unigram,feminine,accusative,plural,,,tiŋgin,tizala,kingdom
βασιλεία,164,unigram,feminine,accusative,singular,pooz,7.4636698512959745,pooz,pooz,kingdom
κόπος,206,unigram,masculine,accusative,plural,,,Ayou,Ayau,"labour, work, trouble, difficulty"
λύχνος,238,unigram,masculine,nominative,singular,lam,1.5464587851961944,lam,lam,lamp
κλῆρος,1,unigram,masculine,accusative,singular,,,mogheraaŋ,mbuur,"lots (casting of lots), inheritance"
ἄνθρωπος,307,unigram,masculine,accusative,plural,kikiliiŋ,1.5195017719760036,kikiliiŋ,,man
ἄνθρωπος,264,unigram,masculine,accusative,singular,tisaghat,1.378248136384336,,tisaghat,man
ἄνθρωπος,181,unigram,masculine,nominative,singular,,,ŋgeu,ŋeer,man
ἀνήρ,252,unigram,masculine,accusative,plural,tomani,1.2050834344936463,tomani,,"man, husband"
ἀνήρ,256,unigram,masculine,accusative,singular,azuwam,3.1763248442104297,azuwam,azuwam,"man, husband"
ἀνήρ,152,unigram,masculine,nominative,plural,,,nditamoot,zitamoot,"man, husband"
ἀνήρ,244,unigram,masculine,nominative,singular,,,eez,ee,"man, husband"
μνᾶ,310,unigram,feminine,accusative,plural,mina,2.3319437038198005,mina,mina,mina (about 100 days' wages)
μνᾶ,14,unigram,feminine,accusative,singular,mina,1.2025905673245219,mina,mina,mina (about 100 days' wages)
πρωτοκαθεδρία,107,unigram,feminine,accusative,plural,,,watiiŋ,paŋ,"most important seat, seat of honour"
πρωτοκαθεδρία,34,unigram,feminine,accusative,singular,14:7,1.2157181045693837,14:7,14:7,"most important seat, seat of honour"
μήτηρ,100,unigram,feminine,accusative,plural,,,nditina,tiinŋa,mother
μήτηρ,288,unigram,feminine,accusative,singular,,,tina,taama,mother
ὄρος,223,unigram,neuter,accusative,plural,,,lolooz,loloz,mountain
ὄρος,273,unigram,neuter,accusative,singular,,,lolooz,loloz,mountain
μύρον,91,unigram,neuter,accusative,plural,,,naunauŋ,Tighita,myrrh
ὄνομα,33,unigram,neuter,accusative,singular,,,izag,ezag,name
ὄνομα,257,unigram,neuter,nominative,singular,,,iza,eeza,name
ἔθνος,236,unigram,neuter,accusative,plural,,,isob,nughmariŋ,nation
ἔθνος,199,unigram,neuter,accusative,singular,kinik,1.0561262554102853,kinik,kinik,nation
ἔθνος,313,unigram,neuter,nominative,plural,,,tirabrab,nughmariŋ,nation
ἔθνος,28,unigram,neuter,nominative,singular,malmal,1.2758699216920526,malmal,malmal,nation
νύξ,193,unigram,feminine,accusative,plural,mboŋ,3.121698755492618,mboŋ,mboŋ,night
νύξ,250,unigram,feminine,accusative,singular,ndag,1.169113240227145,ndag,,night
ὅρκος,62,unigram,masculine,accusative,plural,imbua,1.0544248070435205,imbua,,oath
ὅρκος,272,unigram,masculine,accusative,singular,17:1+,1.0595416318177246,17:1+,,oath
βοῦς,157,unigram,masculine,accusative,plural,,,paraboliiŋ,paravoliaaŋ,ox
βοῦς,283,unigram,masculine,accusative,singular,apaspas,1.2025905673245219,apaspas,apaspas,ox
παραβολή,268,unigram,feminine,accusative,plural,palelaaŋ,7.645193014485099,palelaaŋ,palelaaŋ,parable
παραβολή,230,unigram,feminine,accusative,singular,palelaaŋ,4.626947990136259,palelaaŋ,palelaaŋ,parable
μέρος,353,unigram,neuter,accusative,plural,,,suruvu,sirivu,part
μέρος,53,unigram,neuter,accusative,singular,,,ikarmotini,imotmot,part
μαργαρίτης,36,unigram,masculine,accusative,singular,ŋgool,1.2025679027506662,ŋgool,ŋgool,pearls
τόπος,281,unigram,masculine,accusative,plural,,,yoŋgyoog,yogyoog,place
τόπος,306,unigram,masculine,accusative,singular,,,ndug,nugh,place
πρωτοκλισία,286,unigram,feminine,accusative,plural,,,watiiŋ,paŋ,place of honor
πρωτοκλισία,35,unigram,feminine,accusative,singular,,,watiiŋ,paŋ,place of honor
ὄφις,106,unigram,masculine,accusative,singular,moot,3.5004554394830105,moot,moot,poison
σκεῦος,142,unigram,neuter,accusative,plural,3:8,1.0595384180401852,3:8,,"possession, object, thing, jar, vessel"
σκεῦος,263,unigram,neuter,accusative,singular,,,timbadbaad,tibadbaad,"possession, object, thing, jar, vessel"
σκεῦος,132,unigram,neuter,nominative,plural,24:17+,1.3510001397915399,24:17+,24:17+,"possession, object, thing, jar, vessel"
δύναμις,108,unigram,feminine,accusative,plural,,,gharatooŋadi,ŋgeretazi,"power, ability, miracle"
δύναμις,47,unigram,feminine,accusative,singular,tapiri,4.179838826554247,tapiri,tapiri,"power, ability, miracle"
δύναμις,85,unigram,feminine,nominative,plural,,,gharatooŋadi,ŋgeretazi,"power, ability, miracle"
δύναμις,119,unigram,feminine,nominative,singular,tapiri,1.6846324116289666,tapiri,tapiri,"power, ability, miracle"
φυλακή,265,unigram,feminine,accusative,plural,,,22:30+Ve,avovotia,prison
φυλακή,26,unigram,feminine,accusative,singular,,,yabyabuuŋ,yavyavuuŋ,prison
προφήτης,65,unigram,masculine,accusative,plural,,,propeta,propet,prophet
προφήτης,204,unigram,masculine,accusative,singular,propet,9.111838176047783,propet,propet,prophet
προφήτης,231,unigram,masculine,nominative,plural,,,propeta,propet,prophet
προφήτης,274,unigram,masculine,nominative,singular,propet,22.88196001857898,propet,propet,prophet
βαλλάντιον,20,unigram,neuter,accusative,singular,lugluug,1.0229054387084644,lugluug,,purse
ποταμός,172,unigram,masculine,nominative,singular,gunguna,1.1454757276999707,gunguna,,river
λῃστής,42,unigram,masculine,accusative,plural,,,yubyubŋa,umbuuŋa,robber
λῃστής,352,unigram,masculine,accusative,singular,,,ndaab,kisiiŋ,robber
λῃστής,333,unigram,masculine,nominative,plural,,,ndiran,zeran,robber
λῃστής,161,unigram,masculine,nominative,singular,,,lolomai,Upul,robber
ἄρχων,211,unigram,masculine,accusative,plural,ipoi,1.0327575843541303,ipoi,ipoi,ruler
ἄρχων,98,unigram,masculine,accusative,singular,usaŋan,1.0961309302758326,usaŋan,,ruler
ἄρχων,69,unigram,masculine,nominative,plural,,,daba,daaba,ruler
ἄρχων,327,unigram,masculine,nominative,singular,,,daba,raraini,ruler
ἀκοή,9,unigram,feminine,accusative,plural,asaŋeeŋ,1.1868957455286975,asaŋeeŋ,asaŋeeŋ,rumor
ἀκοή,80,unigram,feminine,accusative,singular,,,ighamghami,ighamghamu,rumor
ἀκοή,166,unigram,feminine,nominative,plural,pakia,1.1562536004261628,pakia,pakia,rumor
ἀκοή,341,unigram,feminine,nominative,singular,ilaan,1.72178409417693,ilaan,ilaan,rumor
βιβλίον,58,unigram,neuter,accusative,plural,Timbood,1.2929501813908066,Timbood,,"scroll, book"
βιβλίον,55,unigram,neuter,accusative,singular,rau,3.061495722904796,rau,rau,"scroll, book"
διάκονος,225,unigram,masculine,nominative,plural,titib,1.161346151680032,titib,,"servant, minister, deacon"
διάκονος,95,unigram,masculine,nominative,singular,itatan,1.0731045307422051,itatan,itatan,"servant, minister, deacon"
δοῦλος,217,unigram,masculine,accusative,plural,,,mbesooŋa,besooŋa,"servant, slave"
δοῦλος,29,unigram,masculine,accusative,singular,,,mbesooŋa,besooŋa,"servant, slave"
δοῦλος,105,unigram,masculine,nominative,plural,,,mbesooŋa,besooŋa,"servant, slave"
δοῦλος,212,unigram,masculine,nominative,singular,,,mbesooŋa,besooŋa,"servant, slave"
πρόβατον,336,unigram,neuter,accusative,plural,sipsip,11.286153322719672,sipsip,sipsip,sheep
πρόβατον,148,unigram,neuter,accusative,singular,sipsip,2.6305737893980643,sipsip,sipsip,sheep
ποιμήν,255,unigram,masculine,nominative,plural,ŋginiiŋa,1.8024733082312443,ŋginiiŋa,ŋginiiŋa,"shepherd, pastor"
ποιμήν,298,unigram,masculine,nominative,singular,ŋginiiŋ,2.121543686722116,ŋginiiŋ,ŋginiiŋ,"shepherd, pastor"
σημεῖον,145,unigram,neuter,accusative,plural,,,gharatooŋadi,ŋgeretazi,sign
σημεῖον,131,unigram,neuter,accusative,singular,,,ghilalooŋ,ilaal,sign
σημεῖον,44,unigram,neuter,nominative,plural,,,ghilalooŋ,ilaal,sign
σημεῖον,94,unigram,neuter,nominative,singular,,,ghilalooŋ,ilaal,sign
δραχμή,174,unigram,feminine,accusative,singular,indeeŋa,2.3201234608386945,indeeŋa,indeeŋa,"silver coin, drachma"
ἀργύριον,222,unigram,neuter,accusative,plural,,,yaam,maet,"silver, money"
ἀργύριον,344,unigram,neuter,accusative,singular,,,yaam,maet,"silver, money"
ἁμαρτία,293,unigram,feminine,accusative,plural,sosor,2.0967746655259307,sosor,sosor,sin
ἁμαρτία,227,unigram,feminine,accusative,singular,sosor,4.86471029836826,sosor,sosor,sin
ἁμαρτία,302,unigram,feminine,nominative,plural,nareua,1.3676108697954963,nareua,nareua,sin
ἁμαρτία,299,unigram,feminine,nominative,singular,,,anepneep,sosor,sin
ἀδελφή,325,unigram,feminine,accusative,plural,toŋvetaz,2.7851859108239263,toŋvetaz,toŋvetaz,sister
ἀδελφή,138,unigram,feminine,accusative,singular,,,taziliva,tazliva,sister
ἀδελφή,22,unigram,feminine,nominative,plural,,,ndilivu,livŋa,sister
ἀδελφή,324,unigram,feminine,nominative,singular,Marta,1.3243607386796616,Marta,Marta,sister
ῥάπισμα,285,unigram,neuter,accusative,singular,Uroron,1.161311312321613,Uroron,,"slap, strike, hit"
πλοιάριον,144,unigram,neuter,nominative,singular,Ival,1.0251597912793342,Ival,,small boat
ὀψάριον,187,unigram,neuter,accusative,plural,bali,2.0288683536329324,bali,bali,small fish
ὀψάριον,267,unigram,neuter,accusative,singular,iigh,1.0651892143686243,iigh,,small fish
υἱός,49,unigram,masculine,accusative,plural,,,ndinatu,natŋa,son
υἱός,130,unigram,masculine,accusative,singular,,,Natu,Naatu,son
υἱός,133,unigram,masculine,nominative,plural,,,ndinatu,natŋa,son
υἱός,219,unigram,masculine,nominative,singular,,,Natu,Naatu,son
ψυχή,232,unigram,feminine,accusative,plural,alok.,1.0973294913896112,,alok.,"soul, life"
ψυχή,296,unigram,feminine,accusative,singular,,,tau,tauu,"soul, life"
ἀστήρ,308,unigram,masculine,nominative,plural,Pitum,1.1735719875994117,Pitum,Pitum,star
ἀστήρ,195,unigram,masculine,nominative,singular,Pitum,1.212541630128925,Pitum,,star
λίθος,312,unigram,masculine,accusative,plural,pataghaaŋ,1.044278690889992,pataghaaŋ,pataghaaŋ,stone
λίθος,37,unigram,masculine,accusative,singular,,,yaam,maet,stone
λίθος,143,unigram,masculine,nominative,plural,,,yaam,maet,stone
λίθος,41,unigram,masculine,nominative,singular,,,yaam,maet,stone
συναγωγή,253,unigram,feminine,accusative,plural,,,rumai,rumei,synagogue
συναγωγή,345,unigram,feminine,accusative,singular,,,rumai,rumei,synagogue
τράπεζα,201,unigram,feminine,accusative,plural,,,paraboliiŋ,iparŋgiriiz,table
τράπεζα,146,unigram,feminine,accusative,singular,,,avua,geege,table
τάλαντον,75,unigram,neuter,accusative,plural,ndiŋndiŋ,1.5752022862530688,ndiŋndiŋ,ndiŋndiŋ,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,235,unigram,neuter,accusative,singular,,,yaam,maet,talent (weight and monetary unit: around 20 years' wages)
φόρος,303,unigram,masculine,accusative,singular,,,tapiyaav,tasik,tax
τελώνης,194,unigram,masculine,nominative,plural,takes,1.5112043042127858,takes,takes,tax collector
τελώνης,77,unigram,masculine,nominative,singular,takes,1.0472204835925474,takes,takes,tax collector
γραμματεύς,349,unigram,masculine,nominative,plural,tutuuŋ,1.4925734104204396,tutuuŋ,tutuuŋ,"teacher, expert in the law, scholar, scribe"
γραμματεύς,220,unigram,masculine,nominative,singular,,,Patoŋaaŋ,Mos,"teacher, expert in the law, scholar, scribe"
καθηγητής,337,unigram,masculine,nominative,plural,tipoi,1.4517297969949539,tipoi,tipoi,"teacher, guide"
καθηγητής,234,unigram,masculine,nominative,singular,tipoi,1.4517297969949539,tipoi,tipoi,"teacher, guide"
κλέπτης,87,unigram,masculine,nominative,plural,,,yubyubŋa,umbuuŋa,thief
κλέπτης,233,unigram,masculine,nominative,singular,,,yubyub,umbuuŋa,thief
διαλογισμός,309,unigram,masculine,accusative,plural,,,sualen.,sene.,"thought, argument"
διαλογισμός,151,unigram,masculine,accusative,singular,,,ipayoonda,ipayooze,"thought, argument"
