lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2150_translation,version_2151_translation,version_2152_translation,version_2153_translation,version_2154_translation,version_2155_translation,english_translation
κλῆμα,152,unigram,neuter,nominative,singular,прачката,5.476674618972348,прачката,сврзани,прачката,прачката,,,branch
ἄρτος,320,unigram,masculine,accusative,plural,леба,1.4301947341387522,лебови,леба,леб,лебови,леба,леба,bread
ἄρτος,347,unigram,masculine,accusative,singular,леб,7823.273094031347,леб,леб,леб,леб,леб,леб,bread
ἄρτος,160,unigram,masculine,nominative,plural,леб,15.37345650096605,леб,купиме,леб,леб,леб,леб,bread
ἄρτος,38,unigram,masculine,nominative,singular,лебот,30.02853274007524,лебот,Лебот,лебот,лебот,лебот,лебот,bread
ἀδελφός,305,unigram,masculine,accusative,plural,браќа,34.381383286221265,браќа,браќа,браќа,браќата,браќа,браќа,brother
ἀδελφός,123,unigram,masculine,accusative,singular,брат,7.560069453945368,брата,Јаков,брат,брата,брат,брат,brother
ἀδελφός,114,unigram,masculine,nominative,plural,браќата,4.5295514999216,браќа,браќа,браќата,браќата,браќата,браќата,brother
ἀδελφός,238,unigram,masculine,nominative,singular,брат,173.84720855349875,брат,брат,брат,брат,брат,брат,brother
στῆθος,157,unigram,neuter,accusative,plural,удирање,1.2013523596909814,собрал,жалост,удирање,удирање,,,"chest, breast"
στῆθος,290,unigram,neuter,accusative,singular,градите,7.512139739590609,потпре,гради,градите,градите,градите,градите,"chest, breast"
ἀρχιερεύς,250,unigram,masculine,accusative,plural,првосвештениците,18.082483025023688,првосвештениците,поглавари,првосвештениците,првосвештениците,првосвештениците,првосвештениците,chief priest
ἀρχιερεύς,60,unigram,masculine,accusative,singular,првосвештеникот,4.630103328480429,првосвештеникот,Првосвештеникот,првосвештеникот,првосвештеникот,Кајафа,првосвештеникот,chief priest
ἀρχιερεύς,122,unigram,masculine,nominative,plural,првосвештениците,72.6023289167362,првосвештениците,поглавари,првосвештениците,првосвештениците,првосвештениците,првосвештениците,chief priest
ἀρχιερεύς,254,unigram,masculine,nominative,singular,првосвештеникот,7.754727295534826,првосвештеникот,Првосвештеникот,првосвештеникот,првосвештеникот,првосвештеникот,првосвештеникот,chief priest
τέκνον,341,unigram,neuter,accusative,plural,деца,120.26920725670283,деца,деца,деца,деца,деца,деца,child
τέκνον,180,unigram,neuter,accusative,singular,брат,1.428045996550927,брата,деца,брат,брат,брат,брат,child
τέκνον,17,unigram,neuter,nominative,plural,татко,2.023482684697263,,деца,татко,татко,татко,татко,child
τέκνον,193,unigram,neuter,nominative,singular,Синко,3.494650979178975,Синко,ти,Синко,,,,child
παιδίον,15,unigram,neuter,accusative,plural,,,таквите,Пуштете,пречете,пречете,Оставете,Оставете,child
παιδίον,90,unigram,neuter,accusative,singular,,,Детето,Детето,дете,Младенецот,,дете,child
παιδίον,173,unigram,neuter,nominative,plural,деца,3.5384577331961045,деца,,деца,деца,деца,деца,child
παιδίον,40,unigram,neuter,nominative,singular,дете,27.29555788409056,дете,Детето,дете,дете,дете,дете,child
πόλις,184,unigram,feminine,accusative,plural,градови,24.243096274198834,градови,градови,градови,градови,градови,градови,city
πόλις,64,unigram,feminine,accusative,singular,град,5.095167238865069,градот,град,град,град,град,град,city
πύλη,209,unigram,feminine,nominative,singular,вратите,3.6981971841195387,водат,,,вратите,вратите,вратите,city gate
χιτών,118,unigram,masculine,accusative,plural,облеки,1.9425942019450908,две,облека,облеки,облеки,облеки,облеки,"clothing, undergarments"
χιτών,29,unigram,masculine,accusative,singular,кошулата,3.03152649420279,кошулата,кошулата,кошулата,кошулата,кошулата,кошулата,"clothing, undergarments"
ἱμάτιον,134,unigram,neuter,accusative,plural,алиштата,7.334095798153741,облеки,облеки,алиштата,алиштата,алиштата,алиштата,coat
ἱμάτιον,133,unigram,neuter,accusative,singular,земе,2.794975564256604,облека,палтото,земе,облека,земе,земе,coat
ἐντολή,82,unigram,feminine,accusative,plural,заповедите,9.063508165363391,заповедите,заповеди,заповедите,заповедите,заповедите,заповедите,commandment
ἐντολή,80,unigram,feminine,accusative,singular,заповед,76.1645485482556,заповед,заповеди,заповед,заповед,заповед,заповед,commandment
συνέδριον,325,unigram,neuter,accusative,plural,,,судовите,судови,бијат,бијат,ве,ве,council
συνέδριον,52,unigram,neuter,accusative,singular,собраа,3.1308408096370304,свештеничките,свештеничките,собраа,собраа,собраа,собраа,council
χώρα,76,unigram,feminine,accusative,plural,побелеле,1.09612600636564,побелеле,,,,,,"country, countryside"
χώρα,294,unigram,feminine,accusative,singular,земја,7.005676539055076,земја,земја,далечна,земја,земја,земја,"country, countryside"
ὄχλος,56,unigram,masculine,accusative,plural,народот,749.1292918460719,народот,народот,народот,народот,народот,народот,crowd
ὄχλος,10,unigram,masculine,accusative,singular,народот,7280.25025707098,народот,народот,народот,народот,народот,народот,crowd
ὄχλος,101,unigram,masculine,nominative,plural,народот,2.552678824617421,народот,толпа,народот,народот,,народ,crowd
ὄχλος,285,unigram,masculine,nominative,singular,народ,51.05605275891226,народ,народ,народ,народ,народ,народ,crowd
θυγάτηρ,319,unigram,feminine,nominative,singular,Ќерка,4.09800857769504,ќерка,Ќерка,Ќерка,Ќерка,Ќерка,Ќерка,daughter
ἡμέρα,74,unigram,feminine,accusative,plural,дни,53.95692726508455,дни,дена,дни,дни,дни,дни,day
ἡμέρα,85,unigram,feminine,accusative,singular,ден,235.39283361983385,ден,секојдневно,ден,ден,ден,ден,day
ἡμέρα,2,unigram,feminine,nominative,plural,дни,19.35420944033388,дни,време,дни,дни,дни,дни,day
ἡμέρα,66,unigram,feminine,nominative,singular,ден,1.7528710538199148,денот,денот,ден,ден,ден,ден,day
ὀφειλέτης,125,unigram,masculine,nominative,singular,расчистува,1.2013309189107515,,,,расчистува,,расчистува,debtor
δαιμόνιον,30,unigram,neuter,accusative,plural,демони,2.9471746261104226,демоните,демони,бесови,бесови,демони,демони,demon
δαιμόνιον,336,unigram,neuter,accusative,singular,бес,2.159325111797754,,демон,бес,бес,демонот,,demon
δαιμόνιον,195,unigram,neuter,nominative,plural,,,духови,духови,,излегле,демони,демони,demon
δαιμόνιον,171,unigram,neuter,nominative,singular,бесот,4.831857126604887,бесот,дух,бесот,бесот,кутна,кутна,demon
δηνάριον,310,unigram,neuter,accusative,plural,динарии,1.1883358427106332,динарии,,пенези,динарии,,денарии,denarius (about a day's wages)
δηνάριον,162,unigram,neuter,accusative,singular,денариј,17.507110833078503,денариј,една,пенез,динариј,денариј,денариј,denarius (about a day's wages)
μαθητής,177,unigram,masculine,accusative,plural,учениците,1.8363046377998484,ученици,ученици,учениците,учениците,учениците,учениците,disciple
μαθητής,342,unigram,masculine,accusative,singular,љубеше,1.6879169750619138,љубеше,ученик,љубеше,љубеше,љубеше,,disciple
μαθητής,278,unigram,masculine,nominative,plural,учениците,15.70934742085034,ученици,ученици,учениците,учениците,учениците,учениците,disciple
μαθητής,340,unigram,masculine,nominative,singular,ученик,3502.1174072605745,ученик,ученик,ученик,ученик,ученик,ученик,disciple
νόσος,3,unigram,feminine,accusative,plural,болести,1.8077804644492617,,болести,,,,,disease
νόσος,73,unigram,feminine,accusative,singular,,,секаква,заболувања,болест,немоќ,,,disease
περιστερά,100,unigram,feminine,accusative,plural,гулаби,2.8288005833665255,гулаби,гулаби,гулаби,гулаби,,гулаби,dove
περιστερά,54,unigram,feminine,accusative,singular,гулаб,15.14418370184454,гулаб,гулаб,гулаб,гулаб,гулаб,гулаб,dove
οὖς,151,unigram,neuter,accusative,plural,уши,7.7350188782831335,уши,уши,уши,уши,уши,уши,ear
οὖς,284,unigram,neuter,accusative,singular,покривите,1.3144623161553703,уво,покривите,,,покривите,покривите,ear
σεισμός,202,unigram,masculine,nominative,plural,,,земјотреси,земјотреси,потреси,потреси,глад,глад,"earthquakes, storm"
σεισμός,62,unigram,masculine,nominative,singular,ете,1.493143116479137,ете,,ете,ете,ете,ете,"earthquakes, storm"
τέλος,275,unigram,neuter,accusative,singular,крај,2.7314462115020253,крај,докрај,,,крај,крај,end
αἰών,242,unigram,masculine,accusative,plural,,,довека,,царува,крај.,,,eternity
αἰών,306,unigram,masculine,accusative,singular,довека,11.85167109631078,довека,никогаш,довека,довека,довека,довека,eternity
ὀφθαλμός,22,unigram,masculine,accusative,plural,очите,404.7958599483927,очите,очите,очите,очите,очите,очите,eye
ὀφθαλμός,63,unigram,masculine,nominative,plural,очите,1824.2978343469038,очите,очите,очите,очите,очите,очите,eye
ὀφθαλμός,303,unigram,masculine,nominative,singular,око,8.88573568741519,око,око,око,око,око,око,eye
πρόσωπον,124,unigram,neuter,accusative,plural,лицата,31.995894392405454,лицата,,лицата,лицата,лицата,лицата,face
πρόσωπον,190,unigram,neuter,accusative,singular,лицето,5.959381004765909,лицето,ничкум,лицето,лицето,лицето,лицето,face
λιμός,7,unigram,feminine,nominative,plural,глад,1.53222150553934,,земјотреси,,,глад,глад,famine
λιμός,92,unigram,feminine,nominative,singular,глад,1.5292400790249885,,,глад,глад,глад,глад,famine
γεωργός,255,unigram,masculine,nominative,plural,лозарите,14.982069887192196,земјоделците,лозарите,лозарите,лозарите,лозарите,лозарите,"farmer, tenant"
γεωργός,49,unigram,masculine,nominative,singular,лоза,1.0961112485594913,,,,лоза,,,"farmer, tenant"
πατήρ,196,unigram,masculine,accusative,plural,тат­ков­ците,1.2038193011107579,,вети,,татковците,тат­ков­ците,тат­ков­ците,father
πατήρ,309,unigram,masculine,accusative,singular,Отецот,2.4962813011984926,Татко,Татко,Отецот,Отецот,Отецот,Отецот,father
πατήρ,318,unigram,masculine,nominative,plural,татковци,11.632651223124615,татковци,предци,татковци,татковци,татковци,,father
πατήρ,185,unigram,masculine,nominative,singular,Отец,1.3458092116207552,Татко,Татко,Отец,Отец,Отец,Отец,father
σύνδουλος,145,unigram,masculine,accusative,plural,пијаниците,1.4432732684933456,,пијаници,пијаниците,пијаниците,пијаниците,пијаниците,"fellow-servant, colleague"
σύνδουλος,322,unigram,masculine,nominative,plural,,,сослужители,огорчија,,,,,"fellow-servant, colleague"
ἀγρός,335,unigram,masculine,accusative,plural,села,2.4526023157093384,ниви,сестри,села,села,села,села,field
ἀγρός,39,unigram,masculine,accusative,singular,нива,295.25603748329934,,нива,нива,нива,нива,нива,field
δάκτυλος,237,unigram,masculine,accusative,plural,прсти,1.3168098566981707,прсти,,прсти,прсти,,,finger
δάκτυλος,176,unigram,masculine,accusative,singular,,,,ребра,прстот,прстот,ребрата,ребрата,finger
ἰχθύς,155,unigram,masculine,accusative,plural,леба,3.551521540836818,лебови,леба,леба,лебови,леба,леба,fish
ἰχθύς,189,unigram,masculine,accusative,singular,риба,8.381206193509609,риба,риба,риба,риба,риба,риба,fish
δίκτυον,109,unigram,neuter,accusative,plural,мрежите,263.6620215230262,мрежите,мрежи,мрежите,мрежите,мрежите,мрежите,fishing net
δίκτυον,199,unigram,neuter,accusative,singular,мрежата,5.189787950862714,мрежата,мрежата,мрежата,мрежата,мрежата,мрежата,fishing net
δίκτυον,172,unigram,neuter,nominative,plural,мрежите,1.0960965115985384,мрежите,,,,,,fishing net
τροφή,247,unigram,feminine,accusative,plural,отишле,2.2056619120291887,отишле,отидени,отишле,отишле,отишле,отишле,food
τροφή,330,unigram,feminine,accusative,singular,навреме,1.2013738207999172,навреме,надгледува,благоразумен,,навреме,,food
πούς,239,unigram,masculine,accusative,plural,нозете,5493.968603946707,нозете,нозете,нозете,нозете,нозете,нозете,foot
πούς,113,unigram,masculine,accusative,singular,,,носат,дланки,,,,,foot
καρπός,182,unigram,masculine,accusative,plural,плодови,5.44184957342631,плодови,дрво,,плодови,плодови,,"fruit, crop, harvest"
καρπός,235,unigram,masculine,accusative,singular,плод,1051.8226313757227,плод,плод,плод,плод,плод,плод,"fruit, crop, harvest"
πλήρωμα,271,unigram,neuter,accusative,plural,парчиња,5.822155131699551,залаци,кошници,парчиња,парчиња,парчиња,парчиња,fullness
πλήρωμα,329,unigram,neuter,accusative,singular,скинатото,1.0595352057902494,скинатото,,,,,,fullness
γενεά,272,unigram,feminine,accusative,plural,бојат,1.395638195900649,бојат,,бојат,бојат,,,generation
γενεά,236,unigram,feminine,accusative,singular,род,8.38895319594388,род,генерација,род,род,род,род,generation
γενεά,316,unigram,feminine,nominative,plural,родови,7.999383623732979,родови,поколенија,родови,родови,,,generation
γενεά,150,unigram,feminine,nominative,singular,род,5.135069210152978,поколение,генерација,род,род,род,род,generation
δῶρον,308,unigram,neuter,accusative,plural,прилози,9.52440549607191,дарови,прилози,своите,прилози,прилози,прилози,gift
δῶρον,163,unigram,neuter,accusative,singular,жртвеникот,3.8951417852946437,,прилог,жртвеникот,жртвеникот,жртвеникот,жртвеникот,gift
ἡγεμών,170,unigram,masculine,accusative,plural,,,заради,владетели,,,,управници,"governor, ruler"
ἡγεμών,12,unigram,masculine,accusative,singular,управникот,2.1188624955218804,управителот,чудеше,управникот,управникот,управникот,управникот,"governor, ruler"
ἀσπασμός,321,unigram,masculine,accusative,plural,,,поздравите,места,улиците,,Чувајте,,greeting
ὁδηγός,5,unigram,masculine,nominative,plural,водачи,1.096057314542422,водачи,,,,,,guide
ὁδηγός,4,unigram,masculine,nominative,singular,слепи,6.165317466029759,водачи,водачи,слепи,слепи,слепи,слепи,guide
θρίξ,91,unigram,feminine,nominative,plural,,,изброени,,,главата,,,hair
θρίξ,218,unigram,feminine,nominative,singular,влакно,3.551367131277547,влакно,влакно,влакно,влакно,влакно,влакно,hair
χείρ,312,unigram,feminine,accusative,plural,рацете,164.4802268478904,рацете,рацете,рацете,рацете,рацете,рацете,hand
χείρ,222,unigram,feminine,accusative,singular,рака,3.151495525404586,рака,рака,рака,рака,раката,раката,hand
κεφαλή,142,unigram,feminine,accusative,plural,Минувачите,1.0648264416211322,,Минувачите,,,,,head
κεφαλή,206,unigram,feminine,accusative,singular,главата,438.9782163149849,главата,главата,главата,главата,главата,главата,head
στάχυς,207,unigram,masculine,accusative,plural,класје,3.597796865789302,,клавчиња,,класје,класје,класје,head of grain
καρδία,287,unigram,feminine,accusative,singular,срцето,10.1458554567001,срце,срцето,срцето,срцето,срцето,срцето,heart
καρδία,191,unigram,feminine,nominative,singular,срцето,31.63619136468561,срце,срцето,срцето,срцето,срцето,срцето,heart
οὐρανός,8,unigram,masculine,accusative,plural,гулаб,1.202848464565591,гулаб,,гулаб,,,,"heaven, sky"
οὐρανός,267,unigram,masculine,accusative,singular,небото,13059.055697463427,небото,небото,небото,небото,небото,небото,"heaven, sky"
οὐρανός,197,unigram,masculine,nominative,singular,небото,2.831293280464109,поминат,Земјата,небото,небото,небото,небото,"heaven, sky"
ὥρα,25,unigram,feminine,nominative,singular,часот,11.24051407370037,час,часот,часот,часот,часот,часот,hour
οἰκία,326,unigram,feminine,accusative,singular,куќа,3.041782598569078,куќа,куќата,куќа,куќа,куќа,куќа,house
οἶκος,21,unigram,masculine,accusative,singular,дома,5.709204274195642,дом,дома,домот,дома,дома,дома,"house, home"
κριτής,307,unigram,masculine,nominative,plural,судии,2.0197918554797636,судии,судат,судии,судии,судии,судии,judge
βασιλεύς,107,unigram,masculine,accusative,plural,цареви,1.4355339796542281,заради,владетели,цареви,цареви,цареви,цареви,king
βασιλεύς,57,unigram,masculine,accusative,singular,цар,2.8000959939128327,Цар,Евреите,цар,цар,цар,царот,king
βασιλεία,78,unigram,feminine,accusative,plural,царства,2.7467510901157346,царства,царства,царства,царства,царства,царства,kingdom
βασιλεία,161,unigram,feminine,accusative,singular,царството,17.998583805381227,Царство,царство,царството,царството,царството,царството,kingdom
κόπος,200,unigram,masculine,accusative,plural,буните,2.5281815424291985,Таа,дело,буните,буните,буните,буните,"labour, work, trouble, difficulty"
λύχνος,233,unigram,masculine,nominative,singular,светило,1.82350412390671,осветлено,светилка,светло,,светило,светило,lamp
κλῆρος,98,unigram,masculine,accusative,plural,делеа,1.0960622061228922,,,,делеа,,,"lots (casting of lots), inheritance"
κλῆρος,1,unigram,masculine,accusative,singular,ждрепка,1.1382247921208992,,жрепка,ждрепка,,ждрепка,ждрепка,"lots (casting of lots), inheritance"
ἄνθρωπος,296,unigram,masculine,accusative,plural,луѓето,513.915660608362,луѓето,луѓе,луѓето,луѓето,луѓето,луѓето,man
ἄνθρωπος,257,unigram,masculine,accusative,singular,човекот,3.704255705628846,човекот,човек,човекот,човекот,човекот,човекот,man
ἄνθρωπος,119,unigram,masculine,nominative,plural,луѓето,2100.069342627597,луѓето,луѓето,луѓето,луѓето,луѓето,луѓето,man
ἄνθρωπος,175,unigram,masculine,nominative,singular,човек,28388.895695142746,човек,човек,човек,човек,човек,човек,man
ἀνήρ,248,unigram,masculine,accusative,plural,мажи,1.99994824134768,мажи,,,,,,"man, husband"
ἀνήρ,252,unigram,masculine,accusative,singular,маж,286.214976159969,маж,маж,маж,маж,маж,маж,"man, husband"
ἀνήρ,148,unigram,masculine,nominative,plural,мажи,3.0706979378764885,мажи,мажи,мажи,илјади,мажи,илјади,"man, husband"
ἀνήρ,240,unigram,masculine,nominative,singular,човек,2.999700673016354,човек,човек,ете,човек,човек,човек,"man, husband"
μνᾶ,299,unigram,feminine,accusative,plural,,,десет,сребреници,мини,десет,мини,,mina (about 100 days' wages)
μνᾶ,13,unigram,feminine,accusative,singular,дајте,1.0595416318177246,,дајте,,,,,mina (about 100 days' wages)
πρωτοκαθεδρία,105,unigram,feminine,accusative,plural,гозбите,1.235736328237828,гозбите,,,,,,"most important seat, seat of honour"
πρωτοκαθεδρία,34,unigram,feminine,accusative,singular,поздравуваат,1.2125416301289245,,искажуваат,поздравуваат,плоштадите,поздравуваат,,"most important seat, seat of honour"
μήτηρ,96,unigram,feminine,accusative,plural,стопати,1.096329813773948,,,стопати,,,,mother
μήτηρ,279,unigram,feminine,accusative,singular,мајка,1326.1047902958273,мајка,мајка,мајка,мајка,мајка,мајка,mother
ὄρος,217,unigram,neuter,accusative,plural,бегаат,2.100239169521177,бегаат,,планините,,,бегаат,mountain
ὄρος,265,unigram,neuter,accusative,singular,гората,4.346708475507801,гората,,,гората,гората,гората,mountain
ὄνομα,86,unigram,neuter,accusative,plural,грмежливи,1.256648203058026,,грмежливи,,,,,name
ὄνομα,33,unigram,neuter,accusative,singular,име,51.13711964128015,име,име,име,име,име,име,name
ὄνομα,103,unigram,neuter,nominative,plural,имињата,3.9997896673440048,,,имињата,имињата,,,name
ὄνομα,253,unigram,neuter,nominative,singular,име,37.088294183994186,име,име,име,име,име,име,name
ἔθνος,231,unigram,neuter,accusative,plural,народи,55.850913391914354,народи,народи,народи,народи,народи,народи,nation
ἔθνος,192,unigram,neuter,accusative,singular,царство,1.7258250887794615,народ,војуваат,царство,царство,царство,царство,nation
ἔθνος,302,unigram,neuter,nominative,plural,,,народите,,незнабошците,незнабошците,бараат,бараат,nation
ἔθνος,26,unigram,neuter,nominative,singular,народ,3.095537290535207,народ,војуваат,царство,народ,народ,народ,nation
νύξ,187,unigram,feminine,accusative,plural,ноќи,28.162057362966987,ноќи,ноќи,ноќи,ноќи,ноќи,ноќи,night
νύξ,246,unigram,feminine,accusative,singular,ноќе,1.122703598140656,ноќе,ноќе,,,,,night
ὅρκος,58,unigram,masculine,accusative,plural,,,седеа,гостите,,,загрижи,,oath
ὅρκος,264,unigram,masculine,accusative,singular,заклетвата,1.4782486040849376,,заклетва,заклетвата,клетвата,заклетвата,заклетвата,oath
βοῦς,153,unigram,masculine,accusative,plural,менувачите,3.621987081318849,Храмот,,менувачите,менувачите,храмот,менувачите,ox
παραβολή,260,unigram,feminine,accusative,plural,параболи,74.54684586629799,параболи,споредби,параболи,параболи,параболи,параболи,parable
παραβολή,223,unigram,feminine,accusative,singular,парабола,9.452943894417702,парабола,споредба,парабола,парабола,парабола,парабола,parable
μέρος,346,unigram,neuter,accusative,plural,,,околината,Галилеја,пределите,пределите,замина,замина,part
μέρος,51,unigram,neuter,accusative,singular,дел,63.34426266172643,дел,дел,дел,дел,дел,дел,part
μαργαρίτης,225,unigram,masculine,accusative,plural,бисери,1.999949106296321,бисери,,,,,,pearls
μαργαρίτης,36,unigram,masculine,accusative,singular,,,бисер,купува.,,,,,pearls
τόπος,273,unigram,masculine,accusative,plural,,,земјотреси,земјотреси,потреси,потреси,глад,глад,place
τόπος,295,unigram,masculine,accusative,singular,место,54.70995934368845,место,место,место,место,место,место,place
πρωτοκλισία,277,unigram,feminine,accusative,plural,места,1.7142580546010493,места,почесните,први,први,места,места,place of honor
πρωτοκλισία,35,unigram,feminine,accusative,singular,место,1.7466572309595652,,,,место,место,место,place of honor
ὄφις,104,unigram,masculine,accusative,singular,змија,5.322359255991773,змија,змија,змија,змија,змија,змија,poison
σκεῦος,138,unigram,neuter,accusative,plural,ограби,1.0595384180401852,,ограби,,,,,"possession, object, thing, jar, vessel"
σκεῦος,256,unigram,neuter,accusative,singular,пренесе,1.161328723715616,пренесе,пренесува,,пренесе,,,"possession, object, thing, jar, vessel"
σκεῦος,130,unigram,neuter,nominative,plural,,,покуќнина,покуќнина,покуќнината,покуќнината,по­куќ­нината,по­куќ­нината,"possession, object, thing, jar, vessel"
δύναμις,106,unigram,feminine,accusative,plural,чуда,4.823497332552779,,чуда,чуда,,чуда,чуда,"power, ability, miracle"
δύναμις,46,unigram,feminine,accusative,singular,сила,130.91586055195526,сила,сила,сила,сила,сила,сила,"power, ability, miracle"
δύναμις,81,unigram,feminine,nominative,plural,чуда,1.3194551038239166,случија,сили,,,чуда,чуда,"power, ability, miracle"
δύναμις,116,unigram,feminine,nominative,singular,сила,6.770389032746466,сила,,силата,сила,сила,сила,"power, ability, miracle"
ἱερεύς,243,unigram,masculine,nominative,singular,свештеник,54.06262027089908,свештеник,свештеник,свештеник,свештеник,свештеник,свештеник,priest
φυλακή,24,unigram,feminine,accusative,singular,затвор,53.91749766977607,темница,затвор,затвор,затвор,затвор,затвор,prison
προφήτης,61,unigram,masculine,accusative,plural,пророците,7.39079081369304,пророците,пророци,пророците,пророците,пророците,пророците,prophet
προφήτης,198,unigram,masculine,accusative,singular,пророк,497.05903719628225,пророк,пророк,пророк,пророк,пророк,пророк,prophet
προφήτης,224,unigram,masculine,nominative,plural,,,пророците,пророците,Пророците,Пророците,Законот,Законот,prophet
προφήτης,266,unigram,masculine,nominative,singular,пророк,337.1552058189271,пророк,пророк,пророк,пророк,пророк,пророк,prophet
βαλλάντιον,19,unigram,neuter,accusative,singular,ќесе,1.9044257707627945,торба,ќесе,ќесе,ќесе,ќесе,ќесе,purse
ποταμός,126,unigram,masculine,nominative,plural,реки,8.447636431041841,реки,,реки,реки,реки,реки,river
ποταμός,167,unigram,masculine,nominative,singular,основи,1.0595448471241755,основи,,,,,,river
λῃστής,345,unigram,masculine,accusative,singular,,,,стапови,фатите,,,,robber
λῃστής,323,unigram,masculine,nominative,plural,разбојници,12.956513669846215,разбојници,злосторници,разбојници,разбојници,,разбојници,robber
λῃστής,158,unigram,masculine,nominative,singular,разбојник,15.998365313140404,разбојник,,,разбојник,разбојник,разбојник,robber
ἄρχων,204,unigram,masculine,accusative,plural,управниците,2.157561814798677,свика,членовите,управниците,управниците,,првосвештени­ци­те,ruler
ἄρχων,94,unigram,masculine,accusative,singular,измириш,1.2015030163073623,,,измириш,измириш,,,ruler
ἄρχων,65,unigram,masculine,nominative,plural,Христос,1.2841997851399263,старешините,,началниците,Христос,Христос,Христос,ruler
ἄρχων,317,unigram,masculine,nominative,singular,кнезот,6.948110132602009,кнезот,кнезот,кнезот,кнезот,кнезот,кнезот,ruler
