lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1889_translation,version_1890_translation,version_1891_translation,version_1892_translation,english_translation
δηνάριον,323,unigram,neuter,accusative,plural,lavigaxaiste,3.4483107778852076,lavigaxaiste,denariopi,lavigaxaiste,,denarius (about a day's wages)
δηνάριον,169,unigram,neuter,accusative,singular,denario,1.8533532796125398,lcatole,denario,denario,,denarius (about a day's wages)
μαθητής,188,unigram,masculine,accusative,plural,lapaxaguenataqa,2.098113497997576,lapaxaguenataqa,lapaĝaguenataqa,lapaxaguenataqa,,disciple
μαθητής,354,unigram,masculine,accusative,singular,nauochaxaua,2.8530890038324794,nauochaxaua,nauotaĝaua,nauochaxaua,,disciple
μαθητής,291,unigram,masculine,nominative,plural,lapaxaguenataqa,1.7781116184142736,lapaxaguenataqa,lapaĝaguenataqa,lapaxaguenataqa,,disciple
μαθητής,352,unigram,masculine,nominative,singular,napaxaguenatac,7.251877003057419,napaxaguenatac,napaĝaguenatac,napaxaguenatac,,disciple
νόσος,76,unigram,feminine,accusative,singular,,,ỹotta,yodapecache,ÿotta,,disease
περιστερά,105,unigram,feminine,accusative,plural,,,qoto'pi,doqoto'pi,,,dove
περιστερά,56,unigram,feminine,accusative,singular,qoto,3.2810845209744754,qoto,doqoto,qoto,,dove
οὖς,158,unigram,neuter,accusative,plural,anaquiaĝañiya,1.6921195546337844,,anaquiaĝañiya,,,ear
οὖς,298,unigram,neuter,accusative,singular,qoviitaigui,1.3677103951100116,,,qoviitaigui,,ear
σεισμός,212,unigram,masculine,nominative,plural,,,nqouaxa,deda'tape,nacholaxanaxa,,"earthquakes, storm"
σεισμός,64,unigram,masculine,nominative,singular,,,,Qanach,lta'adaic,,"earthquakes, storm"
τέλος,288,unigram,neuter,accusative,singular,loga't,1.35064737980728,loga't,loiquiaqa,loga't,,end
αἰών,254,unigram,masculine,accusative,plural,,,Camaye,nale'en,De'eda,,eternity
αἰών,319,unigram,masculine,accusative,singular,,,tatec,nale'en,'eetai,,eternity
ὀφθαλμός,22,unigram,masculine,accusative,plural,,,nauaañi,qanam,l'ai'te,,eye
ὀφθαλμός,9,unigram,masculine,accusative,singular,l'aite,1.2132091361098816,,,l'aite,,eye
ὀφθαλμός,65,unigram,masculine,nominative,plural,,,ỹe'eguelaxa,,l'ai'te,,eye
ὀφθαλμός,316,unigram,masculine,nominative,singular,,,'ara'aite,at'ae'te,'ad'ai'te,,eye
πρόσωπον,200,unigram,neuter,accusative,singular,'auapaxaguenataxaatapeguec,1.3411247985641823,,,'auapaxaguenataxaatapeguec,,face
λιμός,5,unigram,feminine,nominative,plural,nqouaxa,1.2147604023490626,nqouaxa,noqouaĝa,nqouaxa,,famine
λιμός,97,unigram,feminine,nominative,singular,nqouaxa,1.5246512593575448,nqouaxa,louenaĝanaĝa,nqouaxa,,famine
λιμός,143,unigram,masculine,nominative,singular,,,ilem,ne'ep,,,famine
γεωργός,265,unigram,masculine,nominative,plural,'onataxanaxaicpi,2.1123644348879056,'onataxanaxaicpi,onataĝanaĝayaqa,'onataxanaxaicpi,,"farmer, tenant"
γεωργός,51,unigram,masculine,nominative,singular,,,da'aqtaxaatapeguema,—Naqayem,,,"farmer, tenant"
πατήρ,206,unigram,masculine,accusative,plural,,,ỹachaxanapeguemco'olloxocheye,,ÿachaxanapeguem,,father
πατήρ,322,unigram,masculine,accusative,singular,,,Ita,Taĝadena,ita,,father
πατήρ,331,unigram,masculine,nominative,plural,hua'au,3.641410940389239,hua'au,maná,hua'au,,father
πατήρ,195,unigram,masculine,nominative,singular,,,Ita,Taĝadena,ita,,father
σύνδουλος,91,unigram,masculine,accusative,singular,,,¿ta'ainec,,'amctaxa,,"fellow-servant, colleague"
σύνδουλος,335,unigram,masculine,nominative,plural,,,,yec,l'onataxanaxauapi,,"fellow-servant, colleague"
σύνδουλος,120,unigram,masculine,nominative,singular,,,lo'onataxanaxaua,'lonataĝanaĝaua,,,"fellow-servant, colleague"
ἀγρός,347,unigram,masculine,accusative,plural,'nonaĝa,1.2311253915415072,,'nonaĝa,,,field
ἀγρός,40,unigram,masculine,accusative,singular,,,no'onaxa,,n'onaxa,,field
δάκτυλος,246,unigram,masculine,accusative,plural,yijeto'uelo,1.0961457159585586,,yijeto'uelo,,,finger
δάκτυλος,187,unigram,masculine,accusative,singular,Tomás,2.727702374111936,Tomás,,Tomás,,finger
ἰχθύς,161,unigram,masculine,accusative,plural,,,nỹaxaye,niya,nÿaxayi,,fish
ἰχθύς,199,unigram,masculine,accusative,singular,,,nỹaq,niyaq,nÿaq,,fish
δίκτυον,113,unigram,neuter,accusative,plural,lalegue,4.1064641701687155,lalegue,najelaĝail,lalegue,,fishing net
δίκτυον,209,unigram,neuter,accusative,singular,,,lalegue,niyaqapi,naleguec,,fishing net
δίκτυον,182,unigram,neuter,nominative,plural,nalliiguishecpi,1.1624140269276058,nalliiguishecpi,,,,fishing net
τροφή,343,unigram,feminine,accusative,singular,,,namaxasaguec,yiqui'yaĝa'tape,ipactelec,,food
πούς,249,unigram,masculine,accusative,plural,naua,2.664620086406713,naua,lapia'te,naua,,foot
πούς,117,unigram,masculine,accusative,singular,,,iuaxaneguet,,ÿachitalguete,,foot
καρπός,192,unigram,masculine,accusative,plural,,,ala,jala,icolaxateuga,,"fruit, crop, harvest"
καρπός,244,unigram,masculine,accusative,singular,,,alaỹaxac,jala,ala,,"fruit, crop, harvest"
πλήρωμα,283,unigram,neuter,accusative,plural,,,,najaĝayelo,pan,,fullness
πλήρωμα,342,unigram,neuter,accusative,singular,ltoxoic,1.0595577236652918,,,ltoxoic,,fullness
γενεά,284,unigram,feminine,accusative,plural,ỹauotec'enauac,1.6161351129650343,ỹauotec'enauac,,,,generation
γενεά,245,unigram,feminine,accusative,singular,,,,nayi,huetaiguilo,,generation
γενεά,329,unigram,feminine,nominative,plural,,,,chiyoqotelegue,chigoqchiguiña,,generation
γενεά,157,unigram,feminine,nominative,singular,,,qami,jiyaĝadipi,iÿaxaataique,,generation
δῶρον,321,unigram,neuter,accusative,plural,,,ỹasaqtapiguiñi,,ÿasaqtapiguiñi,,gift
δῶρον,171,unigram,neuter,accusative,singular,,,'arachetaqtaxanaqte,adajaqaje,'adachitaqtaxanaqte,,gift
ἡγεμών,179,unigram,masculine,accusative,plural,,,qaỹauegueua'alo,yelolo'te,qaÿauegueu'alo,,"governor, ruler"
ἡγεμών,11,unigram,masculine,accusative,singular,,,ỹasat,uoja'eda,ÿasat,,"governor, ruler"
ἀσπασμός,334,unigram,masculine,accusative,plural,menaqa,1.3162076190873822,menaqa,,,,greeting
ἀσπασμός,180,unigram,masculine,accusative,singular,,,,nedajeguem,ndashiguem,,greeting
ὁδηγός,3,unigram,masculine,nominative,singular,,,,najoĝola'te,nataxala'te,,guide
θρίξ,37,unigram,feminine,accusative,singular,,,qanachaalataxaqui,,'adqaic,,hair
θρίξ,96,unigram,feminine,nominative,plural,,,lcata,,qanaloqteeta,,hair
θρίξ,227,unigram,feminine,nominative,singular,laue,1.6002199097663692,laue,adayoĝochi,laue,,hair
χείρ,325,unigram,feminine,accusative,plural,,,ỹashel-lec,loua,ÿashil-lec,,hand
χείρ,232,unigram,feminine,accusative,singular,lhuaq,1.9809851642736704,lhuaq,louaq,lhuaq,,hand
κεφαλή,149,unigram,feminine,accusative,plural,,,iconnaxaatac,yayoqo'tape,natapeuga,,head
κεφαλή,216,unigram,feminine,accusative,singular,lqaic,5.417246531787859,lqaic,laqaic,lqaic,,head
στάχυς,217,unigram,masculine,accusative,plural,trigo,1.318432485839528,trigo,napo,trigo,,head of grain
στάχυς,77,unigram,masculine,accusative,singular,lauoxo,1.0599183591928745,lauoxo,,,,head of grain
καρδία,301,unigram,feminine,accusative,singular,,,,lauel,qadamchiguilo,,heart
καρδία,201,unigram,feminine,nominative,singular,,,qarvilli,lai'li,qadquiyaqteÿaxaqui,,heart
οὐρανός,6,unigram,masculine,accusative,plural,yeloje'mec,1.0967968295358599,,yeloje'mec,,,"heaven, sky"
οὐρανός,279,unigram,masculine,accusative,singular,piguem,5.140813794301349,piguem,piyem,piguem,,"heaven, sky"
οὐρανός,359,unigram,masculine,nominative,plural,qonachilaĝan,1.0967968295358599,,qonachilaĝan,,,"heaven, sky"
οὐρανός,207,unigram,masculine,nominative,singular,piguem,1.834851112145761,piguem,piyem,piguem,,"heaven, sky"
ὥρα,25,unigram,feminine,nominative,singular,laloqo,3.295451009967435,laloqo,laloqo,laloqo,,hour
οἰκία,163,unigram,feminine,accusative,plural,logoraic,1.0692315937437835,logoraic,,,,house
οἰκία,339,unigram,feminine,accusative,singular,,,nỹec,emec,lma,,house
οἶκος,296,unigram,masculine,accusative,plural,,,saua,jelolegue,sau,,"house, home"
οἶκος,21,unigram,masculine,accusative,singular,lma,4.432191991369884,lma,'lachaqa,lma,,"house, home"
κριτής,320,unigram,masculine,nominative,plural,,,qarapaxaguenataqui,adejomiyac,qauesomiÿapec,,judge
κριτής,173,unigram,masculine,nominative,singular,nmit,2.2424067971755623,nmit,nec'atenoqo't,nmit,,judge
βασιλεύς,111,unigram,masculine,accusative,plural,,,qaỹauegueua'alo,yelolo'te,qaÿauegueu'alo,,king
βασιλεύς,59,unigram,masculine,accusative,singular,lta,1.234573580271101,lta,adejaliaĝanequi,lta,,king
βασιλεία,81,unigram,feminine,accusative,plural,,,'añaxaicpi,yaloĝonalo,ÿachaxanalo,,kingdom
βασιλεία,168,unigram,feminine,accusative,singular,,,lo'onataxanaxac,lejaliaĝa,'enauacna,,kingdom
κόπος,210,unigram,masculine,accusative,plural,,,,aueloiquiaĝañetac,qaualemaxachi,,"labour, work, trouble, difficulty"
λύχνος,264,unigram,masculine,nominative,plural,,,,aniyamaĝachita't,qadcoÿadaxanaxaquii,,lamp
λύχνος,242,unigram,masculine,nominative,singular,,,ncoỹaraxanaxaqui,coyadaĝanaqate,ncoÿadaxanaxaqui,,lamp
κλῆρος,102,unigram,masculine,accusative,plural,nallettapiguilo,1.096635398299773,nallettapiguilo,,,,"lots (casting of lots), inheritance"
κλῆρος,1,unigram,masculine,accusative,singular,,,qanallichiguilo,coico,aÿogo,,"lots (casting of lots), inheritance"
ἄνθρωπος,309,unigram,masculine,accusative,plural,,,talec,jiyaĝadipi,ÿapacteec,,man
ἄνθρωπος,268,unigram,masculine,accusative,singular,,,ỹale,jiyaĝaua,shiÿaxaua,,man
ἄνθρωπος,124,unigram,masculine,nominative,plural,,,shiỹaxauapi,,shiÿaxauapi,,man
ἄνθρωπος,186,unigram,masculine,nominative,singular,,,ỹale,jiyaĝaua,shiÿaxaua,,man
ἀνήρ,261,unigram,masculine,accusative,singular,,,'arhua,adoua,'adhua,,"man, husband"
ἀνήρ,155,unigram,masculine,nominative,plural,mil,2.283364950003409,mil,mil,mil,,"man, husband"
ἀνήρ,251,unigram,masculine,nominative,singular,,,ỹale,jiyaĝaua,Se'eso,,"man, husband"
μνᾶ,312,unigram,feminine,accusative,plural,diez,2.921342905789419,diez,'viyelaĝalegue,diez,,mina (about 100 days' wages)
μνᾶ,12,unigram,feminine,accusative,singular,,,qauacoñiỹa,,qauacoñiÿa,,mina (about 100 days' wages)
πρωτοκαθεδρία,109,unigram,feminine,accusative,plural,,,ỹo'oxoraq,'yatalo,ÿi'oxodaq,,"most important seat, seat of honour"
μήτηρ,100,unigram,feminine,accusative,plural,,,mpa'aguenaxauapi,lat'elpi,,,mother
μήτηρ,292,unigram,feminine,accusative,singular,e,1.1394948274043115,e,lat,e,,mother
ὄρος,226,unigram,neuter,accusative,plural,,,qaỹoqotcheguemec,qajoĝona,qasoxonaxapi,,mountain
ὄρος,277,unigram,neuter,accusative,singular,,,qaỹoqotcheguemec,qajoĝonaĝa,qasoxonaxa,,mountain
μύρον,90,unigram,neuter,accusative,plural,n.Gaa'me,1.0961654628313675,,n.Gaa'me,,,myrrh
μύρον,27,unigram,neuter,accusative,singular,icodelec,1.2557034341984783,,,icodelec,,myrrh
ὄνομα,34,unigram,neuter,accusative,singular,,,nquiỹalo,oquiyegue,nquiÿalo,,name
ὄνομα,262,unigram,neuter,nominative,singular,,,le'enaxat,lenaĝat,l'enaxat,,name
ἔθνος,240,unigram,neuter,accusative,plural,,,ỹotta,noyaqapi,ÿotta,,nation
ἔθνος,202,unigram,neuter,accusative,singular,,,delogui,delo'ye,qadhuo,,nation
ἔθνος,315,unigram,neuter,nominative,plural,qaviñiitac,1.574854688259413,qaviñiitac,auoviñetapiye,qaviñiitac,,nation
ἔθνος,26,unigram,neuter,nominative,singular,delogui,1.5163328925964972,delogui,delo'ye,delogui,,nation
νύξ,197,unigram,feminine,accusative,plural,pe,3.1782222665780315,pe,pi'yaĝadi,pe,,night
νύξ,257,unigram,feminine,accusative,singular,,,pe,,na'axa'tesa'chi,,night
ὅρκος,60,unigram,masculine,accusative,plural,,,daquico,dajo'tagueta,hua'aqchigui,,oath
ὅρκος,276,unigram,masculine,accusative,singular,,,ỹachaxanapeguemso,'laqataqaca'li,ÿachaxanapec,,oath
βοῦς,160,unigram,masculine,accusative,plural,huacapi,1.1230481000232395,huacapi,uacadi,huacapi,,ox
παραβολή,272,unigram,feminine,accusative,plural,daloqnaxaatega,3.753750756333139,daloqnaxaatega,laloqotenaĝanaĝaiqui,daloqnaxaatega,,parable
παραβολή,233,unigram,feminine,accusative,singular,daloqnaxana,3.589814833690206,daloqnaxana,laloqotenaĝanaĝaiqui,daloqnaxana,,parable
μέρος,358,unigram,neuter,accusative,plural,,,ye,,yi,,part
μέρος,53,unigram,neuter,accusative,singular,,,namaxashecpi,yepagaqate'tegue,nhuaxanaguec,,part
μαργαρίτης,36,unigram,masculine,accusative,singular,perla,1.3488567716265398,ỹe'eguelaq,perla,perla,,pearls
τόπος,286,unigram,masculine,accusative,plural,,,nqouaxa,deda'tape,nacholaxanaxa,,place
τόπος,308,unigram,masculine,accusative,singular,,,,Gólgota,nqaic,,place
πρωτοκλισία,290,unigram,feminine,accusative,plural,,,ỹo'oxoraq,je'onaĝaiqui,ÿi'oxodaq,,place of honor
πρωτοκλισία,35,unigram,feminine,accusative,singular,ÿi'oxodaq,1.6525967802465564,,,ÿi'oxodaq,,place of honor
ὄφις,360,unigram,masculine,accusative,plural,ỹacongui,1.096650913127821,ỹacongui,,,,poison
ὄφις,108,unigram,masculine,accusative,singular,,,na'araxanaq,nanaic,n'adaxanaq,,poison
σκεῦος,144,unigram,neuter,accusative,plural,,,decachigui,'uañaĝaic,,,"possession, object, thing, jar, vessel"
σκεῦος,267,unigram,neuter,accusative,singular,,,,li'yac,tatoigui,,"possession, object, thing, jar, vessel"
σκεῦος,134,unigram,neuter,nominative,plural,naqatedegue,1.2557184454313552,,naqatedegue,,,"possession, object, thing, jar, vessel"
δύναμις,110,unigram,feminine,accusative,plural,lañoqotaĝanaĝac,1.2667487239782338,,lañoqotaĝanaĝac,,,"power, ability, miracle"
δύναμις,47,unigram,feminine,accusative,singular,,,la'añaxac,lañoqotaĝanaĝaco,l'añaxac,,"power, ability, miracle"
δύναμις,84,unigram,feminine,nominative,plural,,,qaỹauanapega,di'me,,,"power, ability, miracle"
δύναμις,121,unigram,feminine,nominative,singular,,,la'añaxac,'lañaĝac,l'añaxac,,"power, ability, miracle"
ἱερεύς,19,unigram,masculine,nominative,plural,chiyoqodo'ot,1.2127823026474114,,chiyoqodo'ot,,,priest
ἱερεύς,255,unigram,masculine,nominative,singular,,,qaitaxaỹapegue,lo,ltaxaÿaxanaxanec,,priest
φυλακή,269,unigram,feminine,accusative,plural,ilotague,1.1643082091353476,ilotague,,,,prison
φυλακή,24,unigram,feminine,accusative,singular,,,ncoñetaxanaxaqui,coñetaĝanaĝaiqui,ncoñitaxanaxaqui,,prison
προφήτης,63,unigram,masculine,accusative,plural,,,qaualauache,'laqataĝanaĝanaqa,l'aqtaxanaxanecpi,,prophet
προφήτης,208,unigram,masculine,accusative,singular,,,la'aqtaxanaxanec,'laqataĝanaĝanec,l'aqtaxanaxanec,,prophet
προφήτης,234,unigram,masculine,nominative,plural,,,la'aqtaxanaxanecpi,'laqataĝanaĝanaqa,l'aqtaxanaxanecpi,,prophet
προφήτης,278,unigram,masculine,nominative,singular,,,la'aqtaxanaxanec,'laqataĝanaĝanec,l'aqtaxanaxanec,,prophet
βαλλάντιον,18,unigram,neuter,accusative,singular,,,,anaicauai,laÿi,,purse
ποταμός,130,unigram,masculine,nominative,plural,ỹa'axasoxooñi,1.1168355336618871,ỹa'axasoxooñi,,,,river
ποταμός,176,unigram,masculine,nominative,singular,yauaĝanot,1.0595900226860568,,yauaĝanot,,,river
λῃστής,43,unigram,masculine,accusative,plural,cachaxaiqa,3.999790239717763,cachaxaiqa,,cachaxaiqa,,robber
λῃστής,357,unigram,masculine,accusative,singular,'eeta'amo,1.2359728261516658,,,'eeta'amo,,robber
λῃστής,336,unigram,masculine,nominative,plural,,,,cachaĝayaqa,cachaxaiqa,,robber
λῃστής,165,unigram,masculine,nominative,singular,cachaxaic,2.5062829664549344,cachaxaic,,cachaxaic,,robber
ἄρχων,214,unigram,masculine,accusative,plural,,,lapona't,yemata,nataxala'pi,,ruler
ἄρχων,67,unigram,masculine,nominative,plural,,,,jaliaĝanaqa,nca'alaxaqui,,ruler
ἄρχων,330,unigram,masculine,nominative,singular,damaxasoxonapec,1.7664870698474415,damaxasoxonapec,nejaliaĝatelegue,damaxasoxonapec,,ruler
ἀκοή,79,unigram,feminine,accusative,singular,,,hua'aqtega,Jaa'me,n'aqtaguec,,rumor
ἀκοή,170,unigram,feminine,nominative,plural,,,hua'aqa,yiyamaĝachiñe,lachaxat,,rumor
ἀκοή,346,unigram,feminine,nominative,singular,,,na'aqtaguec,,a't,,rumor
βιβλίον,55,unigram,neuter,accusative,singular,,,ỹalat,lomalate,lmalate,,"scroll, book"
