lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2233_translation,version_2234_translation,version_2235_translation,version_2236_translation,english_translation
πόλις,194,unigram,feminine,accusative,plural,شهرها,2.6311572385977926,شهرها,شهرها,شهرها,شهرها,city
πόλις,69,unigram,feminine,accusative,singular,شهر,35.937718501258146,شهر,شهر,شهر,شهر,city
πύλη,221,unigram,feminine,nominative,singular,,,,,منتهی,می‌توانند,city gate
χιτών,121,unigram,masculine,accusative,plural,پیراهن,2.564991283699994,توشهدان,پیراهن,پیراهن,اضافی,"clothing, undergarments"
χιτών,31,unigram,masculine,accusative,singular,,,بگیرد،,پیراهنت,نیز,پيراهنت,"clothing, undergarments"
ἱμάτιον,137,unigram,neuter,accusative,plural,لباسهای,1.622323181538709,جامه,لباسهای,رداهای,لباسهای,coat
ἱμάτιον,136,unigram,neuter,accusative,singular,لباس,4.36066708988481,جامه,لباس,جامۀ,لباس,coat
ἐντολή,83,unigram,feminine,accusative,plural,,,احکام,احكام,احکام,احكام,commandment
ἐντολή,81,unigram,feminine,accusative,singular,حکم,5.316813659953938,حکم,فرمان,حکم,رسوم,commandment
συνέδριον,343,unigram,neuter,accusative,plural,,,کنایس,,محاکم,مواظب,council
συνέδριον,56,unigram,neuter,accusative,singular,,,روسای,تشكیل,کاهنان,تشكيل,council
χώρα,313,unigram,feminine,accusative,singular,,,,سرزمین,ناحیۀ,سرزمين,"country, countryside"
ὄχλος,61,unigram,masculine,accusative,plural,,,گروه,جمعیّت,مرخص,مردم,crowd
ὄχλος,8,unigram,masculine,accusative,singular,مردم,1.3582917723800998,جماعت,مردم,جمعیت,مردم,crowd
ὄχλος,103,unigram,masculine,nominative,plural,,,گروهی,مردم,شدند,او,crowd
ὄχλος,303,unigram,masculine,nominative,singular,گروهی,1.3287461466398722,گروهی,جمعیّت,گروهی,مردم,crowd
θυγάτηρ,337,unigram,feminine,nominative,singular,دختر,16.009180921684848,دختر,دختر,دختر,دختر,daughter
ἡμέρα,77,unigram,feminine,accusative,plural,روز,23.53494010439252,بعد,روز,روز,روز,day
ἡμέρα,87,unigram,feminine,accusative,singular,روز,22.959028889393146,روز,روز,روز,روز,day
ἡμέρα,2,unigram,feminine,nominative,plural,,,ایامی,روزها,زمانی,روز,day
ἡμέρα,71,unigram,feminine,nominative,singular,روز,17.222314660768884,روز,روز,روز,شب,day
ὀφειλέτης,127,unigram,masculine,nominative,singular,,,اوآوردند,میلیونها,حسابرسی,هنگفتی,debtor
δαιμόνιον,32,unigram,neuter,accusative,plural,دیوها,6.154704393237809,دیوها,دیوها,دیوها,ارواح,demon
δαιμόνιον,354,unigram,neuter,accusative,singular,دیو,90.53647023634349,دیو,دیو,دیو,ديوانه,demon
δαιμόνιον,207,unigram,neuter,nominative,plural,دیوها,10.231957762964546,دیوها,دیوها,دیوها,,demon
δαιμόνιον,180,unigram,neuter,nominative,singular,دیو,9.994687945150716,دیو,دیو,دیو,روح,demon
δηνάριον,329,unigram,neuter,accusative,plural,دینار,4.369910822337805,دینار,بدهكار,دینار,طلب,denarius (about a day's wages)
δηνάριον,168,unigram,neuter,accusative,singular,دیناری,4.158707920729676,دیناری,نقره,دیناری,سكه‌ای,denarius (about a day's wages)
μαθητής,187,unigram,masculine,accusative,plural,شاگردان,493.991439615669,شاگردان,شاگردان,شاگردان,شاگردان,disciple
μαθητής,360,unigram,masculine,accusative,singular,شاگردی,3.8082775955788217,شاگردی,شاگردی,شاگردی,شاگردی,disciple
μαθητής,295,unigram,masculine,nominative,plural,شاگردان,23.925576249239175,شاگردانش,شاگردان,شاگردان,شاگردان,disciple
μαθητής,358,unigram,masculine,nominative,singular,شاگرد,165.32575199638606,شاگرد,شاگرد,شاگرد,شاگرد,disciple
νόσος,76,unigram,feminine,accusative,singular,مرض,1.1463316300739537,مرض,شفا,,مرض,disease
περιστερά,102,unigram,feminine,accusative,plural,کبوترفروشان,1.2207484754722382,کبوترفروشان,كبوتر,کبوترفروشان,كبوترفروشان,dove
περιστερά,58,unigram,feminine,accusative,singular,کبوتری,2.2777775347292155,کبوتری,كبوتری,کبوتری,,dove
οὖς,156,unigram,neuter,accusative,plural,گوش,1.5881501614325975,گوش,شنوا,گوش,گوش,ear
οὖς,302,unigram,neuter,accusative,singular,بامها,1.2633765590286783,گوش,تاریكی,بامها,بامها,ear
σεισμός,214,unigram,masculine,nominative,plural,,,,خشکسالی,جایهای,لرزه,"earthquakes, storm"
σεισμός,67,unigram,masculine,nominative,singular,ناگاه,1.5848905335635097,ناگاه,,ناگاه,ناگهان,"earthquakes, storm"
τέλος,292,unigram,neuter,accusative,singular,آخر,1.7637022970817648,آخر,آخر,پایدار,آخر,end
αἰών,255,unigram,masculine,accusative,plural,,,نهایت,,,سلطنت,eternity
αἰών,325,unigram,masculine,accusative,singular,ابد,4.413766259816503,ابد,ابد,ابد,هرگز,eternity
ὀφθαλμός,23,unigram,masculine,accusative,plural,چشمان,43.123156509562534,چشمان,چشمان,چشمان,كور,eye
ὀφθαλμός,9,unigram,masculine,accusative,singular,,,,'چشم,دندان.,,eye
ὀφθαλμός,68,unigram,masculine,nominative,plural,چشمان,16.520368394397302,چشمان,چشمان,چشمان,خوابند،,eye
ὀφθαλμός,322,unigram,masculine,nominative,singular,چشم,6.853442133072711,چشم,چشم,چشمت,,eye
πρόσωπον,202,unigram,neuter,accusative,singular,,,روی,می‌دانیم,صورت,می‌دانيم,face
λιμός,5,unigram,feminine,nominative,plural,,,,ملّتی,,قحطی,famine
λιμός,95,unigram,feminine,nominative,singular,قحطی,1.096071996175396,,,قحطی,,famine
λιμός,141,unigram,masculine,nominative,singular,قحطی,1.096071996175396,,قحطی,,,famine
γεωργός,270,unigram,masculine,nominative,plural,باغبانان,2.0918045331726582,بکشیم,باغبانان,باغبانان,باغبانها,"farmer, tenant"
γεωργός,53,unigram,masculine,nominative,singular,تاک,1.1063308381770665,,,,تاک,"farmer, tenant"
πατήρ,208,unigram,masculine,accusative,plural,وعدهٔ,1.0971869945960706,,,,وعدهٔ,father
πατήρ,328,unigram,masculine,accusative,singular,پدر,1105.6611577242734,پدر,پدر,پدر,پدر,father
πατήρ,336,unigram,masculine,nominative,plural,پدران,8.119792856881618,پدران,نیاکان,پدران,اجداد,father
πατήρ,196,unigram,masculine,nominative,singular,پدر,219.85909173003662,پدر,پدر,پدر,پدر,father
σύνδουλος,150,unigram,masculine,accusative,plural,همقطاران,1.0960670999999007,همقطاران,,,,"fellow-servant, colleague"
σύνδουλος,340,unigram,masculine,nominative,plural,,,همقطاران,ماجرا,آزرده,اندوهگين,"fellow-servant, colleague"
σύνδουλος,118,unigram,masculine,nominative,singular,همقطار,1.161328723715616,همقطار,,,,"fellow-servant, colleague"
ἀγρός,353,unigram,masculine,accusative,plural,,,اراضی,اطراف,املاک,خواهر،,field
ἀγρός,42,unigram,masculine,accusative,singular,,,مزرعه,مزرعهٔ,,زمينی,field
δάκτυλος,248,unigram,masculine,accusative,plural,انگشتان,1.4082223100799196,انگشتان,,انگشتان,,finger
δάκτυλος,186,unigram,masculine,accusative,singular,انگشت,4.256995923393987,انگشت,انگشت,انگشت,زخم,finger
ἰχθύς,160,unigram,masculine,accusative,plural,,,نان,ماهی,ماهی,نان,fish
ἰχθύς,201,unigram,masculine,accusative,singular,ماهی,2.0471583950304932,ماهی,ماهی,ماهی,,fish
δίκτυον,111,unigram,neuter,accusative,plural,تورهای,5.803480300116112,دامهای,تورهای,تورهای,تورهای,fishing net
δίκτυον,211,unigram,neuter,accusative,singular,تور,1.6726179691141798,دام,تور,ماهی,تور,fishing net
δίκτυον,181,unigram,neuter,nominative,plural,تورهایشان,1.458228383058411,,تورهایشان,تورهایشان,تورها,fishing net
δίκτυον,259,unigram,neuter,nominative,singular,شمرد؛,1.0960965115985384,,,,شمرد؛,fishing net
τροφή,261,unigram,feminine,accusative,plural,,,خریدن,خرید,تهیۀ,,food
τροφή,348,unigram,feminine,accusative,singular,ايماندارانم,1.096071996175396,,,,ايماندارانم,food
πούς,251,unigram,masculine,accusative,plural,پاهای,15.421455068807862,پایهای,پاهای,پاهای,پايهای,foot
πούς,115,unigram,masculine,accusative,singular,پایت,1.5049041473965197,پایت,پایت,,پايت,foot
καρπός,192,unigram,masculine,accusative,plural,,,میوه,بار,میوۀ,سهم,"fruit, crop, harvest"
καρπός,246,unigram,masculine,accusative,singular,,,میوه,میوهٔ,میوۀ,درخت,"fruit, crop, harvest"
πλήρωμα,286,unigram,neuter,accusative,plural,,,پر,سبد,پر,سبد,fullness
πλήρωμα,347,unigram,neuter,accusative,singular,پارگی,1.0595352057902494,,,پارگی,,fullness
γενεά,287,unigram,feminine,accusative,plural,می‌ترسند,1.1615037537355772,,می‌ترسند,,,generation
γενεά,247,unigram,feminine,accusative,singular,,,طایفه,,نسل,هستند,generation
γενεά,155,unigram,feminine,nominative,singular,نسل,2.4613034398226437,فرقه,نسل,نسل,بی‌ايمان,generation
δῶρον,327,unigram,neuter,accusative,plural,,,هدایای,,,هدايای,gift
δῶρον,170,unigram,neuter,accusative,singular,,,هدیه,هدیهٔ,تقدیم,,gift
ἡγεμών,178,unigram,masculine,accusative,plural,,,حکام,فرمانروایان,والیان,پادشاهان,"governor, ruler"
ἡγεμών,11,unigram,masculine,accusative,singular,,,نگفت،,فرماندار,متعجب,,"governor, ruler"
σταφυλή,195,unigram,feminine,accusative,plural,انگور,1.0960524252565438,,,انگور,,grapes
σταφυλή,362,unigram,feminine,accusative,singular,تمشک،,1.0960524252565438,,,,تمشک،,grapes
ἀσπασμός,339,unigram,masculine,accusative,plural,,,خرامیدن,بازارها,کوچه,,greeting
ἀσπασμός,179,unigram,masculine,accusative,singular,,,حرکت,رَحمش,,,greeting
ὁδηγός,3,unigram,masculine,nominative,singular,راهنمایان,2.618537719231197,,راهنمایان,راهنمایان,عصاكش‌های,guide
θρίξ,94,unigram,feminine,nominative,plural,موهای,1.397866904935168,مویهای,موهای,موهای,موهای,hair
θρίξ,229,unigram,feminine,nominative,singular,مویی,1.824303784402679,مویی,مویی,,,hair
χείρ,331,unigram,feminine,accusative,plural,دست,11.914789691838964,دست,دست,دست,دست,hand
χείρ,233,unigram,feminine,accusative,singular,دست,5.1696082955521785,دست,دراز,دست,دستش,hand
κεφαλή,147,unigram,feminine,accusative,plural,,,,می‌گفتند,سرهای,نجات,head
κεφαλή,218,unigram,feminine,accusative,singular,سر,4.523257245810722,سر,سینی,سر,,head
στάχυς,219,unigram,masculine,accusative,plural,خوشه‌های,1.352361012034448,میگذشت,,خوشه‌های,خوشه‌های,head of grain
καρδία,35,unigram,feminine,accusative,plural,دلهای,1.799706520609336,دلهای,,,,heart
καρδία,305,unigram,feminine,accusative,singular,دل,2.945664254291304,دل,دلهای,دل,(,heart
καρδία,203,unigram,feminine,nominative,singular,دل,5.159002601487114,دل,ذهن,دل,فكر,heart
οὐρανός,282,unigram,masculine,accusative,singular,آسمان,438.0039918382267,آسمان,آسمان,آسمان,آسمان,"heaven, sky"
οὐρανός,366,unigram,masculine,nominative,plural,کبوتری,1.2575747833270674,,,کبوتری,,"heaven, sky"
οὐρανός,209,unigram,masculine,nominative,singular,آسمان,8.069108694686562,آسمان,آسمان,آسمان,آسمان,"heaven, sky"
ὥρα,312,unigram,feminine,nominative,plural,,,,نمی‌خورد,نمی‌لغزد،,نيفتند,hour
ὥρα,26,unigram,feminine,nominative,singular,ساعت,6.499946094934871,ساعت,ساعت,ساعت,وقت,hour
οἰκία,162,unigram,feminine,accusative,plural,می‌بلعند,1.1234878940777442,,می‌بلعند,,,house
οἰκία,344,unigram,feminine,accusative,singular,خانه,6.6359179032435724,خانه,خانهٔ,خانه,خانه,house
οἶκος,300,unigram,masculine,accusative,plural,فهميدم,1.059697715599924,,,,فهميدم,"house, home"
οἶκος,22,unigram,masculine,accusative,singular,خانه,19.974767814934058,خانه,خانه,خانه,خانه,"house, home"
κριτής,326,unigram,masculine,nominative,plural,,,وساطت,بعلزبول,می‌کنند؟,ارواح,judge
κριτής,172,unigram,masculine,nominative,singular,قاضی,3.4399836642956223,قاضی,قاضی,قاضی,قاضی,judge
βασιλεύς,109,unigram,masculine,accusative,plural,پادشاهان,1.7878996326659455,حکام,پادشاهان,,پادشاهان,king
βασιλεύς,62,unigram,masculine,accusative,singular,پادشاه,28.44859737506533,پادشاه,پادشاه,پادشاه,پادشاه,king
βασιλεία,80,unigram,feminine,accusative,plural,ممالک,2.805526846870918,ممالک,ممالک,حکومتهای,ممالک,kingdom
βασιλεία,167,unigram,feminine,accusative,singular,پادشاهی,9.848356953144936,ملکوت,پادشاهی,پادشاهی,ملكوت,kingdom
κόπος,212,unigram,masculine,accusative,plural,,,میدهید؟,خوبی,حق,,"labour, work, trouble, difficulty"
κόπος,88,unigram,masculine,accusative,singular,رنج,1.8078295445072452,رنج,,,,"labour, work, trouble, difficulty"
λύχνος,269,unigram,masculine,nominative,plural,,,,,فروزان,تن،,lamp
λύχνος,244,unigram,masculine,nominative,singular,چراغ,2.2804972772359644,چراغ,چراغ,چراغ,روشن,lamp
κλῆρος,99,unigram,masculine,accusative,plural,حالی،,1.0960622061228922,,,,حالی،,"lots (casting of lots), inheritance"
κλῆρος,1,unigram,masculine,accusative,singular,قرعه,1.9336506097037949,قرعه,قرعه,قرعه,قرعه,"lots (casting of lots), inheritance"
ἄνθρωπος,315,unigram,masculine,accusative,plural,مردم,2.004510158610626,مردم,مردم,مردم,,man
ἄνθρωπος,272,unigram,masculine,accusative,singular,نجس,1.6318009645258127,انسان,ناپاک,نجس,نجس,man
ἄνθρωπος,122,unigram,masculine,nominative,plural,مردم,6.179430993003097,مردم,مردم,مردم,مردم,man
ἄνθρωπος,185,unigram,masculine,nominative,singular,مردی,3.6283395952495865,شخصی,انسان,مردی,مردی,man
ἀνήρ,262,unigram,masculine,accusative,plural,,,,مردی,,ربوده,"man, husband"
ἀνήρ,266,unigram,masculine,accusative,singular,شوهر,20.160102441456928,شوهر,شوهر,شوهر,شوهر,"man, husband"
ἀνήρ,153,unigram,masculine,nominative,plural,,,مرد,مرد,هزار,هزار,"man, husband"
ἀνήρ,252,unigram,masculine,nominative,singular,مردی,21.524663314019158,مردی,مردی,مردی,مردی,"man, husband"
μνᾶ,318,unigram,feminine,accusative,plural,ده,1.641127238086533,قنطار,ده,ده,سود,mina (about 100 days' wages)
μνᾶ,12,unigram,feminine,accusative,singular,,,,'پول,بدهید.,حاضران,mina (about 100 days' wages)
πρωτοκαθεδρία,107,unigram,feminine,accusative,plural,,,کنایس,,ضیافتها,مجلس,"most important seat, seat of honour"
πρωτοκαθεδρία,37,unigram,feminine,accusative,singular,میدارید,1.1613200159490844,میدارید,,,,"most important seat, seat of honour"
μήτηρ,98,unigram,feminine,accusative,plural,خواهر،,1.1617962527726544,,,,خواهر،,mother
μήτηρ,296,unigram,feminine,accusative,singular,مادر,11.54563745631734,مادر,مادر,مادر,مادر,mother
ὄρος,228,unigram,neuter,accusative,plural,,,کوهستان,یهودیه,کوهها,تپه‌های,mountain
ὄρος,280,unigram,neuter,accusative,singular,,,کوه,كوه,کوه,كوه,mountain
μύρον,28,unigram,neuter,accusative,singular,,,,عطر,تدفین,ريختن,myrrh
ὄνομα,36,unigram,neuter,accusative,singular,نام,6.016423491267056,اسم,نام,نام,متنفر,name
ὄνομα,105,unigram,neuter,nominative,plural,اسامی,1.9999474161447357,,اسامی,,,name
ὄνομα,267,unigram,neuter,nominative,singular,نام,70.96987611511108,نام,نام,نام،,نام,name
ἔθνος,242,unigram,neuter,accusative,plural,قومها,2.472885407841515,امتها,ملّتها,قومها,قومها,nation
ἔθνος,204,unigram,neuter,accusative,singular,,,مملکتی,ملّت,قوم,قومها,nation
ἔθνος,321,unigram,neuter,nominative,plural,,,امتها,ملل,,می‌داند,nation
ἔθνος,27,unigram,neuter,nominative,singular,,,مملکتی,ملّتی,قوم,قومها,nation
νύξ,198,unigram,feminine,accusative,plural,شب,2.3506544351167475,شبانهروز,شب,شب,شبانه,night
νύξ,260,unigram,feminine,accusative,singular,شب,1.5828083943180866,,شب,,,night
ὅρκος,63,unigram,masculine,accusative,plural,قسم,1.880911962987286,قسم,مهمانانش,سوگند,قسم,oath
ὅρκος,279,unigram,masculine,accusative,singular,,,سوگندی,یاد,,,oath
βοῦς,158,unigram,masculine,accusative,plural,,,,میزهای,صرّافان,ميزها,ox
βοῦς,291,unigram,masculine,accusative,singular,گاو,1.161328723715616,,گاو,,,ox
παραβολή,275,unigram,feminine,accusative,plural,مثلها,3.513343417415883,مثلها,مثلها,,منظور,parable
παραβολή,234,unigram,feminine,accusative,singular,مَثَل,5.732150304869966,مثلی,مَثَل,مَثَل,مَثَل,parable
μέρος,365,unigram,neuter,accusative,plural,نواحی,2.8404633163252204,نواحی,نواحی,نواحی,,part
μέρος,55,unigram,neuter,accusative,singular,,,نصیبش,تکه‌تکه,سهمی,تقسيم,part
μαργαρίτης,236,unigram,masculine,accusative,plural,مرواریدهای,7.999389291096735,مرواریدهای,مرواریدهای,مرواریدهای,مرواريدهای,pearls
μαργαρίτης,39,unigram,masculine,accusative,singular,مرواريد,1.096057314542422,,,,مرواريد,pearls
τόπος,289,unigram,masculine,accusative,plural,,,,خشکسالی,جایهای,,place
τόπος,314,unigram,masculine,accusative,singular,,,موضعی,خلوتی,مکانی,محل,place
πρωτοκλισία,294,unigram,feminine,accusative,plural,,,ضیافتها,,صدر,مجلس,place of honor
πρωτοκλισία,38,unigram,feminine,accusative,singular,صدر,2.336456724187806,صدر,,صدر,مجلس,place of honor
ὄφις,106,unigram,masculine,accusative,singular,ماری,2.2925283631971713,ماری,ماری,ماری,مار,poison
σκεῦος,142,unigram,neuter,accusative,plural,ببندد,1.5385487963909523,,,,ببندد,"possession, object, thing, jar, vessel"
σκεῦος,271,unigram,neuter,accusative,singular,,,ظرفی,اجناس،,کالا,,"possession, object, thing, jar, vessel"
σκεῦος,132,unigram,neuter,nominative,plural,,,,دارایی‌اش,اثاثیه‌اش,,"possession, object, thing, jar, vessel"
δύναμις,108,unigram,feminine,accusative,plural,معجزات,3.9843974429580893,بسیار,معجزات,معجزات,معجزات,"power, ability, miracle"
δύναμις,49,unigram,feminine,accusative,singular,قدرت,11.570643469560752,قوت,قدرت,قدرت,قدرت,"power, ability, miracle"
δύναμις,82,unigram,feminine,nominative,plural,,,معجزات,معجزات,معجزاتی,معجزاتی,"power, ability, miracle"
δύναμις,119,unigram,feminine,nominative,singular,,,وقوت,می‌داد,قدرت,می‌بخشيد,"power, ability, miracle"
ἱερεύς,19,unigram,masculine,nominative,plural,,,بیگناه,می‌شكنند,,كاهنانی,priest
ἱερεύς,256,unigram,masculine,nominative,singular,,,کاهنی,كاهنی,کاهنی,كاهنی,priest
φυλακή,25,unigram,feminine,accusative,singular,زندان,48.29188722354271,زندان,زندان,زندان,زندان,prison
προφήτης,66,unigram,masculine,accusative,plural,انبیا,18.96736049941758,انبیا,انبیا,پیامبران,انبیا,prophet
προφήτης,210,unigram,masculine,accusative,singular,نبی,11.556887934840573,نبی,نبی,پیامبر,پيامبری,prophet
προφήτης,235,unigram,masculine,nominative,plural,انبیا,3.2754992790330255,انبیا,انبیا,انبیا,پيامبران,prophet
προφήτης,281,unigram,masculine,nominative,singular,نبی,11.680109375897779,نبی,نبی,پیامبری,پيامبری,prophet
βαλλάντιον,18,unigram,neuter,accusative,singular,,,توشهدان,كیسه,یا,كوله‌بار,purse
ποταμός,128,unigram,masculine,nominative,plural,,,باریده،,جاری,روان,وزيد،,river
ποταμός,175,unigram,masculine,nominative,singular,سیل,1.654472087083323,سیل,سیل,سیلاب,,river
λῃστής,45,unigram,masculine,accusative,plural,,,,نفر,,همسايه,robber
λῃστής,364,unigram,masculine,accusative,singular,,,آمدید,چماق,راهزنم,فراری,robber
λῃστής,341,unigram,masculine,nominative,plural,,,دزد,راهزن,راهزن,دزد,robber
λῃστής,164,unigram,masculine,nominative,singular,راهزن,4.424888058726688,دزد,راهزن,راهزن,,robber
ἄρχων,216,unigram,masculine,accusative,plural,,,,كاهنان،,بزرگان,پيلاطوس،,ruler
ἄρχων,70,unigram,masculine,nominative,plural,,,مسیح,حكمرانان,بزرگان,سران,ruler
ἄρχων,335,unigram,masculine,nominative,singular,,,جهان,حكمران,رئیس,فرمانروای,ruler
ἀκοή,6,unigram,feminine,accusative,plural,,,,اخبار,پایان,جنگها,rumor
ἀκοή,78,unigram,feminine,accusative,singular,,,تیترارخ,اخبار,آوازۀ,حاصل,rumor
ἀκοή,169,unigram,feminine,nominative,plural,توانست,1.0938736335939256,,,,توانست,rumor
ἀκοή,352,unigram,feminine,nominative,singular,شهرت,2.1123809215195273,شهرت,شهرت,پیچید,جليل,rumor
βιβλίον,57,unigram,neuter,accusative,singular,طومار,1.2494961759165937,کتاب,,طومار,طومار,"scroll, book"
διάκονος,230,unigram,masculine,nominative,plural,آورده‌اند،,1.0960768946513286,,,آورده‌اند،,,"servant, minister, deacon"
διάκονος,92,unigram,masculine,nominative,singular,خادم,1.3403786292979671,خادم,خادم,خادم,خدمتگزار,"servant, minister, deacon"
δοῦλος,222,unigram,masculine,accusative,plural,خادمان,1.632370975595726,غلامان,خادمان,خادمان,فرستاد,"servant, slave"
δοῦλος,29,unigram,masculine,accusative,singular,غلام,6.5811667685694575,غلام,غلام,برید,بريد,"servant, slave"
