lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_796_translation,version_797_translation,version_798_translation,version_799_translation,version_800_translation,version_801_translation,english_translation
βλασφημία,91,unigram,feminine,nominative,singular,,,bestemmia,,,degli,,,blasphemy
πλοῖον,115,unigram,neuter,accusative,plural,barche,44.59574689187503,navicelle,barche,barche,barche,,barche,boat
πλοῖον,328,unigram,neuter,accusative,singular,barca,62.15056706566609,navicella,barca,barca,barca,,barca,boat
πλοῖον,257,unigram,neuter,nominative,plural,licenziata,1.2734318154229263,licenziata,congedata,barche,accompagnarono,,licenziata,boat
πλοῖον,242,unigram,neuter,nominative,singular,barca,10.588771562464991,navicella,barca,barca,barca,,barca,boat
σῶμα,229,unigram,neuter,nominative,plural,corpi,15.098490874984813,corpi,corpi,corpi,,,corpi,body
σῶμα,66,unigram,neuter,nominative,singular,corpo,831.6681840298999,corpo,corpo,corpo,corpo,,corpo,body
κλῆμα,62,unigram,neuter,nominative,plural,tralci,1.5818890302109172,tralci,tralci,tralci,tralci,,tralci,branch
κλῆμα,161,unigram,neuter,nominative,singular,tralcio,7.5499039502557945,dimora,tralcio,tralcio,,,tralcio,branch
ἄρτος,333,unigram,masculine,accusative,plural,pani,130.53682855101474,pani,pani,pani,pani,,pani,bread
ἄρτος,361,unigram,masculine,accusative,singular,pane,5810.571624163602,pane,pane,pane,pane,,pane,bread
ἄρτος,169,unigram,masculine,nominative,plural,pani,108.05519768716398,pani,pani,pani,pane,,pani,bread
ἄρτος,43,unigram,masculine,nominative,singular,pane,72.28385134423836,pane,pane,pane,pane,,pane,bread
ἀδελφός,318,unigram,masculine,accusative,plural,fratelli,1242.079058694534,fratelli,fratelli,fratelli,fratelli,,fratelli,brother
ἀδελφός,131,unigram,masculine,accusative,singular,fratello,128.3423740312034,fratello,fratello,fratello,fratello,,fratello,brother
ἀδελφός,121,unigram,masculine,nominative,plural,fratelli,90.90874688104455,fratelli,fratelli,fratelli,fratelli,,fratelli,brother
ἀδελφός,249,unigram,masculine,nominative,singular,fratello,24267.52588740714,fratello,fratello,fratello,fratello,,fratello,brother
στῆθος,303,unigram,neuter,accusative,singular,petto,26.24293890893063,petto,petto,petto,petto,,petto,"chest, breast"
ἀρχιερεύς,261,unigram,masculine,accusative,plural,capi,1.8506885605338301,principali,capi,capi,capi,,,chief priest
ἀρχιερεύς,67,unigram,masculine,accusative,singular,sommo,1.5977465991954964,sommo,,sommo,sacerdote,,sommo,chief priest
ἀρχιερεύς,130,unigram,masculine,nominative,plural,capi,2.7786882302385156,principali,capi,sacerdoti,capi,,,chief priest
ἀρχιερεύς,265,unigram,masculine,nominative,singular,sommo,1.2539089154314524,sommo,,sommo,sacerdote,,sommo,chief priest
παῖς,253,unigram,masculine,accusative,plural,,,fanciulli,,,bambini,,,child
παῖς,54,unigram,masculine,accusative,singular,contorcerlo,1.2014814324938108,,contorcerlo,contorcerlo,riconsegnò,,Mena,child
τέκνον,353,unigram,neuter,accusative,plural,figli,117.30298729590461,figliuoli,figli,figli,figli,,figliuoli,child
τέκνον,192,unigram,neuter,accusative,singular,insorgeranno,1.0302103092124466,figliuoli,insorgeranno,insorgeranno,ribelleranno,,leveranno,child
τέκνον,17,unigram,neuter,nominative,plural,insorgeranno,1.1556130002819138,figliuoli,insorgeranno,insorgeranno,ribelleranno,,leveranno,child
τέκνον,206,unigram,neuter,nominative,singular,,,Figliuolo,Figliolo,Figliolo,Figlio,,Figliuolo,child
παιδίον,15,unigram,neuter,accusative,plural,bambini,2.1317967406955747,fanciulli,bambini,bambini,bambini,,,child
παιδίον,99,unigram,neuter,accusative,singular,bambino,174.40064329442342,fanciullo,bambino,bambino,bambino,,fanciullino,child
παιδίον,185,unigram,neuter,nominative,plural,bambini,17.388282689240814,fanciulli,bambini,bambini,bambini,,fanciulli,child
παιδίον,45,unigram,neuter,nominative,singular,bambino,31.62717292097475,fanciullo,bambino,bambino,bambino,,fanciullo,child
πόλις,196,unigram,feminine,accusative,plural,città,22.865776697374816,città,città,città,città,,città,city
πόλις,71,unigram,feminine,accusative,singular,città,13358.340457578845,città,città,città,città,,città,city
πύλη,220,unigram,feminine,nominative,singular,conduce,1.6513552438694676,stretta,conduce,,conduce,,mena,city gate
χιτών,126,unigram,masculine,accusative,plural,,,vesti,,tuniche,ricambio,,,"clothing, undergarments"
χιτών,31,unigram,masculine,accusative,singular,tunica,3.5275181922028,tonica,tunica,tunica,camicia,,tunica,"clothing, undergarments"
ἱμάτιον,143,unigram,neuter,accusative,plural,vesti,1.5093246878440219,vestimenti,vesti,vesti,mantelli,,vesti,coat
ἱμάτιον,142,unigram,neuter,accusative,singular,mantello,15.695755335278864,vestimento,mantello,mantello,mantello,,mantello,coat
ἐντολή,88,unigram,feminine,accusative,plural,comandamenti,251.90647468632224,comandamenti,comandamenti,comandamenti,comandamenti,,comandamenti,commandment
ἐντολή,86,unigram,feminine,accusative,singular,comandamento,21.181247042261486,comandamento,comandamento,comandamento,,,comandamento,commandment
συνέδριον,338,unigram,neuter,accusative,plural,tribunali,2.8621576492544403,concistori,tribunali,tribunali,,,tribunali,council
συνέδριον,58,unigram,neuter,accusative,singular,,,concistoro,*sinedrio,sinedrio,riunirono,,Sinedrio,council
χώρα,308,unigram,feminine,accusative,singular,paese,76.20816159851813,contrada,paese,paese,regione,,paese,"country, countryside"
ὄχλος,63,unigram,masculine,accusative,plural,folla,35.16866527979595,turbe,folla,folla,folla,,turbe,crowd
ὄχλος,9,unigram,masculine,accusative,singular,folla,311.0062896102805,moltitudine,folla,folla,folla,,moltitudine,crowd
ὄχλος,108,unigram,masculine,nominative,plural,folla,5.710072958608676,turbe,folla,folla,folla,,turbe,crowd
ὄχλος,298,unigram,masculine,nominative,singular,folla,22.35346164933474,moltitudine,folla,folla,folla,,moltitudine,crowd
θυγάτηρ,124,unigram,feminine,nominative,plural,Figlie,1.2015462456907173,,Figlie,Figlie,,,Figliuole,daughter
θυγάτηρ,332,unigram,feminine,nominative,singular,figlia,41.709138921719344,figliuola,figlia,figlia,figlia,,figliuola,daughter
ἡμέρα,82,unigram,feminine,accusative,plural,giorni,3531.733853540661,giorni,giorni,giorni,giorni,,giorni,day
ἡμέρα,92,unigram,feminine,accusative,singular,giorno,683.899520981216,giorno,giorno,giorno,giorno,,giorno,day
ἡμέρα,2,unigram,feminine,nominative,plural,giorni,1608.5537767757753,giorni,giorni,giorni,giorni,,giorni,day
ἡμέρα,73,unigram,feminine,nominative,singular,giorno,862.7196728238173,giorno,giorno,giorno,giorno,,giorno,day
ὀφειλέτης,268,unigram,masculine,nominative,plural,uccise,1.2013309189107515,,,uccise,,,uccise,debtor
ὀφειλέτης,134,unigram,masculine,nominative,singular,cominciato,1.0960524252565438,cominciato,,,,,,debtor
δαιμόνιον,32,unigram,neuter,accusative,plural,demòni,13.62815345638329,demoni,demòni,demòni,demòni,,demoni,demon
δαιμόνιον,349,unigram,neuter,accusative,singular,demonio,391.1307339250051,demonio,demonio,demonio,pazzo,,demonio,demon
δαιμόνιον,207,unigram,neuter,nominative,plural,demòni,9.725347064516537,demoni,demòni,demòni,demòni,,demoni,demon
δαιμόνιον,183,unigram,neuter,nominative,singular,demonio,15.230431222342377,demonio,demonio,demonio,spirito,,demonio,demon
δηνάριον,323,unigram,neuter,accusative,plural,denari,6.91427462530357,denari,*denari,denari,doveva,,denari,denarius (about a day's wages)
δηνάριον,171,unigram,neuter,accusative,singular,denaro,13.200713827037589,denaro,*denaro,denaro,moneta,,denaro,denarius (about a day's wages)
μαθητής,189,unigram,masculine,accusative,plural,discepoli,40.01239902847433,discepoli,discepoli,discepoli,discepoli,,discepoli,disciple
μαθητής,354,unigram,masculine,accusative,singular,amava,1.1115735692758963,amava,amava,amava,discepolo,,,disciple
μαθητής,291,unigram,masculine,nominative,plural,discepoli,465.44265798247125,discepoli,discepoli,discepoli,discepoli,,discepoli,disciple
μαθητής,352,unigram,masculine,nominative,singular,discepolo,7217.347281419294,discepolo,discepolo,discepolo,discepolo,,discepolo,disciple
νόσος,3,unigram,feminine,accusative,plural,malattie,14.25046527457357,malattie,malattie,malattie,,,malattie,disease
νόσος,80,unigram,feminine,accusative,singular,malattia,1.2714566889853982,malattia,,,malattie,,malattia,disease
περιστερά,107,unigram,feminine,accusative,plural,,,,,,colombe,,colombi,dove
περιστερά,60,unigram,feminine,accusative,singular,colomba,8.835097850909793,colomba,colomba,colomba,colomba,,colomba,dove
οὖς,160,unigram,neuter,accusative,plural,orecchi,4.126856669340809,orecchie,orecchi,orecchi,orecchi,,orecchi,ear
οὖς,297,unigram,neuter,accusative,singular,,,,,orecchio,terrazze,,,ear
σεισμός,69,unigram,masculine,nominative,singular,ecco,1.1834917522595487,gran,ecco,ecco,Improvvisamente,,ecco,"earthquakes, storm"
τέλος,35,unigram,neuter,accusative,plural,prevenne,1.0961112485594913,prevenne,,,,,,end
τέλος,288,unigram,neuter,accusative,singular,sino,1.633419864578055,fine,sino,sino,sino,,fine,end
αἰών,254,unigram,masculine,accusative,plural,regnerà,1.8202671313752865,regnerà,regnerà,regnerà,,,regnerà,eternity
αἰών,319,unigram,masculine,accusative,singular,mai,1.647109948800948,eterno,mai,mai,mai,,eterno,eternity
ὀφθαλμός,23,unigram,masculine,accusative,plural,occhi,538.5329820763607,occhi,occhi,occhi,occhi,,occhi,eye
ὀφθαλμός,70,unigram,masculine,nominative,plural,occhi,484.56743125208914,occhi,occhi,occhi,occhi,,occhi,eye
ὀφθαλμός,316,unigram,masculine,nominative,singular,,,l'occhio,occhio,occhio,occhi,,l'occhio,eye
πρόσωπον,133,unigram,neuter,accusative,plural,faccia,1.3903836264825606,,,,faccia,,,face
πρόσωπον,203,unigram,neuter,accusative,singular,faccia,31.018656753324088,faccia,faccia,faccia,faccia,,faccia,face
λιμός,147,unigram,masculine,nominative,singular,serrato,1.1613374356247497,serrato,,,,,,famine
γεωργός,267,unigram,masculine,nominative,plural,,,lavoratori,vignaiuoli,vignaiuoli,contadini,,lavoratori,"farmer, tenant"
γεωργός,55,unigram,masculine,nominative,singular,vignaiuolo,1.2239679235015704,IO,vignaiuolo,vignaiuolo,vite,,,"farmer, tenant"
πατήρ,208,unigram,masculine,accusative,plural,padri,1.7389274995355042,Ad,padri,padri,favore,,padri,father
πατήρ,322,unigram,masculine,accusative,singular,Padre,3.2422629602338544,Padre,Padre,Padre,Padre,,Padre,father
πατήρ,331,unigram,masculine,nominative,plural,padri,168.27972339631748,padri,padri,padri,padri,,padri,father
πατήρ,198,unigram,masculine,nominative,singular,Padre,1368.5241365798586,Padre,Padre,Padre,Padre,,Padre,father
σύνδουλος,95,unigram,masculine,accusative,singular,conservo,1.5934391696807613,conservo,conservo,conservo,Dovevi,,,"fellow-servant, colleague"
σύνδουλος,335,unigram,masculine,nominative,plural,dispiaciuti,1.161328723715616,,,,dispiaciuti,,,"fellow-servant, colleague"
σύνδουλος,122,unigram,masculine,nominative,singular,conservo,1.3167745555846684,,conservo,conservo,supplicarlo,,conservo,"fellow-servant, colleague"
ἀγρός,348,unigram,masculine,accusative,plural,campi,2.29637334514924,possessioni,campi,campi,campagne,,campi,field
ἀγρός,44,unigram,masculine,accusative,singular,campo,72.74774321585576,campo,campo,campo,campo,,campo,field
δάκτυλος,247,unigram,masculine,accusative,plural,dita,1.4433248585759921,dita,dita,dita,dita,,,finger
δάκτυλος,188,unigram,masculine,accusative,singular,dito,1.2408922604339339,dito,dito,dito,dito,,dito,finger
ἰχθύς,164,unigram,masculine,accusative,plural,pesci,2.7706972513763324,pesci,pesci,pesci,pesci,,pesci,fish
ἰχθύς,202,unigram,masculine,accusative,singular,pesce,7.882558240149456,pesce,pesce,pesce,pesce,,pesce,fish
δίκτυον,116,unigram,neuter,accusative,plural,reti,205.20603881584177,reti,reti,reti,reti,,reti,fishing net
δίκτυον,211,unigram,neuter,accusative,singular,rete,2.3365966381739396,rete,rete,rete,rete,,rete,fishing net
δίκτυον,184,unigram,neuter,nominative,plural,,,rinchiusero,,,rompersi,,,fishing net
τροφή,259,unigram,feminine,accusative,plural,,,comperar,comprar,comprare,,,Giacché,food
τροφή,343,unigram,feminine,accusative,singular,saggio,1.0595448471241755,,,,saggio,,,food
πούς,250,unigram,masculine,accusative,plural,piedi,9510.204010931964,piedi,piedi,piedi,piedi,,piedi,foot
πούς,120,unigram,masculine,accusative,singular,,,t'intoppi,piede,,alcuna,,,foot
καρπός,194,unigram,masculine,accusative,plural,frutti,164.35088312851224,frutti,frutti,frutti,frutti,,frutti,"fruit, crop, harvest"
καρπός,245,unigram,masculine,accusative,singular,frutto,851.046667721679,frutto,frutto,frutto,frutti,,frutto,"fruit, crop, harvest"
πλήρωμα,284,unigram,neuter,accusative,plural,pezzi,3.2205047104403617,pezzi,pezzi,pezzi,ceste,,resti,fullness
πλήρωμα,342,unigram,neuter,accusative,singular,,,rottura,,,tessuto,,,fullness
γενεά,285,unigram,feminine,accusative,plural,,,,,,semprecon,,temono,generation
γενεά,246,unigram,feminine,accusative,singular,generazione,47.18377662637381,generazione,generazione,generazione,,,generazione,generation
γενεά,329,unigram,feminine,nominative,plural,generazioni,3.999794538605905,tutte,generazioni,generazioni,,,,generation
γενεά,159,unigram,feminine,nominative,singular,generazione,53.08979822532564,generazione,generazione,generazione,malvagia,,generazione,generation
δῶρον,321,unigram,neuter,accusative,plural,doni,1.0387869804291563,doni,,,,,,gift
δῶρον,173,unigram,neuter,accusative,singular,offerta,2.9766109595073202,offerisci,,offerta,offerta,,,gift
ἡγεμών,181,unigram,masculine,accusative,plural,governatori,4.838442002539742,rettori,governatori,governatori,governatori,,governatori,"governor, ruler"
ἡγεμών,12,unigram,masculine,accusative,singular,governatore,1.230554012619554,governatore,governatore,governatore,meravigliato,,,"governor, ruler"
σταφυλή,197,unigram,feminine,accusative,plural,,,,,rovi,azioni.,,,grapes
σταφυλή,356,unigram,feminine,accusative,singular,difatti,1.0960524252565438,,,,difatti,,,grapes
ἀσπασμός,334,unigram,masculine,accusative,plural,piazze,2.1920713089276833,salutazioni,piazze,saluti,salutati,,piazze,greeting
ἀσπασμός,182,unigram,masculine,accusative,singular,balzò,1.1894932634097781,,balzò,balzò,fremito,,balzò,greeting
ὁδηγός,5,unigram,masculine,nominative,plural,Lasciateli,1.096057314542422,,,,,,Lasciateli,guide
ὁδηγός,4,unigram,masculine,nominative,singular,cieche,13.837206099615402,cieche,cieche,cieche,,,cieche,guide
θρίξ,41,unigram,feminine,accusative,singular,nero,1.096091603901298,,,,nero,,,hair
θρίξ,100,unigram,feminine,nominative,plural,capelli,1.044118814269997,,,,capelli,,,hair
χείρ,325,unigram,feminine,accusative,plural,mani,1087.2123313206444,mani,mani,mani,mani,,mani,hand
χείρ,232,unigram,feminine,accusative,singular,mano,849.9616430271975,mano,mano,mano,mano,,mano,hand
κεφαλή,152,unigram,feminine,accusative,plural,capo,1.5649393752829095,,capo,capo,,,capo,head
κεφαλή,217,unigram,feminine,accusative,singular,capo,4.427351823028468,capo,capo,capo,testa,,capo,head
στάχυς,218,unigram,masculine,accusative,plural,spighe,1.9581911392844582,spighe,spighe,spighe,attraverso,,,head of grain
στάχυς,81,unigram,masculine,accusative,singular,spiga,1.0960622061228922,spiga,,,,,,head of grain
καρδία,36,unigram,feminine,accusative,plural,cuori,3.581013297932774,cuori,cuori,cuori,,,cuori,heart
καρδία,300,unigram,feminine,accusative,singular,cuore,166.53931001972643,cuore,cuore,cuore,cuore,,cuore,heart
καρδία,204,unigram,feminine,nominative,singular,cuore,161.81372983731828,cuore,cuore,cuore,cuore,,cuore,heart
οὐρανός,280,unigram,masculine,accusative,singular,cielo,3487.467272961769,cielo,cielo,cielo,cielo,,cielo,"heaven, sky"
οὐρανός,360,unigram,masculine,nominative,plural,colomba,1.0967444846296657,,,colomba,,,,"heaven, sky"
οὐρανός,209,unigram,masculine,nominative,singular,cielo,84.99830034437159,cielo,cielo,cielo,cielo,,cielo,"heaven, sky"
ὥρα,307,unigram,feminine,nominative,plural,s'intoppa,1.0963247953316897,s'intoppa,,,,,,hour
ὥρα,26,unigram,feminine,nominative,singular,l'ora,6.128318837173761,l'ora,l'ora,ora,momento,,l'ora,hour
οἰκία,166,unigram,feminine,accusative,plural,case,12.182569054345901,case,case,case,,,case,house
οἰκία,339,unigram,feminine,accusative,singular,casa,28158.39122338365,casa,casa,casa,casa,,casa,house
οἶκος,295,unigram,masculine,accusative,plural,rimosso,1.2736338300649594,rimosso,dovrò,rimosso,Farò,,,"house, home"
οἶκος,22,unigram,masculine,accusative,singular,casa,13376.105873042883,casa,casa,casa,casa,,casa,"house, home"
κριτής,320,unigram,masculine,nominative,plural,giudici,1.1796107829896338,,,,,,giudici,judge
κριτής,175,unigram,masculine,nominative,singular,giudice,27.053368797188345,giudice,giudice,giudice,giudice,,giudice,judge
βασιλεύς,114,unigram,masculine,accusative,plural,governatori,2.1833327221795327,re,governatori,governatori,governatori,,governatori,king
βασιλεύς,64,unigram,masculine,accusative,singular,re,28.456021474768253,Re,re,re,re,,re,king
βασιλεία,85,unigram,feminine,accusative,plural,regni,1.533416608748343,regni,regni,regni,regni,,regni,kingdom
βασιλεία,170,unigram,feminine,accusative,singular,regno,360.77250014421674,regno,regno,regno,*regno,,regno,kingdom
κόπος,212,unigram,masculine,accusative,plural,noia,1.4967402780090022,noia,noia,,tormentate,,,"labour, work, trouble, difficulty"
λύχνος,266,unigram,masculine,nominative,plural,accese,1.161346151680032,,,,accese,,,lamp
λύχνος,243,unigram,masculine,nominative,singular,lampada,9.442409416640741,lampana,lampada,lampada,lampada,,lampada,lamp
κλῆρος,1,unigram,masculine,accusative,singular,sorte,6.62601552162918,sorte,sorte,sorte,divisero,,sorte,"lots (casting of lots), inheritance"
ἄνθρωπος,310,unigram,masculine,accusative,plural,uomini,128.50878857467362,uomini,uomini,uomini,Sì,,uomini,man
ἄνθρωπος,270,unigram,masculine,accusative,singular,uomo,28.909327445939834,uomo,uomo,uomo,uomo,,uomo,man
ἄνθρωπος,127,unigram,masculine,nominative,plural,uomini,86.9767861945772,uomini,uomini,uomini,gente,,uomini,man
ἄνθρωπος,187,unigram,masculine,nominative,singular,uomo,566.7220192663784,uomo,uomo,uomo,uomo,,uomo,man
ἀνήρ,263,unigram,masculine,accusative,singular,marito,289.9784020598457,marito,marito,marito,marito,,marito,"man, husband"
ἀνήρ,157,unigram,masculine,nominative,plural,uomini,6.415852992692266,uomini,uomini,uomini,uomini,,uomini,"man, husband"
ἀνήρ,251,unigram,masculine,nominative,singular,uomo,13.020713871985771,uomo,uomo,uomo,gettò,,uomo,"man, husband"
μνᾶ,312,unigram,feminine,accusative,plural,,,dieci,dieci,mine,,,mine,mina (about 100 days' wages)
μνᾶ,13,unigram,feminine,accusative,singular,fruttare,1.0960670999999007,,,,fruttare,,,mina (about 100 days' wages)
πρωτοκαθεδρία,112,unigram,feminine,accusative,plural,conviti,1.0441014053159638,,conviti,,,,,"most important seat, seat of honour"
πρωτοκαθεδρία,38,unigram,feminine,accusative,singular,seggi,1.4782198358402907,seggi,,seggi,desiderate,,seggi,"most important seat, seat of honour"
μήτηρ,103,unigram,feminine,accusative,plural,persecuzioni,1.096329813773948,persecuzioni,,,,,,mother
μήτηρ,292,unigram,feminine,accusative,singular,madre,40.58232142682412,madre,madre,madre,madre,,madre,mother
ὄρος,228,unigram,neuter,accusative,plural,monti,6.277831065335653,monti,monti,monti,monti,,monti,mountain
ὄρος,278,unigram,neuter,accusative,singular,monte,59.77057773823578,monte,monte,monte,monte,,monte,mountain
μύρον,94,unigram,neuter,accusative,plural,riposarono,1.2014275627384847,,riposarono,riposarono,,,,myrrh
μύρον,28,unigram,neuter,accusative,singular,Versando,1.2014275627384847,,,Versando,Versando,,,myrrh
ὄνομα,93,unigram,neuter,accusative,plural,Boanerges,1.4452427573569475,Boanerges,Boanerges,Boanerges,Boanèrghes,,Boanerges,name
ὄνομα,37,unigram,neuter,accusative,singular,nome,1340.4820597624737,nome,nome,nome,nome,,nome,name
ὄνομα,110,unigram,neuter,nominative,plural,nomi,30.190869101464266,nomi,nomi,nomi,nomi,,nomi,name
ὄνομα,264,unigram,neuter,nominative,singular,nome,972.1489345871172,nome,nome,nome,chiamava,,nome,name
ἔθνος,241,unigram,neuter,accusative,plural,genti,3.2288024445115933,genti,,,,,genti,nation
ἔθνος,205,unigram,neuter,accusative,singular,nazione,20.106887837227884,leverà,nazione,nazione,combatteranno,,nazione,nation
ἔθνος,315,unigram,neuter,nominative,plural,genti,2.814825828540602,genti,genti,genti,popoli,,genti,nation
ἔθνος,27,unigram,neuter,nominative,singular,nazione,11.375714473615822,leverà,nazione,nazione,combatteranno,,nazione,nation
νύξ,200,unigram,feminine,accusative,plural,notti,33.14532157593848,notti,notti,notti,notti,,notti,night
νύξ,258,unigram,feminine,accusative,singular,notte,8.80720410260414,notte,notte,notte,,,notte,night
ὅρκος,65,unigram,masculine,accusative,plural,giuramenti,2.9514681196769725,giuramenti,giuramenti,giuramenti,giurato,,giuramenti,oath
ὅρκος,277,unigram,masculine,accusative,singular,giuramento,3.7555669264382328,giuramento,giuramento,giuramento,giurato,,giuramento,oath
βοῦς,162,unigram,masculine,accusative,plural,buoi,1.1550644086385298,buoi,,,,,buoi,ox
βοῦς,287,unigram,masculine,accusative,singular,bue,1.0960670999999007,,,,bue,,,ox
παραβολή,273,unigram,feminine,accusative,plural,parabole,281.4461812239998,parabole,parabole,parabole,parabole,,parabole,parable
παραβολή,233,unigram,feminine,accusative,singular,parabola,98.07246565061232,parabola,*parabola,parabola,*parabola,,parabola,parable
μέρος,359,unigram,neuter,accusative,plural,parti,25.775843418020084,parti,parti,parti,parti,,parti,part
μέρος,57,unigram,neuter,accusative,singular,parte,4.884805356262608,parte,parte,parte,separerà,,parte,part
μαργαρίτης,235,unigram,masculine,accusative,plural,perle,31.995928710913933,perle,perle,perle,perle,,perle,pearls
μαργαρίτης,40,unigram,masculine,accusative,singular,perla,1.096057314542422,perla,,,,,,pearls
τόπος,309,unigram,masculine,accusative,singular,luogo,2175.687851824037,luogo,luogo,luogo,posto,,luogo,place
πρωτοκλισία,290,unigram,feminine,accusative,plural,posti,1.3197557764716406,primi,posti,posti,posti,,primi,place of honor
πρωτοκλισία,39,unigram,feminine,accusative,singular,,,tavola,,,posti,,,place of honor
ὄφις,111,unigram,masculine,accusative,singular,serpente,9.585813080661412,serpente,serpente,serpente,serpente,,serpente,poison
σκεῦος,148,unigram,neuter,accusative,plural,vuotargli,1.2633405329676508,,,,vuotargli,,,"possession, object, thing, jar, vessel"
σκεῦος,269,unigram,neuter,accusative,singular,oggetti,1.3486844045269415,,oggetti,oggetti,,,,"possession, object, thing, jar, vessel"
σκεῦος,138,unigram,neuter,nominative,plural,,,,,prenderle,pianterreno,,,"possession, object, thing, jar, vessel"
δύναμις,113,unigram,feminine,accusative,plural,potenti,3.247781675844161,operazioni,potenti,potenti,molti,,potenti,"power, ability, miracle"
δύναμις,51,unigram,feminine,accusative,singular,potenza,18.924021927783933,,potenza,potenza,forza,,potenza,"power, ability, miracle"
δύναμις,87,unigram,feminine,nominative,plural,potenti,1.596449317106356,operazioni,potenti,potenti,*miracoli,,potenti,"power, ability, miracle"
δύναμις,123,unigram,feminine,nominative,singular,potenza,5.92755195892186,virtù,potenza,potenza,,,potenza,"power, ability, miracle"
ἱερεύς,20,unigram,masculine,nominative,plural,violano,1.3168628718069848,,violano,violano,,,violano,priest
ἱερεύς,255,unigram,masculine,nominative,singular,sacerdote,2.0401455411493568,sacerdote,*sacerdote,sacerdote,*sacerdote,,sacerdote,priest
φυλακή,25,unigram,feminine,accusative,singular,prigione,111.77374815299132,prigione,prigione,prigione,prigione,,prigione,prison
προφήτης,68,unigram,masculine,accusative,plural,profeti,455.994999582264,profeti,profeti,profeti,profeti,,profeti,prophet
προφήτης,210,unigram,masculine,accusative,singular,profeta,60.854686925965936,profeta,profeta,profeta,*profeta,,profeta,prophet
προφήτης,234,unigram,masculine,nominative,plural,profeti,26.78297243026742,profeti,*profeti,profeti,*profeti,,profeti,prophet
προφήτης,279,unigram,masculine,nominative,singular,profeta,115.90703634000883,profeta,profeta,profeta,*profeta,,profeta,prophet
βαλλάντιον,19,unigram,neuter,accusative,singular,borsa,2.4694669126088766,borsa,borsa,borsa,borsa,,borsa,purse
