lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_205_translation,version_206_translation,version_207_translation,version_208_translation,english_translation
ζώνη,182,unigram,feminine,accusative,plural,tembaga,1.8243571260578326,tembaga,tembaga,tembaga,,belt
ζώνη,236,unigram,feminine,accusative,singular,Makanannya,1.1998986978087096,Makanannya,Makanannya,,pŭngikat,belt
βλασφημία,34,unigram,feminine,accusative,plural,mengkufuri,1.3455599066302555,mengkufuri,mengkufuri,,,blasphemy
βλασφημία,92,unigram,feminine,nominative,singular,berbuat,1.3497009674513312,berbuat,berbuat,mengkufuri,mŭnghujat,blasphemy
πλοῖον,116,unigram,neuter,accusative,plural,pantai,1.3016901506553595,pantai,pantai,perahu-perahu,pŭrahu,boat
πλοῖον,323,unigram,neuter,accusative,singular,perahu,6.496228552321137,perahu,perahu,perahu,pŭrahu,boat
πλοῖον,252,unigram,neuter,nominative,plural,perahu-perahu,1.1219371580919615,perahu-perahu,perahu-perahu,belayar,pŭrahu,boat
πλοῖον,238,unigram,neuter,nominative,singular,perahu,4.39280632097108,perahu,perahu,perahu,pŭrahu,boat
σῶμα,227,unigram,neuter,nominative,plural,mayat-mayat,1.1055737365195686,,,mayat-mayat,,body
σῶμα,64,unigram,neuter,nominative,singular,tubuh,2.0975256756560015,tubuh,tubuh,tubuhmu,tubohmu,body
κλῆμα,60,unigram,neuter,nominative,plural,carang-carangnya,1.4663796819220583,carang-carangnya,carang-carangnya,,,branch
κλῆμα,158,unigram,neuter,nominative,singular,tetap,1.0587963595702417,tetap,tetap,dalam-Ku,bŭrsuatu,branch
ἄρτος,328,unigram,masculine,accusative,plural,roti,29.880909646448192,roti,roti,roti,roti,bread
ἄρτος,356,unigram,masculine,accusative,singular,roti,26.350672192746753,roti,roti,roti,roti,bread
ἄρτος,165,unigram,masculine,nominative,plural,roti,2.49455401033469,,,roti,roti,bread
ἄρτος,41,unigram,masculine,nominative,singular,roti,15.591224200203046,roti,roti,roti,roti,bread
ἀδελφός,313,unigram,masculine,accusative,plural,saudara,16.412634529939414,saudara,saudara,saudara,saudara,brother
ἀδελφός,130,unigram,masculine,accusative,singular,Yakobus,1.7376055927130734,Yakobus,Yakobus,Yakobus,saudaranya,brother
ἀδελφός,122,unigram,masculine,nominative,plural,saudara-saudara-Ku,1.0877632516625195,saudara-saudara-Ku,saudara-saudara-Ku,,saudara,brother
ἀδελφός,243,unigram,masculine,nominative,singular,saudara,34.0068314785739,saudara,saudara,saudara,saudara,brother
στῆθος,298,unigram,neuter,accusative,singular,Ya,1.1064091991824139,Ya,Ya,Murid,,"chest, breast"
ἀρχιερεύς,256,unigram,masculine,accusative,plural,imam,2.4304438403513795,imam,imam,imam,imam,chief priest
ἀρχιερεύς,65,unigram,masculine,accusative,singular,imam,1.4151367489054227,,,,imam,chief priest
ἀρχιερεύς,129,unigram,masculine,nominative,plural,imam,18.593618496522836,imam,imam,imam,imam,chief priest
ἀρχιερεύς,261,unigram,masculine,nominative,singular,,,,,besar,imam,chief priest
παῖς,248,unigram,masculine,accusative,plural,marah,1.4611030850932487,,,marah,,child
παῖς,52,unigram,masculine,accusative,singular,berkejang-kejang,1.200019674406811,berkejang-kejang,berkejang-kejang,tersentak-sentak,,child
τέκνον,347,unigram,neuter,accusative,plural,saudara,1.1195756497277878,saudara,saudara,saudara,anak,child
τέκνον,188,unigram,neuter,accusative,singular,saudara,1.229219201217803,saudara,saudara,saudara,saudara,child
τέκνον,19,unigram,neuter,nominative,plural,anak-anak,1.075526822942818,anak-anak,anak-anak,khianat,dibunoh,child
τέκνον,203,unigram,neuter,nominative,singular,,,,,'Anakku,Anak,child
παιδίον,17,unigram,neuter,accusative,plural,larang,1.147431999884653,larang,larang,kanak-kanak,kanak,child
παιδίον,98,unigram,neuter,accusative,singular,kanak-kanak,1.614187456188814,kanak-kanak,kanak-kanak,ibu-Nya,kanak,child
παιδίον,180,unigram,neuter,nominative,plural,kanak-kanak,3.9862232919866902,kanak-kanak,kanak-kanak,kanak-kanak,kanak,child
παιδίον,43,unigram,neuter,nominative,singular,menikmati,1.0781074101302108,menikmati,menikmati,bertambah,kanak,child
πόλις,192,unigram,feminine,accusative,plural,pekan,1.7536648486407795,pekan,pekan,pekan,nŭgri,city
πόλις,69,unigram,feminine,accusative,singular,bandar,1.050583473837831,bandar,bandar,bandar,nŭgri,city
πύλη,218,unigram,feminine,nominative,singular,sempit,3.6610602575347393,sempit,sempit,sempit,pintu,city gate
χιτών,125,unigram,masculine,accusative,plural,baju,2.8409530834088645,baju,baju,helai,lapis,"clothing, undergarments"
χιτών,31,unigram,masculine,accusative,singular,,,berikanlah,berikanlah,bajumu,bajumu,"clothing, undergarments"
ἱμάτιον,139,unigram,neuter,accusative,plural,jubah,3.1170570456466065,jubah,jubah,jubah,pakieannya,coat
ἱμάτιον,138,unigram,neuter,accusative,singular,jubah,9.5662483585599,jubah,jubah,jubah,pakieannya,coat
ἐντολή,89,unigram,feminine,accusative,plural,hukum,1.093675348541026,hukum,hukum,,hukumku,commandment
ἐντολή,87,unigram,feminine,accusative,singular,perintah,11.814318344916952,perintah,perintah,perintah,hukum,commandment
συνέδριον,332,unigram,neuter,accusative,plural,mahkamah,1.9871713387419643,mahkamah,mahkamah,Berhati-hatilah,ingatlah,council
συνέδριον,56,unigram,neuter,accusative,singular,Agama,1.1217310801106548,Agama,Agama,,Imam,council
χώρα,82,unigram,feminine,accusative,plural,angkatlah,1.0954679461699222,,,,angkatlah,"country, countryside"
χώρα,301,unigram,feminine,accusative,singular,negeri,1.5676320761480773,negeri,negeri,negeri,nŭgri,"country, countryside"
ὄχλος,61,unigram,masculine,accusative,plural,ramai,24.91543089449968,ramai,ramai,ramai,pŭrhimpunan,crowd
ὄχλος,12,unigram,masculine,accusative,singular,ramai,14.724811309751873,ramai,ramai,ramai,banyak,crowd
ὄχλος,109,unigram,masculine,nominative,plural,ramai,32.244200612750944,ramai,ramai,ramai,pŭrhimpunan,crowd
ὄχλος,293,unigram,masculine,nominative,singular,ramai,39.030709208230576,ramai,ramai,ramai,banyak,crowd
θυγάτηρ,327,unigram,feminine,nominative,singular,perempuan,3.9225627832887033,perempuan,perempuan,perempuan,pŭrampuan,daughter
ἡμέρα,80,unigram,feminine,accusative,plural,hari,54.067935289390476,hari,hari,hari,hari,day
ἡμέρα,93,unigram,feminine,accusative,singular,hari,41.493192221075894,hari,hari,hari,hari,day
ἡμέρα,2,unigram,feminine,nominative,plural,masa,1.920948974359056,masa,masa,masa,hari,day
ἡμέρα,71,unigram,feminine,nominative,singular,hari,7.430382684564071,hari,hari,hari,hari,day
ὀφειλέτης,263,unigram,masculine,nominative,plural,menimpa,1.1998886459170521,menimpa,menimpa,,bŭrdosakah,debtor
δαιμόνιον,32,unigram,neuter,accusative,plural,mengusir,1.1588329013016279,mengusir,mengusir,iblis,mŭmbuangkan,demon
δαιμόνιον,341,unigram,neuter,accusative,singular,syaitan,1.5512109724802745,syaitan,syaitan,iblis,jin,demon
δαιμόνιον,205,unigram,neuter,nominative,plural,jahat,3.1295060013365466,jahat,jahat,iblis,hantu,demon
δαιμόνιον,179,unigram,neuter,nominative,singular,roh,1.5602066820827263,roh,roh,iblis,kluarlah,demon
δηνάριον,318,unigram,neuter,accusative,plural,,,berhutang,berhutang,dinar,dinar,denarius (about a day's wages)
δηνάριον,167,unigram,neuter,accusative,singular,,,sekeping,sekeping,dinar,dinar,denarius (about a day's wages)
μαθητής,185,unigram,masculine,accusative,plural,pengikut-pengikut-Nya,8.07662645053177,pengikut-pengikut-Nya,pengikut-pengikut-Nya,murid-murid-Nya,muridnya,disciple
μαθητής,348,unigram,masculine,accusative,singular,pengikut,1.150826092187249,pengikut,pengikut,dikasihi,murid,disciple
μαθητής,287,unigram,masculine,nominative,plural,,,pengikut-pengikut,pengikut-pengikut,murid,murid,disciple
μαθητής,346,unigram,masculine,nominative,singular,,,pengikut,pengikut,murid,murid,disciple
νόσος,3,unigram,feminine,accusative,plural,penyakit,2.3729269518260776,penyakit,penyakit,penyakit,kalŭmahan,disease
νόσος,78,unigram,feminine,accusative,singular,penyakit,1.5627857748981688,penyakit,penyakit,kesakitan,pŭnyakitan,disease
περιστερά,108,unigram,feminine,accusative,plural,merpati,2.2524029522097835,merpati,merpati,merpati,mŭrpati,dove
περιστερά,58,unigram,feminine,accusative,singular,,,,,merpati,mŭrpati,dove
οὖς,157,unigram,neuter,accusative,plural,bertelinga,1.1312197791893515,bertelinga,bertelinga,bertelinga,bŭrtlinga,ear
οὖς,292,unigram,neuter,accusative,singular,telinga,7.290031521771638,telinga,telinga,terang-terang,tŭlinga,ear
σεισμός,212,unigram,masculine,nominative,plural,gempa,1.1673945053727908,gempa,gempa,merata-rata,bŭrbagie,"earthquakes, storm"
σεισμός,67,unigram,masculine,nominative,singular,Tiba-tiba,4.33451297853694,Tiba-tiba,Tiba-tiba,Tiba-tiba,hieran,"earthquakes, storm"
τέλος,35,unigram,neuter,accusative,plural,raja-raja,1.3923089112838465,raja-raja,raja-raja,raja-raja,,end
τέλος,285,unigram,neuter,accusative,singular,akhir,1.6932468203013677,akhir,akhir,bertahan,kasudahan,end
αἰών,249,unigram,masculine,accusative,plural,Kerajaan-Nya,1.2001718209366672,Kerajaan-Nya,Kerajaan-Nya,,bŭrsudahan,eternity
αἰών,314,unigram,masculine,accusative,singular,selama-lamanya,15.927221572949108,selama-lamanya,selama-lamanya,selama-lamanya,slama,eternity
ὀφθαλμός,25,unigram,masculine,accusative,plural,mata,4.233852907358337,mata,mata,mata,matanya,eye
ὀφθαλμός,68,unigram,masculine,nominative,plural,mata,4.00875151369686,,,mata,mata,eye
ὀφθαλμός,311,unigram,masculine,nominative,singular,matamu,4.88941251250497,matamu,matamu,matamu,matamu,eye
πρόσωπον,131,unigram,neuter,accusative,plural,,,,,muka,mukanya,face
πρόσωπον,200,unigram,neuter,accusative,singular,kedudukan,1.5342766827759038,kedudukan,kedudukan,pilih,muka,face
λιμός,8,unigram,feminine,nominative,plural,kebuluran,1.1217119142615875,kebuluran,kebuluran,bertarung,kŭlaparan,famine
λιμός,100,unigram,feminine,nominative,singular,kŭlaparan,1.0954126531313877,,,,kŭlaparan,famine
γεωργός,262,unigram,masculine,nominative,plural,pemilik,1.1818679400970364,pemilik,pemilik,penyewa,ladang,"farmer, tenant"
γεωργός,53,unigram,masculine,nominative,singular,peladang,1.7896718582014595,peladang,peladang,peladang,ADAPUN,"farmer, tenant"
πατήρ,206,unigram,masculine,accusative,plural,moyang,1.16197581487098,,,,moyang,father
πατήρ,317,unigram,masculine,accusative,singular,Bapa,9.452854664609767,Bapa,Bapa,Bapa,Ayah,father
πατήρ,326,unigram,masculine,nominative,plural,moyang,3.811710466997833,moyang,moyang,,nenek,father
πατήρ,194,unigram,masculine,nominative,singular,Bapa,46.01062146331318,Bapa,Bapa,Bapa,Ayah,father
ἀγρός,340,unigram,masculine,accusative,plural,kampung,2.03181049225914,kampung,kampung,penduduk,nŭgri,field
ἀγρός,42,unigram,masculine,accusative,singular,membeli,1.9464417980159072,membeli,membeli,membeli,tanah,field
δάκτυλος,184,unigram,masculine,accusative,singular,Tomas,4.891301331801377,Tomas,Tomas,Tomas,tanganku,finger
ἰχθύς,160,unigram,masculine,accusative,plural,ketul,1.0879021779018558,ketul,ketul,buku,ikan,fish
ἰχθύς,199,unigram,masculine,accusative,singular,ikan,4.244665606108834,ikan,ikan,ikan,ikan,fish
δίκτυον,117,unigram,neuter,accusative,plural,jala,28.52474030476099,jala,jala,jala,pukatnya,fishing net
δίκτυον,209,unigram,neuter,accusative,singular,jala,2.2329834277676217,jala,jala,sarat,pukat,fishing net
τροφή,254,unigram,feminine,accusative,plural,,,,,Murid-murid,mŭmbli,food
τροφή,336,unigram,feminine,accusative,singular,sŭpatutnya,1.2109641147174313,,,,sŭpatutnya,food
πούς,244,unigram,masculine,accusative,plural,kaki,20.14565795565845,kaki,kaki,kaki,kaki,foot
πούς,121,unigram,masculine,accusative,singular,kakimu,1.7708635024548107,,,,kakimu,foot
καρπός,190,unigram,masculine,accusative,plural,hasil,4.778196633173001,hasil,hasil,hasil,buah,"fruit, crop, harvest"
καρπός,241,unigram,masculine,accusative,singular,berbuah,1.0748971868855945,berbuah,berbuah,pokok,bŭrbuah,"fruit, crop, harvest"
πλήρωμα,279,unigram,neuter,accusative,plural,bakul,1.0413077632193233,bakul,bakul,lebihan,pŭnoh,fullness
πλήρωμα,335,unigram,neuter,accusative,singular,mengecut,1.1217119142615875,mengecut,mengecut,,koyaknya,fullness
γενεά,280,unigram,feminine,accusative,plural,menghormati-Nya,1.3463630799873287,menghormati-Nya,menghormati-Nya,mengasihani,Kasihannya,generation
γενεά,242,unigram,feminine,accusative,singular,zaman,3.0541735514504813,zaman,zaman,zaman,zaman,generation
γενεά,324,unigram,feminine,nominative,plural,hingga,1.244715626129644,,,hingga,,generation
γενεά,156,unigram,feminine,nominative,singular,!,1.4773815200749152,!,!,angkatan,kŭturonan,generation
δῶρον,316,unigram,neuter,accusative,plural,persembahan,2.7659408439383233,persembahan,persembahan,persembahan,mŭnyampakkan,gift
δῶρον,168,unigram,neuter,accusative,singular,mazbah,3.9204757059976236,mazbah,mazbah,mazbah,pŭrsŭmbahanmu,gift
ἡγεμών,177,unigram,masculine,accusative,plural,diadili,2.0952747828100104,diadili,diadili,pemerintah,kahadapan,"governor, ruler"
ἡγεμών,14,unigram,masculine,accusative,singular,gabenor,1.338292697782632,gabenor,gabenor,gabenor,,"governor, ruler"
σταφυλή,193,unigram,feminine,accusative,plural,Belukar,1.7519601307454638,Belukar,Belukar,,,grapes
σταφυλή,350,unigram,feminine,accusative,singular,semak-semak,1.1998986978087096,semak-semak,semak-semak,dikenal,bŭrduri,grapes
ἀσπασμός,329,unigram,masculine,accusative,plural,pasar,1.169171463319811,pasar,pasar,hormat,sŭlam,greeting
ἀσπασμός,178,unigram,masculine,accusative,singular,kandungannya,1.19993895064869,kandungannya,kandungannya,bergerak-gerak,,greeting
ὁδηγός,6,unigram,masculine,nominative,plural,pedulikan,1.1999087542240303,pedulikan,pedulikan,hiraukan,pimpinan,guide
ὁδηγός,4,unigram,masculine,nominative,singular,,,,,pemimpin,pŭmimpin,guide
θρίξ,99,unigram,feminine,nominative,plural,dihitung,2.350227439215944,dihitung,dihitung,rambut,,hair
χείρ,320,unigram,feminine,accusative,plural,tangan,3.1577336393894715,tangan,tangan,tangan,tangannya,hand
χείρ,230,unigram,feminine,accusative,singular,tangannya,4.099819631067729,tangannya,tangannya,tangannya,tangannya,hand
κεφαλή,148,unigram,feminine,accusative,plural,kepala,1.6494943514574933,kepala,kepala,menggeleng-gelengkan,lalang,head
κεφαλή,216,unigram,feminine,accusative,singular,kepala,3.0465599833385695,kepala,kepala,kepala,,head
στάχυς,217,unigram,masculine,accusative,plural,melewati,1.0715221632072438,melewati,melewati,bulir,gandom,head of grain
στάχυς,79,unigram,masculine,accusative,singular,slupat,1.290564963555663,,,,slupat,head of grain
καρδία,36,unigram,feminine,accusative,plural,benar,1.2366360606589824,benar,benar,hadapan,,heart
καρδία,295,unigram,feminine,accusative,singular,fikiran,2.226360982731439,fikiran,fikiran,hatimu,hati,heart
καρδία,201,unigram,feminine,nominative,singular,hati,1.580185784841733,hati,hati,hati,hati,heart
οὐρανός,9,unigram,masculine,accusative,plural,atas-Nya,1.2011601203624194,atas-Nya,atas-Nya,,tŭrbuka,"heaven, sky"
οὐρανός,275,unigram,masculine,accusative,singular,langit,4.6316883744363695,langit,langit,langit,kŭlangit,"heaven, sky"
οὐρανός,354,unigram,masculine,nominative,plural,atas-Nya,1.2011601203624194,atas-Nya,atas-Nya,terbukalah,mŭnghinggap,"heaven, sky"
οὐρανός,207,unigram,masculine,nominative,singular,langit,2.8084653014757017,,,langit,langit,"heaven, sky"
ὥρα,300,unigram,feminine,nominative,plural,jam,1.2005308981092253,jam,jam,,,hour
ὥρα,28,unigram,feminine,nominative,singular,tiba,2.948817912684675,tiba,tiba,sampai,waktu,hour
οἰκία,162,unigram,feminine,accusative,plural,menerima,1.4433072601071044,menerima,menerima,menerima,mŭnŭlankan,house
οἰκία,333,unigram,feminine,accusative,singular,rumah,279.1580366180579,rumah,rumah,rumah,rumah,house
οἶκος,24,unigram,masculine,accusative,singular,rumah,2.4548704593756563,rumah,rumah,rumah,karumahnya,"house, home"
κριτής,315,unigram,masculine,nominative,plural,Pengikut,1.1178402387606092,Pengikut,Pengikut,,hakimmu,judge
κριτής,170,unigram,masculine,nominative,singular,hakim,23.254375395749747,hakim,hakim,hakim,hakim,judge
βασιλεύς,115,unigram,masculine,accusative,plural,diadili,1.7939679354572093,diadili,diadili,pemerintah,kahadapan,king
βασιλεύς,62,unigram,masculine,accusative,singular,raja,10.46431270361056,raja,raja,raja,raja,king
βασιλεία,85,unigram,feminine,accusative,plural,,,,,kerajaan,krajaan,kingdom
βασιλεία,166,unigram,feminine,accusative,singular,Pemerintahan,1.0941635241246899,Pemerintahan,Pemerintahan,kerajaan,krajaan,kingdom
κόπος,210,unigram,masculine,accusative,plural,,,,,untuk-Ku,mŭnyusahkan,"labour, work, trouble, difficulty"
λύχνος,239,unigram,masculine,nominative,singular,pelita,3.1359099753064705,pelita,pelita,pelita,tubohmu,lamp
κλῆρος,105,unigram,masculine,accusative,plural,undi,1.0954080587464583,,,undi,,"lots (casting of lots), inheritance"
κλῆρος,1,unigram,masculine,accusative,singular,undi,2.154077135937847,undi,undi,undi,undi,"lots (casting of lots), inheritance"
ἄνθρωπος,304,unigram,masculine,accusative,plural,orang,1.2315458040487022,orang,orang,orang,amat,man
ἄνθρωπος,264,unigram,masculine,accusative,singular,menajiskan,2.2679188325716084,menajiskan,menajiskan,seseorang,manusia,man
ἄνθρωπος,126,unigram,masculine,nominative,plural,Kisaria,1.1477838565431506,,,,Kisaria,man
ἄνθρωπος,183,unigram,masculine,nominative,singular,seorang,10.949205810472662,seorang,seorang,seorang,sa,man
ἀνήρ,258,unigram,masculine,accusative,singular,,,,,suami,Mŭriam,"man, husband"
ἀνήρ,154,unigram,masculine,nominative,plural,ribu,3.8615360347500647,ribu,ribu,ribu,ribu,"man, husband"
ἀνήρ,246,unigram,masculine,nominative,singular,memohon,1.0352485267405673,memohon,memohon,seorang,sŭsungguhnya,"man, husband"
μνᾶ,307,unigram,feminine,accusative,plural,sepuluh,1.2547095277256204,sepuluh,sepuluh,mina,pond,mina (about 100 days' wages)
μνᾶ,15,unigram,feminine,accusative,singular,daripadanya,1.0600143177784154,daripadanya,daripadanya,,pond,mina (about 100 days' wages)
πρωτοκαθεδρία,113,unigram,feminine,accusative,plural,terbaik,1.188120156715543,terbaik,terbaik,,mulia,"most important seat, seat of honour"
πρωτοκαθεδρία,38,unigram,feminine,accusative,singular,khas,1.4356320434445007,khas,khas,khas,,"most important seat, seat of honour"
μήτηρ,104,unigram,feminine,accusative,plural,penganiayaan,1.2920006879993264,penganiayaan,penganiayaan,penganiayaan,tŭrannyaya,mother
μήτηρ,288,unigram,feminine,accusative,singular,ibu,13.418573428798164,ibu,ibu,ibu,ibu,mother
ὄρος,225,unigram,neuter,accusative,plural,pergunungan,1.712080117716469,pergunungan,pergunungan,Yudea,gunong,mountain
ὄρος,273,unigram,neuter,accusative,singular,bukit,1.3450815426377083,,,bukit,bukit,mountain
μύρον,94,unigram,neuter,accusative,plural,Yesus.Pada,1.3460960848074885,Yesus.Pada,Yesus.Pada,,ttu,myrrh
ὄνομα,37,unigram,neuter,accusative,singular,melahirkan,1.2162173847514557,melahirkan,melahirkan,nama-Ku,namaku,name
ὄνομα,111,unigram,neuter,nominative,plural,nama,4.946425407655881,nama,nama,,nama,name
ὄνομα,259,unigram,neuter,nominative,singular,bernama,17.086015615087042,bernama,bernama,bernama,bŭrnama,name
ἔθνος,237,unigram,neuter,accusative,plural,bangsa,35.66601802898376,bangsa,bangsa,bangsa,bangsa,nation
ἔθνος,202,unigram,neuter,accusative,singular,bangsa,8.839707379921279,bangsa,bangsa,bangsa,bangsa,nation
ἔθνος,310,unigram,neuter,nominative,plural,memerlukan,2.073220689998379,memerlukan,memerlukan,Bangsa-bangsa,sŭsat,nation
ἔθνος,29,unigram,neuter,nominative,singular,bangsa,1.9182359903267003,bangsa,bangsa,bangsa,bangsa,nation
νύξ,196,unigram,feminine,accusative,plural,malam,4.579758379993582,malam,malam,malam,malam,night
νύξ,253,unigram,feminine,accusative,singular,,,malam,malam,siang,siang,night
ὅρκος,63,unigram,masculine,accusative,plural,sumpah,1.3407544163920344,sumpah,sumpah,bersumpah,sumpahnya,oath
ὅρκος,272,unigram,masculine,accusative,singular,,,,,berjanji,sumpah,oath
βοῦς,159,unigram,masculine,accusative,plural,penukar,1.1358219778067085,penukar,penukar,lembu,mŭnukar,ox
βοῦς,284,unigram,masculine,accusative,singular,haiwan,1.1217119142615875,haiwan,haiwan,keldaimu,,ox
παραβολή,268,unigram,feminine,accusative,plural,perumpamaan-perumpamaan,1.8650608054708235,perumpamaan-perumpamaan,perumpamaan-perumpamaan,ibarat,pŭrumpamaan,parable
παραβολή,231,unigram,feminine,accusative,singular,perumpamaan,3.190095836734375,perumpamaan,perumpamaan,ibarat,pŭrumpamaan,parable
μέρος,353,unigram,neuter,accusative,plural,ke,2.035465975544375,ke,ke,berhampiran,jajahan,part
μέρος,55,unigram,neuter,accusative,singular,bahagian,9.748070181402703,bahagian,bahagian,bahagian,bahgian,part
μαργαρίτης,233,unigram,masculine,accusative,plural,mutiara,7.999422933876988,mutiara,mutiara,mutiara,,pearls
τόπος,282,unigram,masculine,accusative,plural,,,,,merata-rata,bŭrbagie,place
τόπος,302,unigram,masculine,accusative,singular,tempat,11.734218712182152,tempat,tempat,tempat,tŭmpat,place
πρωτοκλισία,286,unigram,feminine,accusative,plural,terbaik,1.1002598467811946,terbaik,terbaik,jamuan,mulia,place of honor
πρωτοκλισία,39,unigram,feminine,accusative,singular,terbaik,1.3037081822064767,terbaik,terbaik,majlis,mulia,place of honor
ὄφις,355,unigram,masculine,accusative,plural,tŭrminum,1.095421848054621,,,,tŭrminum,poison
ὄφις,112,unigram,masculine,accusative,singular,ular,16.80966398096009,ular,ular,ular,ular,poison
σκεῦος,143,unigram,neuter,accusative,plural,,,mengikat,mengikat,gagah,gagah,"possession, object, thing, jar, vessel"
δύναμις,114,unigram,feminine,accusative,plural,mukjizat,1.8300570663510516,mukjizat,mukjizat,mukjizat,ajaib,"power, ability, miracle"
δύναμις,49,unigram,feminine,accusative,singular,kuasa,20.92866528049582,kuasa,kuasa,kuasa,kwasa,"power, ability, miracle"
δύναμις,88,unigram,feminine,nominative,plural,mukjizat,1.7286878539861215,mukjizat,mukjizat,mukjizat,ajaib,"power, ability, miracle"
δύναμις,123,unigram,feminine,nominative,singular,menyembuhkan,1.0150654697912345,menyembuhkan,menyembuhkan,,kwasa,"power, ability, miracle"
ἱερεύς,22,unigram,masculine,nominative,plural,,,,,disalahkan,bŭrsalah,priest
ἱερεύς,250,unigram,masculine,nominative,singular,imam,1.2504415799736959,imam,imam,imam,imam,priest
φυλακή,265,unigram,feminine,accusative,plural,dihadapkan,1.1358369060673374,dihadapkan,dihadapkan,ditawan,,prison
φυλακή,27,unigram,feminine,accusative,singular,dipenjarakan,1.8194423092955891,dipenjarakan,dipenjarakan,penjara,pŭnjara,prison
προφήτης,66,unigram,masculine,accusative,plural,nabi,20.173377585023633,nabi,nabi,nabi,nabi,prophet
προφήτης,208,unigram,masculine,accusative,singular,nabi,82.25597479466562,nabi,nabi,nabi,nabi,prophet
προφήτης,232,unigram,masculine,nominative,plural,nabi-nabi,1.5993207815203097,nabi-nabi,nabi-nabi,nabi-nabi,nabi,prophet
προφήτης,274,unigram,masculine,nominative,singular,nabi,104.46379542260442,nabi,nabi,nabi,nabi,prophet
βαλλάντιον,21,unigram,neuter,accusative,singular,dompet,1.6707947152474545,dompet,dompet,dompet,pundi,purse
ποταμός,173,unigram,masculine,nominative,singular,asas,1.46020721587823,asas,asas,arus,harus,river
λῃστής,45,unigram,masculine,accusative,plural,dirompak,1.2221061483805686,dirompak,dirompak,,,robber
λῃστής,352,unigram,masculine,accusative,singular,belantan,1.1900158268396164,belantan,belantan,belantan,pŭdang,robber
λῃστής,330,unigram,masculine,nominative,plural,penjahat,1.28974915972153,penjahat,penjahat,perompak,pŭnyamun,robber
λῃστής,163,unigram,masculine,nominative,singular,perompak,7.999420168754022,perompak,perompak,perompak,pŭnyamun,robber
ἄρχων,214,unigram,masculine,accusative,plural,mengumpulkan,1.0700390118399352,mengumpulkan,mengumpulkan,masyarakat,dipanggil,ruler
