lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_651_translation,version_652_translation,english_translation
ζώνη,172,unigram,feminine,accusative,plural,dziborisani,1.0960524252565438,,dziborisani,belt
βλασφημία,32,unigram,feminine,accusative,plural,Vahevbudzi,1.044113834305832,,Vahevbudzi,blasphemy
βλασφημία,98,unigram,feminine,accusative,singular,Hembulude,1.0960768946513286,,Hembulude,blasphemy
πλοῖον,106,unigram,neuter,accusative,plural,dzingalava,1.4827423232815702,,dzingalava,boat
πλοῖον,302,unigram,neuter,accusative,singular,ngalavani,2.851465172173005,,ngalavani,boat
πλοῖον,237,unigram,neuter,nominative,plural,Dzimbe,1.096239847813496,,Dzimbe,boat
πλοῖον,225,unigram,neuter,nominative,singular,ngalava,2.5498570075860507,,ngalava,boat
σῶμα,213,unigram,neuter,nominative,plural,sirumbi,2.2126445060226665,,sirumbi,body
σῶμα,58,unigram,neuter,nominative,singular,givili,1.6074738856247466,,givili,body
κλῆμα,54,unigram,neuter,nominative,plural,litshina,1.0806276165568325,,litshina,branch
κλῆμα,149,unigram,neuter,nominative,singular,litamo,1.5116333011513858,,litamo,branch
ἄρτος,307,unigram,masculine,accusative,plural,sibaba,4.1535721743616625,,sibaba,bread
ἄρτος,329,unigram,masculine,accusative,singular,gibaba,1.7021868398724975,,gibaba,bread
ἄρτος,157,unigram,masculine,nominative,plural,ninganago,1.4463943635633667,,ninganago,bread
ἄρτος,38,unigram,masculine,nominative,singular,guhodza,3.250528607921665,,guhodza,bread
ἀδελφός,293,unigram,masculine,accusative,plural,vandriyaye,1.9691644315969157,,vandriyaye,brother
ἀδελφός,121,unigram,masculine,accusative,singular,ndriyaye,2.6886329909927893,,ndriyaye,brother
ἀδελφός,111,unigram,masculine,nominative,plural,vandriyaye,1.2485186790648384,,vandriyaye,brother
ἀδελφός,231,unigram,masculine,nominative,singular,ndriyaye,1.2783011117323249,,ndriyaye,brother
στῆθος,154,unigram,neuter,accusative,plural,gusaniseka,1.220564730980177,,gusaniseka,"chest, breast"
στῆθος,280,unigram,neuter,accusative,singular,lembela,1.9577277211489377,,lembela,"chest, breast"
ἀρχιερεύς,242,unigram,masculine,accusative,plural,vaphasi,1.242265951720929,,vaphasi,chief priest
ἀρχιερεύς,59,unigram,masculine,accusative,singular,Khayifasi,1.186582160107302,,Khayifasi,chief priest
ἀρχιερεύς,120,unigram,masculine,nominative,plural,vaphasi,1.4117752235900085,,vaphasi,chief priest
ἀρχιερεύς,247,unigram,masculine,nominative,singular,vaphasi,1.111001815521148,,vaphasi,chief priest
παῖς,48,unigram,masculine,accusative,singular,dugedwa,1.2126857550468304,,dugedwa,child
τέκνον,323,unigram,neuter,accusative,plural,sanana,6.522797569133817,,sanana,child
τέκνον,176,unigram,neuter,accusative,singular,ndriyaye,1.0545253562826833,,ndriyaye,child
τέκνον,19,unigram,neuter,nominative,plural,songisa,1.2053491038336446,,songisa,child
τέκνον,190,unigram,neuter,nominative,singular,Mwanangu,3.7499978578596593,,Mwanangu,child
παιδίον,17,unigram,neuter,accusative,plural,Digani,1.0475556606704368,,Digani,child
παιδίον,92,unigram,neuter,accusative,singular,gyanana,3.326719549926304,,gyanana,child
παιδίον,170,unigram,neuter,nominative,plural,sanana,1.484041843772344,,sanana,child
παιδίον,40,unigram,neuter,nominative,singular,gyanana,2.2825978164342198,,gyanana,child
πόλις,180,unigram,feminine,accusative,plural,madhoropa,2.0183187727943213,,madhoropa,city
πόλις,63,unigram,feminine,accusative,singular,dhoropani,4.884232595449436,,dhoropani,city
πύλη,264,unigram,feminine,nominative,plural,libandla,1.1795999899061549,,libandla,city gate
πύλη,205,unigram,feminine,nominative,singular,yisago,1.2100819090986183,,yisago,city gate
χιτών,116,unigram,masculine,accusative,plural,dzingandzu,1.50030586825258,,dzingandzu,"clothing, undergarments"
χιτών,29,unigram,masculine,accusative,singular,ngandzu,1.651961992724979,,ngandzu,"clothing, undergarments"
ἱμάτιον,132,unigram,neuter,accusative,plural,dzingandzu,1.4334139207761691,,dzingandzu,coat
ἱμάτιον,131,unigram,neuter,accusative,singular,libhadzi,1.156637005410364,,libhadzi,coat
ἐντολή,82,unigram,feminine,accusative,plural,milayo,2.3121303293749937,,milayo,commandment
ἐντολή,80,unigram,feminine,accusative,singular,tumbunugo,1.7944334839045522,,tumbunugo,commandment
συνέδριον,312,unigram,neuter,accusative,plural,nombelo,1.0888488673110843,,nombelo,council
συνέδριον,52,unigram,neuter,accusative,singular,mhamba,1.207459544527574,,mhamba,council
χώρα,283,unigram,feminine,accusative,singular,tigoni,1.6789275129080805,,tigoni,"country, countryside"
ὄχλος,55,unigram,masculine,accusative,plural,gidzemo,4.687766667605424,,gidzemo,crowd
ὄχλος,11,unigram,masculine,accusative,singular,gidzemo,1.2234050391563265,,gidzemo,crowd
ὄχλος,100,unigram,masculine,nominative,plural,Gidzemo,2.1031299555706773,,Gidzemo,crowd
ὄχλος,276,unigram,masculine,nominative,singular,Gidzemo,1.2042109912839714,,Gidzemo,crowd
θυγάτηρ,306,unigram,feminine,nominative,singular,Nyamahegyane,1.0258158267938675,,Nyamahegyane,daughter
ἡμέρα,74,unigram,feminine,accusative,plural,matshigu,4.5365245497779725,,matshigu,day
ἡμέρα,86,unigram,feminine,accusative,singular,litshigu,1.6796986777374432,,litshigu,day
ἡμέρα,2,unigram,feminine,nominative,plural,matshigu,3.891097865727859,,matshigu,day
ἡμέρα,65,unigram,feminine,nominative,singular,litshigu,1.1047642625657244,,litshigu,day
ὀφειλέτης,123,unigram,masculine,nominative,singular,10.000,1.1062588450262767,,10.000,debtor
δαιμόνιον,30,unigram,neuter,accusative,plural,maphuvbo,1.1001384635496354,,maphuvbo,demon
δαιμόνιον,319,unigram,neuter,accusative,singular,liphuvbo,1.2680821097331108,,liphuvbo,demon
δαιμόνιον,192,unigram,neuter,nominative,plural,maphuvbo,1.9950406033535697,,maphuvbo,demon
δαιμόνιον,168,unigram,neuter,nominative,singular,liphuvbo,1.2708772657457466,,liphuvbo,demon
δηνάριον,297,unigram,neuter,accusative,plural,dzitsapawu,1.3831574451340372,,dzitsapawu,denarius (about a day's wages)
δηνάριον,159,unigram,neuter,accusative,singular,tsapawu,1.3661615478871494,,tsapawu,denarius (about a day's wages)
μαθητής,174,unigram,masculine,accusative,plural,vapizane,2.3151946841041764,,vapizane,disciple
μαθητής,324,unigram,masculine,accusative,singular,mupizane,1.509243532657333,,mupizane,disciple
μαθητής,269,unigram,masculine,nominative,plural,vapizane,2.391762939647088,,vapizane,disciple
μαθητής,322,unigram,masculine,nominative,singular,mupizane,2.9975330915793164,,mupizane,disciple
νόσος,3,unigram,feminine,accusative,plural,guduse,1.2377645422012469,,guduse,disease
νόσος,73,unigram,feminine,accusative,singular,dzingumbe,1.2206254683349622,,dzingumbe,disease
οὖς,148,unigram,neuter,accusative,plural,dzindzeve,1.3584757438105506,,dzindzeve,ear
οὖς,275,unigram,neuter,accusative,singular,dzinyumba,1.0252813436412058,,dzinyumba,ear
σεισμός,199,unigram,masculine,nominative,plural,sirevareva,1.4643394883329968,,sirevareva,"earthquakes, storm"
σεισμός,61,unigram,masculine,nominative,singular,Avbovbo,1.583042860709179,,Avbovbo,"earthquakes, storm"
τέλος,267,unigram,neuter,accusative,singular,vbanyiswa,1.1921593957486951,,vbanyiswa,end
αἰών,235,unigram,masculine,accusative,plural,gupindruga,1.21284283489344,,gupindruga,eternity
αἰών,294,unigram,masculine,accusative,singular,gupindruga,1.8857916143829496,,gupindruga,eternity
ὀφθαλμός,23,unigram,masculine,accusative,plural,maho,5.140129926607759,,maho,eye
ὀφθαλμός,62,unigram,masculine,nominative,plural,maho,2.9605406128130163,,maho,eye
ὀφθαλμός,291,unigram,masculine,nominative,singular,liso,1.174563350457785,,liso,eye
πρόσωπον,187,unigram,neuter,accusative,singular,khovbe,2.646139787371771,,khovbe,face
λιμός,8,unigram,feminine,nominative,plural,sirevareva,1.5253132236124531,,sirevareva,famine
λιμός,94,unigram,feminine,nominative,singular,saniseka,1.0938620478411156,,saniseka,famine
γεωργός,248,unigram,masculine,nominative,plural,valimi,1.8976905743628147,,valimi,"farmer, tenant"
γεωργός,49,unigram,masculine,nominative,singular,mulimi,1.1455438158397078,,mulimi,"farmer, tenant"
πατήρ,193,unigram,masculine,accusative,plural,tumbiside,1.2152981714138864,,tumbiside,father
πατήρ,296,unigram,masculine,accusative,singular,Babe,1.4641661985429484,,Babe,father
πατήρ,305,unigram,masculine,nominative,plural,vababe,1.496873207885736,,vababe,father
πατήρ,181,unigram,masculine,nominative,singular,Babe,6.817744176836215,,Babe,father
σύνδουλος,142,unigram,masculine,accusative,plural,dzibewudzi,1.0960670999999007,,dzibewudzi,"fellow-servant, colleague"
σύνδουλος,309,unigram,masculine,nominative,plural,Vangana,1.4107503379111397,,Vangana,"fellow-servant, colleague"
σύνδουλος,113,unigram,masculine,nominative,singular,timisele,1.3847245715397818,,timisele,"fellow-servant, colleague"
ἀγρός,318,unigram,masculine,accusative,plural,dzindrangani,1.4149950275786942,,dzindrangani,field
ἀγρός,39,unigram,masculine,accusative,singular,renga,1.4320307932949468,,renga,field
ἰχθύς,152,unigram,masculine,accusative,plural,dzindzandzi,1.0405624008136622,,dzindzandzi,fish
ἰχθύς,186,unigram,masculine,accusative,singular,nyoga,1.0888493333002816,,nyoga,fish
δίκτυον,107,unigram,neuter,accusative,plural,dzikhoga,3.445662616432372,,dzikhoga,fishing net
δίκτυον,196,unigram,neuter,accusative,singular,ndrindrela,1.1133490590191395,,ndrindrela,fishing net
δίκτυον,169,unigram,neuter,nominative,plural,goga,1.2126256018072978,,goga,fishing net
τροφή,239,unigram,feminine,accusative,plural,hongode,1.2137135081759056,,hongode,food
πούς,232,unigram,masculine,accusative,plural,migondro,2.148020763805764,,migondro,foot
πούς,110,unigram,masculine,accusative,singular,siwindri,1.3898494209451109,,siwindri,foot
καρπός,178,unigram,masculine,accusative,plural,mihandro,2.9958213298890484,,mihandro,"fruit, crop, harvest"
καρπός,228,unigram,masculine,accusative,singular,mihandro,4.466730746754976,,mihandro,"fruit, crop, harvest"
πλήρωμα,263,unigram,neuter,accusative,plural,sivili,1.1138515155533302,,sivili,fullness
γενεά,229,unigram,feminine,accusative,singular,mela,1.369042033126166,,mela,generation
γενεά,303,unigram,feminine,nominative,plural,mimela,1.53939729196168,,mimela,generation
γενεά,147,unigram,feminine,nominative,singular,Mela,1.3541268377469493,,Mela,generation
δῶρον,160,unigram,neuter,accusative,singular,ningelo,1.3854705013602624,,ningelo,gift
ἡγεμών,167,unigram,masculine,accusative,plural,yiswa,1.08387918352689,,yiswa,"governor, ruler"
ἡγεμών,14,unigram,masculine,accusative,singular,mwamangulu,1.6011234953814952,,mwamangulu,"governor, ruler"
ἀσπασμός,308,unigram,masculine,accusative,plural,loswa,1.8600229308331664,,loswa,greeting
ὁδηγός,6,unigram,masculine,nominative,plural,kunga,1.0595352057902494,,kunga,guide
ὁδηγός,4,unigram,masculine,nominative,singular,kunga,1.2357363282378282,,kunga,guide
θρίξ,93,unigram,feminine,nominative,plural,ndzudzu,1.5387600842641702,,ndzudzu,hair
θρίξ,212,unigram,feminine,nominative,singular,ndzudzu,1.096091603901298,,ndzudzu,hair
χείρ,299,unigram,feminine,accusative,plural,mandza,2.996660621398402,,mandza,hand
χείρ,216,unigram,feminine,accusative,singular,libogo,1.0620394086542126,,libogo,hand
κεφαλή,203,unigram,feminine,accusative,singular,hungo,2.605777942168292,,hungo,head
στάχυς,204,unigram,masculine,accusative,plural,fanya,1.3763730255660669,,fanya,head of grain
καρδία,33,unigram,feminine,accusative,plural,myonyo,1.174829124199786,,myonyo,heart
καρδία,278,unigram,feminine,accusative,singular,yanu,1.1790220325969238,,yanu,heart
καρδία,188,unigram,feminine,nominative,singular,myonyo,2.7455204025170645,,myonyo,heart
οὐρανός,260,unigram,masculine,accusative,singular,Ndzadzini,1.7595595782203013,,Ndzadzini,"heaven, sky"
οὐρανός,194,unigram,masculine,nominative,singular,ndzadzi,1.140074497740732,,ndzadzi,"heaven, sky"
ὥρα,26,unigram,feminine,nominative,singular,gikhati,4.523964356693477,,gikhati,hour
οἰκία,313,unigram,feminine,accusative,singular,ndrangani,2.3814766526071702,,ndrangani,house
οἶκος,273,unigram,masculine,accusative,plural,guhakhwe,1.1617516344858825,,guhakhwe,"house, home"
οἶκος,22,unigram,masculine,accusative,singular,gaya,3.779598069246594,,gaya,"house, home"
κριτής,295,unigram,masculine,nominative,plural,valamuli,1.0810969581983796,,valamuli,judge
κριτής,162,unigram,masculine,nominative,singular,mulamuli,2.0682958900421453,,mulamuli,judge
κλείς,84,unigram,feminine,accusative,plural,dzipfhungulo,1.0960524252565438,,dzipfhungulo,key
βασιλεύς,105,unigram,masculine,accusative,plural,yiswa,1.0365043759328372,,yiswa,king
βασιλεύς,56,unigram,masculine,accusative,singular,mufumeli,1.0958279081346511,,mufumeli,king
βασιλεία,78,unigram,feminine,accusative,plural,mifumo,1.3527468030400724,,mifumo,kingdom
βασιλεία,158,unigram,feminine,accusative,singular,Mufumo,1.5566671103348888,,Mufumo,kingdom
κόπος,197,unigram,masculine,accusative,plural,girede,1.1369061264438949,,girede,"labour, work, trouble, difficulty"
λύχνος,226,unigram,masculine,nominative,singular,wenengedzwa,1.606931570909396,,wenengedzwa,lamp
κλῆρος,1,unigram,masculine,accusative,singular,nyatumbatumbane,1.6314941306781772,,nyatumbatumbane,"lots (casting of lots), inheritance"
ἄνθρωπος,285,unigram,masculine,accusative,plural,vathu,3.6613116981950937,,vathu,man
ἄνθρωπος,250,unigram,masculine,accusative,singular,muthu,1.5674254366048133,,muthu,man
ἄνθρωπος,117,unigram,masculine,nominative,plural,Vathu,1.000014050502579,,Vathu,man
ἄνθρωπος,173,unigram,masculine,nominative,singular,muthu,1.447367943466973,,muthu,man
ἀνήρ,240,unigram,masculine,accusative,plural,naye,1.0696428658401522,,naye,"man, husband"
ἀνήρ,244,unigram,masculine,accusative,singular,mwama,2.7174107769892046,,mwama,"man, husband"
ἀνήρ,146,unigram,masculine,nominative,plural,vama,1.2609763419279336,,vama,"man, husband"
ἀνήρ,234,unigram,masculine,nominative,singular,mwama,1.4678878220002256,,mwama,"man, husband"
μνᾶ,287,unigram,feminine,accusative,plural,pondro,1.4178085385919716,,pondro,mina (about 100 days' wages)
μνᾶ,15,unigram,feminine,accusative,singular,pondro,1.0960670999999007,,pondro,mina (about 100 days' wages)
πρωτοκαθεδρία,103,unigram,feminine,accusative,plural,sipfhitsha,1.1420787435810489,,sipfhitsha,"most important seat, seat of honour"
πρωτοκαθεδρία,35,unigram,feminine,accusative,singular,tutumelago,1.1613200159490844,,tutumelago,"most important seat, seat of honour"
μήτηρ,270,unigram,feminine,accusative,singular,mayi,2.1887497571105747,,mayi,mother
ὄρος,258,unigram,neuter,accusative,singular,gigomoni,1.6813079691457398,,gigomoni,mountain
μύρον,87,unigram,neuter,accusative,plural,guruma,1.081125399569429,,guruma,myrrh
ὄνομα,34,unigram,neuter,accusative,singular,lina,3.178585290476355,,lina,name
ὄνομα,245,unigram,neuter,nominative,singular,lina,2.1316795833122466,,lina,name
ἔθνος,224,unigram,neuter,accusative,plural,mayigo,1.1407459926578882,,mayigo,nation
ἔθνος,189,unigram,neuter,accusative,singular,mufumo,1.0436276449400743,,mufumo,nation
ἔθνος,290,unigram,neuter,nominative,plural,mayigo,2.210453991222032,,mayigo,nation
νύξ,183,unigram,feminine,accusative,plural,mihani,1.0704990207090301,,mihani,night
νύξ,238,unigram,feminine,accusative,singular,mihani,1.0636720596089833,,mihani,night
ὅρκος,57,unigram,masculine,accusative,plural,gisambanyo,1.6795090839501734,,gisambanyo,oath
ὅρκος,257,unigram,masculine,accusative,singular,gisambanyo,1.1796107829896338,,gisambanyo,oath
βοῦς,150,unigram,masculine,accusative,plural,dzimombe,1.4643394883329963,,dzimombe,ox
παραβολή,253,unigram,feminine,accusative,plural,sipimaniso,2.645007430555581,,sipimaniso,parable
παραβολή,217,unigram,feminine,accusative,singular,gipimaniso,3.408907261903305,,gipimaniso,parable
μέρος,328,unigram,neuter,accusative,plural,tigoni,1.0732519521673056,,tigoni,part
μέρος,51,unigram,neuter,accusative,singular,tumbega,1.2610676728743595,,tumbega,part
μαργαρίτης,219,unigram,masculine,accusative,plural,dzindralama,1.999949106296321,,dzindralama,pearls
μαργαρίτης,36,unigram,masculine,accusative,singular,gurengwe,1.2554791388355584,,gurengwe,pearls
τόπος,266,unigram,masculine,accusative,plural,sirevareva,1.478009250825209,,sirevareva,place
τόπος,284,unigram,masculine,accusative,singular,wulanga,1.2746320487272758,,wulanga,place
πρωτοκλισία,268,unigram,feminine,accusative,plural,sipfhitsha,1.0647349614230686,,sipfhitsha,place of honor
ὄφις,102,unigram,masculine,accusative,singular,nyoga,1.8866762491425488,,nyoga,poison
σκεῦος,136,unigram,neuter,accusative,plural,ndrena,1.1454587468979875,,ndrena,"possession, object, thing, jar, vessel"
σκεῦος,249,unigram,neuter,accusative,singular,tsemakanya,1.161328723715616,,tsemakanya,"possession, object, thing, jar, vessel"
δύναμις,104,unigram,feminine,accusative,plural,siliwugiso,1.0386366915984342,,siliwugiso,"power, ability, miracle"
δύναμις,45,unigram,feminine,accusative,singular,tshivba,3.9118983513571344,,tshivba,"power, ability, miracle"
δύναμις,81,unigram,feminine,nominative,plural,siliwugiso,1.7642587879617186,,siliwugiso,"power, ability, miracle"
δύναμις,114,unigram,feminine,nominative,singular,tshivba,1.2865664842144389,,tshivba,"power, ability, miracle"
ἱερεύς,236,unigram,masculine,nominative,singular,muphasi,1.4846485716270283,,muphasi,priest
φυλακή,25,unigram,feminine,accusative,singular,pasoni,1.2824748528764658,,pasoni,prison
προφήτης,60,unigram,masculine,accusative,plural,vaprofeti,3.4068495996158314,,vaprofeti,prophet
προφήτης,195,unigram,masculine,accusative,singular,muprofeti,3.907933154175587,,muprofeti,prophet
προφήτης,218,unigram,masculine,nominative,plural,vaprofeti,3.2359394202726928,,vaprofeti,prophet
προφήτης,259,unigram,masculine,nominative,singular,muprofeti,3.652107710818552,,muprofeti,prophet
ποταμός,124,unigram,masculine,nominative,plural,mitsongo,1.532311436188919,,mitsongo,river
ποταμός,165,unigram,masculine,nominative,singular,khokhweni,1.1454757276999707,,khokhweni,river
λῃστής,327,unigram,masculine,accusative,singular,sighomba,1.0298164979483002,,sighomba,robber
λῃστής,310,unigram,masculine,nominative,plural,dzimbafa,2.626485702400909,,dzimbafa,robber
λῃστής,155,unigram,masculine,nominative,singular,gighevenga,1.8875260742933655,,gighevenga,robber
ἄρχων,201,unigram,masculine,accusative,plural,tshanganisa,1.2027450106375397,,tshanganisa,ruler
ἄρχων,96,unigram,masculine,accusative,singular,ndruna,1.0595835505346944,,ndruna,ruler
ἄρχων,64,unigram,masculine,nominative,plural,vafumeli,1.2844958910086763,,vafumeli,ruler
ἄρχων,304,unigram,masculine,nominative,singular,mufumeli,1.1333564173948532,,mufumeli,ruler
ἀκοή,9,unigram,feminine,accusative,plural,dzinyimbi,1.0727805649266675,,dzinyimbi,rumor
ἀκοή,75,unigram,feminine,accusative,singular,dzindzeveni,1.1796431938591756,,dzindzeveni,rumor
ἀκοή,317,unigram,feminine,nominative,singular,Ndruma,1.0258566529985271,,Ndruma,rumor
διάκονος,91,unigram,masculine,nominative,singular,githumi,1.3761704552148113,,githumi,"servant, minister, deacon"
δοῦλος,206,unigram,masculine,accusative,plural,sithumi,3.703248984031605,,sithumi,"servant, slave"
δοῦλος,27,unigram,masculine,accusative,singular,githumi,3.4799330724135698,,githumi,"servant, slave"
δοῦλος,101,unigram,masculine,nominative,plural,sithumi,1.0214503773657435,,sithumi,"servant, slave"
δοῦλος,202,unigram,masculine,nominative,singular,githumi,1.364435526059683,,githumi,"servant, slave"
πρόβατον,314,unigram,neuter,accusative,plural,dzinvuta,3.8514664096127738,,dzinvuta,sheep
πρόβατον,141,unigram,neuter,accusative,singular,nvuta,1.9999485689432897,,nvuta,sheep
ποιμήν,243,unigram,masculine,nominative,plural,vahavisi,1.957711653460335,,vahavisi,"shepherd, pastor"
ποιμήν,279,unigram,masculine,nominative,singular,muhavisi,1.2930876192700584,,muhavisi,"shepherd, pastor"
σημεῖον,138,unigram,neuter,accusative,plural,siliwugiso,2.136368586695492,,siliwugiso,sign
σημεῖον,127,unigram,neuter,accusative,singular,giliwugiso,1.5449140504479233,,giliwugiso,sign
σημεῖον,42,unigram,neuter,nominative,plural,manega,1.036110270839789,,manega,sign
σημεῖον,90,unigram,neuter,nominative,singular,giyeyedzo,1.1829730807937489,,giyeyedzo,sign
ἀργύριον,211,unigram,neuter,accusative,plural,singerengere,2.074378358621749,,singerengere,"silver, money"
ἀργύριον,320,unigram,neuter,accusative,singular,dzitsapawu,3.3653011269907034,,dzitsapawu,"silver, money"
ἁμαρτία,274,unigram,feminine,accusative,plural,sighoho,2.3443555862066376,,sighoho,sin
ἁμαρτία,214,unigram,feminine,accusative,singular,nandru,1.4634182479211426,,nandru,sin
ἁμαρτία,281,unigram,feminine,nominative,plural,tsetseledwe,1.0791909830884452,,tsetseledwe,sin
ἀδελφή,301,unigram,feminine,accusative,plural,sanana,1.2636059188929891,,sanana,sister
ἀδελφή,133,unigram,feminine,accusative,singular,ndriyaye,1.0981248606160974,,ndriyaye,sister
ἀδελφή,21,unigram,feminine,nominative,plural,Vandriyaye,1.4383824077650147,,Vandriyaye,sister
ἀδελφή,300,unigram,feminine,nominative,singular,ndriyangu,1.4407300576467126,,ndriyangu,sister
ῥάπισμα,151,unigram,neuter,accusative,plural,dzipama,1.096057314542422,,dzipama,"slap, strike, hit"
πλοιάριον,230,unigram,neuter,nominative,plural,kategiswa,1.0960670999999007,,kategiswa,small boat
ὀψάριον,177,unigram,neuter,accusative,plural,Gyomo,1.0960622061228922,,Gyomo,small fish
ὀψάριον,252,unigram,neuter,accusative,singular,ndzandzi,1.0820117064839168,,ndzandzi,small fish
υἱός,47,unigram,masculine,accusative,plural,Zebhedhewu,1.0543384846157822,,Zebhedhewu,son
υἱός,126,unigram,masculine,accusative,singular,Mwamana,1.6311087974770002,,Mwamana,son
υἱός,128,unigram,masculine,nominative,plural,sanana,1.1348769707943782,,sanana,son
υἱός,208,unigram,masculine,nominative,singular,Mwamana,2.175698936995995,,Mwamana,son
ψυχή,220,unigram,feminine,accusative,plural,mihefemulo,1.0596387620220236,,mihefemulo,"soul, life"
ψυχή,277,unigram,feminine,accusative,singular,womi,2.343776525619103,,womi,"soul, life"
ἀστήρ,185,unigram,masculine,nominative,singular,nyeledzi,1.255494041147772,,nyeledzi,star
λίθος,289,unigram,masculine,accusative,plural,rola,1.2876713029919766,,rola,stone
λίθος,37,unigram,masculine,accusative,singular,giwindri,4.152231587814088,,giwindri,stone
λίθος,137,unigram,masculine,nominative,plural,siwindri,2.325613224141603,,siwindri,stone
λίθος,41,unigram,masculine,nominative,singular,giwindri,2.277576328007227,,giwindri,stone
συναγωγή,241,unigram,feminine,accusative,plural,dzinyumbani,1.3358763382809913,,dzinyumbani,synagogue
συναγωγή,321,unigram,feminine,accusative,singular,nombelo,1.4407336968443123,,nombelo,synagogue
τράπεζα,191,unigram,feminine,accusative,plural,dzimeza,1.532311436188919,,dzimeza,table
τράπεζα,139,unigram,feminine,accusative,singular,velegela,1.0960768946513286,,velegela,table
τάλαντον,69,unigram,neuter,accusative,plural,dzitaleta,1.1629067642136857,,dzitaleta,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,223,unigram,neuter,accusative,singular,taleta,2.9998379660918397,,taleta,talent (weight and monetary unit: around 20 years' wages)
φόρος,265,unigram,masculine,accusative,plural,livbini,1.1613026128296644,,livbini,tax
φόρος,282,unigram,masculine,accusative,singular,gulivbe,1.1420787435810489,,gulivbe,tax
τελώνης,184,unigram,masculine,nominative,plural,vahengisi,1.2769754412837682,,vahengisi,tax collector
τελώνης,72,unigram,masculine,nominative,singular,mukhuphisi,1.6016310803078508,,mukhuphisi,tax collector
γραμματεύς,325,unigram,masculine,nominative,plural,Nayo,1.0154993290940162,,Nayo,"teacher, expert in the law, scholar, scribe"
γραμματεύς,209,unigram,masculine,nominative,singular,Nayo,1.2524061677121383,,Nayo,"teacher, expert in the law, scholar, scribe"
καθηγητής,315,unigram,masculine,nominative,plural,dzumelini,1.4215514124679036,,dzumelini,"teacher, guide"
καθηγητής,222,unigram,masculine,nominative,singular,dzumelini,1.4215514124679036,,dzumelini,"teacher, guide"
κλέπτης,83,unigram,masculine,nominative,plural,dzimbafa,1.3115878841947837,,dzimbafa,thief
κλέπτης,221,unigram,masculine,nominative,singular,mbafa,1.413627373128311,,mbafa,thief
διαλογισμός,286,unigram,masculine,accusative,plural,yawe,1.1076371905111964,,yawe,"thought, argument"
διαλογισμός,144,unigram,masculine,accusative,singular,emisa,1.1454927249665328,,emisa,"thought, argument"
διαλογισμός,118,unigram,masculine,nominative,plural,mahingigedzo,1.5369588236062013,,mahingigedzo,"thought, argument"
χρόνος,227,unigram,masculine,accusative,singular,matshigu,1.0685867965490794,,matshigu,time
καιρός,76,unigram,masculine,nominative,plural,vbagedwa,1.096185247111637,,vbagedwa,"time, right time"
καιρός,140,unigram,masculine,nominative,singular,gyangu,1.2099691482024342,,gyangu,"time, right time"
τάφος,130,unigram,masculine,accusative,plural,mburisela,1.161328723715616,,mburisela,"tomb, grave"
