lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1582_translation,version_1583_translation,english_translation
καρπός,187,unigram,masculine,accusative,plural,fruti,1.9771817564719367,fruti,,"fruit, crop, harvest"
καρπός,236,unigram,masculine,accusative,singular,fruta,2.0885173740631515,fruta,,"fruit, crop, harvest"
πλήρωμα,275,unigram,neuter,accusative,plural,košnitsi,1.0709860603402812,košnitsi,,fullness
πλήρωμα,336,unigram,neuter,accusative,singular,suvel,1.1454502626623055,suvel,,fullness
γενεά,277,unigram,feminine,accusative,plural,beršestarpe,1.5214852113854902,beršestarpe,,generation
γενεά,237,unigram,feminine,accusative,singular,vitsa,1.6348697798051606,vitsa,,generation
γενεά,323,unigram,feminine,nominative,plural,vitsi,1.9999486339918595,vitsi,,generation
γενεά,151,unigram,feminine,nominative,singular,vitsa,2.0126534334870017,vitsa,,generation
δῶρον,315,unigram,neuter,accusative,plural,kutia,1.636327041693035,kutia,,gift
δῶρον,166,unigram,neuter,accusative,singular,altari,1.9820171904598771,altari,,gift
ἡγεμών,174,unigram,masculine,accusative,plural,vladoruri,1.1796648275007284,vladoruri,,"governor, ruler"
ἡγεμών,13,unigram,masculine,accusative,singular,vladoroske,1.8171653282235627,vladoroske,,"governor, ruler"
σταφυλή,349,unigram,feminine,accusative,singular,struguro,1.0960524252565438,struguro,,grapes
ἀσπασμός,328,unigram,masculine,accusative,plural,pozdraimos,1.2822402731691367,pozdraimos,,greeting
ἀσπασμός,175,unigram,masculine,accusative,singular,isdraili,1.0960768946513286,isdraili,,greeting
ὁδηγός,6,unigram,masculine,nominative,plural,kořen,1.0595352057902494,kořen,,guide
ὁδηγός,4,unigram,masculine,nominative,singular,ningeren,1.6527562943592258,ningeren,,guide
θρίξ,92,unigram,feminine,nominative,plural,bal,1.1063007905229203,bal,,hair
θρίξ,220,unigram,feminine,nominative,singular,bal,1.096091603901298,bal,,hair
χείρ,319,unigram,feminine,accusative,plural,vast,11.017469908882973,vast,,hand
χείρ,225,unigram,feminine,accusative,singular,vast,3.3803160319061516,vast,,hand
κεφαλή,144,unigram,feminine,accusative,plural,šero,1.317698303215339,šero,,head
κεφαλή,210,unigram,feminine,accusative,singular,šero,4.283777845692063,šero,,head
στάχυς,211,unigram,masculine,accusative,plural,Leske,1.0119427351943695,Leske,,head of grain
στάχυς,74,unigram,masculine,accusative,singular,kerdiol,1.0229068825279235,kerdiol,,head of grain
καρδία,37,unigram,feminine,accusative,plural,ile,1.513587697360976,ile,,heart
καρδία,293,unigram,feminine,accusative,singular,ilo,2.013209871768745,ilo,,heart
καρδία,196,unigram,feminine,nominative,singular,ilo,5.066851265843162,ilo,,heart
οὐρανός,272,unigram,masculine,accusative,singular,čeri,4.881986502976242,čeri,,"heaven, sky"
οὐρανός,202,unigram,masculine,nominative,singular,čeri,1.7112497536136262,čeri,,"heaven, sky"
ὥρα,299,unigram,feminine,nominative,plural,časuri,1.1617873204569231,časuri,,hour
ὥρα,28,unigram,feminine,nominative,singular,časo,4.162861284463086,časo,,hour
οἰκία,158,unigram,feminine,accusative,plural,phivliange,1.068721744697975,phivliange,,house
οἰκία,333,unigram,feminine,accusative,singular,kher,4.097055374548258,kher,,house
οἶκος,288,unigram,masculine,accusative,plural,žianava,1.2562332200949446,žianava,,"house, home"
οἶκος,24,unigram,masculine,accusative,singular,kher,6.789997127826174,kher,,"house, home"
κριτής,314,unigram,masculine,nominative,plural,goniva,1.106276804395426,goniva,,judge
κριτής,168,unigram,masculine,nominative,singular,krisinitori,1.9933863914583632,krisinitori,,judge
βασιλεύς,107,unigram,masculine,accusative,plural,vladoruri,1.0596583563413178,vladoruri,,king
βασιλεύς,61,unigram,masculine,accusative,singular,amperato,2.2744103884788007,amperato,,king
βασιλεία,78,unigram,feminine,accusative,plural,beng,1.5007351120758303,beng,,kingdom
βασιλεία,163,unigram,feminine,accusative,singular,amperetsia,2.2171830457840533,amperetsia,,kingdom
κόπος,205,unigram,masculine,accusative,plural,nekežin,1.3522872305023652,nekežin,,"labour, work, trouble, difficulty"
κόπος,86,unigram,masculine,accusative,singular,dinian,1.1062366474289298,dinian,,"labour, work, trouble, difficulty"
λύχνος,259,unigram,masculine,nominative,plural,lampasa,1.0960768946513286,lampasa,,lamp
λύχνος,234,unigram,masculine,nominative,singular,lampa,2.0735100472158927,lampa,,lamp
κλῆρος,1,unigram,masculine,accusative,singular,khelde,1.0810827684916442,khelde,,"lots (casting of lots), inheritance"
ἄνθρωπος,303,unigram,masculine,accusative,plural,manušen,2.7394905688101567,manušen,,man
ἄνθρωπος,262,unigram,masculine,accusative,singular,manušes,2.4437432015912472,manušes,,man
ἄνθρωπος,120,unigram,masculine,nominative,plural,manuš,2.9028793632141565,manuš,,man
ἄνθρωπος,180,unigram,masculine,nominative,singular,manuš,5.2563987465341135,manuš,,man
ἀνήρ,255,unigram,masculine,accusative,singular,řomes,1.3562976662000084,řomes,,"man, husband"
ἀνήρ,149,unigram,masculine,nominative,plural,mii,1.1725922125789312,mii,,"man, husband"
ἀνήρ,242,unigram,masculine,nominative,singular,manuš,1.9141279712224621,manuš,,"man, husband"
μνᾶ,306,unigram,feminine,accusative,plural,mina,1.3092611879982718,mina,,mina (about 100 days' wages)
μνᾶ,14,unigram,feminine,accusative,singular,mina,1.5008335812939873,mina,,mina (about 100 days' wages)
πρωτοκαθεδρία,105,unigram,feminine,accusative,plural,khangeria,1.1420568833469684,khangeria,,"most important seat, seat of honour"
μήτηρ,97,unigram,feminine,accusative,plural,šelvar,1.096329813773948,šelvar,,mother
μήτηρ,285,unigram,feminine,accusative,singular,da,1.521057131925742,da,,mother
ὄρος,219,unigram,neuter,accusative,plural,plaia,1.4068433236942828,plaia,,mountain
ὄρος,270,unigram,neuter,accusative,singular,plai,2.7159827570421706,plai,,mountain
μύρον,30,unigram,neuter,accusative,singular,duxi,1.1029587272586079,duxi,,myrrh
ὄνομα,38,unigram,neuter,accusative,singular,anav,7.1360225815088985,anav,,name
ὄνομα,103,unigram,neuter,nominative,plural,anava,2.4775973157892555,anava,,name
ὄνομα,256,unigram,neuter,nominative,singular,anav,2.7855121319565184,anav,,name
ἔθνος,232,unigram,neuter,accusative,plural,thema,2.7252608739450395,thema,,nation
ἔθνος,197,unigram,neuter,accusative,singular,them,1.507163921048511,them,,nation
ἔθνος,309,unigram,neuter,nominative,plural,thema,1.5370179928755814,thema,,nation
ἔθνος,29,unigram,neuter,nominative,singular,them,1.2161528993220987,them,,nation
νύξ,192,unigram,feminine,accusative,plural,ratia,1.9576978382798211,ratia,,night
νύξ,250,unigram,feminine,accusative,singular,riate,1.0595770845675438,riate,,night
βοῦς,154,unigram,masculine,accusative,plural,guruven,1.2100948548371488,guruven,,ox
παραβολή,266,unigram,feminine,accusative,plural,paramiča,3.541518725242866,paramiča,,parable
παραβολή,226,unigram,feminine,accusative,singular,paramiči,5.768473666496204,paramiči,,parable
μέρος,352,unigram,neuter,accusative,plural,gelo,1.0508274077528432,gelo,,part
μέρος,55,unigram,neuter,accusative,singular,partia,1.9617662470412756,partia,,part
μαργαρίτης,39,unigram,masculine,accusative,singular,perla,1.161311312321613,perla,,pearls
τόπος,279,unigram,masculine,accusative,plural,bokha,1.064907370662149,bokha,,place
τόπος,301,unigram,masculine,accusative,singular,than,3.938877815334764,than,,place
πρωτοκλισία,283,unigram,feminine,accusative,plural,anglune,2.0865921093177007,anglune,,place of honor
ὄφις,104,unigram,masculine,accusative,singular,sap,1.064738751859238,sap,,poison
σκεῦος,261,unigram,neuter,accusative,singular,khanikas,1.1315437072578778,khanikas,,"possession, object, thing, jar, vessel"
σκεῦος,130,unigram,neuter,nominative,plural,čardako,1.195398551706281,čardako,,"possession, object, thing, jar, vessel"
δύναμις,106,unigram,feminine,accusative,plural,čudeni,1.3606932979163704,čudeni,,"power, ability, miracle"
δύναμις,49,unigram,feminine,accusative,singular,zor,4.0253655172476135,zor,,"power, ability, miracle"
δύναμις,81,unigram,feminine,nominative,plural,čudeni,3.079063664749853,čudeni,,"power, ability, miracle"
δύναμις,116,unigram,feminine,nominative,singular,zor,2.1207006023923705,zor,,"power, ability, miracle"
ἱερεύς,21,unigram,masculine,nominative,plural,došale,1.1063067942681275,došale,,priest
ἱερεύς,246,unigram,masculine,nominative,singular,rašai,1.2888410348272883,rašai,,priest
φυλακή,263,unigram,feminine,accusative,plural,temnitsi,1.106290521332697,temnitsi,,prison
φυλακή,27,unigram,feminine,accusative,singular,temnitsa,2.970659946223856,temnitsa,,prison
προφήτης,64,unigram,masculine,accusative,plural,profeton,3.7136919392788816,profeton,,prophet
προφήτης,203,unigram,masculine,accusative,singular,profeto,3.8535089918420846,profeto,,prophet
προφήτης,227,unigram,masculine,nominative,plural,profeturi,4.485853766423191,profeturi,,prophet
προφήτης,271,unigram,masculine,nominative,singular,profeto,5.404235295514642,profeto,,prophet
βαλλάντιον,20,unigram,neuter,accusative,singular,tišila,1.1420874950503268,tišila,,purse
ποταμός,126,unigram,masculine,nominative,plural,paia,1.4173672625464389,paia,,river
ποταμός,171,unigram,masculine,nominative,singular,šiudias-pe,1.5177032785853242,šiudias-pe,,river
λῃστής,45,unigram,masculine,accusative,plural,řobon,1.2870365219694049,řobon,,robber
λῃστής,351,unigram,masculine,accusative,singular,řobaš,1.0811206535908369,řobaš,,robber
λῃστής,330,unigram,masculine,nominative,plural,čor,1.4844867262768124,čor,,robber
λῃστής,160,unigram,masculine,nominative,singular,řobaš,2.212500543178052,řobaš,,robber
ἄρχων,95,unigram,masculine,accusative,singular,šiudes,1.0961309302758326,šiudes,,ruler
ἄρχων,67,unigram,masculine,nominative,plural,birevia,2.254264628445525,birevia,,ruler
ἄρχων,324,unigram,masculine,nominative,singular,prinso,1.0997609556531476,prinso,,ruler
ἀκοή,9,unigram,feminine,accusative,plural,marimaski,1.1160074173855494,marimaski,,rumor
ἀκοή,165,unigram,feminine,nominative,plural,puterdili,1.1454927249665328,puterdili,,rumor
βιβλίον,57,unigram,neuter,accusative,singular,lil,1.0944186041915656,lil,,"scroll, book"
διάκονος,221,unigram,masculine,nominative,plural,pařudo,1.0960768946513286,pařudo,,"servant, minister, deacon"
διάκονος,90,unigram,masculine,nominative,singular,sluga,1.4548545511882491,sluga,,"servant, minister, deacon"
δοῦλος,213,unigram,masculine,accusative,plural,slugen,2.1037274503011067,slugen,,"servant, slave"
δοῦλος,31,unigram,masculine,accusative,singular,sluga,3.78494076383759,sluga,,"servant, slave"
δοῦλος,102,unigram,masculine,nominative,plural,služi,6.182114122517137,služi,,"servant, slave"
δοῦλος,209,unigram,masculine,nominative,singular,sluga,1.7620553184126193,sluga,,"servant, slave"
πρόβατον,334,unigram,neuter,accusative,plural,bakroře,1.9363417034868091,bakroře,,sheep
ποιμήν,254,unigram,masculine,nominative,plural,pastuřuri,3.339644973149097,pastuřuri,,"shepherd, pastor"
ποιμήν,294,unigram,masculine,nominative,singular,pastuřo,2.3542521199401087,pastuřo,,"shepherd, pastor"
σημεῖον,142,unigram,neuter,accusative,plural,čudeni,4.610686413836853,čudeni,,sign
σημεῖον,129,unigram,neuter,accusative,singular,čudenia,1.5208081074989264,čudenia,,sign
σημεῖον,89,unigram,neuter,nominative,singular,semno,1.9142203760196377,semno,,sign
δραχμή,302,unigram,feminine,accusative,plural,palianki,1.255464243734474,palianki,,"silver coin, drachma"
δραχμή,173,unigram,feminine,accusative,singular,arakhel,1.4415639597180683,arakhel,,"silver coin, drachma"
ἀργύριον,218,unigram,neuter,accusative,plural,love,1.6514805960247028,love,,"silver, money"
ἀργύριον,342,unigram,neuter,accusative,singular,love,1.8294179962750492,love,,"silver, money"
ἁμαρτία,289,unigram,feminine,accusative,plural,bezexa,1.5045320253751215,bezexa,,sin
ἁμαρτία,223,unigram,feminine,accusative,singular,bezex,1.181282602501086,bezex,,sin
ἁμαρτία,295,unigram,feminine,nominative,singular,bezex,1.4762517783693931,bezex,,sin
ἀδελφή,321,unigram,feminine,accusative,plural,pheian,1.0474772907115415,pheian,,sister
ἀδελφή,136,unigram,feminine,accusative,singular,phei,1.2635274362094724,phei,,sister
ἀδελφή,23,unigram,feminine,nominative,plural,pheia,2.175952878420901,pheia,,sister
ἀδελφή,320,unigram,feminine,nominative,singular,phei,3.66783665918423,phei,,sister
ῥάπισμα,155,unigram,neuter,accusative,plural,Unpači,1.161311312321613,Unpači,,"slap, strike, hit"
ῥάπισμα,282,unigram,neuter,accusative,singular,palma,1.2928973731003992,palma,,"slap, strike, hit"
πλοιάριον,239,unigram,neuter,nominative,plural,Tiberias,1.1454672352426896,Tiberias,,small boat
πλοιάριον,141,unigram,neuter,nominative,singular,čuno,1.136976406549893,čuno,,small boat
ὀψάριον,186,unigram,neuter,accusative,plural,orzo,1.1613200159490844,orzo,,small fish
ὀψάριον,265,unigram,neuter,accusative,singular,manřo,1.1838808419654732,manřo,,small fish
υἱός,51,unigram,masculine,accusative,plural,Zebedeo,1.1281034167873778,Zebedeo,,son
υἱός,128,unigram,masculine,accusative,singular,Šiav,1.3862438110789246,Šiav,,son
υἱός,131,unigram,masculine,nominative,plural,šiave,4.016737022398516,šiave,,son
υἱός,215,unigram,masculine,nominative,singular,Šiav,2.101272215540069,Šiav,,son
ψυχή,228,unigram,feminine,accusative,plural,řabda,1.161591899100895,řabda,,"soul, life"
ψυχή,292,unigram,feminine,accusative,singular,traio,1.4381435891977967,traio,,"soul, life"
ἀστήρ,304,unigram,masculine,nominative,plural,miškina,1.0595352057902494,miškina,,star
λίθος,308,unigram,masculine,accusative,plural,bař,1.511640053396331,bař,,stone
λίθος,40,unigram,masculine,accusative,singular,bař,5.880601088370828,bař,,stone
λίθος,140,unigram,masculine,nominative,plural,bař,1.6882432620272645,bař,,stone
λίθος,44,unigram,masculine,nominative,singular,bař,2.759655634569324,bař,,stone
συναγωγή,252,unigram,feminine,accusative,plural,khangeria,1.304921301636019,khangeria,,synagogue
συναγωγή,343,unigram,feminine,accusative,singular,khangeri,1.1665844863318515,khangeri,,synagogue
τράπεζα,199,unigram,feminine,accusative,plural,skafidia,1.2923417380844089,skafidia,,table
τράπεζα,143,unigram,feminine,accusative,singular,banka,1.2929678013388015,banka,,table
τάλαντον,71,unigram,neuter,accusative,plural,teliaria,2.596564187048421,teliaria,,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,231,unigram,neuter,accusative,singular,teliari,2.8731015875292907,teliari,,talent (weight and monetary unit: around 20 years' wages)
φόρος,278,unigram,masculine,accusative,plural,buntuil,1.1454417825320882,buntuil,,tax
φόρος,298,unigram,masculine,accusative,singular,pokjinas,1.1062588450262767,pokjinas,,tax
τελώνης,193,unigram,masculine,nominative,plural,taksa,1.556647222075093,taksa,,tax collector
τελώνης,72,unigram,masculine,nominative,singular,taksa,1.1466597726482768,taksa,,tax collector
γραμματεύς,348,unigram,masculine,nominative,plural,zakonaria,3.404012754950436,zakonaria,,"teacher, expert in the law, scholar, scribe"
γραμματεύς,216,unigram,masculine,nominative,singular,zakonari,2.872780152178082,zakonari,,"teacher, expert in the law, scholar, scribe"
καθηγητής,335,unigram,masculine,nominative,plural,Birevo,1.0611986363999175,Birevo,,"teacher, guide"
καθηγητής,230,unigram,masculine,nominative,singular,Birevo,1.0611986363999175,Birevo,,"teacher, guide"
κλέπτης,83,unigram,masculine,nominative,plural,čor,1.3115878841947837,čor,,thief
κλέπτης,229,unigram,masculine,nominative,singular,čor,2.078738743740428,čor,,thief
διαλογισμός,305,unigram,masculine,accusative,plural,ginduri,1.1636955246368252,ginduri,,"thought, argument"
διαλογισμός,148,unigram,masculine,accusative,singular,tsinořa,1.0663009578268163,tsinořa,,"thought, argument"
