lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_375_translation,version_376_translation,version_377_translation,version_378_translation,version_379_translation,english_translation
γεωργός,264,unigram,masculine,nominative,plural,ts'usubilob,1.9559308132532949,ts'usubilob,ts'usubilob,ts'ujsubol,ts'usubilob,,"farmer, tenant"
γεωργός,54,unigram,masculine,nominative,singular,Xpora,1.2000297853935173,Xpora,Xpora,yʌq'uilon,xpora,,"farmer, tenant"
πατήρ,210,unigram,masculine,accusative,plural,ñojte'el,1.1431248727276724,ñojte'el,ñojte'el,,,,father
πατήρ,316,unigram,masculine,accusative,singular,Tat,3.0628304590815705,Tat,Tat,Tyat,Tat,,father
πατήρ,325,unigram,masculine,nominative,plural,ñojte'el,1.7409934869124006,ñojte'el,ñojte'el,yumob,ñojte'el,,father
πατήρ,197,unigram,masculine,nominative,singular,Tat,56.93675847549972,Tat,Tat,Tyat,Tat,,father
ἀγρός,340,unigram,masculine,accusative,plural,xchumtʌl,6.257940970197778,xchumtʌl,xchumtʌl,otyotyel,xchumtʌl,,field
ἀγρός,43,unigram,masculine,accusative,singular,jamil,2.004781963849102,jamil,jamil,mʌñe,jamil,,field
δάκτυλος,244,unigram,masculine,accusative,plural,tujba,1.0591180671250278,,,,tujba,,finger
δάκτυλος,189,unigram,masculine,accusative,singular,i'lat,1.210539829899188,i'lat,i'lat,i'lat,ch'ilat,,finger
ἰχθύς,165,unigram,masculine,accusative,plural,chʌy,1.2667368174740867,chʌy,chʌy,q'uej,cha'cojt,,fish
ἰχθύς,203,unigram,masculine,accusative,singular,chʌy,3.704272105063519,chʌy,chʌy,chʌy,chʌy,,fish
δίκτυον,119,unigram,neuter,accusative,plural,chimo'chʌy,9.638857717065228,chimo'chʌy,chimo'chʌy,chimol,chimo,,fishing net
δίκτυον,213,unigram,neuter,accusative,singular,chim,1.615160814535084,chim,chim,,chimo,,fishing net
τροφή,335,unigram,feminine,accusative,singular,xuc'ul,1.1432340093441922,xuc'ul,xuc'ul,,aq'uenti,,food
πούς,247,unigram,masculine,accusative,plural,yoc,3.3553697285215702,yoc,yoc,yoc,yoc,,foot
πούς,123,unigram,masculine,accusative,singular,woc,1.261654632585434,,,,woc,,foot
καρπός,194,unigram,masculine,accusative,plural,wut,15.304418935260978,wut,wut,wut,wut,,"fruit, crop, harvest"
καρπός,242,unigram,masculine,accusative,singular,wut,9.13911811643522,wut,wut,wut,wut,,"fruit, crop, harvest"
πλήρωμα,280,unigram,neuter,accusative,plural,,,chiquib,chiquib,colojbal,colojbal,,fullness
πλήρωμα,334,unigram,neuter,accusative,singular,tsijlemal,1.1217119142615875,tsijlemal,tsijlemal,,,,fullness
γενεά,281,unigram,feminine,accusative,plural,bʌc'ñañob,1.222327643994725,bʌc'ñañob,bʌc'ñañob,bʌc'ñan,lajm,,generation
γενεά,243,unigram,feminine,accusative,singular,pi'ʌlob,1.1042892565692635,pi'ʌlob,pi'ʌlob,quixtyañujob,pañimil,,generation
γενεά,161,unigram,feminine,nominative,singular,wʌle,2.0611184847494752,wʌle,wʌle,pʌs'entyel,wʌle,,generation
δῶρον,315,unigram,neuter,accusative,plural,ofrenda,4.223282149108285,ofrenda,ofrenda,,ofrenda,,gift
δῶρον,173,unigram,neuter,accusative,singular,majtan,6.921942150313771,majtan,majtan,majtyan,majtañ,,gift
ἡγεμών,182,unigram,masculine,accusative,plural,reyob,1.3634083937415424,reyob,reyob,yumʌlob,reyob,,"governor, ruler"
ἡγεμών,15,unigram,masculine,accusative,singular,,,,,ñʌch'ʌl,gobernador,,"governor, ruler"
ἀσπασμός,328,unigram,masculine,accusative,plural,choñoñibʌl,1.0625933038657898,choñoñibʌl,choñoñibʌl,calle,choñoñibʌl,,greeting
ἀσπασμός,183,unigram,masculine,accusative,singular,cʌntʌbil,1.089474620265621,cʌntʌbil,cʌntʌbil,ch'ocʌjem,ñijca,,greeting
ὁδηγός,7,unigram,masculine,nominative,plural,ajñicob,1.0591060057675743,,,,ajñicob,,guide
ὁδηγός,4,unigram,masculine,nominative,singular,ajpʌs,1.8554675250384671,,,ajpʌs,,,guide
θρίξ,101,unigram,feminine,nominative,plural,tsicbil,1.222103004343367,tsicbil,tsicbil,,,,hair
χείρ,319,unigram,feminine,accusative,plural,c'ʌb,571.4334647825067,c'ʌb,c'ʌb,c'ʌb,c'ʌb,,hand
χείρ,232,unigram,feminine,accusative,singular,c'ʌb,31.28157850391677,c'ʌb,c'ʌb,c'ʌb,c'ʌb,,hand
κεφαλή,153,unigram,feminine,accusative,plural,jol,1.23960079874583,jol,jol,ñumiyob,jol,,head
κεφαλή,219,unigram,feminine,accusative,singular,jol,51.52922999378447,jol,jol,jol,jol,,head
στάχυς,220,unigram,masculine,accusative,plural,c'uxbil,2.6062421098094637,c'uxbil,c'uxbil,,c'uxbil,,head of grain
στάχυς,81,unigram,masculine,accusative,singular,te'el,2.636056914310803,te'el,te'el,t'uñul,te'el,,head of grain
καρδία,37,unigram,feminine,accusative,plural,ña'ʌlob,1.1056760746144918,,,,ña'ʌlob,,heart
καρδία,294,unigram,feminine,accusative,singular,pusic'al,8.977404603312516,pusic'al,pusic'al,pusic'al,pusic'al,,heart
καρδία,205,unigram,feminine,nominative,singular,pusic'al,14.44389433506429,pusic'al,pusic'al,pusic'al,pusic'al,,heart
οὐρανός,10,unigram,masculine,accusative,plural,cajli,2.3313620688640335,cajli,cajli,tyʌlei,cajli,,"heaven, sky"
οὐρανός,276,unigram,masculine,accusative,singular,panchan,57.75714883106778,panchan,panchan,letsel,panchan,,"heaven, sky"
οὐρανός,353,unigram,masculine,nominative,plural,,,,,jajmi,t'uchle,,"heaven, sky"
οὐρανός,211,unigram,masculine,nominative,singular,panchan,4.211198281282396,panchan,panchan,jil,panchan,,"heaven, sky"
ὥρα,299,unigram,feminine,nominative,plural,q'uiñil,1.2501949696157773,q'uiñil,q'uiñil,mejlic,q'uiñil,,hour
ὥρα,29,unigram,feminine,nominative,singular,yorajlelix,1.127499615889499,yorajlelix,yorajlelix,yorojlel,yorajlel,,hour
οἰκία,167,unigram,feminine,accusative,plural,yotot,2.538458741589158,yotot,yotot,,yotot,,house
οἰκία,332,unigram,feminine,accusative,singular,otot,1.3537692482511579,otot,otot,yotyot,otot,,house
οἶκος,25,unigram,masculine,accusative,singular,yotot,41.39848616870957,yotot,yotot,yotyot,yotot,,"house, home"
κριτής,314,unigram,masculine,nominative,plural,tsictesañob,1.3615669628348457,tsictesañob,tsictesañob,¿baqui,Beelzebú,,judge
κριτής,175,unigram,masculine,nominative,singular,xmel,2.1229453132291978,xmel,xmel,yotsañet,xmel,,judge
βασιλεύς,117,unigram,masculine,accusative,plural,reyob,1.7216801120666083,reyob,reyob,yumʌlob,reyob,,king
βασιλεύς,64,unigram,masculine,accusative,singular,Rey,2.282573036436913,Rey,Rey,yumʌl,Rey,,king
βασιλεία,86,unigram,feminine,accusative,plural,pʌsbe,2.051186241156665,pʌsbe,pʌsbe,chan,pʌsbe,,kingdom
βασιλεία,171,unigram,feminine,accusative,singular,yumʌntel,90.61816936377231,yumʌntel,yumʌntel,yumintyel,yumʌntel,,kingdom
κόπος,214,unigram,masculine,accusative,plural,melbeyon,1.0783787197476915,melbeyon,melbeyon,Ñoj,techben,,"labour, work, trouble, difficulty"
κόπος,95,unigram,masculine,accusative,singular,bo'yel,1.1054385947263652,,,bo'yel,,,"labour, work, trouble, difficulty"
λύχνος,240,unigram,masculine,nominative,singular,sʌclel,2.7089162850802024,sʌclel,sʌclel,cas,sʌclel,,lamp
κλῆρος,107,unigram,masculine,accusative,plural,,,,,yajcaya,melob.Tsi,,"lots (casting of lots), inheritance"
κλῆρος,1,unigram,masculine,accusative,singular,yajcaya,1.3680987708889032,,,yajcaya,,,"lots (casting of lots), inheritance"
ἄνθρωπος,303,unigram,masculine,accusative,plural,winicob,1.4602097069332327,winicob,winicob,lolon,wiñicob,,man
ἄνθρωπος,265,unigram,masculine,accusative,singular,winic,5.6771751399294565,winic,winic,winic,wiñic,,man
ἄνθρωπος,128,unigram,masculine,nominative,plural,winicob,3.060635712236933,winicob,winicob,Quixtyañujob,wiñicob,,man
ἄνθρωπος,188,unigram,masculine,nominative,singular,winic,106.28925272914987,winic,winic,winic,wiñic,,man
ἀνήρ,260,unigram,masculine,accusative,singular,ñoxi'al,143.32101980901302,ñoxi'al,ñoxi'al,ñoxi'al,ñoxi'al,,"man, husband"
ἀνήρ,159,unigram,masculine,nominative,plural,winicob,4.219052642689221,winicob,winicob,winicob,wiñicob,,"man, husband"
ἀνήρ,249,unigram,masculine,nominative,singular,winic,2.579328926073601,winic,winic,winic,wiñic,,"man, husband"
μνᾶ,306,unigram,feminine,accusative,plural,ganar,1.0329279705724652,ganar,ganar,diez,lujump'ejl,,mina (about 100 days' wages)
μνᾶ,16,unigram,feminine,accusative,singular,Chilbenla,1.8513204453452394,Chilbenla,Chilbenla,Ch'ʌm'en,Chilbenla,,mina (about 100 days' wages)
πρωτοκαθεδρία,115,unigram,feminine,accusative,plural,mulañob,1.5551331976439091,mulañob,mulañob,mulañob,mulañob,,"most important seat, seat of honour"
πρωτοκαθεδρία,39,unigram,feminine,accusative,singular,mulan,1.4601485971513084,mulan,mulan,saludalintyel,,,"most important seat, seat of honour"
μήτηρ,288,unigram,feminine,accusative,singular,ña,19.090108625357658,ña,ña,ña,ña,,mother
ὄρος,229,unigram,neuter,accusative,plural,puts'icob,1.7613872832949073,puts'icob,puts'icob,wits,puts'icob,,mountain
ὄρος,274,unigram,neuter,accusative,singular,wits,21.936424342510616,wits,wits,wits,wits,,mountain
ὄνομα,38,unigram,neuter,accusative,singular,c'aba,65.00427349277646,c'aba,c'aba,wotsʌben,c'aba,,name
ὄνομα,113,unigram,neuter,nominative,plural,c'aba,1.3518859161917405,c'aba,c'aba,otsʌntiyob,c'aba,,name
ὄνομα,261,unigram,neuter,nominative,singular,c'aba,842.4854492409777,c'aba,c'aba,c'aba,c'aba,,name
ἔθνος,238,unigram,neuter,accusative,plural,subentelob,1.8354664948474415,subentelob,subentelob,pañimil,su'bentelob,,nation
ἔθνος,206,unigram,neuter,accusative,singular,techob,1.1557417652163173,techob,techob,Yumʌlob,techob,,nation
ἔθνος,309,unigram,neuter,nominative,plural,gentilob,1.7931634736558557,gentilob,gentilob,añʌch,gentilob,,nation
ἔθνος,30,unigram,neuter,nominative,singular,techob,1.1485433117270363,techob,techob,Yumʌlob,techob,,nation
νύξ,199,unigram,feminine,accusative,plural,ac'ʌlel,16.880864102315517,ac'ʌlel,ac'ʌlel,ac'bʌlel,ac'ʌlel,,night
νύξ,256,unigram,feminine,accusative,singular,q'uiñil,2.1151494489488463,q'uiñil,q'uiñil,ac'bʌlel,q'uiñil,,night
ὅρκος,65,unigram,masculine,accusative,plural,,,xq'uiñijelob,xq'uiñijelob,wa'choco,wa'choco,,oath
ὅρκος,273,unigram,masculine,accusative,singular,wa'choco,1.664178557788328,wa'choco,wa'choco,oño'tan,Abrahamba,,oath
βοῦς,164,unigram,masculine,accusative,plural,wacax,1.2549346933657497,,,wacax,,,ox
βοῦς,284,unigram,masculine,accusative,singular,jujuntiquiletla,1.089464888801471,jujuntiquiletla,jujuntiquiletla,tile,—Cha'chajp,,ox
παραβολή,269,unigram,feminine,accusative,plural,lajiya,45.260996723831,lajiya,lajiya,lajoñel,lajiya,,parable
παραβολή,233,unigram,feminine,accusative,singular,lajiya,839.5346756432979,lajiya,lajiya,lajoñel,lajiya,,parable
μέρος,352,unigram,neuter,accusative,plural,lumal,1.4371265688886734,lumal,lumal,c'aba,ya,,part
μέρος,56,unigram,neuter,accusative,singular,cha'añetic,3.207438718920652,cha'añetic,cha'añetic,tsʌts,cha'añetic,,part
μαργαρίτης,235,unigram,masculine,accusative,plural,perla,7.999422933876988,perla,perla,lets,perla,,pearls
τόπος,282,unigram,masculine,accusative,plural,yujquel,1.6115994627054078,yujquel,yujquel,yujquel,yujquel,,place
τόπος,301,unigram,masculine,accusative,singular,bujtʌl,1.0800784759728337,bujtʌl,bujtʌl,bujtyʌl,bujtʌl,,place
πρωτοκλισία,286,unigram,feminine,accusative,plural,buchlibʌl,2.233270068803364,buchlibʌl,buchlibʌl,buchlibʌl,buchlibʌl,,place of honor
πρωτοκλισία,40,unigram,feminine,accusative,singular,buchlibʌl,4.310827262706606,buchlibʌl,buchlibʌl,buchlibʌl,buchlibʌl,,place of honor
ὄφις,354,unigram,masculine,accusative,plural,venenojlel,1.160181070398136,,,venenojlel,venenojlel,,poison
ὄφις,114,unigram,masculine,accusative,singular,lucum,17.394468375216714,lucum,lucum,lucum,lucum,,poison
σκεῦος,148,unigram,neuter,accusative,plural,cʌch,1.8119715664602971,cʌch,cʌch,chilben,cʌch,,"possession, object, thing, jar, vessel"
σκεῦος,202,unigram,neuter,nominative,singular,hisopo,1.0954080587464583,,,hisopo,,,"possession, object, thing, jar, vessel"
δύναμις,116,unigram,feminine,accusative,plural,subeñoñob,1.5881568467785758,subeñoñob,subeñoñob,pʌsʌ,su'beñoñob,,"power, ability, miracle"
δύναμις,50,unigram,feminine,accusative,singular,p'ʌtʌlel,10.088652236340092,p'ʌtʌlel,p'ʌtʌlel,p'ʌtyʌlel,p'ʌtʌlel,,"power, ability, miracle"
