lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1764_translation,version_1765_translation,english_translation
παιδίον,100,unigram,neuter,accusative,singular,diyɔrɛ,1.1366670495311921,,diyɔrɛ,child
παιδίον,184,unigram,neuter,nominative,plural,dimɛdie,1.5122363729817618,,dimɛdie,child
παιδίον,45,unigram,neuter,nominative,singular,dimɛdi,2.685066938233998,,dimɛdi,child
πόλις,195,unigram,feminine,accusative,plural,taae,1.6231175651761731,,taae,city
πόλις,70,unigram,feminine,accusative,singular,taa,3.1674322447067813,,taa,city
πύλη,284,unigram,feminine,nominative,plural,‹gɛmɛ.›,1.1613200159490844,,‹gɛmɛ.›,city gate
πύλη,218,unigram,feminine,nominative,singular,ixutuxi,1.0441038887271343,,ixutuxi,city gate
χιτών,125,unigram,masculine,accusative,plural,donma,1.388811815772373,,donma,"clothing, undergarments"
χιτών,34,unigram,masculine,accusative,singular,donma,1.957017772576932,,donma,"clothing, undergarments"
ἱμάτιον,140,unigram,neuter,accusative,plural,donmae,1.3727781416736,,donmae,coat
ἱμάτιον,139,unigram,neuter,accusative,singular,donma,2.0020996838206946,,donma,coat
ἐντολή,90,unigram,feminine,accusative,plural,yaamarie,1.5340231465297929,,yaamarie,commandment
ἐντολή,88,unigram,feminine,accusative,singular,yaamari,1.329968472647655,,yaamari,commandment
συνέδριον,335,unigram,neuter,accusative,plural,kiitisae,1.4783822936732414,,kiitisae,council
συνέδριον,58,unigram,neuter,accusative,singular,Yuwifie,1.0847693258624485,,Yuwifie,council
χώρα,308,unigram,feminine,accusative,singular,Gadara,1.454630741209397,,Gadara,"country, countryside"
ὄχλος,63,unigram,masculine,accusative,plural,ɲama,3.873389319455917,,ɲama,crowd
ὄχλος,12,unigram,masculine,accusative,singular,ɲama,6.4219836499621765,,ɲama,crowd
ὄχλος,108,unigram,masculine,nominative,plural,Ɲama,2.713920553071506,,Ɲama,crowd
ὄχλος,299,unigram,masculine,nominative,singular,ɲama,1.5452217925682041,,ɲama,crowd
θυγάτηρ,123,unigram,feminine,nominative,plural,rafindi,1.0458216411914585,,rafindi,daughter
θυγάτηρ,329,unigram,feminine,nominative,singular,ginɛ,1.1815143786912603,,ginɛ,daughter
ἡμέρα,82,unigram,feminine,accusative,plural,xi,1.7694692225403312,,xi,day
ἡμέρα,94,unigram,feminine,accusative,singular,lɔxɔ,1.0941253225384702,,lɔxɔ,day
ἡμέρα,2,unigram,feminine,nominative,plural,waxati,1.2409239740125622,,waxati,day
ἡμέρα,72,unigram,feminine,nominative,singular,Kuye,1.1222497613555038,,Kuye,day
ὀφειλέτης,267,unigram,masculine,nominative,plural,solomasaxanyi,1.0960524252565438,,solomasaxanyi,debtor
δαιμόνιον,35,unigram,neuter,accusative,plural,ɲinnɛe,1.2493555159097955,,ɲinnɛe,demon
δαιμόνιον,344,unigram,neuter,accusative,singular,fɔxɔ,1.4877188734759557,,fɔxɔ,demon
δαιμόνιον,206,unigram,neuter,nominative,plural,ɲinnɛe,1.3426797019346917,,ɲinnɛe,demon
δαιμόνιον,182,unigram,neuter,nominative,singular,ɲinnɛ,1.3443944301001576,,ɲinnɛ,demon
δηνάριον,323,unigram,neuter,accusative,plural,gbeti,1.5614159212848513,,gbeti,denarius (about a day's wages)
δηνάριον,170,unigram,neuter,accusative,singular,kole,1.0346325086349697,,kole,denarius (about a day's wages)
μαθητής,189,unigram,masculine,accusative,plural,fɔxirabirɛe,6.453632341323277,,fɔxirabirɛe,disciple
μαθητής,351,unigram,masculine,accusative,singular,fɔxirabirɛ,1.3412257594537635,,fɔxirabirɛ,disciple
μαθητής,292,unigram,masculine,nominative,plural,fɔxirabirɛe,6.597300025674841,,fɔxirabirɛe,disciple
μαθητής,349,unigram,masculine,nominative,singular,fɔxirabirɛ,4.6821021370863205,,fɔxirabirɛ,disciple
νόσος,3,unigram,feminine,accusative,plural,nayalande,1.1795775538776192,,nayalande,disease
νόσος,80,unigram,feminine,accusative,singular,furema,1.3126687739493468,,furema,disease
περιστερά,59,unigram,feminine,accusative,singular,ganbɛ,1.5081307055087387,,ganbɛ,dove
οὖς,159,unigram,neuter,accusative,plural,mɛma,1.2874203776670663,,mɛma,ear
οὖς,298,unigram,neuter,accusative,singular,yanyi,1.1960874534697286,,yanyi,ear
σεισμός,213,unigram,masculine,nominative,plural,sɛrɛnde,1.007279089919387,,sɛrɛnde,"earthquakes, storm"
τέλος,290,unigram,neuter,accusative,singular,raɲɔnyi,1.1505365746812422,,raɲɔnyi,end
αἰών,252,unigram,masculine,accusative,plural,danyi,1.4358518515083332,,danyi,eternity
αἰών,319,unigram,masculine,accusative,singular,abadan,3.3019255678168427,,abadan,eternity
ὀφθαλμός,27,unigram,masculine,accusative,plural,ya,2.920364890580615,,ya,eye
ὀφθαλμός,13,unigram,masculine,accusative,singular,ɲinyi,1.3149982878662867,,ɲinyi,eye
ὀφθαλμός,69,unigram,masculine,nominative,plural,yae,2.235537756654613,,yae,eye
ὀφθαλμός,316,unigram,masculine,nominative,singular,ratantanse,1.0427042694305209,,ratantanse,eye
πρόσωπον,202,unigram,neuter,accusative,singular,yatagi,1.7486608622526492,,yatagi,face
λιμός,8,unigram,feminine,nominative,plural,ɲamanɛe,1.0441088591276244,,ɲamanɛe,famine
λιμός,102,unigram,feminine,nominative,singular,ɲamanɛ,1.0298093209783643,,ɲamanɛ,famine
γεωργός,266,unigram,masculine,nominative,plural,rawalie,1.32439584372589,,rawalie,"farmer, tenant"
γεωργός,55,unigram,masculine,nominative,singular,mɛɛnima,1.3141019189836314,,mɛɛnima,"farmer, tenant"
πατήρ,207,unigram,masculine,accusative,plural,kinikinima,1.0446784073314637,,kinikinima,father
πατήρ,322,unigram,masculine,accusative,singular,Baba,1.4849492091956893,,Baba,father
πατήρ,328,unigram,masculine,nominative,plural,benbae,3.710869545851813,,benbae,father
πατήρ,196,unigram,masculine,nominative,singular,Baba,4.666717722014375,,Baba,father
σύνδουλος,152,unigram,masculine,accusative,plural,siisilae,1.458175639321354,,siisilae,"fellow-servant, colleague"
σύνδουλος,96,unigram,masculine,accusative,singular,kinikinixi,1.4535284650272955,,kinikinixi,"fellow-servant, colleague"
σύνδουλος,332,unigram,masculine,nominative,plural,walikɛe,1.0615199108592586,,walikɛe,"fellow-servant, colleague"
σύνδουλος,121,unigram,masculine,nominative,singular,‹Yandi,1.3093640508603992,,‹Yandi,"fellow-servant, colleague"
ἀγρός,44,unigram,masculine,accusative,singular,xɛ,1.6969979269953694,,xɛ,field
δάκτυλος,244,unigram,masculine,accusative,plural,bɛlɛxɛsolee,1.161346151680032,,bɛlɛxɛsolee,finger
δάκτυλος,188,unigram,masculine,accusative,singular,bɛlɛxɛsole,1.106282796604272,,bɛlɛxɛsole,finger
ἰχθύς,162,unigram,masculine,accusative,plural,yɛxɛ,1.1009667136471188,,yɛxɛ,fish
ἰχθύς,201,unigram,masculine,accusative,singular,yɛxɛ,1.3671316763501846,,yɛxɛ,fish
δίκτυον,116,unigram,neuter,accusative,plural,yɛlɛe,2.4984429609588656,,yɛlɛe,fishing net
δίκτυον,210,unigram,neuter,accusative,singular,yɛlɛ,1.4914094376807363,,yɛlɛ,fishing net
δίκτυον,183,unigram,neuter,nominative,plural,bɔɔ,1.2126256018072978,,bɔɔ,fishing net
τροφή,257,unigram,feminine,accusative,plural,sarade,1.07099976755077,,sarade,food
τροφή,339,unigram,feminine,accusative,singular,taxun,1.0595448471241755,,taxun,food
πούς,247,unigram,masculine,accusative,plural,sanyie,2.6173836931939682,,sanyie,foot
πούς,119,unigram,masculine,accusative,singular,sanyi,1.0298689541231116,,sanyi,foot
καρπός,193,unigram,masculine,accusative,plural,bogi,2.3707324200746447,,bogi,"fruit, crop, harvest"
καρπός,242,unigram,masculine,accusative,singular,bogi,1.8502144826727007,,bogi,"fruit, crop, harvest"
πλήρωμα,283,unigram,neuter,accusative,plural,debe,1.3764032304732858,,debe,fullness
γενεά,285,unigram,feminine,accusative,plural,kinikinima,1.142174113374688,,kinikinima,generation
γενεά,243,unigram,feminine,accusative,singular,booree,1.090352162988866,,booree,generation
γενεά,158,unigram,feminine,nominative,singular,kobi,1.040555449351561,,kobi,generation
δῶρον,321,unigram,neuter,accusative,plural,hadiya,1.8386713115451208,,hadiya,gift
δῶρον,172,unigram,neuter,accusative,singular,sɛrɛxɛ,1.9774779686855628,,sɛrɛxɛ,gift
ἡγεμών,181,unigram,masculine,accusative,plural,gominae,1.1796648275007284,,gominae,"governor, ruler"
ἡγεμών,15,unigram,masculine,accusative,singular,gomina,1.4523418966464836,,gomina,"governor, ruler"
ἀσπασμός,331,unigram,masculine,accusative,plural,xɛɛbu,1.1171267053831386,,xɛɛbu,greeting
ὁδηγός,6,unigram,masculine,nominative,plural,raɲɛrɛma,1.0595352057902494,,raɲɛrɛma,guide
ὁδηγός,4,unigram,masculine,nominative,singular,dɔnxuie,1.615749182197484,,dɔnxuie,guide
θρίξ,101,unigram,feminine,nominative,plural,xunsɛxɛ,1.9999489569121105,,xunsɛxɛ,hair
θρίξ,227,unigram,feminine,nominative,singular,xunsɛxɛ,1.096091603901298,,xunsɛxɛ,hair
χείρ,324,unigram,feminine,accusative,plural,bɛlɛxɛ,3.645915959906528,,bɛlɛxɛ,hand
χείρ,231,unigram,feminine,accusative,singular,bɛlɛxɛ,2.247575437924896,,bɛlɛxɛ,hand
κεφαλή,149,unigram,feminine,accusative,plural,lintan,1.3185290509790828,,lintan,head
κεφαλή,217,unigram,feminine,accusative,singular,xunyi,3.2222825700461115,,xunyi,head
στάχυς,81,unigram,masculine,accusative,singular,ramɔma,1.1613200159490844,,ramɔma,head of grain
καρδία,38,unigram,feminine,accusative,plural,tinxintɔɛe,1.3219421252560186,,tinxintɔɛe,heart
καρδία,301,unigram,feminine,accusative,singular,xaxili,1.135681668021164,,xaxili,heart
καρδία,203,unigram,feminine,nominative,singular,bɔɲɛ,2.9647277972655384,,bɔɲɛ,heart
οὐρανός,9,unigram,masculine,accusative,plural,fɛfɛ,1.114265550541499,,fɛfɛ,"heaven, sky"
οὐρανός,279,unigram,masculine,accusative,singular,koore,1.9675422110055416,,koore,"heaven, sky"
οὐρανός,355,unigram,masculine,nominative,plural,ganbɛ,1.091953132331495,,ganbɛ,"heaven, sky"
οὐρανός,208,unigram,masculine,nominative,singular,Koore,1.2954738626309747,,Koore,"heaven, sky"
ὥρα,307,unigram,feminine,nominative,plural,radinma,1.1617873204569231,,radinma,hour
ὥρα,30,unigram,feminine,nominative,singular,waxati,1.4280983204970068,,waxati,hour
οἰκία,164,unigram,feminine,accusative,plural,nagataxi,1.068721744697975,,nagataxi,house
οἰκία,336,unigram,feminine,accusative,singular,banxi,3.4085939774223184,,banxi,house
οἶκος,296,unigram,masculine,accusative,plural,xɔnyi.›,1.1617516344858825,,xɔnyi.›,"house, home"
οἶκος,26,unigram,masculine,accusative,singular,xɔnyi,3.4335038680587786,,xɔnyi,"house, home"
κριτής,320,unigram,masculine,nominative,plural,Bɛlɛsɛbulu,1.063626032407242,,Bɛlɛsɛbulu,judge
κριτής,174,unigram,masculine,nominative,singular,kiitisa,1.3155397576526089,,kiitisa,judge
κλείς,92,unigram,feminine,accusative,plural,saabi,1.255464243734474,,saabi,key
κλείς,167,unigram,feminine,accusative,singular,saabi,1.3262990289778922,,saabi,key
βασιλεύς,114,unigram,masculine,accusative,plural,gominae,1.1800028776991272,,gominae,king
βασιλεύς,64,unigram,masculine,accusative,singular,mangɛ,2.1827490775776632,,mangɛ,king
βασιλεία,86,unigram,feminine,accusative,plural,mangɛya,1.0460914287872607,,mangɛya,kingdom
βασιλεία,169,unigram,feminine,accusative,singular,mangɛya,1.2700210656069122,,mangɛya,kingdom
κόπος,211,unigram,masculine,accusative,plural,tɔɔrɔfe,1.4173764110691867,,tɔɔrɔfe,"labour, work, trouble, difficulty"
λύχνος,240,unigram,masculine,nominative,singular,lanpui,2.59655845280781,,lanpui,lamp
κλῆρος,1,unigram,masculine,accusative,singular,dugie,1.3116399103876144,,dugie,"lots (casting of lots), inheritance"
ἄνθρωπος,310,unigram,masculine,accusative,plural,mixie,1.7074645531526729,,mixie,man
ἄνθρωπος,269,unigram,masculine,accusative,singular,sɛniyɛntare,1.2326536954200011,,sɛniyɛntare,man
ἄνθρωπος,126,unigram,masculine,nominative,plural,lanxi,1.0319426717803446,,lanxi,man
ἄνθρωπος,187,unigram,masculine,nominative,singular,xɛmɛ,1.0477192129866513,,xɛmɛ,man
ἀνήρ,258,unigram,masculine,accusative,plural,xɛmɛ,1.0331307751775372,,xɛmɛ,"man, husband"
ἀνήρ,156,unigram,masculine,nominative,plural,wulu,1.646511247275398,,wulu,"man, husband"
ἀνήρ,249,unigram,masculine,nominative,singular,mayandi,1.211043345282291,,mayandi,"man, husband"
μνᾶ,313,unigram,feminine,accusative,plural,kole,1.0282199823675238,,kole,mina (about 100 days' wages)
μνᾶ,16,unigram,feminine,accusative,singular,rasuxu,1.1607980308265309,,rasuxu,mina (about 100 days' wages)
πρωτοκαθεδρία,112,unigram,feminine,accusative,plural,binyɛ,1.1420568833469684,,binyɛ,"most important seat, seat of honour"
μήτηρ,293,unigram,feminine,accusative,singular,nga,1.964719184073077,,nga,mother
ὄρος,226,unigram,neuter,accusative,plural,geyae,1.1867407186405043,,geyae,mountain
ὄρος,277,unigram,neuter,accusative,singular,geya,1.90426387300742,,geya,mountain
μύρον,95,unigram,neuter,accusative,plural,rafalade,1.0595609466359637,,rafalade,myrrh
μύρον,31,unigram,neuter,accusative,singular,ragatafe,1.2555985597704016,,ragatafe,myrrh
ὄνομα,39,unigram,neuter,accusative,singular,xili,2.6929965989121447,,xili,name
ὄνομα,110,unigram,neuter,nominative,plural,firinyi,1.041304536018003,,firinyi,name
ὄνομα,262,unigram,neuter,nominative,singular,xili,5.445516494975296,,xili,name
ἔθνος,238,unigram,neuter,accusative,plural,si,2.03718096699514,,si,nation
ἔθνος,315,unigram,neuter,nominative,plural,Si,1.3124733830143975,,Si,nation
νύξ,198,unigram,feminine,accusative,plural,kɔɛ,1.3396105442867998,,kɔɛ,night
νύξ,256,unigram,feminine,accusative,singular,yanyi,1.2114226537944823,,yanyi,night
ὅρκος,65,unigram,masculine,accusative,plural,marakali,1.7100342722606516,,marakali,oath
ὅρκος,276,unigram,masculine,accusative,singular,laayidi,1.1419903924253028,,laayidi,oath
βοῦς,161,unigram,masculine,accusative,plural,masarɛe,1.6070686709448168,,masarɛe,ox
βοῦς,289,unigram,masculine,accusative,singular,minde,1.0960670999999007,,minde,ox
παραβολή,273,unigram,feminine,accusative,plural,taalie,3.4101354886313584,,taalie,parable
παραβολή,232,unigram,feminine,accusative,singular,taali,3.7563770701975514,,taali,parable
μέρος,354,unigram,neuter,accusative,plural,bɔxi,1.6202004745066798,,bɔxi,part
μέρος,57,unigram,neuter,accusative,singular,ɲaxankatama,1.3813747236704026,,ɲaxankatama,part
μαργαρίτης,41,unigram,masculine,accusative,singular,diyaman,1.212529657217808,,diyaman,pearls
τόπος,287,unigram,masculine,accusative,plural,sɛrɛnde,1.0085428880799796,,sɛrɛnde,place
τόπος,309,unigram,masculine,accusative,singular,yire,1.0236185111138787,,yire,place
πρωτοκλισία,40,unigram,feminine,accusative,singular,magorode,1.0407738323505993,,magorode,place of honor
ὄφις,111,unigram,masculine,accusative,singular,bɔximase,2.3647752656788232,,bɔximase,poison
σκεῦος,144,unigram,neuter,accusative,plural,sɛnbɛma,1.0595384180401852,,sɛnbɛma,"possession, object, thing, jar, vessel"
σκεῦος,268,unigram,neuter,accusative,singular,maxanin,1.0960670999999007,,maxanin,"possession, object, thing, jar, vessel"
σκεῦος,135,unigram,neuter,nominative,plural,tongode,1.269709365520474,,tongode,"possession, object, thing, jar, vessel"
δύναμις,113,unigram,feminine,accusative,plural,kaabanako,1.6247085664707897,,kaabanako,"power, ability, miracle"
δύναμις,51,unigram,feminine,accusative,singular,sɛnbɛ,2.115446163833275,,sɛnbɛ,"power, ability, miracle"
δύναμις,89,unigram,feminine,nominative,plural,kaabanako,1.4408269388438597,,kaabanako,"power, ability, miracle"
δύναμις,122,unigram,feminine,nominative,singular,sɛnbɛ,1.8049420436003136,,sɛnbɛ,"power, ability, miracle"
ἱερεύς,23,unigram,masculine,nominative,plural,sɛrɛxɛdubɛe,1.0595577236652918,,sɛrɛxɛdubɛe,priest
ἱερεύς,253,unigram,masculine,nominative,singular,sɛrɛxɛdubɛ,1.0616588028820395,,sɛrɛxɛdubɛ,priest
φυλακή,270,unigram,feminine,accusative,plural,kantade,1.106290521332697,,kantade,prison
φυλακή,29,unigram,feminine,accusative,singular,geeli,3.455332759463116,,geeli,prison
προφήτης,68,unigram,masculine,accusative,plural,namiɲɔnmɛe,2.5545219546860944,,namiɲɔnmɛe,prophet
προφήτης,209,unigram,masculine,accusative,singular,namiɲɔnmɛ,4.201485115855297,,namiɲɔnmɛ,prophet
προφήτης,233,unigram,masculine,nominative,plural,namiɲɔnmɛe,1.3096177047485649,,namiɲɔnmɛe,prophet
προφήτης,278,unigram,masculine,nominative,singular,namiɲɔnmɛ,1.9637298826906269,,namiɲɔnmɛ,prophet
βαλλάντιον,134,unigram,neuter,accusative,plural,bɔɔtɔ,1.0960622061228922,,bɔɔtɔ,purse
βαλλάντιον,22,unigram,neuter,accusative,singular,gbɔnfɔɛ,1.5601305726291623,,gbɔnfɔɛ,purse
ποταμός,177,unigram,masculine,nominative,singular,banbaran,1.4049205712410011,,banbaran,river
λῃστής,47,unigram,masculine,accusative,plural,dutun,1.1062785292181636,,dutun,robber
λῃστής,333,unigram,masculine,nominative,plural,fɛ,1.1731317750276549,,fɛ,robber
ἄρχων,215,unigram,masculine,accusative,plural,mangɛe,1.2155606839890345,,mangɛe,ruler
ἄρχων,104,unigram,masculine,accusative,singular,bɛndunma,1.0961309302758326,,bɛndunma,ruler
ἄρχων,71,unigram,masculine,nominative,plural,mangɛe,1.4154515336225115,,mangɛe,ruler
ἄρχων,327,unigram,masculine,nominative,singular,nɔla,1.8988955719802527,,nɔla,ruler
ἀκοή,10,unigram,feminine,accusative,plural,mɔɔlie,1.161057708237635,,mɔɔlie,rumor
ἀκοή,83,unigram,feminine,accusative,singular,Herode,1.0825703516301142,,Herode,rumor
ἀκοή,171,unigram,feminine,nominative,plural,tulie,1.0441163236891542,,tulie,rumor
ἀκοή,343,unigram,feminine,nominative,singular,nayalanma,1.1062545795375238,,nayalanma,rumor
βιβλίον,61,unigram,neuter,accusative,plural,sɛbɛ,1.091130426604083,,sɛbɛ,"scroll, book"
διάκονος,228,unigram,masculine,nominative,plural,Xulun,1.1454842242733958,,Xulun,"servant, minister, deacon"
διάκονος,99,unigram,masculine,nominative,singular,findi,1.4034126403528449,,findi,"servant, minister, deacon"
δοῦλος,220,unigram,masculine,accusative,plural,konyie,1.6050392311113555,,konyie,"servant, slave"
δοῦλος,32,unigram,masculine,accusative,singular,konyi,4.019191395587598,,konyi,"servant, slave"
δοῦλος,109,unigram,masculine,nominative,plural,konyie,2.480059836546085,,konyie,"servant, slave"
δοῦλος,216,unigram,masculine,nominative,singular,konyi,1.0406797947548896,,konyi,"servant, slave"
πρόβατον,337,unigram,neuter,accusative,plural,yɛxɛɛe,1.2486770984560378,,yɛxɛɛe,sheep
πρόβατον,151,unigram,neuter,accusative,singular,yɛxɛɛ,2.0882088602824425,,yɛxɛɛ,sheep
ποιμήν,261,unigram,masculine,nominative,plural,dɛmadonyie,1.156452120469669,,dɛmadonyie,"shepherd, pastor"
ποιμήν,302,unigram,masculine,nominative,singular,xuruse,1.583229974709823,,xuruse,"shepherd, pastor"
σημεῖον,147,unigram,neuter,accusative,plural,tɔnxuma,1.5171596612693174,,tɔnxuma,sign
σημεῖον,133,unigram,neuter,accusative,singular,tɔnxuma,1.298079865830443,,tɔnxuma,sign
σημεῖον,98,unigram,neuter,nominative,singular,tɔnxuma,2.8867935487789262,,tɔnxuma,sign
δραχμή,179,unigram,feminine,accusative,singular,lɔɛ,1.0833375651041348,,lɔɛ,"silver coin, drachma"
ἀργύριον,225,unigram,neuter,accusative,plural,gbeti,1.5974684232415537,,gbeti,"silver, money"
ἀργύριον,345,unigram,neuter,accusative,singular,kɔbiri,2.367162529406678,,kɔbiri,"silver, money"
ἁμαρτία,297,unigram,feminine,accusative,plural,yunubie,1.0282426479146731,,yunubie,sin
ἁμαρτία,229,unigram,feminine,accusative,singular,yunubi,3.666582982202236,,yunubi,sin
ἁμαρτία,305,unigram,feminine,nominative,plural,xafari,1.0398714954862354,,xafari,sin
ἀδελφή,141,unigram,feminine,accusative,singular,Marata,1.3774524205925036,,Marata,sister
ἀδελφή,25,unigram,feminine,nominative,plural,ginɛmae,1.6281796297588302,,ginɛmae,sister
ἀδελφή,325,unigram,feminine,nominative,singular,xunya,1.2310578219028336,,xunya,sister
ῥάπισμα,291,unigram,neuter,accusative,singular,ragarin,1.1454502626623055,,ragarin,"slap, strike, hit"
πλοιάριον,245,unigram,neuter,nominative,plural,Kunkui,1.0960670999999007,,Kunkui,small boat
πλοιάριον,146,unigram,neuter,nominative,singular,baa,1.0107142944540075,,baa,small boat
ὀψάριον,192,unigram,neuter,accusative,plural,Mɛngi,1.500798646431566,,Mɛngi,small fish
ὀψάριον,272,unigram,neuter,accusative,singular,yɛxɛ,1.1932748824803654,,yɛxɛ,small fish
υἱός,53,unigram,masculine,accusative,plural,Sebede,1.0660790078118354,,Sebede,son
υἱός,132,unigram,masculine,accusative,singular,Di,1.5858018370179163,,Di,son
υἱός,136,unigram,masculine,nominative,plural,die,4.199194924392119,,die,son
υἱός,222,unigram,masculine,nominative,singular,Di,2.0927682596315207,,Di,son
ψυχή,234,unigram,feminine,accusative,plural,tunnabɛxiya,1.3310477493098438,,tunnabɛxiya,"soul, life"
ψυχή,300,unigram,feminine,accusative,singular,rakisife,1.1944362162377675,,rakisife,"soul, life"
ἀστήρ,311,unigram,masculine,nominative,plural,tunbuie,1.0441038887271343,,tunbuie,star
