lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_616_translation,version_617_translation,version_618_translation,version_619_translation,english_translation
βλασφημία,95,unigram,feminine,nominative,singular,diamhasla,1.6156708316356223,,,diamhasla,,blasphemy
πλοῖον,117,unigram,neuter,accusative,plural,,,bhád,luing,luing,bhád,boat
πλοῖον,337,unigram,neuter,accusative,singular,bhád,1.2953668044537339,bord,luing,bhád,bhád,boat
πλοῖον,262,unigram,neuter,nominative,plural,,,,,luing,bhád,boat
πλοῖον,248,unigram,neuter,nominative,singular,,,bád,long,long,bád,boat
σῶμα,67,unigram,neuter,nominative,singular,chorp,8.559311145583498,chorp,chorp,chorp,shúil,body
κλῆμα,63,unigram,neuter,nominative,plural,,,géaga,,fhanas,,branch
κλῆμα,164,unigram,neuter,nominative,singular,,,ionamsa,ionnamsa,ghéig,bhfanann,branch
ἄρτος,342,unigram,masculine,accusative,plural,arán,2.042878151043457,builíní,arán,arán,bhuilín,bread
ἄρτος,371,unigram,masculine,accusative,singular,arán,51.326962553195685,arán,arán,arán,arán,bread
ἄρτος,173,unigram,masculine,nominative,plural,,,dhá,,arán,aráin,bread
ἄρτος,44,unigram,masculine,nominative,singular,t‑arán,1.653853081760337,t‑arán,tarán,,t‑arán,bread
ἀδελφός,327,unigram,masculine,accusative,plural,,,deartháireacha,,dearbhráithre,dheartháireacha,brother
ἀδελφός,134,unigram,masculine,accusative,singular,,,dheartháir,dhearbhráthair,dhearbhráthair,dheartháir,brother
ἀδελφός,123,unigram,masculine,nominative,plural,bhráithre,2.378885294685302,bhráithre,dhearbhraithreacha,bhráithre,dheartháireacha,brother
ἀδελφός,255,unigram,masculine,nominative,singular,dheartháir,2.1099478122474467,dheartháir,,dhearbhráthair,dheartháir,brother
στῆθος,170,unigram,neuter,accusative,plural,láthar,1.0960622061228922,,,láthar,,"chest, breast"
στῆθος,311,unigram,neuter,accusative,singular,ucht,4.253250333184966,,nuchd,ucht,ucht,"chest, breast"
ἀρχιερεύς,268,unigram,masculine,accusative,plural,sagart,2.2004702981371245,uachtaráin,sagart,sagart,hardsagairt,chief priest
ἀρχιερεύς,68,unigram,masculine,accusative,singular,t‑ardsagart,1.6914218770506624,t‑ardsagart,Caipháis,t-árdshagart,t‑ardsagart,chief priest
ἀρχιερεύς,133,unigram,masculine,nominative,plural,sagart,1.5758340917926272,sagart,sagart,sagart,hardsagairt,chief priest
ἀρχιερεύς,272,unigram,masculine,nominative,singular,t‑ardsagart,9.518913685468819,t‑ardsagart,,,t‑ardsagart,chief priest
παῖς,55,unigram,masculine,accusative,singular,,,,neamhglan,tharraing,dtrithí,child
τέκνον,364,unigram,neuter,accusative,plural,,,clann,chlann,clann,chlann,child
τέκνον,197,unigram,neuter,accusative,singular,,,deartháir,maithreach,clann,dtuismitheoirí,child
τέκνον,17,unigram,neuter,nominative,plural,chlann,1.8900627277766298,chlann,chlann,clann,chlann,child
τέκνον,211,unigram,neuter,nominative,singular,mhic,72.33831757368927,mhic,mhic,mhic,mhic,child
παιδίον,15,unigram,neuter,accusative,plural,cosc,1.1393979305273336,leanaí,chugamsa,cosc,cosc,child
παιδίον,101,unigram,neuter,accusative,singular,leanbh,58.37997130465791,leanbh,leanabh,leanbh,leanbh,child
παιδίον,189,unigram,neuter,nominative,plural,,,leanaí,chlann,,fhreagairt,child
παιδίον,46,unigram,neuter,nominative,singular,leanbh,3.7998531208827897,leanbh,,leinbh,leanbh,child
πόλις,201,unigram,feminine,accusative,plural,cathracha,5.183068487224993,cathracha,baile,cathracha,bailte,city
πόλις,72,unigram,feminine,accusative,singular,chathair,2.252591225661366,chathair,chathraigh,,chathair,city
πύλη,226,unigram,feminine,nominative,singular,,,sheolann,thréoraigheas,,geata,city gate
χιτών,129,unigram,masculine,accusative,plural,chóta,3.6485589435994963,chóta,chóta,chóta,léine,"clothing, undergarments"
χιτών,32,unigram,masculine,accusative,singular,chlóca,1.2747473953432422,bhrat,chlóca,chlóca,,"clothing, undergarments"
ἱμάτιον,144,unigram,neuter,accusative,plural,éadaigh,6.790387582621258,éadaigh,éaduighe,éadaigh,éadaigh,coat
ἱμάτιον,143,unigram,neuter,accusative,singular,,,bhrat,uime,chasóg,fhallaing,coat
ἐντολή,91,unigram,feminine,accusative,plural,,,haitheanta,,h-aitheanta,,commandment
ἐντολή,89,unigram,feminine,accusative,singular,aithne,9.290112301990979,aithne,áithne,aithne,nósanna,commandment
συνέδριον,347,unigram,neuter,accusative,plural,,,sainidríní,,gcómhairleacha,sionagóga,council
συνέδριον,59,unigram,neuter,accusative,singular,,,comhairle,,chruinnigh,,council
χώρα,86,unigram,feminine,accusative,plural,gealadh,1.09612600636564,,,,gealadh,"country, countryside"
χώρα,316,unigram,feminine,accusative,singular,tír,4.19803593875058,tír,tír,tír,tír,"country, countryside"
ὄχλος,64,unigram,masculine,accusative,plural,sluaite,22.358280659020384,sluaite,slúagh,sluaighte,sluaite,crowd
ὄχλος,9,unigram,masculine,accusative,singular,slua,21.483758744459816,slua,slúagh,tsluagh,slua,crowd
ὄχλος,111,unigram,masculine,nominative,plural,sluaite,13.985869707700965,sluaite,slúagh,sluaighte,sluaite,crowd
ὄχλος,306,unigram,masculine,nominative,singular,slua,41.85332535700217,slua,slúagh,sluagh,slua,crowd
θυγάτηρ,127,unigram,feminine,nominative,plural,iníona,1.2932331373439845,iníona,,,,daughter
θυγάτηρ,341,unigram,feminine,nominative,singular,,,iníon,inghean,inghean,iníon,daughter
ἡμέρα,84,unigram,feminine,accusative,plural,lá,43.77658723694397,lá,lá,lá,lá,day
ἡμέρα,96,unigram,feminine,accusative,singular,lá,43.425174896911784,lá,lá,lá,lá,day
ἡμέρα,2,unigram,feminine,nominative,plural,laethanta,11.76346732262375,laethanta,laéthe,laethe,laethanta,day
ἡμέρα,74,unigram,feminine,nominative,singular,lá,187.50479221493305,lá,lá,lá,lá,day
ὀφειλέτης,136,unigram,masculine,nominative,singular,,,dtosach,,chunntais,,debtor
δαιμόνιον,33,unigram,neuter,accusative,plural,deamhain,5.82341039086909,deamhain,deamhain,deamhain,deamhain,demon
δαιμόνιον,358,unigram,neuter,accusative,singular,deamhan,110.81338555781359,deamhan,deamhan,deamhan,deamhan,demon
δαιμόνιον,213,unigram,neuter,nominative,plural,deamhain,4.573353175323039,deamhain,deamhuin,deamhain,deamhain,demon
δαιμόνιον,187,unigram,neuter,nominative,singular,deamhan,34.43638893868242,deamhan,deamhan,deamhan,deamhan,demon
δηνάριον,332,unigram,neuter,accusative,plural,déanar,2.481109079802657,déanar,phighinn,pighinn,déanar,denarius (about a day's wages)
δηνάριον,175,unigram,neuter,accusative,singular,pighinn,14.070202608238535,déanar,pighinn,pighinn,bonn,denarius (about a day's wages)
μαθητής,194,unigram,masculine,accusative,plural,dheisceabail,6.981016251235909,dheisceabail,dheisciobluibh,dheisciobail,dheisceabail,disciple
μαθητής,365,unigram,masculine,accusative,singular,,,deisceabal,deisciobal,deisciobal,deisceabal,disciple
μαθητής,298,unigram,masculine,nominative,plural,,,dheisceabail,dheisciobail,dheisciobail,dheisceabail,disciple
μαθητής,363,unigram,masculine,nominative,singular,,,deisceabal,deisciobal,deisciobal,deisceabal,disciple
νόσος,82,unigram,feminine,accusative,singular,,,éagruas,shoisgéil,leigheas,easláinte,disease
περιστερά,110,unigram,feminine,accusative,plural,,,dhíol,,díolta,,dove
περιστερά,61,unigram,feminine,accusative,singular,Spiorad,1.1191122649830076,flaithis,Spiorad,tuirling,Spiorad,dove
οὖς,163,unigram,neuter,accusative,plural,,,,clúasa,cluasa,éisteadh,ear
οὖς,305,unigram,neuter,accusative,singular,,,,,mhullaigh,gcogar,ear
σεισμός,220,unigram,masculine,nominative,plural,,,,talmhan,n-áiteacha,,"earthquakes, storm"
σεισμός,70,unigram,masculine,nominative,singular,,,,féuch,féach,bʼshiúd,"earthquakes, storm"
τέλος,36,unigram,neuter,accusative,plural,coimhighthigh,1.4109933288690708,,,coimhighthigh,,end
τέλος,295,unigram,neuter,accusative,singular,deireadh,7.554653404686985,,deireadh,deireadh,deireadh,end
αἰών,259,unigram,masculine,accusative,plural,,,brách,righ,bhéidh,deo,eternity
αἰών,328,unigram,masculine,accusative,singular,deo,2.893110631040059,deo,bráth,choidhche,deo,eternity
ὀφθαλμός,24,unigram,masculine,accusative,plural,shúile,5.079871093600349,shúile,shúile,shúla,shúile,eye
ὀφθαλμός,71,unigram,masculine,nominative,plural,súile,32.1991752416835,súile,súile,súla,súile,eye
ὀφθαλμός,325,unigram,masculine,nominative,singular,shúil,12.092690463144976,shúil,shúil,shúil,shúil,eye
πρόσωπον,135,unigram,neuter,accusative,plural,,,,naighthe,siad-san,,face
πρόσωπον,208,unigram,neuter,accusative,singular,aghaidh,2.6842688401772374,chaith,aghaidh,aghaidh,mbíonn,face
λιμός,5,unigram,feminine,nominative,plural,,,,éiréochuidh,gorta,,famine
γεωργός,274,unigram,masculine,nominative,plural,,,curadóirí,sgológa,,tionóntaí,"farmer, tenant"
γεωργός,56,unigram,masculine,nominative,singular,críadhuire,1.0961112485594913,,críadhuire,,,"farmer, tenant"
πατήρ,214,unigram,masculine,accusative,plural,,,,naith-reachuibh,,sinsear,father
πατήρ,331,unigram,masculine,accusative,singular,athair,2.9022403226531015,athair,athair,Athair,athair,father
πατήρ,340,unigram,masculine,nominative,plural,n‑aithreacha,6.710103737029548,n‑aithreacha,manna,n-aithreacha,n‑aithreacha,father
πατήρ,202,unigram,masculine,nominative,singular,tAthair,2.129307217596808,tAthair,Tathair,Athair,tAthair,father
σύνδουλος,156,unigram,masculine,accusative,plural,chomhsheirbhíseach,1.0960670999999007,chomhsheirbhíseach,,,,"fellow-servant, colleague"
σύνδουλος,97,unigram,masculine,accusative,singular,,,,choimhshearbhfhoghantuidh,,chomhsheirbhíseach,"fellow-servant, colleague"
σύνδουλος,344,unigram,masculine,nominative,plural,,,chomhsheirbhísigh,,chóimhsheirbhísigh,,"fellow-servant, colleague"
σύνδουλος,125,unigram,masculine,nominative,singular,chomhsheirbhíseach,1.3486844045269415,chomhsheirbhíseach,,,chomhsheirbhíseach,"fellow-servant, colleague"
ἀγρός,357,unigram,masculine,accusative,plural,,,feirmeacha,deirbhsheathracha,,tíre,field
ἀγρός,45,unigram,masculine,accusative,singular,,,Chriadóra,photadóir,chriathadóra,Photaire,field
δάκτυλος,253,unigram,masculine,accusative,plural,mhéara,1.4783061826178292,mhéara,,mhéara,mhéara,finger
δάκτυλος,193,unigram,masculine,accusative,singular,mhéar,1.6564647507026742,dhearnana,mhéur,mhéar,mhéar,finger
ἰχθύς,167,unigram,masculine,accusative,plural,iasc,1.7120758079200895,iasc,íasg,iasc,iasc,fish
ἰχθύς,207,unigram,masculine,accusative,singular,,,iasc,iásg,nathair,,fish
δίκτυον,118,unigram,neuter,accusative,plural,líonta,14.94691226419581,líonta,líontadh,eangach,líonta,fishing net
δίκτυον,217,unigram,neuter,accusative,singular,,,eangach,lion,,dʼéisc,fishing net
δίκτυον,188,unigram,neuter,nominative,plural,clais,1.0960965115985384,clais,,,,fishing net
δίκτυον,263,unigram,neuter,nominative,singular,mhóra,1.0960965115985384,,,mhóra,,fishing net
τροφή,265,unigram,feminine,accusative,plural,,,ceannach,bígh,bidh,,food
τροφή,352,unigram,feminine,accusative,singular,,,ciallmhar,mhuinntíre,dtráth,,food
πούς,256,unigram,masculine,accusative,plural,chosa,42.87683411400722,chosa,chosa,chosa,chosa,foot
πούς,122,unigram,masculine,accusative,singular,chos,1.0596518186078558,,chos,,,foot
καρπός,199,unigram,masculine,accusative,plural,torthaí,3.7607250620434485,torthaí,tórrtha,toradh,torthaí,"fruit, crop, harvest"
καρπός,251,unigram,masculine,accusative,singular,toradh,76.06424509310835,toradh,toradh,toradh,toradh,"fruit, crop, harvest"
πλήρωμα,290,unigram,neuter,accusative,plural,,,bhruscar,bhíadh,chonamair,thóg,fullness
πλήρωμα,351,unigram,neuter,accusative,singular,,,,déudach,úr,sheanéadach,fullness
γενεά,291,unigram,feminine,accusative,plural,thrócaire,1.1798277568202598,,,thrócaire,,generation
γενεά,252,unigram,feminine,accusative,singular,,,,,ghlúin,seo,generation
γενεά,338,unigram,feminine,nominative,plural,glúine,1.8874509237906023,glúine,,,,generation
γενεά,162,unigram,feminine,nominative,singular,ghlúin,13.807280443637008,ghlúin,comhartha,ghlúin,ghlúin,generation
δῶρον,330,unigram,neuter,accusative,plural,isteach,1.3772435125000233,isteach,,isteach,bhfaca,gift
δῶρον,177,unigram,neuter,accusative,singular,,,haltóra,thabhartus,,altóir,gift
ἡγεμών,185,unigram,masculine,accusative,plural,,,gobharnóirí,úachdarán,ríghthe,n‑uachtarán,"governor, ruler"
ἡγεμών,12,unigram,masculine,accusative,singular,,,,,freagair,mhodh,"governor, ruler"
ἀσπασμός,343,unigram,masculine,accusative,plural,beannú,1.6619819570425372,beannú,ionmhuin,fáiltiughadh,beannú,greeting
ἀσπασμός,186,unigram,masculine,accusative,singular,beannacht,1.161346151680032,,,,beannacht,greeting
ὁδηγός,3,unigram,masculine,nominative,singular,,,ghiollaí,,,threoraithe,guide
θρίξ,42,unigram,feminine,accusative,singular,ruibe,1.096091603901298,,,ruibe,,hair
θρίξ,102,unigram,feminine,nominative,plural,gcinn,1.481009527290137,,,,gcinn,hair
θρίξ,235,unigram,feminine,nominative,singular,,,,,ruibe,scriosfar,hair
χείρ,334,unigram,feminine,accusative,plural,lámha,71.8289960912806,lámha,lámha,lámha,lámha,hand
χείρ,238,unigram,feminine,accusative,singular,lámh,66.0790312831007,lámh,lámh,lámh,lámh,hand
κεφαλή,153,unigram,feminine,accusative,plural,,,,ghabhadh,crathadh,croitheadh,head
κεφαλή,223,unigram,feminine,accusative,singular,cheann,14.47836781692448,cheann,cheann,cheann,cheann,head
στάχυς,224,unigram,masculine,accusative,plural,ndias,1.357306597271333,,,,ndias,head of grain
στάχυς,83,unigram,masculine,accusative,singular,dias,1.0960622061228922,,,,dias,head of grain
καρδία,37,unigram,feminine,accusative,plural,,,bhfíréan,,cóir,,heart
καρδία,308,unigram,feminine,accusative,singular,,,gcroí,,gcroidhe,gcroíthe,heart
καρδία,209,unigram,feminine,nominative,singular,,,gcroí,gcroidhe,gcroidhe,gcroí,heart
οὐρανός,6,unigram,masculine,accusative,plural,,,flaithis,,foscailte,,"heaven, sky"
οὐρανός,286,unigram,masculine,accusative,singular,neamh,6.848952977942636,bhflaitheas,neamh,neamh,neimhe,"heaven, sky"
οὐρανός,370,unigram,masculine,nominative,plural,,,flaithis,,aníos,,"heaven, sky"
οὐρανός,215,unigram,masculine,nominative,singular,neamh,1.4351157902949672,neamh,thort,neamh,neamh,"heaven, sky"
ὥρα,315,unigram,feminine,nominative,plural,barrthuisle,1.0963247953316897,barrthuisle,,,,hour
ὥρα,27,unigram,feminine,nominative,singular,uair,4.8627774934248205,uair,uáir,uair,uair,hour
οἰκία,169,unigram,feminine,accusative,plural,,,tithe,tighthe,tighthe,tithe,house
οἰκία,348,unigram,feminine,accusative,singular,,,teach,tigh,tigh,teach,house
οἶκος,303,unigram,masculine,accusative,plural,mʼintinn,1.0963047455737722,,,,mʼintinn,"house, home"
οἶκος,23,unigram,masculine,accusative,singular,abhaile,9.70734909812706,abhaile,thigh,abhaile,abhaile,"house, home"
κριτής,329,unigram,masculine,nominative,plural,,,,cía,,Bheelsebúl,judge
κριτής,179,unigram,masculine,nominative,singular,breitheamh,8.186551641155969,breitheamh,,breitheamh,breitheamh,judge
κλείς,93,unigram,feminine,accusative,plural,eochracha,1.2013309189107515,eochracha,,eochracha,,key
βασιλεύς,116,unigram,masculine,accusative,plural,,,gobharnóirí,úachdarán,ríghthe,n‑uachtarán,king
βασιλεύς,65,unigram,masculine,accusative,singular,rí,4.588431958077883,rí,Rí,rí,rí,king
βασιλεία,88,unigram,feminine,accusative,plural,ríochtaí,1.6765291694659863,ríochtaí,,ríoghachtaí,ríochtaí,kingdom
βασιλεία,174,unigram,feminine,accusative,singular,ríocht,9.599077954956314,ríocht,rioghachd,ríoghacht,ríocht,kingdom
κόπος,218,unigram,masculine,accusative,plural,,,cros,búaidhreadh,déagh-obair,álainn,"labour, work, trouble, difficulty"
λύχνος,273,unigram,masculine,nominative,plural,gcuim,1.0960768946513286,,,gcuim,,lamp
λύχνος,249,unigram,masculine,nominative,singular,,,lampa,soillseach,soillseach,lampa,lamp
κλῆρος,107,unigram,masculine,accusative,plural,dubhirt,1.255494041147772,,,dubhirt,,"lots (casting of lots), inheritance"
κλῆρος,1,unigram,masculine,accusative,singular,,,chrainn,roinneadar,éadaigh,eatarthu,"lots (casting of lots), inheritance"
ἄνθρωπος,318,unigram,masculine,accusative,plural,daoine,4.016393947907698,daoine,dáoine,daoine,fir,man
ἄνθρωπος,276,unigram,masculine,accusative,singular,duine,23.745527936511483,duine,duine,duine,fear,man
ἄνθρωπος,130,unigram,masculine,nominative,plural,daoine,42.16417701358493,daoine,dáoine,daoine,daoine,man
ἄνθρωπος,192,unigram,masculine,nominative,singular,duine,117.26869955732893,duine,duine,duine,fear,man
ἀνήρ,266,unigram,masculine,accusative,plural,,,,fear,fhear,codlata,"man, husband"
ἀνήρ,270,unigram,masculine,accusative,singular,,,d'fhear,fear,fhear,céile,"man, husband"
ἀνήρ,160,unigram,masculine,nominative,plural,mhíle,1.9156490307201584,mhíle,chúig,fir,mhíle,"man, husband"
ἀνήρ,257,unigram,masculine,nominative,singular,fear,13.348670212068082,fear,féuch,fear,fear,"man, husband"
μνᾶ,321,unigram,feminine,accusative,plural,,,míoná,deich,bpuntaí,bpunt,mina (about 100 days' wages)
μνᾶ,13,unigram,feminine,accusative,singular,,,míoná,,bpuntaí,,mina (about 100 days' wages)
πρωτοκαθεδρία,114,unigram,feminine,accusative,plural,cathaoireacha,1.0564211888924169,,,cathaoireacha,,"most important seat, seat of honour"
πρωτοκαθεδρία,39,unigram,feminine,accusative,singular,,,beannú,,,suíochán,"most important seat, seat of honour"
μήτηρ,105,unigram,feminine,accusative,plural,deirbhsheathracha,1.096329813773948,,,deirbhsheathracha,,mother
μήτηρ,299,unigram,feminine,accusative,singular,mháthair,5.9391167494288,mháthair,mhathair,mháthair,mháthair,mother
ὄρος,234,unigram,neuter,accusative,plural,sléibhte,2.128150825433389,sléibhte,sléibhtibh,sléibhte,sléibhte,mountain
ὄρος,284,unigram,neuter,accusative,singular,,,sliabh,slíabh,tsliabh,nOlóg,mountain
μύρον,29,unigram,neuter,accusative,singular,chumhra,1.0960965115985384,chumhra,,,,myrrh
ὄνομα,38,unigram,neuter,accusative,singular,ainm,2.514925878933642,ainm,,ainm,mʼainmse,name
ὄνομα,271,unigram,neuter,nominative,singular,ainm,31.398669402767357,ainm,ainm,ainm,ainm,name
ἔθνος,247,unigram,neuter,accusative,plural,náisiúin,4.052061710844146,náisiúin,huile,,náisiúin,nation
ἔθνος,210,unigram,neuter,accusative,singular,,,,cineadh,,náisiúin,nation
ἔθνος,324,unigram,neuter,nominative,plural,,,dtóir,ríachdanas,cinidheacha,Gintlithe,nation
ἔθνος,28,unigram,neuter,nominative,singular,cineadh,2.451345600796587,náisiún,cineadh,cineadh,ríochta,nation
νύξ,204,unigram,feminine,accusative,plural,oidhche,4.54954662667831,oíche,oidhche,oidhche,lá,night
νύξ,264,unigram,feminine,accusative,singular,oidhche,1.7458249866243236,,,oidhche,,night
ὅρκος,66,unigram,masculine,accusative,plural,,,mhionn,rí,mhionna,mhionnaí,oath
ὅρκος,283,unigram,masculine,accusative,singular,,,mhionnaigh,,mhiónnuigh,mionnaithe,oath
βοῦς,165,unigram,masculine,accusative,plural,,,sanctóir,airgid,malartóirí,malartaithe,ox
βοῦς,294,unigram,masculine,accusative,singular,dhamh,1.0960670999999007,dhamh,,,,ox
παραβολή,279,unigram,feminine,accusative,plural,fáithscéalta,3.7546190734257077,,chosamhlachd,fáithscéalta,fáithscéalta,parable
παραβολή,239,unigram,feminine,accusative,singular,fáithscéal,8.980118742832076,parabal,cosamhlachd,fáithscéal,fáithscéal,parable
μέρος,369,unigram,neuter,accusative,plural,ceantar,3.378561537213118,ceantar,críochaibh,críocha,ceantar,part
μέρος,58,unigram,neuter,accusative,singular,chuid,2.156403050039081,chuid,chuid,chuid,,part
μαργαρίτης,241,unigram,masculine,accusative,plural,,,péarlaí,úaisle,,bpéarlaí,pearls
μαργαρίτης,41,unigram,masculine,accusative,singular,áonneamh,1.096057314542422,,áonneamh,,,pearls
τόπος,292,unigram,masculine,accusative,plural,,,,talmhan,n-áiteacha,,place
τόπος,317,unigram,masculine,accusative,singular,áit,36.853502960966075,áit,nionad,áit,áit,place
πρωτοκλισία,297,unigram,feminine,accusative,plural,,,,aire,féastaí,onóraí,place of honor
πρωτοκλισία,40,unigram,feminine,accusative,singular,,,chéad,,,onóraí,place of honor
ὄφις,113,unigram,masculine,accusative,singular,nathair,1.709102237997086,,nathair,nathair,nathair,poison
σκεῦος,148,unigram,neuter,accusative,plural,,,láidir,airnéis,,creach,"possession, object, thing, jar, vessel"
σκεῦος,275,unigram,neuter,accusative,singular,,,árthach,,dʼiomchar,ualach,"possession, object, thing, jar, vessel"
σκεῦος,140,unigram,neuter,nominative,plural,,,téadh,,tuirlingeadh,tagadh,"possession, object, thing, jar, vessel"
δύναμις,115,unigram,feminine,accusative,plural,,,míorúiltí,,míorbhailte,,"power, ability, miracle"
δύναμις,52,unigram,feminine,accusative,singular,cumhacht,5.073661642236173,cumhacht,cumhachda,cumhacht,cumhacht,"power, ability, miracle"
δύναμις,90,unigram,feminine,nominative,plural,dá,1.218880687644228,míorúiltí,dá,dá,cumhachtaí,"power, ability, miracle"
δύναμις,126,unigram,feminine,nominative,singular,cumhacht,14.051548234439466,cumhacht,cumhachda,cumhacht,cumhacht,"power, ability, miracle"
ἱερεύς,20,unigram,masculine,nominative,plural,sagairt,1.2729704541709022,sagairt,,,sagairt,priest
ἱερεύς,260,unigram,masculine,nominative,singular,sagart,1.5209705923661085,sagart,sagart,sagart,,priest
φυλακή,26,unigram,feminine,accusative,singular,bpríosún,7.0630975671649425,bpríosún,,bpríosún,bpríosún,prison
προφήτης,69,unigram,masculine,accusative,plural,,,fáithe,fáidhe,fáidhe,fáithe,prophet
προφήτης,216,unigram,masculine,accusative,singular,fáidh,6.889901251055343,fáidh,fáidhe,fáidh,,prophet
προφήτης,240,unigram,masculine,nominative,plural,fáithe,5.732741824429314,fáithe,fáighe,fáidhe,fáithe,prophet
προφήτης,285,unigram,masculine,nominative,singular,fáidh,382.6065213013462,fáidh,fáidh,fáidh,fáidh,prophet
βαλλάντιον,19,unigram,neuter,accusative,singular,sparán,1.1687501742334134,sparán,,sparán,,purse
ποταμός,182,unigram,masculine,nominative,singular,tuile,1.3874836419559948,,,,tuile,river
λῃστής,48,unigram,masculine,accusative,plural,robálaithe,1.9999489140783424,robálaithe,,,,robber
λῃστής,368,unigram,masculine,accusative,singular,,,robálaí,amhuil,,bataí,robber
λῃστής,345,unigram,masculine,nominative,plural,,,robálaithe,,,gcéasadh,robber
λῃστής,171,unigram,masculine,nominative,singular,,,robálaí,biothamhnach,sladaire,,robber
ἄρχων,221,unigram,masculine,accusative,plural,,,,,ghárda,rialtóirí,ruler
ἄρχων,73,unigram,masculine,nominative,plural,,,urra,,Críost,ceannais,ruler
ἄρχων,339,unigram,masculine,nominative,singular,,,tsaoil,úachdarán,uachtarán,rialtóir,ruler
ἀκοή,7,unigram,feminine,accusative,plural,chogaí,1.2591084749534445,chogaí,cogthadh,chogtha,chogaí,rumor
ἀκοή,85,unigram,feminine,accusative,singular,,,,clú,Teatrarc,,rumor
ἀκοή,176,unigram,feminine,nominative,plural,gceart,1.0960817954296525,,,gceart,,rumor
ἀκοή,356,unigram,feminine,nominative,singular,,,chlú,feadh,,fud,rumor
βιβλίον,60,unigram,neuter,accusative,singular,,,,leitir,,leabhar,"scroll, book"
διάκονος,100,unigram,masculine,nominative,singular,sheirbhíseach,2.0409120304551136,sheirbhíseach,sheirbhiseach,eadraibh-se,sheirbhíseach,"servant, minister, deacon"
δοῦλος,228,unigram,masculine,accusative,plural,sheirbhísigh,2.5662681700816403,seirbhísigh,shearbhfhoghantuidhe,sheirbhísigh,sheirbhísigh,"servant, slave"
