lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2172_translation,version_2173_translation,version_2174_translation,version_2175_translation,version_2176_translation,english_translation
ὀφθαλμός,11,unigram,masculine,accusative,singular,zub,1.1617427237972366,zub,,,,,eye
ὀφθαλμός,67,unigram,masculine,nominative,plural,,,oči,jakha,oèi,очи,,eye
ὀφθαλμός,306,unigram,masculine,nominative,singular,oko,1.2826486286598553,oko,jakh,oko,око,,eye
πρόσωπον,124,unigram,neuter,accusative,plural,,,,muja,lica,,,face
πρόσωπον,195,unigram,neuter,accusative,singular,,,učiš,muj,lice,лице,,face
λιμός,7,unigram,feminine,nominative,plural,thagaripe,1.169094289268647,,thagaripe,,,,famine
γεωργός,256,unigram,masculine,nominative,plural,vinogradari,2.8570615461041555,vinogradari,phiren,vinogradari,виноградари,,"farmer, tenant"
γεωργός,52,unigram,masculine,nominative,singular,,,,moljari,vinogradar,прави,,"farmer, tenant"
πατήρ,201,unigram,masculine,accusative,plural,potomstvu,1.0971869945960706,potomstvu,,,,,father
πατήρ,312,unigram,masculine,accusative,singular,,,Oca,dade,oca,Оца,,father
πατήρ,320,unigram,masculine,nominative,plural,,,preci,dada,ocevi,праоци,,father
πατήρ,189,unigram,masculine,nominative,singular,,,Otac,Dad,otac,Отац,,father
σύνδουλος,145,unigram,masculine,accusative,plural,matenca,1.0960670999999007,,matenca,,,,"fellow-servant, colleague"
σύνδουλος,92,unigram,masculine,accusative,singular,kovljardiljem,1.161328723715616,,kovljardiljem,,,,"fellow-servant, colleague"
ἀγρός,336,unigram,masculine,accusative,plural,,,njive,gava,palanke,,,field
ἀγρός,42,unigram,masculine,accusative,singular,njivu,2.1961632271468656,njivu,umal,njivu,њиву,,field
δάκτυλος,238,unigram,masculine,accusative,plural,prste,1.2013845589884997,prste,,prste,прсте,,finger
δάκτυλος,180,unigram,masculine,accusative,singular,,,prst,pašavre,rebra,прст,,finger
ἰχθύς,154,unigram,masculine,accusative,plural,,,hlebova,maćhe,ribe,хлебова,,fish
ἰχθύς,194,unigram,masculine,accusative,singular,,,ribu,,,рибу,,fish
δίκτυον,110,unigram,neuter,accusative,plural,mreže,9.807717171080196,mreže,safina,mreže,мреже,,fishing net
δίκτυον,204,unigram,neuter,accusative,singular,mrežu,1.9785863584093357,mrežu,safin,mrežu,мрежу,,fishing net
δίκτυον,175,unigram,neuter,nominative,plural,,,,pharavđol,prodriješe,цепале,,fishing net
τροφή,249,unigram,feminine,accusative,plural,,,hrane,ćinen,otišli,хране,,food
τροφή,331,unigram,feminine,accusative,singular,,,domaćinstvom,paćano,postavio,,,food
πούς,240,unigram,masculine,accusative,plural,noge,27.857209821197724,noge,pre,noge,ноге,,foot
καρπός,186,unigram,masculine,accusative,plural,,,plodove,bijanipe,rodove,плодове,,"fruit, crop, harvest"
καρπός,236,unigram,masculine,accusative,singular,rod,3.186677978452799,rod,bijanipe,rod,доноси,,"fruit, crop, harvest"
πλήρωμα,271,unigram,neuter,accusative,plural,,,punih,sevlja,punijeh,,,fullness
πλήρωμα,330,unigram,neuter,accusative,singular,xuv,1.0810874961044612,,xuv,,,,fullness
γενεά,272,unigram,feminine,accusative,plural,Milost,1.0961654628313675,Milost,,,,,generation
γενεά,237,unigram,feminine,accusative,singular,,,naraštaj,,rod,овај,,generation
γενεά,150,unigram,feminine,nominative,singular,,,naraštaj,ka,neæe,нараштај,,generation
δῶρον,311,unigram,neuter,accusative,plural,,,priloge,davipe,svoje,дарове,,gift
δῶρον,164,unigram,neuter,accusative,singular,dar,3.1270384330784964,dar,,dar,дар,,gift
ἡγεμών,172,unigram,masculine,accusative,plural,,,careve,thagara,,,,"governor, ruler"
ἀσπασμός,323,unigram,masculine,accusative,plural,,,trgovima,trgura,klanja,,,greeting
ἀσπασμός,173,unigram,masculine,accusative,singular,поздрав,1.0960768946513286,,,,поздрав,,greeting
ὁδηγός,5,unigram,masculine,nominative,plural,јаму.,1.096057314542422,,,,јаму.,,guide
ὁδηγός,4,unigram,masculine,nominative,singular,,,vođe,korore,slijepi,вође,,guide
θρίξ,97,unigram,feminine,nominative,plural,šero,1.2997146061716822,,šero,,,,hair
θρίξ,221,unigram,feminine,nominative,singular,dlaka,1.096091603901298,,,dlaka,,,hair
χείρ,315,unigram,feminine,accusative,plural,ruke,28.637355043065035,ruke,vasta,ruke,руке,,hand
χείρ,225,unigram,feminine,accusative,singular,ruku,7.294323501690375,ruku,vast,ruku,руку,,hand
κεφαλή,210,unigram,feminine,accusative,singular,glavu,4.0444993415254595,glavu,šero,glavu,главу,,head
καρδία,36,unigram,feminine,accusative,plural,,,,vile,srca,срце,,heart
καρδία,288,unigram,feminine,accusative,singular,srce,10.911781634377366,srce,vilo,srce,срце,,heart
καρδία,196,unigram,feminine,nominative,singular,srce,10.850843836421404,srce,vilo,srce,срце,,heart
οὐρανός,267,unigram,masculine,accusative,singular,nebo,5.31088544320138,nebo,badali,nebo,небо,,"heaven, sky"
οὐρανός,202,unigram,masculine,nominative,singular,,,,badali,nebo,небо,,"heaven, sky"
ὥρα,295,unigram,feminine,nominative,plural,,,,časora,,спотиче,,hour
ὥρα,27,unigram,feminine,nominative,singular,,,čas,časo,èas,час,,hour
οἰκία,156,unigram,feminine,accusative,plural,,,kuće,khera,kuæe,куће,,house
οἰκία,327,unigram,feminine,accusative,singular,,,kuću,kher,kuæu,кућу,,house
οἶκος,283,unigram,masculine,accusative,plural,,,službu,vastaripe,oduzme,примати,,"house, home"
οἶκος,23,unigram,masculine,accusative,singular,,,kući,kher,kuæi,кући,,"house, home"
κριτής,310,unigram,masculine,nominative,plural,,,,krisara,èijom,судије,,judge
κριτής,166,unigram,masculine,nominative,singular,sudija,3.8073788177178356,sudija,krisari,sudija,судија,,judge
βασιλεύς,108,unigram,masculine,accusative,plural,,,careve,thagara,,,,king
βασιλεύς,61,unigram,masculine,accusative,singular,cara,1.6298050620763607,cara,thagare,cara,цара,,king
βασιλεία,82,unigram,feminine,accusative,plural,,,,uči,carstva,царства,,kingdom
βασιλεία,161,unigram,feminine,accusative,singular,,,Carstvo,Thagaripe,carstvo,Божије,,kingdom
κόπος,205,unigram,masculine,accusative,plural,,,,azbaven,smetate,,,"labour, work, trouble, difficulty"
κόπος,91,unigram,masculine,accusative,singular,phararel,1.1062366474289298,,phararel,,,,"labour, work, trouble, difficulty"
λύχνος,234,unigram,masculine,nominative,singular,,,svetiljka,memeli,svijetlo,светиљка,,lamp
κλῆρος,1,unigram,masculine,accusative,singular,,,kocku,barbuti,,разделише,,"lots (casting of lots), inheritance"
ἄνθρωπος,299,unigram,masculine,accusative,plural,ljude,8.226395500537127,ljude,manušen,ljude,људе,,man
ἄνθρωπος,258,unigram,masculine,accusative,singular,,,čoveka,manuše,èovjeka,човека,,man
ἄνθρωπος,119,unigram,masculine,nominative,plural,ljudi,9.983662133972484,ljudi,manuša,ljudi,људи,,man
ἄνθρωπος,179,unigram,masculine,nominative,singular,,,čovek,manuš,èovjek,човек,,man
ἀνήρ,253,unigram,masculine,accusative,singular,muža,13.151407477274718,muža,rome,muža,мужа,,"man, husband"
ἀνήρ,148,unigram,masculine,nominative,plural,,,muškaraca,manuša,ljudi,хиљада,,"man, husband"
ἀνήρ,241,unigram,masculine,nominative,singular,,,čovek,manuš,èovjek,човек,,"man, husband"
μνᾶ,302,unigram,feminine,accusative,plural,,,zlatnika,kese,kesa,мина.,,mina (about 100 days' wages)
μνᾶ,13,unigram,feminine,accusative,singular,kesa,1.0960670999999007,,,kesa,,,mina (about 100 days' wages)
πρωτοκαθεδρία,106,unigram,feminine,accusative,plural,,,,anglune,gozbama,,,"most important seat, seat of honour"
πρωτοκαθεδρία,38,unigram,feminine,accusative,singular,,,istaknuta,,zaèelja,,,"most important seat, seat of honour"
μήτηρ,280,unigram,feminine,accusative,singular,,,majku,daja,mater,мајку,,mother
ὄρος,220,unigram,neuter,accusative,plural,,,,plajina,bježe,беже,,mountain
ὄρος,265,unigram,neuter,accusative,singular,goru,10.186016536104828,goru,plajin,goru,гору,,mountain
ὄνομα,37,unigram,neuter,accusative,singular,ime,10.334759750119384,ime,anav,ime,име,,name
ὄνομα,104,unigram,neuter,nominative,plural,imena,3.9997896673440048,imena,anava,imena,имена,,name
ὄνομα,254,unigram,neuter,nominative,singular,ime,2.509862599254687,ime,anav,ime,имену,,name
ἔθνος,232,unigram,neuter,accusative,plural,narodima,2.5490432361552013,narodima,selore,narodima,народима,,nation
ἔθνος,197,unigram,neuter,accusative,singular,narod,2.194739334935908,narod,thagaripe,narod,дићи,,nation
ἔθνος,305,unigram,neuter,nominative,plural,,,mnogobošci,đanel,narodi,,,nation
ἔθνος,28,unigram,neuter,nominative,singular,,,Podići,seloro,narod,дићи,,nation
νύξ,191,unigram,feminine,accusative,plural,,,noći,raća,noæi,ноћи,,night
νύξ,248,unigram,feminine,accusative,singular,ноћу,1.0595770845675438,,,,ноћу,,night
ὅρκος,62,unigram,masculine,accusative,plural,,,,dukhardilo,kletve,,,oath
βοῦς,153,unigram,masculine,accusative,plural,,,prodavce,guruven,volove,,,ox
βοῦς,275,unigram,masculine,accusative,singular,balajatar,1.0960670999999007,,balajatar,,,,ox
παραβολή,261,unigram,feminine,accusative,plural,,,,paramiča,prièe,приче,,parable
παραβολή,226,unigram,feminine,accusative,singular,,,priču,paramiči,prièu,причу,,parable
μέρος,346,unigram,neuter,accusative,plural,krajeve,2.043079429149903,krajeve,agora,krajeve,област,,part
μέρος,54,unigram,neuter,accusative,singular,kotor,4.445134726982696,,kotor,,,,part
μαργαρίτης,228,unigram,masculine,accusative,plural,,,,,bisera,бисере,,pearls
τόπος,273,unigram,masculine,accusative,plural,,,,izdrape,tresti,,,place
τόπος,297,unigram,masculine,accusative,singular,,,mesto,than,mjesto,место,,place
πρωτοκλισία,278,unigram,feminine,accusative,plural,,,,thana,zaèelja,почасна,,place of honor
πρωτοκλισία,39,unigram,feminine,accusative,singular,zaèelje,1.999949063699646,,,zaèelje,,,place of honor
ὄφις,105,unigram,masculine,accusative,singular,zmiju,2.8981584068102166,zmiju,sape,zmiju,змију,,poison
σκεῦος,138,unigram,neuter,accusative,plural,phandel,1.0810922260060456,,phandel,,,,"possession, object, thing, jar, vessel"
σκεῦος,257,unigram,neuter,accusative,singular,,,,savono,pronese,,,"possession, object, thing, jar, vessel"
σκεῦος,130,unigram,neuter,nominative,plural,,,natrag,ćitlo,,ствари,,"possession, object, thing, jar, vessel"
δύναμις,107,unigram,feminine,accusative,plural,,,čuda,,èudesa,чуда,,"power, ability, miracle"
δύναμις,48,unigram,feminine,accusative,singular,silu,2.793770707716674,silu,zor,silu,силу,,"power, ability, miracle"
δύναμις,85,unigram,feminine,nominative,plural,,,čuda,,èudesa,чуда,,"power, ability, miracle"
δύναμις,116,unigram,feminine,nominative,singular,sila,5.131066995097709,sila,zor,sila,,,"power, ability, miracle"
ἱερεύς,20,unigram,masculine,nominative,plural,savatone,1.161372324758298,,savatone,,,,priest
ἱερεύς,245,unigram,masculine,nominative,singular,sveštenik,3.999795830253839,sveštenik,rašaj,sveštenik,свештеник,,priest
φυλακή,26,unigram,feminine,accusative,singular,tamnicu,7.624902353516837,tamnicu,phandipe,tamnicu,тамницу,,prison
προφήτης,65,unigram,masculine,accusative,plural,proroke,16.253893328097337,proroke,profetonen,proroke,пророке,,prophet
προφήτης,203,unigram,masculine,accusative,singular,,,prorok,profeto,proroka,пророка,,prophet
προφήτης,227,unigram,masculine,nominative,plural,proroci,4.846212836213598,proroci,Profetura,proroci,пророци,,prophet
προφήτης,266,unigram,masculine,nominative,singular,prorok,10.458644648242444,prorok,profeto,prorok,пророк,,prophet
βαλλάντιον,19,unigram,neuter,accusative,singular,,,,trasta,,новчаник,,purse
ποταμός,126,unigram,masculine,nominative,plural,,,reke,,vode,,,river
ποταμός,169,unigram,masculine,nominative,singular,,,temelj,,rijeka,навали,,river
λῃστής,345,unigram,masculine,accusative,singular,,,odmetnik,čor,,,,robber
λῃστής,324,unigram,masculine,nominative,plural,,,,čora,hajduci,разбојници,,robber
λῃστής,158,unigram,masculine,nominative,singular,,,,vošutno,hajduk,разбојник,,robber
ἄρχων,208,unigram,masculine,accusative,plural,,,glavare,phurederutnen,,сазва,,ruler
ἄρχων,69,unigram,masculine,nominative,plural,,,glavari,amare,knezovi,поглавари,,ruler
ἄρχων,319,unigram,masculine,nominative,singular,,,vladar,knezo,knez,,,ruler
ἀκοή,8,unigram,feminine,accusative,plural,,,glasine,krle,,,,rumor
ἀκοή,79,unigram,feminine,accusative,singular,,,četverovlasnik,štarthagarunesko,èetverovlasnika,чу,,rumor
ἀκοή,163,unigram,feminine,nominative,plural,,,,,razdriješi,разговетно,,rumor
ἀκοή,335,unigram,feminine,nominative,singular,,,Glas,krlo,glas,њему,,rumor
βιβλίον,56,unigram,neuter,accusative,singular,lil,2.0423865606406646,,lil,,,,"scroll, book"
διάκονος,95,unigram,masculine,nominative,singular,,,neka,kandino,bude,служитељ,,"servant, minister, deacon"
δοῦλος,214,unigram,masculine,accusative,plural,sluge,15.35009505490194,sluge,kandinen,sluge,слуге,,"servant, slave"
δοῦλος,29,unigram,masculine,accusative,singular,slugu,13.927773889557782,slugu,kandine,slugu,слугу,,"servant, slave"
δοῦλος,103,unigram,masculine,nominative,plural,,,Sluge,kandine,sluge,слуге,,"servant, slave"
δοῦλος,209,unigram,masculine,nominative,singular,sluga,5.509061941294459,sluga,kandino,sluga,слуга,,"servant, slave"
πρόβατον,328,unigram,neuter,accusative,plural,ovce,13.848374791820174,ovce,bakren,ovce,овце,,sheep
πρόβατον,144,unigram,neuter,accusative,singular,ovcu,3.5958743070090535,ovcu,,ovcu,овцу,,sheep
ποιμήν,252,unigram,masculine,nominative,plural,pastiri,5.872817342832629,pastiri,čobanja,pastiri,пастири,,"shepherd, pastor"
ποιμήν,289,unigram,masculine,nominative,singular,,,ovce,čobano,pastir,пастир,,"shepherd, pastor"
σημεῖον,141,unigram,neuter,accusative,plural,,,znake,semne,èudesa,знамења,,sign
σημεῖον,129,unigram,neuter,accusative,singular,znak,17.426200590086154,znak,semno,znak,знак,,sign
σημεῖον,45,unigram,neuter,nominative,plural,znaci,2.354737375232911,znaci,semne,znaci,знамења,,sign
σημεῖον,94,unigram,neuter,nominative,singular,znak,7.432648028707083,znak,semno,znak,знак,,sign
δραχμή,298,unigram,feminine,accusative,plural,pomete,1.0960524252565438,,,pomete,,,"silver coin, drachma"
δραχμή,171,unigram,feminine,accusative,singular,,,nađe,drahma,dinar,нађе,,"silver coin, drachma"
ἀργύριον,219,unigram,neuter,accusative,plural,,,,rupa,srebrnika,,,"silver, money"
ἀργύριον,338,unigram,neuter,accusative,singular,,,novac,rup,srebro,новац,,"silver, money"
ἁμαρτία,284,unigram,feminine,accusative,plural,,,grehe,bezeha,grijehe,грехе,,sin
ἁμαρτία,223,unigram,feminine,accusative,singular,,,greh,bezeh,grijeh,,,sin
ἁμαρτία,293,unigram,feminine,nominative,plural,,,gresi,bezeha,opraštaju,ти,,sin
ἁμαρτία,290,unigram,feminine,nominative,singular,,,greh,bezeh,grijeh,грех,,sin
ἀδελφή,317,unigram,feminine,accusative,plural,sestre,1.5809514437581904,sestre,daja,sestre,сестре,,sister
ἀδελφή,135,unigram,feminine,accusative,singular,sestru,3.9997953154439863,sestru,phenja,sestru,сестру,,sister
ἀδελφή,22,unigram,feminine,nominative,plural,sestre,3.0251121039390685,sestre,phenja,sestre,сестре,,sister
ἀδελφή,316,unigram,feminine,nominative,singular,sestra,8.144705293634209,sestra,phen,sestra,сестра,,sister
ῥάπισμα,277,unigram,neuter,accusative,singular,,,ošamari,,momaka,ошамари,,"slap, strike, hit"
πλοιάριον,140,unigram,neuter,nominative,singular,,,učenicima,,uèenicima,чамац,,small boat
ὀψάριον,185,unigram,neuter,accusative,plural,Ovdje,1.0960622061228922,,,Ovdje,,,small fish
ὀψάριον,260,unigram,neuter,accusative,singular,ribu,1.976746926877315,ribu,maro,ribu,рибу,,small fish
υἱός,50,unigram,masculine,accusative,plural,,,sa,čhaven,sina,синови,,son
υἱός,128,unigram,masculine,accusative,singular,,,Sina,Čhave,sina,Сина,,son
υἱός,131,unigram,masculine,nominative,plural,sinovi,20.629056385343212,sinovi,čhave,sinovi,синови,,son
υἱός,216,unigram,masculine,nominative,singular,,,Sin,Čhavo,sin,Син,,son
ψυχή,287,unigram,feminine,accusative,singular,,,život,đivdipe,dušu,живот,,"soul, life"
ἀστήρ,300,unigram,masculine,nominative,plural,zvijezde,1.1062648286089038,,,zvijezde,,,star
ἀστήρ,193,unigram,masculine,nominative,singular,Istok,1.0595384180401852,,Istok,,,,star
λίθος,304,unigram,masculine,accusative,plural,kamenje,1.4306038904262806,kamenje,bara,kamenje,,,stone
λίθος,40,unigram,masculine,accusative,singular,kamen,40.6943716931329,kamen,bar,kamen,камен,,stone
λίθος,139,unigram,masculine,nominative,plural,kamenje,5.624156957576464,kamenje,bara,kamenje,камење,,stone
λίθος,44,unigram,masculine,nominative,singular,kamen,4.210111228179301,kamen,bar,kamen,камен,,stone
συναγωγή,250,unigram,feminine,accusative,plural,,,,sinagoge,zbornicama,синагогама,,synagogue
συναγωγή,339,unigram,feminine,accusative,singular,,,sinagogu,sinagoga,zbornicu,синагогу,,synagogue
τράπεζα,199,unigram,feminine,accusative,plural,,,,love,ispremeta,,,table
